Index Title,Zevachim
Zevachim 104b:7,"– Wieso denn, der Schlußsatz vom Fleische und der Anfangsatz von den Opferteilen. – Komm und höre: Levi lehrte: die beim Hinauskommen von einer Untauglichkeit betroffen worden sind; doch wohl durch das Übernachten. – Nein, eine Untauglichkeit durch Unreinheit oder Hinauskommen<sup>260</sup><i class=""footnote"">fn3698,Aus dem Tempelhofe vor dem Blutsprengen.</i>."
Zevachim 104b:8,"R. Elea͑zar fragte: Ist das Hinauskommen bei den zu verbrennenden Farren und den zu verbrennenden Ziegenböcken von Wirkung? – Was ist ihm da<sup>261</sup><i class=""footnote"">fn3699,Sie werden ja überhaupt hinausgebracht, da sie außerhalb der Stadt verbrannt werden.</i>fraglich!? R. Eliézer erwiderte: Ihm ist es fraglich nach demjenigen, welcher sagt, noch sei die Zeit des Hinausbringens<sup>262</sup><i class=""footnote"">fn3700,Wird Fleisch von minderheiligen Opfern aus dem Tempelhofe vor dem Blutsprengen hinausgebracht, so ist es untauglich, obgleich es später hinausgebracht werden darf.</i>nicht herangereicht; gilt dies nur vom Fleische, das nicht hinausgebracht werden<sup>263</sup><i class=""footnote"">fn3701,Es darf außerhalb des Tempelhofes gegessen werden, jedoch besteht hierfür keine Pflicht.</i> muß, während diese später hinausgebracht werden müssen, oder sagen wir auch bei diesen: noch ist die Zeit zum Hinausbringen nicht herangereicht? – Komm und höre: Levi lehrte: die beim Hinauskommen von einer Untauglichkeit betroffen worden sind; doch wohl durch das Hinauskommen. – Nein, eine Untauglichkeit durch Unreinheit oder Übernachten."
Zevachim 104b:9,"R. Elea͑zar fragte: Wie ist es, wenn die zu verbrennenden Farren und die zu verbrennenden Ziegenböcke in ihrer größeren Hälfte durch den kleineren Teil eines Gliedes<sup>264</sup><i class=""footnote"">fn3702,Wenn der kleinere Teil eines Gliedes den Ausschlag gibt.</i>hinausgekommen sind: gehört der kleinere Teil des Gliedes zum größeren, und dieser ist nicht hinausgekommen, oder gehört er zum größeren Teilen<sup>265</sup><i class=""footnote"">fn3703,Der durch diesen gebildet wird; die Träger sind dann unrein. So nach den kursierenden Ausgaben.</i>des Tieres? – Es ist ja selbstverständlich, daß wir nicht den größeren Teil des Tieres lassen und uns nach dem kleineren Teil des Tieres<sup>266</sup><i class=""footnote"">fn3704,So rieht. nach manchen Handschriften.</i>richten. – Vielmehr, wenn der größere Teil durch den größeren Teil eines Gliedes hinausgekommen ist: gehört der kleinere Teil des Gliedes zum größeren, somit ist er mit hinausgekommen,"
Zevachim 105a:1,"oder gehört er zum Tiere<sup>267</sup><i class=""footnote"">fn3705,Und da der Ausschlag nicht durch ein ganzes Glied gegeben wird, so gilt es nur als Hälfte.</i>? – Dies bleibt unentschieden. Rabba b. R. Hona bezieht dies auf die Personen. Wie ist es, wenn fünf Personen sich damit befaßt haben, von welchen drei hinausgekommen und zwei zurückgeblieben sind: richtet man sich nach der Mehrheit der sich Befassenden oder nach dem Tiere<sup>268</sup><i class=""footnote"">fn3706,Das sich noch innerhalb befindet.</i>. – Dies bleibt unentschieden."
Zevachim 105a:2,"R. Elea͑zar fragte: Wie ist es, wenn die zu verbrennenden Farren hinausgekommen und zurückgebracht worden sind: sagen wir, da sie hinausgekommen sind, sind sie verunreinigend geworden, oder aber, sie sind ja zurückgebracht worden? R. Abba b. Mamal erwiderte: Komm und höre: Man trug sie auf Stangen hinaus, und sobald die vorderen [Träger] aus der Vorhofmauer hinausgekommen waren, und die hinteren noch nicht, waren die Kleider der vorderen, die aus der Vorhof mauer hinausgekommen waren, unrein; die der hinteren waren nicht eher unrein, als bis sie hinausgekommen waren. Wenn man nun sagen wollte, sobald sie hinauskommen, seien sie unrein, so sollten auch die [Kleider] der hinteren unrein<sup>269</sup><i class=""footnote"">fn3707,Durch den Farren, der sich außerhalb befindet, während die hinteren Träger sich noch innerhalb befinden; wahrscheinl. sind die hinteren deshalb nicht unrein, weil sie sich innerhalb befinden.</i>sein. Rabina erwiderte: Es heißt:<sup>270</sup><i class=""footnote"">fn3708,Lev. 14,8.</i><i>und nachher komme er in das Lager</i>, was hierbei<sup>271</sup><i class=""footnote"">fn3709,Wenn er sich innerhalb befindet.</i>nicht der Fall<sup>272</sup><i class=""footnote"">fn3710,Aus diesem Grunde ist er erst dann unrein, wenn er sich außerhalb befindet.</i>ist. – Was fragt R. Elea͑zar demnach!? – In dem Falle, wenn sie [das Tier] auf Stöcken halten<sup>273</sup><i class=""footnote"">fn3711,Und sich außerhalb befinden; die Frage ist nun, ob das zurückgebrachte Tier noch verunreinigend ist.</i>."
Zevachim 105a:3,"Die Rabbanan lehrten: Die [zu verbrennenden] Farren, die [rote] Kuh und der fortzuschickende [Sühne]bock<sup>274</sup><i class=""footnote"">fn3712,Cf. Lev. 16,5ff.</i>machen die Kleider<sup>275</sup><i class=""footnote"">fn3713,Cf. supra Fol. 83a.</i>des Fortbringenden, des Verbrennenden und des Hinausbringenden unrein, sie selber<sup>276</sup><i class=""footnote"">fn3714,Dh. durch gewöhnliche Berührung, wenn man sich mit ihrer Herrichtung nicht befaßt.</i>aber machen sie Kleider nicht unrein, wohl aber Speisen und Getränke – so R. Meír. Die Weisen sagen, die [rote] Kuh und die Farren machen Speisen und Getränke unrein, der fortzuschickende [Sühne]bock aber ist überhaupt nicht verunreinigend, denn er lebt<sup>277</sup><i class=""footnote"">fn3715,Bei seiner Fortbringung.</i>ja, und Lebendes macht Speisen und Getränke nicht unrein. – Einleuchtend ist die Ansicht R. Meírs, nach einer Lehre der Schule R. Jišma͑éls, denn in der wSchule R. Jismäels wurde gelehrt:<sup>278</sup><i class=""footnote"">fn3716,Lev. 11,37.</i><i>Auf Samen, der gesät wird</i>; wie Samen nicht schwer verunreinigend<sup>279</sup><i class=""footnote"">fn3717,Sie übertragen die Unreinheit nur auf Speisen u. Getränke, nicht aber auf Menschen u. Geräte.</i>werden und der Befähigung<sup>280</sup><i class=""footnote"">fn3718,Zur Verunreinigung, sie müssen befeuchtet worden (cf. Lev. 11,38) u. mit einer unreinen Sache in Berührung gekommen sein.</i>benötigen, ebenso benötigt alles andere, was nicht schwer verunreinigend wird, der Befähigung; ausgenommen ist das Aas eines reinen Vogels, es wird schwer verunreinigend und benötigt daher nicht<sup>281</sup><i class=""footnote"">fn3719,Die hier genannten Opfertiere sind ebenfalls schwer verunreinigend u. benötigen daher nicht der Befähigung, vielmehr sind sie schon lebend verunreinigend.</i>der Befähigung. Welcher Ansicht aber sind die Rabbanan: halten sie von der Lehre R. Jišma͑éls, so sollte dies<sup>282</sup><i class=""footnote"">fn3720,Daß er verunreinigend ist.</i>auch vom fortzuschickenden [Sühne]bock gelten, und halten sie davon nichts, so sollte dies auch von der [roten] Kuh und den Farren [nicht] gelten!? Als R. Dimi kam, sagte er: Im Westen erklärten sie: sie benötigen der Befähigung zur Unreinheit aus einer anderen Stelle<sup>283</sup><i class=""footnote"">fn3721,Sie müssen erst unrein werden; Dinge dagegen, die schwer verunreinigend sind, brauchen der Befähigung nicht, sie sind vielmehr an sich verunreinigend, während lebende Tiere überhaupt nicht verunreinigungsfähig sind.</i>."
Zevachim 105a:4,"R. Elea͑zar fragte: Machen die zu verbrennenden Farren und Ziegenböcke Speisen und Getränke innerhalb ebenso wie außerhalb unrein: gilt das Fehlen des Hinausbringens<sup>284</sup><i class=""footnote"">fn3722,Aus dem Tempelhofe, erst dann werden sie unrein.</i>als Fehlen einer Handlung oder nicht? Nachdem er es gefragt hatte, entschied er, das Fehlen des Hinausbringens gelte als Fehlen einer Handlung."
Zevachim 105a:5,"R. Abba b. Šemuél fragte R. Ḥija b. Abba: Ist das Aas eines reinen Vogels<sup>285</sup><i class=""footnote"">fn3723,Bei einem solchen erfolgt die Verunreinigung beim Essen, sobald es in den Schlund kommt.</i>in Olivengröße<sup>286</sup><i class=""footnote"">fn3724,Beim Berühren von Speisen u. Getränken; nach den Weisen ist es nicht fraglich, da es durch Berühren nicht verunreinigungsfähig ist, sondern nur nach RM., nach welchem es davon abhängt, ob es später auch Menschen u. Geräte verunreinigt.</i>ver unreinigend? In dem Falle, wenn es auf der Erde liegt, ist es nicht<sup>287</sup><i class=""footnote"">fn3725,Es ist dann entschieden nicht verunreinigend, da es überhaupt noch nicht ausgemacht ist, daß es jemals in den Mund kommt u. verunreinigend wird.</i>fraglich, und ebenso nicht in dem Falle, wenn man es im Mund<sup>288</sup><i class=""footnote"">fn3726,Es macht dann entschieden Speisen unrein, die man im Munde hält.</i>hält, fraglich ist es nur in dem Palle, wenn man es noch in der Hand<sup>289</sup><i class=""footnote"">fn3727,Und zum Munde führen will.</i>hält. Gilt das Fehlen des Heranbringens als Fehlen einer Handlung oder nicht? Nachdem er es gefragt hatte, entschied er, das Fehlen des Heranbringens gelte nicht als Fehlen einer Handlung. Er"
Zevachim 105b:1,"wandte gegen ihn ein: Dreizehn Dinge sagten sie vom Aase eines reinen Vogels, und dies ist eines von diesen: es benötigt der Absicht<sup>290</sup><i class=""footnote"">fn3728,Es zu essen, sonst ist es nicht verunreinigend.</i>, es benötigt nicht der Befähigung<sup>291</sup><i class=""footnote"">fn3729,Zur Verunreinigung, durch Befeuchtung u. Berührung mit einer unreinen Sache.</i>und es macht in Eigröße Speisen unrein. Doch wohl nach R. Meír<sup>292</sup><i class=""footnote"">fn3730,Hier wird wohl von dem Falle gesprochen, wenn man es in der Hand hält, denn im Munde ist ja die Absicht nicht erforderlich u. auf der Erde liegend ist es ohne Befähigung nicht verunreinigend.</i>. – Nein, nach den Rabbanan. – Aber der Anfangsatz lehrt ja, daß es der Absicht benötige und der Befähigung nicht benötige, und derjenige, der diese Ansicht vertritt, ist ja R. Meír; wenn nun der Anfangsatz die Ansicht R. Meírs vertritt, so vertritt ja auch der Schlußsatz die Ansicht R. Meírs!? – Wieso denn, der eine diese und der andere jene. – Im Schlußsätze wird ja aber gelehrt, das Schlachten und Abkneifen<sup>293</sup><i class=""footnote"">fn3731,Des Kopfes des Geflügels, wie dies bei der Opferung zu erfolgen hat.</i>enthebe das Totverletzte von der Unreinheit, und derjenige, der diese Ansicht vertritt, ist ja R. Meír, somit vertreten der Anfangsatz und der Schlußsatz die Ansicht R. Meírs und der Mittelsatz vertritt die Ansicht der Rabbanan!? – Allerdings, der Anfangsatz und der Schlußsatz die des R. Meír und der Mittelsatz die der Rabbanan."
Zevachim 105b:2,"R. Hamnuna sprach zu R. Zera: Du setzt dich nicht<sup>294</sup><i class=""footnote"">fn3732,Eigentl. auf deine Schenkel, auf orientalische Weise.</i>hin, bis du mir folgendes gesagt hast: gibt es nach R. Meír beim Aase eines reinen Vogels erst- und zweitgradige<sup>295</sup><i class=""footnote"">fn3733,Wenn die durch Berührung unrein gewordene Sache eine andere berührt.</i>[Unreinheit] oder nicht? Dieser erwiderte: Bei dem, was durch Berührung Menschen unrein macht, gibt es erst- und zweitgradige [Unreinheit], und bei dem, was durch Berührung Menschen nicht unrein macht, gibt es nicht erst- und zweitgradige [Unreinheit]."
Zevachim 105b:3,"R. Zera fragte R. Ami b. Ḥija, manche sagen R. Abin b. Kahana: Wir haben gelernt, bei der leichten Unreinheit von Speisen gebe es eine Vereinigung<sup>296</sup><i class=""footnote"">fn3734,Verunreinigend ist nur ein olivengroßes Quantum; werden 2 halbe Quantitäten durch eine Flüssigkeit verbunden, so gelten sie zusammen als vollständiges Quantum.</i>durch Flüssigkeiten, nicht aber bei der schweren<sup>297</sup><i class=""footnote"">fn3735,Zur Verunreinigung von Menschen u. Geräten.</i>Unreinheit; gibt es hierbei eine erst- und zweitgradige [Unreinheit] oder nicht? Dieser erwiderte: Bei dem, was Menschen unrein macht, gibt es erst- und zweitgradige [Unreinheit], und bei dem, was Menschen nicht unrein macht, gibt es nicht erst- und zweitgradige [Unreinheit]."
Zevachim 105b:4,"W<small>AREN AUCH DIESE HINAUSGEKOMMEN, SO WAREN VON DIESEN UND JENEN</small> &<small>C</small>. Woher dies? – Die Rabbanan lehrten: Dort<sup>298</sup><i class=""footnote"">fn3736,Beim Farren der Gemeinde u. dem des Hochpriesters.</i>sind es drei Lager<sup>299</sup><i class=""footnote"">fn3737,Sie müssen außerhalb des 3., dh. des jisraélitischen Lagers (vgl. S. 327 Anm. 254) verbrannt werden.</i> und hierbei<sup>300</sup><i class=""footnote"">fn3738,Beim Farren u. dem Ziegenbocke des Versöhnungstages.</i>wird nur von einem Lager gesprochen, dies besagt, daß er, sobald er außerhalb eines Lagers<sup>301</sup><i class=""footnote"">fn3739,Des Tempelhofes, dem Lager der Priester.</i>hinausgekommen ist, die Kleider unrein mache. – Woher dies dort? – Die Rabbanan lehrten:<sup>302</sup><i class=""footnote"">fn3740,Lev. 4,12.</i><i>Er soll den ganzen Farren außerhalb des Lagers hinausbringen; außerhalb der drei</i> Lager. Du sagst, außerhalb der drei Lager, vielleicht ist dem nicht so, sondern außerhalb eines Lagers? Beim Farren der Gemeinde heißt es: <sup>303</sup><i class=""footnote"">fn3741,Ib. V. 21.</i><i>außerhalb des Lagers</i>, und da dies nicht nötig ist, denn es heißt bereits: <sup>303</sup><i class=""footnote"">fn3741,Ib. V. 21.</i><i>wie er den ersten Farren verbrannt hat, so wird damit ein zweites Lager</i> hinzugefügt. Ferner heißt es bei der Asch<sup>304</sup><i class=""footnote"">fn3742,Ib. 6,4.</i><i>außerhalb des Lagers</i>, und da dies nicht nötig ist, denn es heißt bereits:<sup>305</sup><i class=""footnote"">fn3743,Ib. 4,12.</i><i>auf dem Schuttplatze der Asche soll er verbrannt werden</i>, so wird damit ein drittes Lager hinzugefügt. – Wofür verwendet R. Šimo͑n<sup>306</sup><i class=""footnote"">fn3744,Nach dem sie erst dann verunreinigend sind, wenn der größere Teil vom Feuer erfaßt worden ist.</i>[die Worte] <i>außerhalb des Lagers</i>? – Er verwendet sie für folgende Lehre: R. Elie͑zer sagte: Hierbei heißt es <i>außerhalb des Lagers</i>, und dort<sup>307</sup><i class=""footnote"">fn3745,Bei der roten Kuh, Num. 19,3.</i>heißt es <i>außerhalb des Lagers</i>, wie hierbei außerhalb der drei Lager, ebenso auch dort außerhalb der drei Lager,"
Zevachim 106a:1,"und wie dort in der Ostseite von Jerušalem<sup>308</sup><i class=""footnote"">fn3746,Bei dieser heißt es, daß der Priester das Blut gegen die Frontseite des Offenbarungszeltes sprenge (cf. Num. 19,4), also gegen die Westseite, demnach befand er sich in der Ostseite.</i>, ebenso auch hierbei in der Ostseite von Jerušalem. – Wo wurden sie nach den Rabbanan<sup>309</sup><i class=""footnote"">fn3747,Die den angezogenen Schriftvers für eine andere Lehre verwenden.</i>verbrannt? – Wie gelehrt wird: Wo wurden sie verbrannt? Nördlich von Jerušalem, außerhalb der drei Lager. R. Jose der Galiläer sagt, sie wurden im Aschenraume<sup>310</sup><i class=""footnote"">fn3748,Man schüttete vorher Altarasche auf diese Stelle.</i>verbrannt. Raba sagte: Der Autor, der gegen R. Jose den Galiläer streitet, ist R. Elie͑zer b. Ja͑qob, denn es wird gelehrt: <i>Auf dem Schuttplatze der Asche soll er verbrannt werden</i>, es muß da Asche vorhanden sein. R. Elie͑zer b. Ja͑qob sagt, der Platz müsse abschüssig<sup>311</sup><i class=""footnote"">fn3749,Damit die Asche hinabgeschüttet werde (aus dem Ausdruck <span dir=""rtl"">שפך</span> Schutt entnommen), sie streiten demnach darüber, ob man da vorher Asche streuen müsse.</i>sein. Abajje sprach zu ihm: Vielleicht streiten sie, ob der Platz auch abschüssig sein muß<sup>312</sup><i class=""footnote"">fn3750,Während sie darin übereinstimmen, daß da Asche vorhanden sein muß.</i>."
Zevachim 106a:2,"Die Rabbanan lehrten: Die Kleider des Verbrennenden werden unrein, nicht aber die des das Feuer Anzündenden, noch die des den Holzstoß Errichtenden. Als Verbrennender gilt derjenige, der bei der Verbrennung behilflich ist. Man könnte glauben, sie verunreinigen die Kleider, nachdem sie Asche geworden sind, so heißt es<sup>313</sup><i class=""footnote"">fn3751,Lev. 16,28.</i><i>sie</i>, sie<sup>314</sup><i class=""footnote"">fn3752,Solange sie erhalten sind.</i>machen die Kleider unrein, nicht aber, wenn sie Asche geworden sind. R. Šimo͑n erklärte: Sie machen die Kleider unrein, sobald aber das Fleisch durchgebrannt ist, machen sie die Kleider nicht mehr unrein. – Welchen Unterschied gibt es zwischen ihnen? Raba erwiderte: Einen Unterschied gibt es zwischen ihnen in dem Falle, wenn [das Fleisch] durchgesengt<sup>315</sup><i class=""footnote"">fn3753,Aber noch nicht in Asche verwandelt.</i>ist."
Zevachim 106a:3,"<sup>i</sup> <b>W</b>ER <small>AUSSERHALB</small><sup>1</sup><i class=""footnote"">fn3754,Des Tempelhofes.</i> <small>SCHLACHTET UND OPFERT</small><sup>2</sup><i class=""footnote"">fn3755,Bei einem Entfallen; hier wird von dem Falle gesprochen, wenn es unvorsätzlich erfolgt, u. unter schuldig ist die Verpflichtung zur Darbringung eines Sündopfers zu verstehen.</i>, <small>IST SOWOHL WEGEN DES</small> S<small>CHLACHTENS ALS AUCH WEGEN DER</small> O<small>PFERUNG</small><sup>3</sup><i class=""footnote"">fn3756,Beide Handlungen werden in der Schrift besonders verboten.</i> <small>SCHULDIG</small>; R. J<small>OSE DER</small> G<small>ALILÄER SAGT, WER INNERHALB GESCHLACHTET UND AUSSERHALB GEOPFERT HAT, SEI SCHULDIG, WER ABER AUSSERHALB GESCHLACHTET UND AUSSERHALB GEOPFERT HAT, SEI FREI, DENN ER HAT NUR EINE UNTAUGLICHE</small> S<small>ACHE</small><sup>4</sup><i class=""footnote"">fn3757,Das außerhalb Geschlachtete.</i><small> GEOPFERT</small>. S<small>IE ERWIDERTEN IHM:</small> A<small>UCH WER INNERHALB SCHLACHTET UND AUSSERHALB OPFERT, MACHT ES, SOBALD ER ES HINAUSBRINGT, UNTAUGLICH</small><sup>5</sup><i class=""footnote"">fn3758,Durch das Hinausbringen außerhalb des Tempelhofes, dennoch ist er schuldig.</i>. <sup>ii</sup>H<small>AT EIN</small> U<small>NREINER</small> H<small>EILICES GEGESSEN, OB UNREINES ODER REINES, SO IST ER SCHULDIG</small>; R. J<small>OSE DER</small> G<small>ALILÄER SAGT, HAT EIN</small> U<small>NREINER REINES GEGESSEN, SEI ER SCHULDIG, HAT EIN</small> U<small>NREINER UNREINES GEGESSEN, SEI ER FREI, DENN ER HAT NUR EINE UNREINE</small> S<small>ACHE</small><sup>6</sup><i class=""footnote"">fn3759,Er hat das Geheiligte nicht unrein gemacht.</i> <small>GEGESSEN</small>. S<small>IE ERWIDERTEN IHM:</small> A<small>UCH EIN</small> U<small>NREINER, DER REINES ISST, MACHT ES</small>, <small>SOBALD ER ES BERÜHRT, UNREIN. HAT EIN REINER UNREINES GEGESSEN, SO IST ER FREI, DENN MAN IST NUR BEI</small> U<small>NREINHEIT DES</small> K<small>ÖRPERS SCHULDIG</small><sup>7</sup><i class=""footnote"">fn3760,Von diesem Falle spricht die Schrift; cf. supra Fol. 43b.</i>."
