siman,seif,responsa,text
87,6,"(סעיף ו' בהג""ה) י""א דאסור לחתות האש. קשה לי הא אינו מכוין לבשל רק לחתות באש ופסיק רישא לא הוי דשמא לא בישל העובד כוכבים בהקדירה בשר וגם חלב וצ""ל דדוקא בספק דלהבא שמא לא יהא נעשה כן במעשה שלו כמו גורר כסא וספסל דהוי ספק שמא בגרירתו לא יעשה גומא אבל בספק דעבר כמו הכא דאם יש בקדירה בלוע בשר וחלב בחיתוי זה בודאי יתבשל אלא דהספק שמא אין בו בליעת בשר וחלב זה מקרי פסיק רישא. ויש לע' דתליא במחלוקת הערוך ובעלי תוספות בשבת (דף ק""ג) ד""ה דקעביד ארעא דחבריה וכו' ע""ש דדעת הערוך דדבר שאינו מתכוין בפ""ר היכא שאינו נהנה מותר אפילו מדרבנן ומשמע שם אפי' בשאר איסורים כן דהא מביא ראיה מההיא דמזלפין יין וכו' שהוא שאר אסורים ע""ש וא""כ הכא מותר דהא אינו (מבשל) [מכוין לבשל] הבלוע של העובד כוכבים ואף דהוי פ""ר מ""מ הא לא נהנה אולם לדעת תוס' שם דאסור מדרבנן ובשאר אסורים נראה דעתייהו דאסור ד""ת ע' בדבריהם ביומא (דף ל""ד ע""ב) א""כ הכא אסור וע' בהרא""ש פי""ד דשבת דגם להערוך בשאר אסורים אסור וע' במג""א (סי' ש""ך סק""כ) אכן לדעת הט""ז א""ח (סי' שי""ו סק""ג) שכתב שם לדעת הטור בנועל התיבה וספק אם יש זבובים דמותר לנועלו דהוי דבר שאינו מתכוין ואף דהוי פ""ר מ""מ דלמא אין שם זבובים ולא הוי פ""ר א""כ לכאורה בנ""ד היתר גמור דהא אינו מתכוין לבשל כלי של עובד כוכבים ואפשר דאין בתוכו כלל בלוע בב""ח לא הוי פ""ר כתבתי זה שלא להיות האיסור חמור כי כמעט א""א לזהר העוברי דרכים גם יש לדון דסתם כלי ש""נ אינו ב""י ולא הוי כלל בישול בב""ח וזהו תלי' בב' טעמים דלטעמיה דהרשב""א דסתם כלי הוי ס""ס ספק לא בישל כלל ושמא בישל מים ה""ה ה""נ כן אבל לטעם הטור שם דהוי ס""ס שמא לא בישל תוך מעל""ע ואת""ל בישל שמא פוגם להך תבשיל וזהו רק לענין איסור התבשיל אבל לענין איסור בישול כולו חדא ספיקא היא ועיין:","@22(בהג""ה) @11י""א דאסור לחתות האש. @33קשה לי הא אינו מכוין לבשל רק לחתות באש ופסיק רישא לא הוי דשמא לא בישל העובד כוכבים בהקדירה בשר וגם חלב וצ""ל דדוקא בספק דלהבא שמא לא יהא נעשה כן במעשה שלו כמו גורר כסא וספסל דהוי ספק שמא בגרירתו לא יעשה גומא אבל בספק דעבר כמו הכא דאם יש בקדירה בלוע בשך וחלב בחיתוי זה בודאי יתבשל אלא דהספק שמא אין בו בליעת בשר וחלב זה מקרי פסיק רישא. ויש לע' דתליא במחלוקת הערוך ובעלי תוספות בשבת (דף ק""ג) ד""ה דקעביד בארעא דחבריה וכו' ע""ש דדעת הערוך דדבר שאינו מתכוין בפ""ר היכא שאינו נהנה מותר אפילו מדרבנן ומשמע שם אפי' בשאר איסורים כן דהא מביא ראיה מההיא דמזלפין יין וכו' שהוא שאר אסורים ע""ש וא""כ הכא מותר דהא אינו מבשל הבלוע של העובד כוכבים ואף דהוי פ""ר מ""מ הא לא נהנה אולם לדעת תוס' שם דאסור מדרבנן ובשאר אסורים נראה דעתייהו דאסור ד""ת ע' בדבריהם ביומא (דף ל""ד ע""ב) א""כ הכא אסור וע' בהרא""ש פי""ז דשבת דגם להערוך בשאר אסורים אסור וע' במג""א (סי' ש""ך סק""כ) אכן לדעת הט""ז א""ח (סי' שי""ו סק""ג) שכתב שם לדעת הטור בנועל התיבה וספק אם יש זבובים דמותר לנועלו דהוי דבר שאינו מתכוין ואף דהוי פ""ר מ""מ דלמא אין שם זבובים ולא הוי פ""ר א""כ לכאורה בנ""ד היתר גמור דהא אינו מתכוין לבשל כלי של עובד כוכבים ואפשר דאין בתוכו כלל בלוע בב""ח לא הוי פ""ר כתבתי זה שלא להיות האיסור חמור כי כמעט א""א לזהר העוברי דרכים גם יש לדון דסתם כלי ש""נ אינו ב""י ולא הוי כלל בישול בב""ח וזהו תלי' בב' טעמים דלטעמיה דהרשב""א דסתם כלי הוי ס""ס ספק לא בישל כלל ושמא בישל מים ה""ה ה""נ כן אבל לטעם הטור שם דהוי ס""ס שמא לא בישל תוך מעל""ע ואת""ל בישל שמא פוגם להך תבשיל וזהו רק לענין איסור התבשיל אבל לענין איסור בישול כולו חדא ספיקא היא ועיין: "
87,6,"(ש""ך סקי""ט) כשהדיחם במים רותחין. קשה לי דא""כ מלבד הנאה ליתסר לערב מטעם מבשל בב""ח [והמנ""י כלל פ""ה ס""ק י""ט כתב דמיירי שאינן רותחין, ואף כיון דלא הוי דרך בישול מותר בהנאה, מכל מקום אסור לערב בידים להנות ממנו] ועמ""ש בריש הסימן אח""כ ראיתי דעמד בזה הפליתי ואולי יש לומר דמיירי דהמים שבב' הכלים הם ס' כנגד הא' אלא דאסור לערב ולהנות ממנו דהוי מבטל איסור לכתחילה ואסור דדינא דאין מבטלין רק לענין אכילה והנאה אבל לענין בישול לא מצינו כן ועדיין צ""ע:","@22(ש""ך סקי""ט) @11כשהדיחם במים רותחין. @33קשה לי דא""כ מלבד הנאה ליתסר לערב מטעם איסור בשול ועמ""ש בריש הסימן אח""כ ראיתי דעמד בזה הפליתי ואולי י""ל דמיירי דהמים שבב' הכלים הם ס' כנגד הא' אלא דאסור לערב ולהנות ממנו דהוי מבטל איסור לכתחילה ואסור דדינא דאין מבטלין רק לענין אכילה והנאה אבל לענין בישול לא מצינו כן ועדיין צ""ע: "
87,10,"(ש""ך סק""ל) וכבוש דאינו אלא מדרבנן. לענ""ד גם זה אינו מוכרח די""ל דרק סמכינן להקל בצירוף דעת הסוברים דגם צלול הוי פירשא ולכאורה יש ראיה לדינא דהש""ך דבב""ח דרבנן לא מקרי איסור מחמת עצמו לענין מעמיד מההיא דינא דבסמוך סי""א דיקשה דנימא דהעור הקיבה נעשה נבילה מהחלב ואחר כך יאסור הגבינה מדין מעמיד ודו""ק:","@22(ש""ך סק""ל) @11וכבוש דאינו אלא מדרבנן. @33לענ""ד גם זה אינו מוכרח די""ל דרק סמכינן להקל בצירוף דעת הסוברים דגם צלול הוי פירשא ולכאורה יש ראיה לדינא דהש""ך דבב""ח דרבנן לא מקרי איסור מחמת עצמו לענין מעמיד מההיא דינא דבסמוך סי""א דיקשה דנימא דהעור הקיבה נעשה נבילה מהחלב ואחר כך יאסור הגבינה מדין מעמיד ודו""ק: "
87,10,"(ש""ך סקל""ג) דלכתחלה אין לעשות כן. וכן כתוב במוהריק""ש להחמיר:","@22(ש""ך סקל""ג) @11דלכתחלה אין לעשות כן. @33וכן כתוב במוהריק""ש להחמיר: "
87,11,"(ש""ך סקל""ד) לכך כתב סתם. לכאורה קשה דנימא דנכנס חלב בעור הקיבה ונעשה נבילה ואח""כ יוצא החלב האיסור והוי מין במינו וכמו דלקמן (רס""י צ""ב) בלא קדם וסלקו ולהט""ז לקמן (סי' צ' סק""ד) דהמחבר ס""ל דבב""ח דרבנן ל""א נעשה נבילה ניחא. ולפ""ז מ""ש הש""ך אבל אנן קיי""ל וכו' בלא""ה לדידן טעימה לא מהני הכא למה דפסק הרמ""א (בסי' צ') דגם בב""ח דרבנן אמרינן דנעשה נבילה:","@22(ש""ך סקל""ד) @11לכך כתב סתם. @33לכאורה קשה דנימא דנכנס הלב בעור הקיבה ונעשה נבילה ואח""כ יוצא החלב האיסור והוי מין במינו וכמו דלקמן (רס""י צ""ב) בלא קדם וסלקו ולהט""ז לקמן (סי' צ' סק""ד) דהמחבר ס""ל דבב""ח דרבנן ל""א נעשה נבילה ניחא. ולפ""ז מ""ש הש""ך אבל אנן קיי""ל וכו' בלא""ה לדידן טעימה לא מהני הכא למה דפסק הרמ""א (בסי' צ') דגם בב""ח דרבנן אמרינן דנעשה נבילה: "
88,1,"(סעיף א') אסור להעלותו על שלחן. ולא מהני להעמיד אצלו שומר שישגיח עליו גן המלך אות ע""א:","@88(סימן פ""ח ס""א) @11אסור להעלותו על שלחן. @33ולא מהני להעמיד אצלו שומר שישגיח עליו גן המלך אות ע""א: "
89,1,"(ש""ך סק""ה) אם לא סילק ובירך אפי' כל היום. ולזה הסכים המג""א (סימן קצ""ו ססק""א):","@88(סימן פ""ט ש""ך סק""ה) @11אם לא סילק ובירך אפי' כל היום @33ולזה הסכים המג""א (סימן קצ""ו ססק""ה): "
89,1,"(סעיף א' בהג""ה) אחר אכילת בשר לגבינה. אפשר דדייק בזה דלאחר אכילה הוא דמחמירין אבל אחר לעיסה בלא""ה יש מתירין לגמרי אין ממתינים שש שעות:","@22(ס""א בהג""ה) @11אחר אכילת בשר לגבינה. @33אפשר דדייק בזה דלאחר אכילה הוא דמחמירין אבל אחר לעיסה בלא""ה יש מתירין לגמרי אין ממתינים שש שעות: "
89,3,"(סעיף ג' בהג""ה) ויש מצריכים נטילה. משמע בלא קנוח והדחה ומה דכתב הרמ""א שלא לאכול גבינה אחר תבשיל בשר היינו גבינה בעין אבל תבשיל של גבינה אחר תבשיל בשר מותר בנטילה לחוד אולם בת""ח כפי""מ דביאר המנ""י אות י' דעתו שם בתבשיל של בשר ואח""כ תבשיל של גבינה בעי' גם קנוח והדחה ובהיפוך תחילה של גבינה ואח""כ של בשר סגי בנטילה ובמנ""י שם אות י""א כתב בשם רש""ל ועתה נהגו איסור אפילו בתבשיל גבינה אחר תבשיל בשר וקשה להקל ולהתי' בפניהם בסילק ובירך עכ""ל:","@22(סעיף ג' בהג""ה) @11ויש מצריכים נטילה. @33משמע בלא קנוח והדחה ומה דכתב הרמ""א שלא לאכול גבינה אחר תבשיל בשר היינו גבינה בעין אבל תבשיל של גבינה אחר תבשיל בשר מותר בנטילה לחוד אולם בת""ה כפי""מ דביאר המנ""י אות י' דעתו שם בתבשיל של בשר ואח""כ תבשיל של גבינה בעי' גם קנוח והדחה ובהיפוך תחילה של גבינה ואח""כ של בשר סגי בנטילה ובמנ""י שם אות י""א כתב בשם רש""ל ועתה נהגו איסור אפילו בתבשיל גבינה אחר תבשיל בשר וקשה להקל ולהתי' בפניהם בסילק ובירך עכ""ל: "
89,3,"(ש""ך סקי""ט) דהוי נ""ט בר נ""ט. לענ""ד י""ל דנ""מ אפי' בשלו חומץ דחריף בקערה של בשר דאין בו משום נ""ט בר נ""ט אפ""ה מותר לאכול גבינה אחריו:","@22(ש""ך סקי""ט) @11דהוי נ""ט בר נ""ט. @33לענ""ד י""ל דנ""מ אפי' בשלו חומץ דחריף בקערה של בשר דאין בו משום נ""ט בר נ""ט אפ""ה מותר לאכול גבינה אחריו: "
89,4,"(ט""ז סק""ו) ולדידן א""צ לזה. לא הבינותי הא קיי""ל סי' קכ""א דאסור לחתוך בסכין עובד כוכבים בלא נעיצה אפי' צונן וא""כ מ""ש סכין איסור ומ""ש סכין בשר לחתוך בו לחם אם לא מטעם נ""ט בר נ""ט וגם בזה יש לדון טובא דהא משמעות הפוסקים דבלא נעיצה נשאר הטוח על הסכין וא""כ נדבק על הלחם ולא מקרי נ""ט בר נ""ט גם אסור לעלות דגים בקערה בשר לאכול בכותח ע' ט""ז (סי' צ""ה סק""ד) ואמאי שרינן הכא לכתחלה לחתוך הלחם לאכלו בחלב וצ""ע:","@22(ט""ז סק""ו) @11ולדידן א""צ לזה. @33לא הבינותי הא קיי""ל סי' קכ""א דאסור לחתוך בסכין עובד כוכבים בלא נעיצה אפי' צונן וא""כ מ""ש סכין איסור ומ""ש סכין בשר לחתוך בו לחם אם לא מטעם נ""ט בר נ""ט וגם בזה יש לדון טובא דהא משמעות הפוסקים דבלא נעיצה נשאר הטוח על הסכין וא""כ נדבק על הלחם ולא מקרי נ""ט בר נ""ט גם אסור לעלות דגים בקערה בשר לאכול בכותח ע' ט""ז (סי' צ""ה סק""ד) ואמאי שרינן הכא לכתחלה לחתוך הלחם לאכלו בחלב וצ""ע: "
90,1,"(ט""ז סק""ב) ואפשר שהרא""ש והטור ס""ל. זה תמוה דעדיין יקשה הא דם ג""כ דרבנן ויהיה סגי בנ""ט וכמו שהקשה הט""ז בעצמו על הת""ח:","@88(סימן צ' ט""ז סק""ב) @11ואפשר שהרא""ש והטור ס""ל. @33זה תמוה דעדיין יקשה הא דם ג""כ דרבנן ויהיה סגי בנ""ט וכמו שהקשה הט""ז בעצמו על הת""ה: "
90,1,"(ט""ז סק""ד) משמע אפי' אם נפל תחילה בפחות מס' וכו'. לצרף גם הכחל כך העלה בדעת המחבר דבאיסור דרבנן ל""א חתיכה נ""נ מש""ה גם כשנפלה לקדירה אחרת הכחל מן המנין ולהג""ה שמצריך ס' בלא הכחל משום דסבר דכל איסורי דרבנן אמרינן חנ""נ. ולענ""ד יראה דלא מוכח מידי מהמחבר די""ל דהמחבר והרמ""א לטעמייהו אזלי והוא במה דפליגי עוד בהאי דעת המחבר כהרמב""ם דבישל קדירה לחודיה בדיעבד אף בלא קרעה שרי ודעת הרמ""א לאסור ואופן פלוגתתם מבואר בראשונים דעת המחבר דבליעת בשר הכחל מחלבו או חלבו מבשר הכחל לא אסרו משום בשר וחלב רק בבישלו עם בשר אחר חלבו בולע טעם מבשר אחר ודעת הרמ""א דדוקא כ""ז שלא פירש חלבו לא אסרו אבל בפירש החלב הרי היא כחלב דעלמא ומש""ה בבישלו אף בלא בשר אסור הכחל מהחלב שיצא ממנו וא""כ נראה דלשיטת המחבר דלא אסרו בליעת בשר הכחל מחלבו וא""כ אם בישל עם בשר אחר אף דליכא ס' ובלע חלבו מבשר אחר ונאסר החלב משום בב""ח מ""מ מה שבולע אח""כ בשר הכחל מחלבו אין האיסור משום שהוא בשר ובולע מחלבו אלא הוא כמו ירק שבולע מחתיכות בב""ח ובזה ל""א חתיכה נ""נ דעיקר טעמא דאמרינן בב""ח חתיכה נ""נ הוא רק משום האי לחודיה שרי וכו' משא""כ במה שבלוע מחתיכות בב""ח הוי כבלוע משאר אסורים דל""א חתיכה נ""נ אבל לדעת הרמ""א דלאחר שפירש הוא כחלב דעלמא והוי עכשיו בב""ח עצמו דאמרינן חתיכה נ""נ והוא ברור ודוק. ואדמ""ו הרב הגאון מו""ה וואלף אייגער השיב לי שהדין עמי בסברא אולם א""א לכוין כן בדעת המחבר שדעתו בב""י (סי' ק""ג) אף בדבר הבלוע מבב""ח אמרינן חתיכה נ""נ והודיתי לו שהיה בהעלם דבר ממני דברי ב""י וראיתי בש""ך (סס""י ק""ג ובסי' צ""ד) שחולק באמת על הב""י ומסברא שכ' דשוב לא שייך האי לחודיה שרי וכו' ושמחתי שכוונתי בסברא והנה לפום רהיטא אמרתי דהב""י הוכיח שיטתו ממה דמבואר במתני' דטיפת חלב דעכ""פ אותה חתיכה אסורה וכדפסקי' ג""כ רס""י צ""ב ולזה קשה הא חוץ לקדירה הוי רק צלי ואינו אוסר רק כדי נטילה וכן תמה הש""ך (סי' צ""ב) ולזה הוכיח הב""י שאף חתיכה הנאסר מבב""ח אמרינן בי' חתיכה נ""נ דהוי איסור מחמת עצמו (ומה""ת) [ומה""ט] כל החתיכה אסורה דנטילה חוזר ואוסר כדי נטילה וחוזר ואוסר דבב""ח ל""א כל הנאסר וכו' וכמבואר (סימן ק""ה ס""ז) ע""ש בש""ך וכ""ז אם גם הנאסר מבב""ח הוי איסור מחמת עצמו אבל אם נימא כסברת הש""ך הנ""ל לא הו""ל לאסור רק ב' נטילות דהנטילה הראשונה הוי איסור מחמת עצמו אבל הנטילה ב' הוא רק נאסר מבב""ח והדרי' לכללי דכל הנאסר וכו' אע""כ כדעת הב""י וק""ל:","@22(ט""ז סק""ד) @11משמע אפי' אם נפל תחילה בפחות מס' וכו'. @33לצרף גם הכחל כך העלה בדעת המחבר דבאיסור דרבנן ל""א חתיכה נ""נ מש""ה גם כשנפלה לקדירה אחרת הכחל מן המנין ולהג""ה שמצריך ס' בלא הכחל משום דסבר דכל איסורי דרבנן אמרינן חנ""נ. ולענ""ד יראה דלא מוכח מידי מהמחבר די""ל דהמחבר והרמ""א לטעמייהו אזלי והא במה דפליגי עוד בהאי דעת המחבר כהרמב""ם דבישל קדירה לחודיה בדיעבד אף בלא קרעה שרי ודעת הרמ""א לאסור ואופן פלוגתתם מבואר בראשונים דעת המחבר דבליעת בשר הכחל מחלבו או חלבו מבשר הכחל לא אסרו משום בשר וחלב רק בבישלו עם בשר אחר חלבו בולע טעם מבשר אחר ודעת הרמ""א דדוקא כ""ז שלא פירש חלבו לא אסרו אבל בפירש החלב הרי היא כחלב דעלמא ומש""ה בבישלו אף בלא בשר אסור הכחל מהחלב שיצא ממנו וא""כ נראה דלשיטת המחבר דלא אסרו בליעת בשר הכחל מחלבו וא""כ אם בישל עם בשר אחר אף דליכא ס' ובלע חלבו מבשר אחר ונאסר החלב משום בב""ח מ""מ מה שבולע אח""כ הבשר הכחל מחלבו אין האיסור משום שהוא בשר ובולע מחלבו אלא הוא כמו ירק שבולע מחתיכות בב""ח ובזה ל""א חתיכה נ""נ דעיקר טעמא דאמרינן בב""ח חתיכה נ""נ הוא רק משום האי לחודיה שרי וכו' משא""כ במה שבלוע מחתיכות בב""ח הוי כבלוע משאר אסורים דל""א חתיכה נ""נ אבל לדעת הרמ""א דלאחר שפירש הוא כחלב דעלמא והוי עכשיו בב""ח עצמו דאמרינן חתיכה נ""נ והוא ברור ודוק. ואדמ""ו הרב הגאון מו""ה וואלף אייגער השיב לי שהדין עמי בסברא אולם א""א לכוין כן בדעת המחבר שדעתו בב""י (סי' ק""ג) אף בדבר הבלוע מבב""ח אמרינן חתיכה נ""נ והודיתי לו שהיה בהעלם דבר ממני דברי ב""י וראיתי בש""ך (סס""י ק""ג ובסי' צ""ד) שחולק באמת על הב""י ומסברא שכ' דשוב לא שייך האי לחודיה שרי וכו' ושמחתי שכוונתי בסברא והנה לפום רהיטא אמרתי דהב""י הוכיח שיטתו ממה דמבואר במתני' דטיפת חלב דעכ""פ אותה חתיכה אסורה וכדפסקי' ג""כ רס""י צ""ב ולזה קשה הא חוץ לקדירה הוי רק צלי ואינו אוסר רק כדי נטילה וכן תמה הש""ך (סי' צ""ב) ולזה הוכיח הב""י שאף חתיכה הנאסר מבב""ח אמרינן בי' חתיכה נ""נ דהוי איסור מחמת עצמו ומה""ת כל החתיכה אסורה דנטילה חוזר ואוסר כדי נטילה וחוזר ואוסר דבב""ח ל""א כל הנאסר וכו' וכמבואר (סימן ק""ה ס""ז) ע""ש בש""ך וכ""ז אם גם הנאסר מבב""ח הוי איסור מחמת עצמו אבל אם נימא כסברת הש""ך הנ""ל לא הו""ל לאסור רק ב' נטילות דהנטילה הראשונה הוי איסור מחמת עצמו אבל הנטילה ב' הוא רק נאסר מבב""ח והדרי' לכללי דכל הנאסר וכו' אע""כ כדעת הב""י וק""ל: @44אמנם@55 באמת אחר העיון תמיהני על המחבר (סי' צ""א ס""ד) או בשר רותח וכו' קולף הבשר וכו' ואמאי אף שאין החלב אוסר יותר מכדי קליפה מ""מ הבשר בעצמו נשאר רותח וא""כ הקליפה תחזור ותאסר לדעת הב""י תאסור כולה ולדעת הש""ך הנ""ל תאסר עכ""פ כדי קליפה וצל""ע לדינא: @44גם@55 י""ל לדינא מה שלא מצאתי מפורש באם נאסר בב""ח כדי קליפה כגון בשר רותח שנפל לתוך חלב צונן או בצלי אם חזר ונפל לקדירה בעי ס' נגד כל החתיכה דהקליפה הוי איסור דבוק כיון דבב""ח הוי איסור מחמת עצמו ונראה דזהו כוונת הת""ח (כלל כ""ב דין ג') באמצע דבריו שכ' מיהו י""ל דה""ק דאם בא אח""כ לתוך הרוטב וכ' והוא לפום רהיטא ולזה נראה דהכוונה למ""ש דהוי איסור דבוק וק""ל. ובההיא ענינא תמיה לי דברי תוספות חולין (דף צ""ו) ד""ה שמגיע וכו' ולקמן בפרק כ""ה וכו' ולא ידעתי מה קשה להו הא התם הוי ג""כ חם לתוך צונן ואי משום שהצלי שוקע לתוך החלב והוי הצלי תתאה א""כ בלא דבריהם שלפניו קשה דתהא בישול ולצריך ס' וע' בש""ך (סי' צ""א) זולת שנחלק דלענין זה הוי תתאה עכ""פ כמו צלי והוא דוחק להסביר וגם הרי פסקי' דאף בבשר השוקע לתוך חלב סגי בקליפה וגבי צלי פסקי' נטילה בסי' ק""ה וע""כ הטעם משום דהבשר הוי עילאה א""כ אין הוכחה דההיא בר גוזלא מיירי בצונן וא""כ הרמ""א שכ' בסי' צ""א וי""א דאפי' הם צוננים וכו' והוא שיטת תוס' הנ""ל וע""כ משום דבצלי בשוקע הוי כמו צלי וכנ""ל ולא הגי' כן אהמחבר ומבעי נטילה בבשר השוקע וצלע""ג: "
