Ref,Text
Genesis 43:21,"But when we arrived at the night encampment and opened our bags, there was each one’s money in the mouth of his bag, our money in full.<sup>*</sup><i class=""footnote""><b>in full </b>Lit. “by its weight.”</i> So we have brought it back with us."
Genesis 43:34,"Portions were served them from his table; but Benjamin’s portion was several<sup>*</sup><i class=""footnote""><b>several </b>Lit. “five.”</i> times that of anyone else. And they drank their fill with him."
Genesis 44:26,"We answered, ‘We cannot go down; only if our youngest brother is with us can we go down, for we may not show our faces to the man<sup>*</sup><i class=""footnote""><b>show our faces to the man </b>Lit. “see the [salient] participant’s face.”</i> unless our youngest brother is with us.’"
Genesis 45:14,"With that he embraced<sup>*</sup><i class=""footnote""><b>embraced </b>Lit. “fell on.”</i> his brother Benjamin around the neck and wept, and Benjamin wept on his neck."
Genesis 45:22,"To each of them, moreover, he gave a change of clothing; but to Benjamin he gave three hundred pieces of silver and several<sup>*</sup><i class=""footnote""><b>several </b>Lit. “five”; cf. 43.34.</i> changes of clothing."
Genesis 46:7,"he brought with him to Egypt his sons and grandsons, his daughters<sup>*</sup><i class=""footnote""><b>daughters </b>(So trad.) The plural is part of a standard formula; cf. vv. 15, 23; Num. 26.8; 1 Chron. 2.8.</i> and granddaughters—all his offspring."
Genesis 46:9,"Reuben’s sons: Enoch,<sup>*</sup><i class=""footnote""><b>Enoch </b>Or “Hanoch.”</i> Pallu, Hezron, and Carmi."
Genesis 46:10,"Simeon’s sons: Jemuel, Jamin, Ohad, Jachin, Zohar, and Saul<sup>*</sup><i class=""footnote""><b>Saul </b>Or “Shaul.”</i> the son of a Canaanite woman."
Genesis 46:15,"Those were the sons whom Leah bore to Jacob in Paddan-aram, in addition to his daughter Dinah. Persons in all, male and female: 33.<sup>*</sup><i class=""footnote""><b>33 </b>Including Jacob.</i> "
Genesis 46:23,"Dan’s son:<sup>*</sup><i class=""footnote""><b>son </b>Heb. “sons.”</i> Hushim."
Genesis 46:26,"All the persons belonging to Jacob who came to Egypt<sup>*</sup><i class=""footnote""><b>who came to Egypt </b>Not including Joseph and Joseph’s two sons.</i> —his own issue, aside from the wives of Jacob’s sons—all these persons numbered 66."
Genesis 46:27,"And Joseph’s sons who were born to him in Egypt were two in number. Thus the total of Jacob’s household who came to Egypt was seventy persons.<sup>*</sup><i class=""footnote""><b>seventy persons </b>Including Jacob and Joseph.</i> "
Genesis 46:29,"Joseph ordered<sup>*</sup><i class=""footnote""><b>ordered </b>Lit. “hitched.”</i> his chariot and went to Goshen to meet his father Israel; he presented himself to him and, embracing him around the neck, he wept on his neck a good while."
Genesis 47:2,"And carefully selecting a few<sup>*</sup><i class=""footnote""><b>a few </b>Lit. “five.”</i> of his brothers, he presented them to Pharaoh."
Genesis 48:6,"But progeny born to you after them shall be yours; they shall be recorded instead<sup>*</sup><i class=""footnote""><b>instead </b>Lit. “under the name.”</i> of their brothers in their inheritance."
Genesis 49:12,"His eyes are darker than wine;<br>His teeth are whiter than milk.<sup>*</sup><i class=""footnote""><b>His eyes are darker than wine; / His teeth are whiter than milk </b>Or “His eyes are dark from wine, / And his teeth are white from milk.”</i> <br>"
Genesis 49:22,"Joseph is a wild ass,<br>A wild ass by a spring<br>—Wild colts on a hillside.<sup>*</sup><i class=""footnote""><b>Joseph is a wild ass, / A wild ass by a spring / —Wild colts on a hillside </b>Others “Joseph is a fruitful bough, / A fruitful bough by a spring, / Its branches run over a wall.”</i> <br>"
Genesis 49:24,"Yet his bow stayed taut,<br>And his arms<sup>*</sup><i class=""footnote""><b>his arms </b>Heb. “the arms of his hands.”</i> were made firm<br>By the hands of the Mighty One of Jacob—<br>There, the Shepherd, the Rock of Israel—<br>"
Genesis 49:26,"The blessings of your father<br>Surpass the blessings of my ancestors,<br>To the utmost bounds of the eternal hills.<sup>*</sup><i class=""footnote""><b>The blessings of your father / Surpass the blessings of my ancestors, / To the utmost bounds of the eternal hills </b>Meaning of Heb. uncertain.</i> <br>May they rest on the head of Joseph,<br>On the brow of the elect of his brothers.<br>"
Genesis 49:33,"When Jacob finished his instructions to his sons, he drew his feet into the bed and, breathing his last, he was gathered to his kin.<sup>*</sup><i class=""footnote""><b>kin </b>As in Gen. 17.14; 25.8, 17; 35.29; 49.29; Num. 20.24; 31.2; cf. Lev. 21.1–3. NJPS “people,” a trad. yet inconsistent rendering. See the Dictionary under “predecessors.”</i> "
Genesis 50:10,"When they came to Goren<sup>*</sup><i class=""footnote""><b>Goren </b>Or “the threshing floor of.”</i> ha-Atad, which is beyond the Jordan, they held there a very great and solemn lamentation; and he observed a mourning period of seven days for his father."
Genesis 50:11,"And when the Canaanite inhabitants of the land saw the mourning at Goren ha-Atad, they said, “This is a solemn mourning on the part of the Egyptians.” That is why it was named Abel-mizraim,<sup>*</sup><i class=""footnote""><b>Abel-mizraim </b>Interpreted as “the mourning of the Egyptians.”</i> which is beyond the Jordan."
