Index Title,Moed Katan
Moed Katan 5a:1,"M<small>AN DARF DIE BESCHÄDIGTEN</small> W<small>ASSER[BEHÄLTER] AUF ÖFFENTLICHEN</small> P<small>LÄTZEN AUSBESSERN &amp;C.</small> Nur ausbaggern, nicht aber [tiefer] graben. R. Ja͑qob sagte im Namen R. Joḥanans: Dies lehrten sie nur [von dem Falle], wenn das Publikum sie nicht braucht, wenn aber das Publikum sie braucht, darf man auch [tiefer] graben. – Ist es denn erlaubt, wenn das Publikum sie braucht, es wird ja gelehrt: Man darf private Brunnen, Gruben und Höhlen ausbaggern, und um so mehr öffentliche; man darf aber nicht öffentliche Brunnen, Gruben und Höhlen [tiefer] graben, und um so weniger private. Doch wohl, wenn das Publikum sie braucht!? – Nein, wenn das Publikum sie nicht braucht. – Dementsprechend auch private, wenn man sie nicht braucht; ist denn das Ausbaggern dann erlaubt!? Es wird nämlich gelehrt: Man darf in privaten Brunnen, Gruben und Höhlen Wasser ansammeln, man darf sie aber nicht ausbaggern, auch nicht die Spalten glätten; öffentliche darf man ausbaggern, auch die Spalten glätten. – Wenn etwa private in dem Falle, wenn man sie braucht, dann dementsprechend auch öffentliche, wenn das Publikum sie braucht; ist denn das [tiefere] Graben dann verboten!? Es wird nämlich gelehrt: Man darf in privaten Brunnen, Gruben und Höhlen Wasser ansammeln, auch darf man sie ausbaggern, nicht aber darf man die Spalten glätten, auch nicht Schutt in diese tun oder sie mit Kalk ausschmieren; öffentliche darf man [tiefer] graben und mit Kalk ausschmieren!? – Dem widerspricht ja die erste [Lehre]!? – Erkläre sie wie folgt: Man darf private Brunnen ausbaggern, wenn man sie braucht, und um so mehr öffentliche, wenn das Publikum sie braucht, denn dann ist sogar das [tiefere] Graben erlaubt; man darf aber keine öffentlichen Brunnen, Gruben und Höhlen [tiefer] graben, wenn das Publikum sie nicht braucht, und um so weniger private, wenn man sie nicht braucht, denn dann ist sogar das Ausbaggern verboten. R. Aši sprach: Dies ist auch aus unserer Mišna zu entnehmen. Wir haben gelernt, man dürfe alle öffentlichen Arbeiten verrichten; was schließt das ‘alle’ ein? Doch wohl das [tiefere] Graben. – Nein, dies schließt das ein, was im folgenden gelehrt wird: Man darf hinausgehen, die Wege entdornen, die Plätze und die Straßen ausbessern und die Tauchbäder nachmessen; hat ein Tauchbad keine vierzig Seá [Wasser], so leite man vierzig Seá hinein. Woher, daß, wenn sie dies alles nicht getan haben, die Schrift ihnen alles Blut, das dadurch vergossen wird, anrechnet, als hätten sie es vergossen? Es heißt :$fn54<i>und du so mit Blutschuld beladen werdest.</i> – Auch dies wird ja ausdrücklich gelehrt: Ferner darf man Wege, Stadtplätze und Tauchbäder ausbessern und alle öffentlichen Arbeiten verrichten. Was schließt dies ein? Dies schließt wohl das [tiefere] Graben ein. Schließe hieraus."
Moed Katan 5a:2,"G<small>RÄBER BEZEICHNEN.</small> R. Šimo͑n b. Pazi sagte: Wo befindet sich in der Tora eine Andeutung für die Bezeichnung der Gräber? Es heißt:$fn55<i>und wenn einer ein Menschengebein erblickt, so soll er ein Mal daneben errichten</i>. Rabina sprach zu R. Aši: Wer sagte dies, bevor Jeḥezqel kam? – Wie willst du nach deiner Auffassung das erklären, was R. Ḥisda gesagt hat, daß wir dies$fn56nämlich nicht aus der Tora Mošes lernen, sondern aus den Worten Jeḥezqels, des Sohnes Buzis:$fn57<i>kein Fremdling, der unbeschnittenen Herzens und unbeschnittenen Fleisches ist, soll in mein Heiligtum eintreten</i>; wer sagte dies bevor Jeḥezqel kam? Vielmehr war es eine überlieferte Lehre, und Jeḥezqel kam und brachte es zu Schrift, ebenso war es auch hierbei eine überlieferte Lehre, und Jeḥezqel kam und brachte es zu Schrift. R. Abahu sagte: Hieraus :$fn58<i>unrein, unrein, soll er rufen</i>; die Unreinheit muß ihm zurufen und sprechen: Entferne$fn59 dich. Ebenso sagte auch R. U͑ziél, Sohnessohn R. U͑ziél des Großen: die Unreinheit muß ihm zurufen und sprechen: Entferne dich. – Deutet dies denn hierauf, dies deutet ja auf das folgende!? Es wird nämlich gelehrt: <i>Unrein, unrein, soll er rufen</i>; er muß sein Leid öffentlich kund tun, damit das Publikum für ihn bete!? – Es könnte ja heißen: <i>unrein soll er rufen</i>, wenn es aber heißt: <i>unrein, unrein</i>, so ist hieraus beides zu entnehmen. Abajje sagte: Hieraus:$fn60<i>du sollst dem Blinden kein Hindernis in den Weg legen</i>. R. Papa sagte: Hieraus:<sup>61</sup><i>und so sagt er denn: Macht Bahn, macht Bahn, richtet her den Weg.</i> R. Ḥenana sagte: Hieraus:$fn61<i>räumt meinem Volke jeden Anstoß aus dem Wege</i>. R. Jehošua͑ sagte: Hieraus:$fn62<i>und weise ihnen den Weg, den sie wandeln sollen</i>. Mar Zuṭra sagte: Hieraus:$fn63<i>ihr sollt die Kinder Jisraél verwarnen inbetreff ihrer Unreinheit</i>. R. Aši sagte: Hieraus:$fn64<i>beobachtet meine Satzungen</i>: füget eine Satzung zur Satzung hinzu. Rabina sagte: [Hieraus:]$fn65<i>wer seinen Weg richtet</i>$fn66, <i>den werde ich das Heil Gottes sehen lassen.</i>"
Moed Katan 5a:3,"R. Jehošua͑ b. Levi sagte: Wer seine Wege schätzt$fn67, dem ist es beschieden, das Heil Gottes zu sehen, denn es heißt: <i>wer seinen Weg richtet</i>, und man lese nicht <i>vesam</i> [richtet], sondern <i>vešam</i> [schätzt]; <i>den will ich das Heil Gottes sehen lassen</i>. R. Jannaj hatte einen Schüler, der jeden Tag Einwürfe gegen ihn zu machen pflegte, am Festšabbath$fn68"
Moed Katan 5b:1,"aber machte er keine. Da las er über ihn: <i>Wer seinen Weg schätzt,</i>"
Moed Katan 5b:2,<i>den will ich das Heil Gottes sehen lassen</i>.
Moed Katan 5b:3,"Die Rabbanan lehrten: Man bezeichne nicht wegen eines olivengroßen Stückes von einem Leichnam, wegen eines gerstengroßen Knochens oder sonst etwas, das durch Bezeltung nicht verunreinigend ist, wohl aber bezeichne man wegen des Rückgrates, des Kopfes, des größeren Teiles oder der größeren Gliederzahl des Leichnams. Man braucht nicht entschiedene [Unreinheiten] zu bezeichnen, wohl aber muß man zweifelhafte bezeichnen. Folgende gehören zu den zweifelhaften: das Über hängende, das Vorstehende und der Gräberpflug. Man setze nicht das Mal direkt auf die Unreinheit, um nicht reine Sachen zu verderben$fn69; auch setze man das Mal nicht zu weit von der Unreinheit, um nicht jisraélländisches Gebiet zu verderben$fn69. – Ist denn ein olivengroßes Stück von einem Leichnam nicht durch Bezeltung verunreinigend, es wird ja gelehrt, daß zu den Dingen, die durch Bezeltung verunreinigen, auch ein olivengroßes Stück von einem Leichnam gehöre!? R. Papa erwiderte: Hier handelt es sich um ein genau olivengroßes Stück, das später kleiner wird. Lieber verbrenne man seinethalben Hebe und Geheiligtes vorübergehend$fn70, als daß man sie seinethalben dauernd verbrenne$fn71."
Moed Katan 5b:4,"«Folgende gehören zu den zweifelhaften: das Überhängende, das Vorstehende.» Überhängendes, wenn ein Baum über die Erde überhängt$fn72. Vorstehendes, wenn Steine aus einer Wand hervorragen. – [«Der Gräberpflug,» wie wir gelernt haben: Wer ein Grab umackert, bildet einen Gräberpflug. Wieviel? Eine Furchenlänge, hundert Ellen.] – Ist denn der Gräberpflug durch Bezeltung verunreinigend. R. Jehuda sagte ja im Namen Šemuéls, man dürfe auf einem Gräberpfluge [die Erde] wegblasen$fn73und weiter gehen. Auch sagte R. Jehuda b. Ami im Namen U͑las, ein ausgetretener Gräberpflug sei rein$fn74!? R. Papa erwiderte: Das ist kein Einwand; eines gilt von einem Felde, auf dem ein Grab verloren$fn75ging, und eines gilt von einem Felde, auf dem ein Grab aufgeackert$fn76wurde. – Heißt denn ein Feld, auf dem ein Grab verloren$fn77ging, Gräberpflug? – Freilich, denn es wird gelehrt: Es gibt dreierlei Gräberpflüge: ein Feld, auf dem ein Grab verloren ging, ein Feld, auf dem ein Grab aufgeackert wurde, und ein Feld der Weinenden. – Welches heißt ein Feld der Weinenden? R. Jehošua͑ b. Abba erwiderte im Namen U͑las: Ein Feld, da man die Toten absetzt. – Aus welchem Grunde? Abimi erwiderte: Hierbei wurde die Lossagung der Eigentümer$fn78berücksichtigt. – Braucht denn ein Feld, auf dem ein Grab aufgeackert wurde, nicht der Bezeichnung, es wird ja gelehrt: Wenn man ein bezeichnetes Feld sieht und nicht weiß, was dies zu bedeuten habe, so ist auf diesem, wenn da Bäume vorhanden sind, ein Grab aufgeackert worden, und wenn da keine Bäume vorhanden sind, ein Grab verloren gegangen; R. Jehuda sagt, nur wenn ein Greis oder ein Gelehrter dies$fn79bekundet, weil nicht jeder darüber Bescheid weiß!? R. Papa erwiderte: Diese Lehre spricht von einem Felde, auf dem ein Grab verloren ging, worauf man es bezeichnet hat; sind da Bäume vorhanden, so ist es sicher, daß später das Grab auch aufgeackert wurde, und sind da keine Bäume vorhanden, so ist es sicher, daß das Grab verloren ging. – Es ist ja zu berücksichtigen, vielleicht befinden sich die Bäume innerhalb und das Grab außerhalb$fn80!? – Wie U͑la erklärt hat, wenn sich [die Bäume] an der äußersten Grenze befinden, ebenso auch hierbei, wenn"
Moed Katan 6a:1,"sie sich an der äußersten Grenze befinden. – Vielleicht befindet sich die Unreinheit innerhalb und die Bäume außerhalb!? – Wenn sie durcheinander [verteilt] stehen. Wenn du aber willst, sage ich: wir sagten ja, daß man das Mal nicht zu weit von der Unreinheit setze, um nicht jisraélländisches Gebiet zu verderben$fn81. «R. Jehuda sagt, nur wenn ein Greis oder ein Gelehrter dies bekundet, weil nicht jeder darüber Bescheid weiß.» Abajje sagte: Hieraus, daß dem Gelehrten, der sich in der Stadt befindet, alle Angelegenheiten der Stadt obliegen."
Moed Katan 6a:2,"R. Jehuda sagte: Findet man einen gezeichneten Stein, so ist der Raum unten unrein, wenn zwei, so ist, falls Kalk$fn82zwischen ist, der Zwischenraum rein, obgleich er nicht aufgeackert wurde. – Es wird ja aber gelehrt, daß, wenn man einen gezeichneten Stein findet, der Raum unten unrein sei, und wenn zwei, der Zwischenraum, wenn er geakkert ist, rein, und wenn er nicht geackert ist, unrein sei!? R. Papa erwiderte: Dies in dem Falle, wenn der Kalk oben aufgeschüttet und an beiden Seiten ausgestreut ist; ist der Zwischenraum geackert, so ist er rein, weil [der Kalk] wahrscheinlich durch das Aufackern abgefallen ist, wenn aber nicht, so ist der Kalk dazwischen direkt geschüttet worden, und [der Raum] ist unrein."
Moed Katan 6a:3,"R. Asi sagte: Findet man einen Grenzrand gezeichnet, so ist er unrein und das ganze Feld rein; wenn zwei, so sind diese unrein, und das ganze Feld rein; wenn drei, so sind diese unrein und das ganze Feld rein; wenn vier, so sind diese rein und das ganze Feld unrein, denn der Meister sagte, daß man das Mal nicht zu weit von der unreinen Stelle setze, um nicht jisraélländisches Gebiet zu beschädigen."
Moed Katan 6a:4,"U<small>ND WEGEN DER</small> M<small>ISCHFRUCHT STREIFEN</small>. Entsendet man denn Streifen wegen der Mischfrucht am Halbfeste, ich will auf einen Widerspruch hinweisen: Am ersten Adar erläßt man eine Kundmachung inbetreff der Tempelsteuer und der Mischfrucht; am fünfzehnten desselben liest man die Esterrolle in den Großstädten und man sendet [Leute] aus, die Wege zu entdornen, die Stadtplätze auszubessern, die Tauchbäder zu messen: man verrichtet alle öffentlichen Arbeiten, bezeichnet die Gräber und sendet Streifen aus wegen der Mischfrucht!? – R. Elea͑zar und R. Jose b. Ḥanina [erklärten dies]; einer erklärte, eines gelte von der frühreifen$fn83 und eines von der spätreifen, und einer erklärte, eines gelte vom Getreide und eines von Kräutern$fn83. R. Asi sagte im Namen R. Joḥanans: Dies lehrten sie nur von dem Falle, wenn noch keine Blüten zu merken sind, wenn aber Blüten zu merken sind, so sendet man [schon vorher] aus. – Weshalb sendet man sie am Halbfeste aus? R. Ja͑qob erwiderte im Namen R. Joḥanans: Weil dann der Lohn niedriger ist. R. Zebid, nach anderen R. Mešaršeja, sagte: Hieraus, daß man ihnen ihren Lohn von der Tempelsteuer zahlt, denn wenn man sagen wollte [die Eigentümer] zahlen von ihrem [Gelde], so ist dies uns ja gleichgültig, mögen sie doch zahlen, was jene verlangen. – Wieviel$fn84!? R. Šemuél b. Jiçḥaq erwiderte: Wie wir gelernt haben: Ist in einer Seá [Aussaat] ein Viertelkab anderer"
Moed Katan 6b:1,"Art vorhanden, so vermindere man$fn85. – Es wird ja aber gelehrt, sie ordneten an, das ganze Feld als Freigut zu erklären!? – Das ist kein Einwand; eines vor der Anordnung und eines nach der Anordnung. Es wird nämlich gelehrt: Früher pflegten sie [die Mischpflanzen] herauszureißen und vor ihr Vieh zu werfen, und die Eigentümer freuten sich doppelt: erstens, daß man ihnen ihre Felder jätete und zweitens, daß man ihrem Vieh [Futter] vorwarf; da ordneten sie an, sie auszureißen und auf die Straße zu werfen. Aber immer freuten sie sich sehr, daß man ihnen ihre Felder jätete, da ordneten sie an, das ganze Feld als Freigut zu ererklären."
Moed Katan 6b:2,"<b>R.</b> E<small>LIE͑ZER B.</small> J<small>A͑QOB SAGT, MAN DÜRFE DAS</small> W<small>ASSER VON</small> B<small>AUM ZU</small> B<small>AUM LEITEN, NUR DARF MAN NICHT DAS GANZE</small> F<small>ELD BEWÄSSERN;</small> S<small>AATEN, DIE VOR DEM</small> F<small>ESTE NICHT BEWÄSSERT WORDEN SIND, DARF MAN AM</small> H<small>ALBFESTE NICHT BEWÄSSERN</small>. <sup>iii</sup> D<small>IE</small> W<small>EISEN ERLAUBEN DAS EINE UND DAS ANDERE</small>."
Moed Katan 6b:3,"GEMARA. R. Jehuda sagte: Ist es aber ein angefeuchtetes$fn86Feld, so ist es erlaubt. Ebenso wird auch gelehrt: Wenn sie gesagt haben, man dürfe [Saaten] am Halbfeste nicht bewässern, so gilt dies nur von Saaten, die vor dem Feste noch nicht bewässert worden sind, Saaten aber, die vor dem Feste bewässert worden sind, darf man am Feste bewässern. Ist es aber ein angefeuchtetes$fn86Feld, so ist es erlaubt. Man darf am Halbfeste kein ausgetrocknetes Feld bewässern; die Weisen erlauben das eine und das andere. Rabina sagte: Hieraus, daß man am Halbfeste einen Garten sprengen darf. Das ausgetrocknete Feld deshalb, weil [die Bewässerung] die Spätfrüchte zu Frühfrüchten$fn87macht, ebenso macht sie auch hierbei Spätfrüchte zu Frühfrüchten."
Moed Katan 6b:4,"Die Rabbanan lehrten: Man darf ein lichtes$fn88Feld im Siebentjahre sprengen, nicht aber am Halbfeste. – Es wird ja aber gelehrt, man dürfe sprengen sowohl am Halbfeste als auch im Siebentjahre!? R. Hona erwiderte: Das ist kein Einwand; das eine nach R. Elie͑zer b. Ja͑qob und das andere nach den Rabbanan. Ein Anderes lehrt: Man darf ein lichtes Feld im Vorsiebentjahre sprengen, damit die Kräuter im Siebentjahre wachsen; und noch mehr: man darf ein lichtes Feld im Siebentjahre sprengen, damit die Kräuter im Nachsiebentjahre wachsen."
Moed Katan 6b:5,"<sup>iv</sup>M<small>AN DARF AM</small> H<small>ALBFESTE UND IM</small> S<small>IEBENTJAHRE</small> M<small>AULWÜRFE UND</small> M<small>ÄUSE VOM</small> B<small>AUMFELDE UND VOM LICHTEN</small> F<small>ELDE AUF UNGEWÖHNLICHE</small>$fn89W<small>EISE WEGFANGEN; DIE</small> W<small>EISEN SAGEN, VOM</small> B<small>AUMFELDE AUF GEWÖHNLICHE</small> W<small>EISE UND VOM LICHTEN</small> F<small>ELDE AUF UNGEWÖHNLICHE</small> W<small>EISE</small>. M<small>AN DIRF EINE</small> M<small>AUERLÜCKE AM</small> H<small>ALBFESTE VERRAMMELN UND IM</small> S<small>IEBENTJAHRE AUF GEWÖHNLICHE</small> W<small>EISE BAUEN.</small>"
Moed Katan 6b:6,"GEMARA. Was ist ein Maulwurf$fn90? R. Jehuda erwiderte: Ein Tier, das keine Augen hat. Raba b. Jišma͑él, nach anderen R. Jemar b. Šelemja, sagte: Hierauf deutet folgender Schriftvers:$fn91<i>gleich einer Schnekke, die zerfließend wandelt, so fällt der Maulwurf</i>$fn92, <i>ohne die Sonne zu sehen</i>."
Moed Katan 6b:7,"Die Rabbanan lehrten: Man darf Maulwürfe und Mäuse vom lichten Felde und vom Baumfelde wegfangen, auch darf man Ameisenhöhlen zerstören. – Wie zerstört man sie? R. Šimo͑n b. Gamliél sagte: Man holt Erde aus einer Höhle und man tut sie in eine andere, und sie erdrosseln einander. R. Jemar b. Šelemja sagte im Namen Abajjes: Dies nur, wenn sie sich auf zwei Seiten eines Flusses befinden, und auch nur dann, wenn"
Moed Katan 7a:1,"keine Brücke, kein Steg und kein Laufbrett vorhanden ist. – Wie weit$fn93? Eine Parasange."
Moed Katan 7a:2,"R. J<small>EHUDA</small>$fn94<small>SAGT, VOM</small> B<small>AUMFELDE AUF GEWÖHNLICHE</small> W<small>EISE UND VOM LICHTEN</small> F<small>ELDE AUF UNGEWÖHNLICHE</small> W<small>EISE.</small> Die Rabbanan lehrten: Wie geschieht dies auf gewöhnliche Weise? Man gräbt eine Grube und spannt darüber ein Fangnetz. Wie auf ungewöhnliche Weise? Man stößt einen Spieß hinein, haut mit einer Axt und wühlt die Erde auf. Es wird gelehrt: R. Šimo͑n b. Elea͑zar: sagte: Was sie gesagt haben, von einem lichten Felde auf ungewöhnliche Weise, bezieht sich nur auf ein lichtes Feld nahe der Stadt, von einem lichten Felde nahe einem Baumfelde aber auch auf gewöhnliche Weise, weil sie aus dem lichten Felde herankommen und die Bäume zerstören können."
Moed Katan 7a:3,"M<small>AN DARF EINE</small> M<small>AUERLÜCKE AM</small> H<small>ALBFESTE VERRAMMELN</small>. Auf welche Weise darf man verrammeln? R. Joseph erwiderte: Mit Stauden und Lorbeerzweigen. In einer Barajtha wird gelehrt: Man schichte Steine auf, ohne sie mit Mörtel zu verschmieren. R. Ḥisda sagte: Dies lehrten sie nur von einem Gartenzaun, einen Hofzaun aber darf man auf gewöhnliche Weise bauen. Ihm wäre eine Stütze zu erbringen: Wenn eine Wand in die Straße hineinragt, so reiße man sie wegen der Gefahr nieder und baue sie auf gewöhnliche Weise wieder auf. – Da wird ja der Grund angegeben: wegen der Gefahr. Manche lesen: Komm und höre: Wenn eine Wand in die Straße hineinragt, so reiße man sie wegen der Gefahr nieder und baue sie auf gewöhnliche Weise wieder auf. Nur wegen der Gefahr, nicht aber, wenn keine Gefahr vorliegt; dies ist also eine Widerlegung R. Ḥisdas!? – R.Ḥisda kann dir erwidern: in diesem Falle darf man sie niederreißen und bauen, sonst aber nur bauen und nicht niederreißen. – Auch in diesem Falle sollte man ja niederreißen und nicht bauen dürfen!? – So würde man es unterlassen und nicht niederreißen. R. Aši sagte: Dies geht auch aus unserer Mišna hervor. Diese lehrt, man dürfe sie im Siebentjahre auf gewöhnliche Weise bauen. Welche: wollte man sagen, die eines Hofes, so ist es ja selbstverständlich; doch wohl die eines Gartens, obgleich es den Anschein einer Bewachung der Früchte hat. Schließe hieraus."
Moed Katan 7a:4,"<b>R.</b> M<small>EÍR SAGT, MAN DÜRFE</small> [<small>AM</small> H<small>ALBFESTE</small>]<small> ERSTMALIG DEN</small> A<small>USSATZ UNTERSUCHEN</small>$fn95, <small>ERLEICHTERND UND NICHT ERSCHWEREND</small>$fn96; <small>DIE</small> W<small>EISEN SAGEN, NICHT ERLEICHTERND UND NICHT ERSCHWEREND</small>. <sup>v,1</sup>"
Moed Katan 7a:5,"GEMARA. Es wird gelehrt: R. Meír sagt, man dürfe den Aussatz untersuchen, erleichternd und nicht erschwerend; R. Jose sagt, nicht erleichternd und nicht erschwerend, denn wenn du ihn erleichternd zwingst, so ist er auch erschwerend gezwungen$fn97. Rabbi sagte: Die Ansicht R. Meírs leuchtet ein bei einem abgeschlossenen$fn98, und die Ansicht R. Joses bei einem effektiv Unreinen. Raba sprach: Hinsichtlich eines Reinen stimmen alle überein, daß man ihn nicht untersuche, hinsichtlich eines erstmalig abgeschlossenen stimmen alle überein, daß man ihn"
Moed Katan 7b:1,"wohl untersuche, sie streiten nur über einen zweitmalig abgeschlossenen; einer ist der Ansicht, es hängt ja vom Priester ab: ist er rein, so sage er ihm, daß er rein sei, und ist er unrein, so schweige er, und einer ist der Ansicht: die Schrift sagt ja:$fn99<i>wiefern sie für rein oder unrein zu erklären sind</i>."
