masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem,prev found match,next found match,index
Eruvin,פני משה,9,4,57b,"@22מתני' @11חצר שנפרצה מב' רוחותי'. @33ואפי' נפרצה לכרמלית והמסקנא בגמ' שנפרצה בקרן זוית והיינו שתופסת מב' רוחותיה ובכה""ג אפי' אין הפרצה אלא עד עשר אמות הויא פירצה ואע""פ שכל פירצה שהיא עד עשר ועשר בכלל הויא כפתח הכא פירצה היא משום דפיתחא בקרן זוית לא עבדי אינשי:",חצר שנפרצה מב' רוחותי',,,no ref,JTmock Eruvin 9:3:2,JTmock Eruvin 9:4:1,1689
Eruvin,פני משה,9,4,58a,"דתנינן. בפ""ג דעוקצין הקושט והחמס הוא הקנמון וראשי בשמים כמו האגוז מוסקטא וכיוצא בו והתיאה והחלתית וכו' כדתני להו התם נלקחים בכסף מעשר וכו' אם נלקחין בכסף מעשר דהוו אוכלין א""כ מטמאין טומאת אוכלין וכו' וא""ר יוחנן דלחומרין אזלינן ומטמאין טומאת אוכלין ואין נלקחין בכסף מעשר:",דתנינן,,,no ref,JTmock Eruvin 9:4:5,JTmock Eruvin 9:4:6,1705
Eruvin,פני משה,10,1,58b,"מכסן במקומן. באיזה דבר שלא יהו מוטלין דרך בזיון ומניחן והולך לו וקאמר בגמרא דחסר בבא אחת במתניתין והכי תנינן בד""א בסכנת עכו""ם מפני השמד אבל אם מתיירא להחשיך עליהן מפני סכנת ליסטים מוליכן פחות פחות מד' אמות ומביאן או כר' שמעון במתני' דלקמן נותנן לחבירו וחבירו לחבירו עד שמגיע לחצר החיצונה:",מכסן במקומן,,,no ref,JTmock Eruvin 10:1:1,JTmock Eruvin 10:1:2,1737
Eruvin,פני משה,10,3,60b,"עד שלא הגיע וכו' משהגיע לעשרה טפחים אסור לגוללו אצלו. ומשמע אע""ג דלא נח ואמאי. וקאמר ר' יעקב דר' יודה היא דאמר אסור להשתמש באויר עשרה של ר""ה ואפי' לא נח דקסבר קלוטה כמי שהונחה דמיא כדאמר לעיל בפ' הזורק בהלכה א' תני בשם ר' יהודה הזורק ארבע אמות בר""ה חייב והיינו אע""ג דלא נח כדפרישית שם ולקמן פריך דר' יודה אדר' יודה:",עד שלא הגיע וכו' משהגיע לעשרה טפחים,,,no ref,JTmock Eruvin 10:3:2,JTmock Eruvin 10:3:3,1784
Eruvin,פני משה,10,3,60b,ר' יודה אומר וכו' מחלפה שיטתיה דר' יודה. דתמן בפ' הזורק הוא אמר אסור להשתמש באויר י' ואפי' לא נח כדלעיל והכא אמר הכין דכל זמן שלא הגיע לארץ ממש מותר לגוללו אצלו:,ר' יודה אומר וכו' מחלפה שיטתיה דר',,,no ref,JTmock Eruvin 10:3:3,JTmock Eruvin 10:3:4,1787
Eruvin,פני משה,10,6,61b,"אמר ר' חייה וכן בגת לענין מעשר. הכתוב לקמן בספרי הדפוס ט""ס הוא דהוקבע בתוך השקלא וטריא דהסיפא דמתניתין. ולא שייכא התם אלא הכא קודם להא דר' יוסי בר בון ור' חייא לפרש וכן בגת דמתני' קאי דהרי הגת אינו אלא כרמלית ולא גזרינן בכרמלית אלא לענין מעשר קתני וכדפרישית. במתני':",אמר ר' חייה וכן בגת לענין מעשר,,,no ref,JTmock Eruvin 10:6:2,JTmock Eruvin 10:6:3,1816
Eruvin,פני משה,10,7,61b,"אשפה בר""ה גבוה עשרה טפחים שופכין לתוכה מים בשבת. דרך חלון שעל גבה דנמי שופך דרך מקום פטור הוא ולא חיישינן שמא תנטל ותפחות האשפה מגבוה עשרה ואתי למשדי בה נמי כמעיקרא ודוקא באשפה של רבים שאינה עשוייה להתפנו' אבל באשפה של יחיד אין שופכין עליה דחיישינן שמא תתפנה וכששופך עליה הרי שופך הוא לר""ה:","אשפה בר""ה",,,no ref,JTmock Eruvin 10:7:1,JTmock Eruvin 10:7:2,1832
Eruvin,פני משה,10,7,62a,"א""ל ר""ה מבטלת. כלומר שאני הכא שלשניהן פתוח הוא לר""ה ואע""פ שהן בתוך י' זה מזה הרה""ר מבטלת שלא יהיו נחשבין כשתי רשויות בתוך עשרה לאסור זה על זה ולא דמי לההיא דשתי גזוזטראות זה למעלה מזה האמורה לעיל בפ""ח בהל' ח' דהתם אוסרין זה על זה כששניהן בתוך עשרה כדפרישית שם לפי שאין שם ר""ה שתהא מבטלת אותן מלהיותן נחשבין כאחת ושלא לאסור זע""ז שהרי שתיהן למעלה מן המים הן:","א""ל ר""ה מבטלת",,,no ref,JTmock Eruvin 10:7:3,,1841
Eruvin,פני משה,10,7,62a,"*ובלבד שלא יהא בו. אבור דמתני' קאי ובלבד שלא יהא בבור יותר מבית סאתי' שאז אסור למלאות ממנו אם אינו מוקף מחיצות ואליבא דר' יהודה בריש פ' עושין פסין דס""ל דמ""מ לא התירו אלא עד בית סאתים והבור עולה ממדת סאתים כדאמר שם בסוף הלכה א':",ובלבד שלא יהא בו,,,no ref,,,1842
Eruvin,פני משה,10,7,62a,"ולא יהיו מחיצות גבוהות עשרה וכו'. או או קאמר כלומר א""נ אפי' הוא מוקף מחיצות ולא יהיו גבוהות עשרה אינן מחיצות א""נ כשיש בהן פירצות צריך שלא יהיו פירצות יותר מעשר וכן אם היה עומד ופרוץ לא יהא בו (אלא) עומד כנגד עומד ופרוץ כנגד פרוץ דזה אסור ולשיטתיה אזיל כדאמר בפ""ק גבי שיירא שחנתה בבקעה דביותר מבית סאתים אפי' אין כאן פירצה יותר מי' עומד כנגד הפרוץ בעי' ולא יהא עומד כנגד עומד ופרוץ כנגד פרוץ ודוגמתו אמר לעיל בפ""ד בהלכה ב' גבי נמל דר""ג כדפרישית שם:",ולא יהיו מחיצות גבוהות עשרה וכו',,,no ref,,,1843
Eruvin,פני משה,10,8,62a,@22מתני' @11אילן שהיא מיסב @33ובנוסחת הבבלי מיסך שהוא סוכך ונופו ניטה מכל צדדיו על הארץ:,אילן שהיא מיסב ובנוסחת הבבלי מיסך שהוא,,,no ref,,JTmock Eruvin 10:8:1,1844
Eruvin,פני משה,10,10,63a,*מחזירין ציר התחתון במקדש. אם נשמט ציר התחתון של דלת ממקומו מחזירין אותו במקדש דהואיל והציר העליון במקומו הוא אין כאן אלא משום שבות ואין שבות במקדש ומחזירין אותו להדיא למקומו:,מחזירין ציר התחתון במקדש,,,no ref,JTmock Eruvin 10:10:1,,1866
Eruvin,פני משה,10,10,63a,אבל לא במדינה. שאין מחזירין אותו אלא דוחקין אותו למקומו:,אבל לא במדינה,,,no ref,,,1867
Eruvin,פני משה,10,10,63a,"והעליון. אם נשמט ציר העליון ממקומו לא יחזיר אפי' במקדש וכדמפרש בגמרא שלא כל שבות התירו במקדש וטעמא דהכא איכא למיחש שמא יתקע בגרזן או במקבת ואם תקע חייב חטאת דהויא מלאכה ושאני בנגר המונח במקדש דהתם משום דכבונה הוא ואין בנין בכלים ושבות דבכה""ג לא גזרו במקדש וכן הלכה. ובנוסחת הבבלי גריס גם כאן ר' יהודה אומר העליון במקדש והתחתון במדינה ואין כן הלכה:",והעליון,,,no ref,,JTmock Eruvin 10:10:2,1868
Eruvin,פני משה,10,10,63a,איזה נגר. הנגרר שנחלקו בו במתני'. וגרסינן להא לעיל בשבת בסוף פ' כל הכלים והתם גריס בהדיא איזהו נגר הנגרר:,איזה נגר,,,no ref,JTmock Eruvin 10:10:2,JTmock Eruvin 10:10:3,1870
Eruvin,פני משה,10,10,63b,"ר' בא וכו' הלכה כר' יוסי. האי לא שייכא הכא אלא התם בשבת ועל דר' יוסי במתני' שם קאי דס""ל לחלק בכיסוי הכלים שיש להן בית אחיזה בד""א בכיסוי קרקעות וכו' כמפורש התם ואגב דלעיל מייתי לה נמי הכא:",ר' בא וכו' הלכה כר' יוסי,,,no ref,JTmock Eruvin 10:10:3,,1881
Eruvin,פני משה,10,10,63b,"אמר ר""י בר בון לא כל שבות התירו במקדש. בספרי הדפוס כתוב זה על פיסקא והוא מתניתין דלקמן וטעות הוא דלא שייך כלל אחזרת רטיה שאותה ודאי התירו במקדש אלא כאן על המתניתין דקתני בסיפא מחזיר ציר התחתון וכו' הוא דקאי ומפרש דטעמא דלא התירו בעליון במקדש ואע""פ שג""כ אינו אלא שבות משום דלא כל שבות התירו במקדש וכדפרישית טעמא במתניתין דבעליון גזרינן שמא יתקע אבל בנגר המונח אינו אלא דמחזי כבונה ולעולם אינו בא לידי חיוב חטאת שאין בנין בכלים:","אמר ר""י בר בון לא כל שבות",,,no ref,,JTmock Eruvin 10:11:1,1882
Eruvin,פני משה,10,12,64a,"@22גמ' @11דר""ש בן אלעזר היא. @33מתניתיך דמתיר אפי' לקושרה:","דר""ש בן אלעזר היא",,,no ref,JTmock Eruvin 10:12:1,JTmock Eruvin 10:12:2,1897
Eruvin,פני משה,10,13,64a,"@22גמ' @11אבל בניגיון. @33הוא צילצול קטן וכך שמו בלע""ז ביניגיי""ל אסור משום יתור בגדים כדמסיים ואזיל דאנן סברין מימר יתור בגדים פסול לעבודה כמחוסר בגדים דקחשיב ליה בריש פ""ב דזבחים בין הפסולין לעבוד':",אבל בניגיון,,,no ref,JTmock Eruvin 10:13:1,JTmock Eruvin 10:13:2,1913
Eruvin,פני משה,10,13,64b,"ואם כחס הוא על החבל או על המשיחה. שלא יהא נפסק כשימלא בדלי הקשור בהם הרבה פעמי' זא""ז ובשביל כך הוא רוצה למלאות בעדשה מים הרבה בפעם אחת מותר:",ואם כחס הוא על החבל או על,,,no ref,JTmock Eruvin 10:13:3,JTmock Eruvin 10:13:4,1925
Eruvin,פני משה,10,14,65a,"א""ל לר' יהושע כצ""ל א""ל מוטב לעבור וכו'. כלומר שר""י השיב לר""א ואמר מוטב לעבור וכו' שהרי מאליהן עובר על בל יראה ובל ימצא ולא עביד מידי מלעבור בידים וישרוף את הקדשים בי""ט:","א""ל לר' יהושע כצ""ל א""ל מוטב לעבור",,,no ref,JTmock Eruvin 10:14:2,JTmock Eruvin 10:14:3,1938
Challah,פני משה,1,1,1b,"אע""ג דהוא פליג עליה. כלו' אע""ג דר' הילא משמיה דנפשיה פליג על ר' יוסי דהא קאמר לעיל שם דבין כרבנן דהכא ובין כרבנן דהתם עד שיהא רובה דגן וטעמה דגן מ""מ בהא דמתני בשם ר' יוחנן שניהם שוין בזה דכך אמר ר' יוחנן דטעמה דגן אע""פ שאין רובה דגן:","אע""ג דהוא פליג עליה",,,no ref,JTmock Challah 1:1:8,JTmock Challah 1:1:9,21
Challah,פני משה,1,1,2b,"אלו אמר. כהאי גוונא שכבר עשה חמש עיסיות מחמשה מינין וחל איסור חלה על כל אחת ואחת ואחר כך עירבו אותן יחד והיה אומר ר""ל בכהאי גוונא אין לוקין על חלתן דבר תורה יאות אתה אומר דר""ל כדעתיה דסבירא ליה איסורין מבטלין זה את זה ור' יוחנן פליג עלה אבל השתא לא דמי כלל לפלוגתייהו:",אלו אמר,,,no ref,JTmock Challah 1:1:15,JTmock Challah 1:1:16,46
Challah,פני משה,1,1,3a,עשה עיסה אחת מכל חמשת המינין וחזר ועשה חמש עיסיות ממין אחד ועירב את כל העיסיות ביחד:,עשה עיסה אחת מכל חמשת המינין וחזר,,,no ref,JTmock Challah 1:1:16,JTmock Challah 1:1:17,53
Challah,פני משה,1,1,4a,בר אבוי והתם גריס אבוה דר' שמואל בר רב יצחק והוא רב יצחק גופיה:,בר אבוי והתם גריס אבוה דר' שמואל,,,no ref,JTmock Challah 1:1:23,,72
Challah,פני משה,1,1,4a,אפסק כרוכה ודמך. כשהפסיק מן התענית ורצה לכרוך לסעודה נתחלש ונפטר ועל שהכניס עצמו לסכנה מספק לא הזכירו שמו להדיא ואמרו אבוה דר' שמואל בר רב יצחק:,אפסק כרוכה ודמך,,,no ref,,JTmock Challah 1:1:24,73
Challah,פני משה,1,2,5a,וחייבין בחלה ומעשרות משום דקא בעי למיתני לקמן שיש שחייבין בחלה ופטורין ממעשרות ויש שהן חייבין במעשרות ופטורין מן החלה קתני הכא דאלו חייבין בחלה ומעשרות:,וחייבין בחלה ומעשרות משום דקא בעי למיתני,,,no ref,JTmock Challah 1:2:1,JTmock Challah 1:2:2,95
Challah,פני משה,1,3,6a,"הוי פליגא הוא. כלומר אף דאמרן דבגוונא דמתני' שנפדו בהא הוא דכ""ע מודים שחייב בחלה ובשלא נפדה פליגי ע""כ דעוד פליגי בחדא מילתא ובגוונא דאיירי במתני' שהקדימו בשבלין כדמוקמינן והיינו בחלק תרומה שבו דלמ""ד חייב בשלא נפדה משום דממון הדיוט הוא אפילו תרומה שבו חייבת וכלומר דלא תימא דלא פליג אלא על החולין שבו משום דלדידיה ממון הדיוט הוא אבל על חלק תרומה שבי כדאיירי במתני' לא פליג דהא מיהת האי חלק תרומה לאו כנכסיו ואותו החלק פטור הלכך קמ""ל דאף בחלק תרומה שבו פליג וקסבר דאפילו נפדה הכל הוא חייב בחלה דמכיון שהוא פטור מתרומה גדולה שהקדימו בשיבלין כמו שאין בו תרומה דמי ולהאי מ""ד דסבירא ליה דפטור הוא בשלא נפדה דממון גבוה הוא הכל פטור הוא ואפי' חולין שבו פטורין:",הוי פליגא הוא,,,no ref,JTmock Challah 1:3:6,JTmock Challah 1:3:7,125
