Index Title,Jeremiah
Jeremiah 6:21,"Przeto mówi tak Wiekuisty: Oto położę ludowi temu zawady, o które potykać się będą ojcowie wraz z dziećmi pospołu, sąsiad i towarzysz jego - aż wyginą. "
Jeremiah 6:22,"Tak rzecze Wiekuisty: Oto lud nadciąga z ziemi północnej, a naród wielki się budzi od krańców ziemi. "
Jeremiah 6:23,"Łukiem i włócznią władają, okrutni oni a nie litują się, głos ich niby morze huczy, a na rumakach jeżdżą; uszykowany on jako mąż do boju przeciw tobie, córo Cyońska! "
Jeremiah 6:24,"Słyszeliśmy wieść o nim: opadają ręce nasze, trwoga ogarnia nas, dreszcz jako rodzącą! "
Jeremiah 6:25,"Nie puszczajcie się na pola i w drogę nie wyruszajcie, bo miecz nieprzyjacielski, postrach wokoło! "
Jeremiah 6:26,"Córo ludu Mojego! przepasz się worem i tarzaj się w prochu; żałobę jako po jedynaku urządź sobie, płacz gorzki, gdyż nagle przypadnie łupieżca na nas! "
Jeremiah 6:27,"Probiercą ustanowiłem cię w ludzie Moim, strażnicą, abyś poznawał i doświadczał drogi ich. "
Jeremiah 6:28,"Wszyscy oni najkrnąbrniejsi z krnąbrnych, oszczercy, miedź tylko i żelazo, wszyscy oni skażeni. "
Jeremiah 6:29,"Rozpalił się miech, od ognia zniszczał ołów; daremnie pławiono i pławiono - źli się nie wydzielili. "
Jeremiah 6:30,"Srebrem wzgardzoném nazywają ich, gdyż wzgardził Wiekuisty nimi. "
Jeremiah 7:1,"Słowo, które doszło Jeremjasza od Wiekuistego, głosząc: "
Jeremiah 7:2,"Stań w bramie domu Wiekuistego, i ogłoś tam słowo to, i powiedz: Słuchajcie słowa Wiekuistego wy wszyscy z Judy, którzy wchodzicie do bram tych, by ukorzyć się Wiekuistemu! "
Jeremiah 7:3,"Tak rzecze Wiekuisty zastępów, Bóg Israela: Poprawcie drogi i postępki wasze, a pozwolę wam mieszkać na miejscu tém. "
Jeremiah 7:4,"Nie polegajcie na słowach kłamliwych, gdy powiadają ""przybytek Wiekuistego przybytek Wiekuistego!"" przybytkiem Wiekuistego to oni sami! "
Jeremiah 7:5,"Chciejcie raczej szczerze poprawiać drogi i postępki wasze! Jeżeli postaracie się sprawiedliwie rozsądzać między człowiekiem a bliźnim jego, "
Jeremiah 7:6,"Jeżeli cudzoziemca, wdowy i sieroty nie będziecie krzywdzili, a krwi niewinnej nie wylewali na miejscu tém, i za bóstwami cudzemi nie postępowali, na zgubę waszę, -  "
Jeremiah 7:7,"Wtedy pozwolę wam mieszkać na miejscu tém, na ziemi, którą oddałem ojcom waszym na wieki wieków. "
Jeremiah 7:8,"Ale oto polegacie na słowach kłamliwych, które do niczego nie posłużą. "
Jeremiah 7:9,"Czyżby wam kraść i zabijać i cudzołożyć, i krzywoprzysięgać i kadzić Baalowi i postępować za bóstwami cudzemi, którychście nie znali, "
Jeremiah 7:10,"I następnie przyjść i stanąć przed obliczem Mojém w domu tym, nad którym mianowane imię Moje, i powiedzieć: Jesteśmy zbawieni! by dalej spełniać wszystkie te obmierzłości? "
Jeremiah 7:11,"Czyż jaskinią łotrów stał się dom ten, nad którym mianowane imię Moje, w oczach waszych? Ale otóż i Ja to widzę, rzecze Wiekuisty. "
Jeremiah 7:12,"Bo zajdźcie też do miejsca mojego, które w Szylo, gdziem umieścił był imię Moje przedtém, i zobaczcie com mu uczynił, dla niegodziwości ludu Mego, Israela. "
Jeremiah 7:13,"Otóż teraz, ponieważ dopuszczacie się wszystkich tych czynów, rzecze Wiekuisty, i jakkolwiek napominałem was, ustawicznie napominając, a wyście nie słuchali, a wzywałem was, a wyście nie odpowiadali. "
Jeremiah 7:14,"Przeto uczynię domowi temu, nad którym mianowane imię Moje, na którym polegacie, i temu miejscu, które oddałem wam i ojcom waszym, jakom uczynił Szylo. "
Jeremiah 7:15,"I odrzucę was z przed oblicza Mojego, jakom odrzucił wszystkich braci waszych, cały ród Efraima. "
Jeremiah 7:16,"Ty zaś, nie módl się za narodem tym, ani podnoś za nimi skargi ni błagania, i nie nalegaj na Mnie, albowiem nie wysłucham cię! "
Jeremiah 7:17,Alboż nie widzisz co wyprawiają w miastach Judy i po ulicach Jerozolimy? 
Jeremiah 7:18,"Dzieci zbierają drwa, a ojcowie rozniecają ogień, a kobiety rozczyniają ciasto, aby przygotować ołatki dla królowej nieba i wylewać zalewki bóztwom cudzym, aby czynić na przekór Mnie. "
Jeremiah 7:19,"Ale czyż czynią Mnie na przekór, rzecze Wiekuisty, czyż nie raczej sobie samym, ku hańbie oblicza swego? "
Jeremiah 7:20,"Przeto rzecze tak Pan, Bóg: Oto gniew i rozjątrzenie Moje wyleje się na to miejsce, na ludzi i na bydło, na drzewa polne i na plon ziemi, i płonąć będzie a nie zagaśnie. "
Jeremiah 7:21,"Tak rzecze Wiekuisty zastępów, Bóg Israela: Całopalenia wasze dołączcie do rzeźnych ofiar waszych, a spożywajcie je jako mięso! "
Jeremiah 7:22,"Gdyż nie mówiłem z ojcami waszymi, anim przykazał im w dzień, któregom wywiódł ich z ziemi Micraim w sprawie całopaleń i ofiar rzeźnych. "
Jeremiah 7:23,"Lecz to tylko przykazałem im mówiąc: Słuchajcie głosu mojego a będę wam Bogiem, a wy będziecie Mi ludem, a postępujcie ściśle po drodze, którą przykazuję wam, aby się wam dobrze wiodło. "
Jeremiah 7:24,"Ale nie usłuchali i nie skłaniali ucha swego, lecz postępowali za podszeptami i pożądliwością serca swojego zepsutego, a odwrócili się do Mnie karkiem a nie obliczem. "
Jeremiah 7:25,"Od dnia, którego wyszli ojcowie wasi z ziemi Micraim, aż po dzień dzisiejszy, posyłałem do was wszystkie sługi moje, proroków, za każdym dniem niestrudzenie wysyłając. "
Jeremiah 7:26,"Ale nie usłuchali Mnie i nie skłaniali ucha swego, i czynili upornym kark swój, a postępowali gorzej jeszcze niż ojcowie ich. "
Jeremiah 7:27,"Ale choć powtórzysz im wszystkie te słowa, nie usłuchają cię, choć będziesz wołał do nich, oni nie odpowiedzą ci; "
Jeremiah 7:28,"Wtedy powiesz o nich: Ten jest lud, który nie usłuchał głosu Wiekuistego, Boga swojego, a nie przyjął napomnienia - znikła prawda i odjęta została z ust ich! "
Jeremiah 7:29,"Zetnij wieniec włosów twoich, i rzuć go, i podnieś na nagich wierzchołkach pieśń żałobną! gdyż porzucił Wiekuisty i opuścił ten ród, wzniecający zapalczywość Jego. "
Jeremiah 7:30,"Albowiem czynili synowie Jehudy co złem jest w oczach Moich: stawiali ohydy swoje w domu, nad którym mianowane jest imię Moje, aby go skalać. "
Jeremiah 7:31,"I zbudowali wyżyny w Tofeth, w dolinie Ben-Hinnom, aby palili synów swych, i córki w ogniu, czegom nigdy nie rozkazał, a nie przeszło przez myśl Moję. "
Jeremiah 7:32,"Dla tego oto nadejdą dni, rzecze Wiekuisty, a nie będą tego nazywali więcej Tofeth i doliną Ben-Hinnom, lecz doliną mordu, a będą chowali w Tofeth dla braku miejsca, "
Jeremiah 7:33,"I pójdą zwłoki tego ludu na żer ptactwu nieba i zwierzowi ziemi, a nikt nie spłoszy. "
Jeremiah 7:34,"I przerwę w miastach Judy i na ulicach Jerozolimy głos radości i głos wesela, głos oblubieńca i głos oblubienicy, bo w pustkowie się obróci ziemia. "
Jeremiah 8:1,"Tegoż czasu, rzecze Wiekuisty, wyrzucą kości królów Judy, i kości książąt jego, i kości kapłanów, i kości proroków, i kości mieszkańców Jerozolimy z grobów ich; "
Jeremiah 8:2,"I rozrzucą je przed słońcem i księżycem i całym zastępem nieba, które sobie upodobali, i którym służyli, i za któremi postępowali, i których się radzili, i przed któremi się korzyli; nie sprzątną ich i nie pogrzebią, mierzwą dla roli będą. "
Jeremiah 8:3,"A jednak będzie pożądańszą śmierć taka, niż życie całemu szczątkowi tych, którzy pozostaną z tego rodu niegodziwego, którzy pozostaną we wszystkich tych miejscach, do których ich rozproszyłem, rzecze Wiekuisty zastępów. "
Jeremiah 8:4,"I oświadczysz im: Tak rzecze Wiekuisty: Alboż się pada a nie powstaje więcej? a jeżeli się kto odwrócił, czyż się już nigdy nie nawróci? "
Jeremiah 8:5,"Czemuż się odwrócił ten lud Jerozolimy odstępstwem uporczywém, uchwycili się obłudy, wzbraniają się nawrócić? "
Jeremiah 8:6,"Ale wsłuchiwałem się i słyszałem, nic szczerego nie mówią, niemasz ktoby żałował niecności swojej, ktoby rzekł: Cóżem uczynił! Każdy mknie w zapędzie swoim jako rumak rozhukany w boju. "
Jeremiah 8:7,"I bocian w przestworzu zna pory swoje, i synogarlica i jaskółka i żóraw przestrzegają czasu przylotu swego - ale lud mój nie zna prawa Wiekuistego. "
Jeremiah 8:8,"Jakże wam twierdzić: mądrzy jesteśmy, a nauka Wiekuistego przy nas! Zaprawdę, ale w fałsz zamienił ją kłamliwy rylec pisarzy! "
Jeremiah 8:9,"Pohańbieni będą mędrcy, zgnębieni i usidleni; oto słowem Wiekuistego pomiatali, i jakaż im tedy mądrość została? "
Jeremiah 8:10,"Przeto oddam żony ich innym, pola ich następcom, bo od najmłodszego do najstarszego ubiega się każdy za wyzyskiem, od proroka do kapłana uprawia każdy kłamstwo. "
Jeremiah 8:11,"A chcą uzdrowić ranę ludu Mojego zlekka, powtarzając: pokój! pokój! gdy pokoju niema. "
Jeremiah 8:12,"Wstydzić się będą musieli, że ohydy spełniają, ale niema dla nich wstydu, rumienić się nie umieją. Przeto legną między poległymi - czasu nawiedzenia swego runą, rzecze Wiekuisty. "
Jeremiah 8:13,"Zgładzę, zgładzę ich, rzecze Wiekuisty; nie zostało grona na latorośli ani figi na drzewie figowém, i liść zawiądł, a ustanowiłem już tych, którzy ich uniosą. "
Jeremiah 8:14,"Na cóż tu bawimy jeszcze? Zgromadźcie się a schrońmy się do miast obronnych i wygińmy tam; gdyż Wiekuisty, Bóg nasz wydał nas na zagubę, i napoi nas wodą zatrutą - bośmy zgrzeszyli Wiekuistemu! "
Jeremiah 8:15,"Czekaliśmy pokoju, ale dobro nie przyszło, na czas ocalenia, a tu przerażenie. "
Jeremiah 8:16,"Od Dan słychać już parskanie koni jego, od głośnego rżenia jego rumaków drży cała ziemia; oto nadciągają, aby pochłonąć ziemię i co ją napełnia, miasto i osiadłych w niém. "
Jeremiah 8:17,"Bo oto puszczam na was żmije, jaszczurki, przeciw którym niemasz zaklęcia, aby kąsały was, rzecze Wiekuisty. "
Jeremiah 8:18,Ukojenia dla smutku mojego! Serce we mnie boleje! 
Jeremiah 8:19,"Oto odgłos łkania córki ludu Mojego z ziemi dalekiej! Czyż niema Wiekuistego w Cyonie? alboż nie stało króla jego w nim? ""Czemu jątrzyli Mnie posągami swoimi, marnościami cudzemi!"" "
Jeremiah 8:20,"Przeminęło żniwo, skończyło się lato, a myśmy nie wspomożeni! "
Jeremiah 8:21,"Wobec skruszenia córki ludu mojego skruszony jestem; w żałobie chodzę, strętwienie ogarnęło mnie. "
Jeremiah 8:22,"Czyż niema już balsamu w Gilead, albo czyż lekarza nie stało tam? Bo czemu nie powiodło się uzdrowienie córki ludu mojego? "
Jeremiah 9:1,"O, gdyby też była głowa moja strumieniem, a oko moje źródłem łez, abym płakał dniem i nocą nad poległymi córki ludu mojego! "
Jeremiah 9:2,"Gdyby też dał mi kto na pustyni gospodę pielgrzymią, abym opuścił lud mój, i odszedł od nich; gdyż wszyscy oni wszeteczni, zgrają wiarołomnych. "
Jeremiah 9:3,"I napinają język swój, niby łuk swój kłamliwy, a nie przez prawdę wzmogli się na ziemi; lecz od zdrożności do zdrożności postępują, a Mnie nie znają, rzecze Wiekuisty. "
Jeremiah 9:4,"Wystrzegajcie się każdy przyjaciela swego, a na żadnym z braci nie polegajcie, bo każdy brat zdradę knuje, a każdy przyjaciel jako oszczerca krąży. "
Jeremiah 9:5,"A jeden drugiego oszukuje, a prawdy nie mówią! przyzwyczaili język swój do prawienia fałszu, w przewrotności się wyczerpują. "
Jeremiah 9:6,"Siedziba twoja śród obłudy - obłudnie też wzbraniają się znać Mnie, rzecze Wiekuisty. "
Jeremiah 9:7,"Przeto wyrzekł tak Wiekuisty zastępów: Oto wyprobuję ich i doświadczę, bo cóż mi innego począć wobec córki ludu Mojego? "
Jeremiah 9:8,"Strzałą wyostrzoną jest język ich, obłudę prawi; usty swemi uprzejmie rozmawia z bliźnim, ale we wnętrzu zastawia sidła swoje. "
Jeremiah 9:9,"Czyżbym tego nie poszukiwał na nich, rzecze Wiekuisty, czyżby nad narodem podobnym nie wywarła pomsty dusza Moja? "
Jeremiah 9:10,"Na górach podniosę płacz i skargę, a na rozłogach stepu pieśń żałobną, bo opustoszały dla braku przechodnia, a nie słyszą więcej poryku stada; zarówno ptactwo nieba jak bydło się rozbiegło, rozpierzchło. "
Jeremiah 9:11,"I obrócę Jerozolimę w kupy gruzu, w legowisko szakali, a miasta Judy zamienię w pustkowie dla braku mieszkańca. "
Jeremiah 9:12,"Któż tak mądry, aby to wyrozumiał, albo do kogo usta Boże przemówiły niechaj to oznajmi: czemu zatracona ta ziemia, opustoszała niby step dla braku przechodnia? "
Jeremiah 9:13,"I rzekł Wiekuisty: Przeto że opuścili naukę Moją, którą przedłożyłem im, a nie słuchali głosu Mojego, a nie postępowali podług niej; "
Jeremiah 9:14,"Lecz szli za pożądliwością serca swojego i za Baalami, jako nauczyli ich ojcowie ich; "
Jeremiah 9:15,"Przeto rzecze tak Wiekuisty zastępów, Bóg Israela: Oto nakarmię ich - lud ten - piołunem, a napoję ich wodą zatrutą; "
Jeremiah 9:16,"I rozproszę ich między narody, których nie znali ani oni, ani ojcowie ich, i wyszlę za niemi miecz, póki nie zgładzę ich. "
Jeremiah 9:17,"Tak rzecze Wiekuisty zastępów: Rozejrzcie się i zwołajcie płaczki i do biegłych kobiet poszlijcie, aby przybyły; "
Jeremiah 9:18,"A niech pospieszą i podniosą skargę przed nami, aby popłynęły oczy nasze łzą, a powieki nasze pociekły wodą. "
Jeremiah 9:19,"Bo odgłos skargi słyszany z Cyonu - Jakżeśmy spustoszeni! Pohańbieniśmy bardzo, bośmy opuścić musieli ziemię, bo rozwalili siedziby nasze. "
Jeremiah 9:20,"Albowiem słuchajcie niewiasty słowa Wiekuistego, a niech przyjmie ucho wasze wyrok ust Jego! abyście nauczyły córki wasze skargi, a każda towarzyszkę swą pieśni żałobnej. "
Jeremiah 9:21,"Bo wdziera się śmierć przez okna nasze, wkracza do zamków naszych, aby wytępić dzieci z ulicy, młodzież z rynków. "
Jeremiah 9:22,"Oświadcz: tak rzecze Wiekuisty: legną trupy ludzkie jako mierzwa na polu, i jako snopy za żeńcem, których nikt nie zbiera. "
Jeremiah 9:23,"Tak rzecze Wiekuisty! Niechaj nie chlubi się mędrzec mądrością swoją, i niechaj nie chlubi się dzielny dzielnością swoją; niechaj nie chlubi się możny zamożnością swoją. "
Jeremiah 9:24,"Lecz tém niechaj się chlubi, kto się chlubić chce, że zrozumiał a poznał Mnie, że Ja Wiekuisty spełniam miłość, prawo i sprawiedliwość na ziemi, że w tém mam upodobanie, rzecze Wiekuisty. "
Jeremiah 9:25,"Oto dni nadchodzą, rzecze Wiekuisty, a nawiedzę każdego obrzezańca wybujałego. "
Jeremiah 9:26,"Micraim i Judę, Edom i synów Ammonu, Moab i wszystkich z obciętymi bokobrodami, zamieszkałych na puszczy; bo wszystkie narody nieobrzezane są, a cały dom Israela jest wybujały sercem. "
Jeremiah 10:1,"Słuchajcie słowa, które Wiekuisty wyrzekł do was, domu Israela! "
Jeremiah 10:2,"Tak rzecze Wiekuisty: Do drogi narodów nie przywykajcie, a przed znamionami nieba nie trwóżcie się, choć trwożą się narody przed niemi. "
Jeremiah 10:3,"Albowiem obyczaje narodów - marność to; bo drzewem on, które z lasu ścięto, wyrobem ręki rzemieślnika, siekierą. "
Jeremiah 10:4,"Srebrem i złotem się go ozdabia, gwoździami i młotami go utwierdzają, aby się nie chwiał. "
Jeremiah 10:5,"Jako słupy wykute stoją, a nie mówią, obnaszane są, bo krokiem nie ruszą; nie bójcie się ich, bo szkodzić nie mogą, ale i pożytecznemi być nie są zdolne. "
Jeremiah 10:6,"Bo nikt podobny Tobie, Wiekuisty! Wielkiś Ty i wielkie imię Twoje w mocy. "
Jeremiah 10:7,"Któżby się nie obawiał Ciebie, królu narodów? Tobie to przystoi, bo u żadnych mędrców plemion i w żadném państwie ich niemasz podobnego Tobie. "
Jeremiah 10:8,"Wszakże tém jedném ogłupieni są i zbłaźnieni, nauką marności, drewnem to jest. "
Jeremiah 10:9,"Srebro w blachach z Tarszyszu się sprowadza, a złoto z Ufaz, wyrób rzemieślnika i ręki złotnika; błękit i purpura strój ich, dziełem biegłych to wszystko. "
Jeremiah 10:10,"Ale Wiekuisty, Bóg, prawdziwym jest. Bóg to żywy i król wieczny; przed grozą Jego drży ziemia, a nie znoszą narody gniewu Jego. "
Jeremiah 10:11,"Tak oświadczcie im: Bóstwa, które nieba i ziemi nie stworzyły, wyginą one z ziemi i z pod nieba. "
Jeremiah 10:12,"On utworzył ziemię Swoją mocą, utwierdził świat Swoją mądrością, a Swoim rozumem rozpostarł niebiosa. "
Jeremiah 10:13,"A gdy grzmotem się odzywa, szumią wody na niebie, gdy wywodzi obłoki z krańców ziemi, błyskawice dla deszczu tworzy, a wyprowadza wicher ze składów Swoich, "
Jeremiah 10:14,"Wtedy oszołomiony każdy człowiek, że nie pojmuje, i pohańbiony każdy złotnik z powodu rzeźby - bo kłamstwem odlew jego, a niemasz ducha w nim. "
Jeremiah 10:15,"Marnością są, dziełem obłędu: czasu nawiedzenia swego wyginą! "
Jeremiah 10:16,"Nie do nich podobnym udział Jakóba, bo stwórcą wszechrzeczy On, a Israel berłem dziedzictwa Jego; Wiekuisty zastępów imię Jego. "
Jeremiah 10:17,"Zbierz z ziemi rupiecie twoje, ty która zostajesz w oblężeniu! "
Jeremiah 10:18,"Albowiem tak rzecze Wiekuisty: Oto rzucę mieszkańców ziemi tym razem i ścisnę ich, aby to poczuli. "
