Index Title,Ezekiel
Ezekiel 9:3,"Chwała zaś Boga israelskiego uniosła się z Cherubina, nad którym była, ku progowi przybytku. I zawołał na onego męża przyodzianego w szatę lnianą, mającego u bioder swoich narząd pisarski. "
Ezekiel 9:4,"I rzekł Wiekuisty do niego: Przejdziesz po wnętrzu miasta, po wnętrzu Jerozolimy i nakreślisz znak na czołach ludzi, którzy utyskują i ubolewają nad wszystkiemi obmierzłościami spełnianemi w pośród niej. "
Ezekiel 9:5,"Do innych zaś rzekł w uszach moich: Przejdźcie po mieście za nim a zabijajcie! Niechaj się nie użali oko wasze, a nie litujcie się! "
Ezekiel 9:6,"Starców, młodzieńców i dziewice i dzieci i niewiasty wybijajcie do szczętu; do żadnego wszakże człowieka, na którymby był znak nie przystępujcie; od świątyni zaś Mojej poczniecie! I tak poczęli od owych mężów starszych, którzy stali przed przybytkiem. "
Ezekiel 9:7,"I rzekł do nich: Zanieczyśćcie przybytek, a napełnijcie dworce zabitymi! Wyruszcie! I tak wyruszyli i zabijali po mieście. "
Ezekiel 9:8,"I stało się, gdy tak zabijali, a jam pozostał, że upadłem na oblicze moje i zawołałem, i rzekłem: Ach, Panie Wiekuisty! izali chcesz wytępić cały szczątek Israela, wylewając gniew Twój na Jerozolimę? "
Ezekiel 9:9,"On wszakże rzekł do mnie: Wina domu Israela i Judy wielka niezmiernie, a napełniona ta ziemia krwią, a miasto przepełnione bezprawiem; bo rzekli: opuścił Wiekuisty tę ziemię, a Wiekuisty nie widzi. "
Ezekiel 9:10,"Przeto i Ja - nie użali się oko Moje, ani ulituję się, postępki ich na głowę ich zwrócę! "
Ezekiel 9:11,"A oto on mąż przyodziany w szatę lnianą, z narządem pisarskim u bioder zdał sprawę, mówiąc: spełniłem jakoś mi przykazał. "
Ezekiel 10:1,"I spojrzałem a oto na sklepieniu, które nad głowami Cherubów, niby kamień szafirowy, niby wejrzenie wizerunku tronu, ukazującego się nad nimi. "
Ezekiel 10:2,"I przemówił do onego męża, przyodzianego w szatę lnianą, i rzekł: Wnijdź między koła pod Cheruby, a napełnij garście twoje zarzewiem ognistem z pośród Cherubów i rozrzuć nad miastem. I wszedł przed oczyma mojemi. "
Ezekiel 10:3,"Cherubi zaś stali po prawej stronie przybytku, gdy wchodził tam ów mąż, podczas gdy obłok napełniał dworzec wewnętrzny. "
Ezekiel 10:4,"Wtedy podniosła się chwała Wiekuistego z Cheruba ku progowi przybytku, i napełnił się przybytek obłokiem, a dworzec napełniony był blaskiem chwały Wiekuistego. "
Ezekiel 10:5,"Szum zaś skrzydeł Cherubów rozlegał się aż do dworca zewnętrznego, jako głos Boga Wszechmocnego gdy przemawia. "
Ezekiel 10:6,"Gdy tedy rozkazał onemu mężowi, przyodzianemu w szatę lnianą, mówiąc: ""Nabierz ognia z pośród kół, z pośrodka Cherubów"", przystąpił on i stanął podle jednego z kół. "
Ezekiel 10:7,"I wyciągnął jeden z Cherubów rękę swą pomiędzy Cherubów do onego ognia, który był w pośrodku Cherubów, a wziąwszy zeń, podał w garść onego przyodzianego w szatę lnianą, który go zabrał i wyszedł. "
Ezekiel 10:8,Ukazał się wtedy u Cherubów obraz ręki ludzkiej pod skrzydłami ich. 
Ezekiel 10:9,"I spojrzałem, a oto cztery koła podle Cherubów, po jedném kole przy każdym z Cherubów, i znowu po jedném kole przy każdym z Cherubów, wejrzenie zaś kół niby widmo chryzolitu. "
Ezekiel 10:10,"A co do wejrzenia ich - kształt jednego miały wszystkie cztery, jak gdyby było jedno koło w pośrodku drugiego. "
Ezekiel 10:11,"Gdy się posuwały, w kierunku czterech stron swoich posuwały się, gdy się posuwały; do tego miejsca, do którego przednie się posuwało, tam zdążały za niém, nie odwracały się w biegu swoim. "
Ezekiel 10:12,"Całe zaś ciało ich, i grzbiety ich, i ręce ich, i skrzydła ich i koła były pełne oczu zewsząd, u wszystkich czterech kół ich. "
Ezekiel 10:13,"Koła zaś, - nazwano je wirem w uszach moich. "
Ezekiel 10:14,"A cztery oblicza miała każda; oblicza pierwsze było obliczem owego Cheruba, a oblicze drugie, obliczem człowieka, a trzecie obliczem lwa, a czwarte obliczem orła. "
Ezekiel 10:15,"I unieśli się Cherubi - były to one istoty, które widziałem nad rzeką Kebar. "
Ezekiel 10:16,"A gdy posuwali się Cherubi, posuwały się i koła podle nich, a gdy podnosili Cherubi skrzydła swoje, aby wzbić się od ziemi, nie odwracały się też i koła od boku ich. "
Ezekiel 10:17,"Gdy tamci stanęli, stanęły i te, a gdy tamci się unosili, unosiły się i te z nimi; albowiem duch samych istot był w onych kołach. "
Ezekiel 10:18,I ustąpiła chwała Wiekuistego od progu przybytku i stanęła nad Cherubami. 
Ezekiel 10:19,"Wtedy podnieśli Cherubi skrzydła swoje i wzbili się od ziemi w oczach moich, ponieważ odeszli, a koła równomiernie z nimi; i stanęli u wrót bramy wschodniej przybytku Wiekuistego, a chwała Boga israelskiego nad nimi u góry. "
Ezekiel 10:20,"Oto te same istoty, które widziałem u stóp Boga israelskiego nad rzeką Kebar, i zmiarkowałem, że to Cherubi byli. "
Ezekiel 10:21,"Po cztery oblicza miał każdy z nich, i po cztery skrzydła każdy z nich, a nakształt rąk ludzkich pod skrzydłami ich. "
Ezekiel 10:22,"A kształt oblicza ich - były to właśnie owe oblicza, które widziałem nad rzeką Kebar - ich wejrzenie i one same. Każdy w kierunku oblicza swego zdążali. "
Ezekiel 11:1,"I uniósł mnie duch, i przywiódł mnie do bramy wschodniej przybytku Wiekuistego, zwróconej ku wschodowi. A oto u wejścia tej bramy było dwudziestu i pięciu mężów; widziałem zaś w pośród nich Jaazanję, syna Azura, i Pelatję, syna Benaji, naczelników ludu. "
Ezekiel 11:2,"Tedy rzekł do mnie: Synu człowieczy, oto mężowie, którzy knują zło, a układają plany niegodziwe w mieście tém. "
Ezekiel 11:3,"Którzy powiadają: Nie tak rychło przyjdzie domy budować! Ono kotłem, a my mięsem! "
Ezekiel 11:4,"Przeto prorokuj przeciw nim, prorokuj, synu człowieczy! "
Ezekiel 11:5,"I przypadł na mnie duch Wiekuistego, i rzekł do mnie: Oświadcz, tak rzecze Wiekuisty: Takeście myśleli wy z domu Israela, albowiem mrzonki ducha waszego Ja je wszak znam. "
Ezekiel 11:6,Mnożyliście mordowanych waszych w tém mieście a napełniliście ulice zabitymi. 
Ezekiel 11:7,"Przeto rzecze tak Pan Wiekuisty: Zamordowani wasi, którychście pokładli w mieście tém - ci są mięsem, gdy ono kotłem; was jednak wyprowadzą z jego wnętrza. "
Ezekiel 11:8,"Miecza się obawiacie, ale miecz przywiodę na was, rzecze Pan Wiekuisty. "
Ezekiel 11:9,"I wywiodę was z jego wnętrza, i podam was w moc cudzoziemców, i spełnię nad wami sądy. "
Ezekiel 11:10,"Od miecza legniecie; na granicy israelskiej osądzę was, abyście poznali, żem Ja Wiekuisty. "
Ezekiel 11:11,"Nie pozostanie ono wam kotłem, ani dotrwacie we wnętrzu jego jako mięso: na granicy israelskiej osądzę was. "
Ezekiel 11:12,"A wtedy poznacie, żem Ja Wiekuisty, przeto żeście wedle ustaw Moich nie postępowali, a praw Moich nie spełniali, lecz wedle zwyczaju narodów, które wokoło was, czynili. "
Ezekiel 11:13,"I stało się podczas gdym tak prorokował, że zmarł Pelatjahu, syn Benaji; i padłem na oblicze moje, i zawołałem głosem wielkim, i rzekłem: Biada, Panie Wiekuisty, czyżbyś zgładzić chciał szczątek Israela? "
Ezekiel 11:14,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 11:15,"Synu człowieczy! Bracia twoi, twoi bracia, ludzie powinowactwa twojego, i cały dom Israela, wszyscy o których mieszkańcy Jerozolimy powiadają: usuńcie się od Wiekuistego, nam dana ta ziemia w posiadanie -  "
Ezekiel 11:16,"Przeto oświadczysz: Tak rzecze Pan Wiekuisty: Jeżelim ich wydalił między narody, a rozproszył po ziemiach, a był im drobną tylko świątynią w ziemiach, do których zaszli; "
Ezekiel 11:17,"Przeto oświadczysz: Tak rzecze Pan Wiekuisty: Zgromadzę was z pośród narodów, a zbiorę was z ziem po którychście rozproszeni, i oddam wam ziemię Israela. "
Ezekiel 11:18,"I wnijdą tam, i usuną wszystkie ohydy jej i wszystkie jej obmierzłości z niej. "
Ezekiel 11:19,"I dam im jedno serce, a ducha nowego złożę we wnętrzu waszém, i usunę serce kamienne z ciała ich, a dam im serce żywe. "
Ezekiel 11:20,"Aby wedle ustaw Moich postępowali, a praw Moich, przestrzegali i spełniali je; i tak będą mi narodem, a Ja będę Bogiem ich. "
Ezekiel 11:21,"Których serce zaś za upodobaniem ohyd i obmierzłości swych podąża, tych postępki obrócę na głowę ich rzecze Pan Wiekuisty. "
Ezekiel 11:22,"Wtedy podnieśli Cherubi skrzydła swoje, a koła równomiernie z nimi, a chwała Boga Israela nad nimi, u góry. "
Ezekiel 11:23,"I uniosła się chwała Wiekuistego z ponad obrębu miasta, i stanęła na górze, po wschodniej stronie miasta. "
Ezekiel 11:24,"Duch zaś podniósł mnie, i przywiódł mnie do ziemi chaldejskiej do wygnańców, w widzeniu, przez ducha Bożego. I ustąpiło odemnie zjawisko, którem widział. "
Ezekiel 11:25,"I wygłosiłem wygnańcom wszystkie słowa Wiekuistego, które objawił mi. "
Ezekiel 12:1,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 12:2,"Synu człowieczy, w pośród domu przekory przebywasz, którzy oczy mają, aby widzieli, a jednak nie widzą, uszy mają, aby słyszeli, a nie słyszą, bo domem przekory są. "
Ezekiel 12:3,"Ty tedy, synu człowieczy, spraw sobie przybory pielgrzymie, a wywędruj za dnia przed oczyma ich; wywędrujesz mianowicie z miejsca twego na miejsce inne przed oczyma ich; czy też to zobaczą - gdyż domem przekory są! "
Ezekiel 12:4,"Wyniesiesz zaś przybory swoje jako przybory pielgrzymie, za dnia, przed oczyma ich, a sam wyjdziesz wieczorem w oczach ich, jako zazwyczaj wychodzą wygnańcy. "
Ezekiel 12:5,"Przed oczyma ich przebijesz sobie mur, a tędy wyniesiesz je. "
Ezekiel 12:6,"Przed oczyma ich podźwigniesz je na ramię, w ciemności wyniesiesz je, oblicze zaś twoje zasłonisz, abyś nie widział kraju; albowiem wróżbą ustanowiłem cię dla domu Israela! "
Ezekiel 12:7,"I uczyniłem tak jak mi rozkazano; przybory moje wyniosłem jako przybory pielgrzymie za dnia, a wieczorem przebiłem sobie mur siłą; w ciemności wyniosłem je, na ramię podźwignąłem przed oczyma ich. "
Ezekiel 12:8,"I doszło mnie słowo Wiekuistego nad ranem, głosząc: "
Ezekiel 12:9,"Synu człowieczy! Izali nie rzekli do ciebie, ci z domu Israela, tego domu przekory: Co tu czynisz? "
Ezekiel 12:10,"Powiedz im: Tak rzecze Pan Wiekuisty: Księcia, który w Jerozolimie oznacza to brzemię i wszystkich z domu Israela, co wpośród nich. "
Ezekiel 12:11,"Powiedz: Jestem wróżbą dla was; jakom ja uczynił, tak uczynią im; na wygnanie, w niewolę pójdą. "
Ezekiel 12:12,"A książę, który w pośród nich, na ramieniu dźwigać będzie, w ciemności, gdy wyjdzie; mur przebiją, aby przezeń przenieść; oblicze swe zasłoni, ponieważ nie ujrzeć mu naocznie kraju. "
Ezekiel 12:13,"I rozciągnę nad nim sieć Moję, i pojmany będzie w sidłach Moich, i przywiodę go do Babelu, do ziemi chaldejskiej; wszakże nie ujrzy jej, i tam umrze. "
Ezekiel 12:14,"I wszystkich, którzy w otoczeniu jego, obronę jego, i wszystkie lotne jego hufce rozproszę na wsze wiatry, a miecz obudzę za nimi. "
Ezekiel 12:15,"I poznają, żem Ja Wiekuisty, gdy rozproszę ich między narody, a rozmiotę po ziemiach. "
Ezekiel 12:16,"I zostawię z nich nieliczną tylko garstkę po mieczu, i po głodzie i po morze, aby opowiadali o wszystkich obmierzłościach swoich między narody, do których przyjdą, a poznali, żem Ja Wiekuisty. "
Ezekiel 12:17,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 12:18,"Synu człowieczy, chleb twój z drżeniem pożywaj, a wodę twą w trwodze i strapieniu pij. "
Ezekiel 12:19,"I oświadczysz ludowi tej ziemi: Tak rzecze Pan Wiekuisty o mieszkańcach Jerozolimy w kraju israelskim: Chleb swój w strapieniu pożywać, a wodę swą w przerażeniu pić będą, aby opustoszała ziemia ich z dostatków swoich, dla bezprawia wszystkich zamieszkałych w niej. "
Ezekiel 12:20,"I miasta teraz zaludnione spustoszone będą, a kraj w step się obróci, i poznacie, żem Ja Wiekuisty! "
Ezekiel 12:21,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 12:22,"Synu człowieczy, cóż to za przysłowie u was na ziemi israelskiej, że się mówi: ""przedłużają się dni, a nikłém się okazuje każde widzenie?"" "
Ezekiel 12:23,"Przeto oświadcz im: Tak rzecze Pan Wiekuisty: Usunę to przysłowie, a nie będą go powtarzali nadal w Israelu! lecz tak oświadcz im: ""Zbliżają się dni, i słowo każdego widzenia!"" "
Ezekiel 12:24,Albowiem nie będzie już żadnego widzenia błahego i wróżby bałamutnej w pośród domu Israela. 
Ezekiel 12:25,"Albowiem Ja Wiekuisty będę mówił, - jakiekolwiek wypowiem słowo ono się spełni, - nie omieszka więcej. Bo za dni waszych, domu przekory, wypowiem słowo, i spełnię je! rzecze Pan Wiekuisty. "
Ezekiel 12:26,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 12:27,"Synu człowieczy, oto dom Israela mniema: ""Widzenie, które ten widzi odwlecze się na mnogie dni, a o dalekich czasach on prorokuje"". "
Ezekiel 12:28,Przeto oświadcz im: Tak rzecze Pan Wiekuisty: Nie odwlecze się już żadne ze słów Moich. Jakiekolwiek wypowiem słowo - spełni się! rzecze Pan Wiekuisty. 
Ezekiel 13:1,"I doszło mnie słowo Wiekuistego, głosząc: "
Ezekiel 13:2,"Synu człowieczy: Zwiastuj przeciw prorokom Israela, co to prorokują, a oświadcz tym prorokującym z własnego serca: słuchajcie słowa Wiekuistego! "
Ezekiel 13:3,"Tak rzecze Pan Wiekuisty: Biada tym prorokom nikczemnym, którzy idą za własnym duchem swoim, i za tem czego w istocie nie widzieli! "
Ezekiel 13:4,"Niby szakale śród ruin są prorocy twoi, Israelu! "
Ezekiel 13:5,"Nie stanęliście u wyłomów, aniście naprawili muru około domu Israela, aby się mógł ostać w boju, w dzień Wiekuistego. "
Ezekiel 13:6,"Widzieli marność i wróżbę kłamliwą, ci którzy głosili: ""orzeczenie Wiekuistego!"" gdy przecież Wiekuisty ich nie posłał, a którzy czekali jeszcze na spełnienie się słowa! "
Ezekiel 13:7,"Alboście nie widzenie marne widzieli i wróżbę kłamliwą wypowiadali, a jednak głosili: ""orzeczenie Wiekuistego"", gdym Ja nie mówił? "
Ezekiel 13:8,"Przeto rzecze tak Pan Wiekuisty: Dla tego, żeście głosili marność, a widzieli kłamstwo, dla tego oto Ja przeciw wam! rzecze Pan Wiekuisty. "
Ezekiel 13:9,"I legnie ręka Moja na prorokach, widzących marność, a wróżących kłamstwo: w zborze ludu Mojego nie stanie ich, a w poczet domu Israela nie będą zapisani, a do ziemi israelskiej nie wnijść im, a tak poznacie żem Ja Pan, Wiekuisty. "
Ezekiel 13:10,"Przeto, przeto że łudzili lud Mój, głosząc ""pokój"", gdzie pokoju niema, a gdzie budował mur, tam go oni tynkiem obsmarowywali. "
Ezekiel 13:11,"Oświadcz tym, którzy tynk smarują, że zapadnie się! Przyjdzie deszcz ulewny, albo spuszczę bryły gradu, aby padały, albo wicher gwałtowny się zerwie. "
Ezekiel 13:12,"A oto, gdy zapadnie się mur, czyż wtedy nie powiedzą do was: gdzież teraz ów tynk, którymście smarowali? "
Ezekiel 13:13,"Przeto rzecze tak Pan Wiekuisty: Oto wyprowadzę wicher gwałtowny w oburzeniu Mojém, a deszcz ulewny w gniewie Moim przyjdzie, a bryły gradu w zapalczywości - ku doszczętnemu zniszczeniu. "
Ezekiel 13:14,"I rozwalę mur, któryście obsmarowali tynkiem, a zrównam go z ziemią, aby się ukazała podwalina jego; i tak runie, i zginiecie w pośród niego, i poznacie żem Ja Wiekuisty! "
Ezekiel 13:15,"I spełnię do końca oburzenie Moje nad murem, i nad tymi, którzy smarowali go tynkiem, i powiem wam: Niema muru, i niema tych, którzy go smarowali. "
Ezekiel 13:16,"Wy prorocy Israela, którzy prorokujecie o Jerozolimie a zwiastujecie jej widzenia pokoju, gdy pokoju niema, rzecze Pan Wiekuisty! "
Ezekiel 13:17,"Ty zaś, synu człowieczy, zwróć oblicze swe do cór ludu twojego, które prorokują z własnego serca, a zwiastuj o nich. "
