Index Title,Bader-Jewishspritualheroes-Vol3.
"Bader-Jewishspritualheroes-Vol3., Abayei Bar Chyailil.27","<img src='data:image/jpg;base64,/9j/4AAQSkZJRgABAQEBLAEsAAD/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wAARCABJASoDASIAAhEBAxEB/8QAGwABAAIDAQEAAAAAAAAAAAAAAAcIBQYJAwT/xAA1EAACAQMEAQQBAwIEBgMAAAABAgMABAUGBxESEwgUISIVFiMxMlEJJTNyNDdBdoG0NURS/8QAFAEBAAAAAAAAAAAAAAAAAAAAAP/EABQRAQAAAAAAAAAAAAAAAAAAAAD/2gAMAwEAAhEDEQA/APD1a+pvM2uor7QO297NjFx8stplsqI+s0kw7RvDD2HMaoeeZRwxYDoVVez1GyX5W8753I+9uPfXMva+uOz+4nHV5eZG/rceRGb5J+6k/wAirDeiLSmAg9RGRw2t7eFdQ4OKYY+xuOjxi9hlCyMrB+HljAcqoVxwGkBUxqT0FoOM9bNo3cHXGjfGultW5rEQx3IuvbW14627yjr9ni56PyFUEMpBAAPI+K6Gbj+mXaPWnhk/Afpu5i6r58AI7Tug7fVo+hiPJbkt07/VR24HFVN3d9KO4+i+97gIv1jiV4/cx0JF2n9A+1tyWPLMQPGZPqhZuooMnoD1j7l4SZI9U2uM1VaGVnkaSIWlzwU4VEeIeNVDAN8xMTyw5/jrZ/Zr1I7cbj+2x/v/ANP5+Xqn43JOE8sh6DrDL/RLy79VX6yN1J6AVQfaXdPVG2k2STBpjLzHZaIQ5TGZKzWe2vUCSKqSD4bqPK54VlB/huR8Vue0u0Gkd1tFW9vpjXUOJ3CglkS6w2ZKrBegsWR7ZkHfqsKuW+sh7L8hFKswdK6VQCz3D359NGcstN6ui/L4BuRZ297N57eaCNkQm1uB94uEQBY2+EEgZouWFW52a3p0FuvDKmmMhNHkbeLzXGMvYvFcxJ3Kh+ASrr8AkozBe6BupYCgkalKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClQzvL6kduNuPc4/wB/+oM/F2T8bjXD+KQdx1ml/oi4dOrL9pF7A9CKqBuT6kd3NxMo8GEv73TthF5LiKxwLyJKscayOXlmX9x+sRJfgrHxH26LxzQXs1/u9tpoOZ7fVOssZZXccqxSWcbm4uYyyd1LwxBpFUrwexUD5X5+w5hLWXrW0Pj/ACRaW0xms7NHcmPyXLpZW8kQ7fuo33f5IXhWjU8MeeCODVPXWitI6BvsBHfazxmuJbqKeXKWemL5VjtQD1hC3jJIrM3yxUxAqF444ZXqOaC1mpPW5rSe+R9OaN0/jrQRAPFfyTXchfk8sHRogF46jr1J5BPPzwPt0364M/BYumo9A4zI3ZlJSWwv3tIwnA4Uo6yktz2PbsBwQOPjkwNtjs1uPuJcWv6c0xemwufsMpdRmCyVBII3bysOH6sTyqdn+rcKeDU86b9D+fnsXfUevsZjrsSkJFYWD3cZTgcMXdoiG57Dr1I4APPzwAnnZr1I7cbj+2x/v/0/n5eqfjck4TyyHoOsMv8ARLy79VX6yN1J6AVM1cx98dktabH32MzU2WhurSa+kGOyeNM0ckDxENE0hKgQysPsqq7HmN+CevNbnYes/di2sbe3mxekryWKJUe4msphJMQOC7BJlUMf5PVVHJ+AB8UEzepj003WpdRDcHa2eHEanWU3V3aiY263My8us8Lr/p3BcAEkqrEhyyMGLzztXh9Saf28wuG1dn/z+ctLYR3l/wBT+63JIHJ+X6qQnduGfr2YAsRWzUoFKUoIG9Qfpo0juRDdZrBxw6e1V4pGSeCNUtryZn783KKvLMSXHkX7fflvJ1Vao1uVt3r3aDVVpDqC1mxl2JTPjMjaT8xzGJ+BLDKp5VgQrcHq6hkJVeRXV6sZqrAYbVOnb3T2ocdDkcXfReK4t5R9XH8ggj5VgQCGBBUgEEEA0FBtsfUX+Xt7XQ++uOstXaRl/aN/dWve9sSYxGkvZfl+ql+XA837jMHYgKfHdXaLGeHDbjenO51BqXC3F9Kjpj45JbnE3Ub94woAE6LwR1Lr2XorF28iU9Qfpc1Rt7Ddag0xJNqTTEEUlxcS9FW5sED/AAJEB/cUIQTIg4+rllRQCYz2a3V1dtPqKXMaWuYStzF4ruyulZ7a5A56l1VlPZSSVYEEckc9WYELM7HeseOeaDC7r2sNqoiIGdsonKkqi8eaBAx7MQ5Lx/HLKBGq8sLf2F3a39jb31jcw3VpcxLNBPDIHjlRhyrqw+GUgggj4INU5m0ztH6p8XkMto6H9GbiWdsZbiydY0iu5HZXaWUICZk8jOnnULIC4MikeNTo2gNzNy/TNr1NAa2gmvtM28rO9gvDqYZG/wCJs5WAJXlWYISFJMisEcsyh0FpWp7U7iaX3N0qNR6Uupp7RZfBOk0DRSQTdEdomBHBZRIvJUsvP8Ma2ygUpSgUpSgUpSgUpSgUpSgUpSgUpSgUpVYPUZ6rMBpmxvdObcXcOa1C8SBcrCUmsLQOCSysCRNKo68KAUBb7ElGjITZuzufo3a/Bx5TV2U9t7jutnaxIZLi7dF7FY0H/gdmKoCyhmXsKpBuj6jd0t4JpdH6TxE2Lx2RieFsViY3ury8TorOjyBezL9HJEaoCjMr9x818W1e0et97dRXG42vspNj9KzSy3WW1FeyxxtKkXHdYQ3wqgDqH6iKMRsPnp4zs+qN8NBbXaVk0j6crKa3u7mWJ8lqa9t+8lwEReCizDlmJLghkREJk6J9+yhBl7phdEbkrprc/FZO2is5YxlLXG3cHuY0kjDq0b8PGWCurdT8H+nlSeR9us9w5MjNa2+kcTDo7F22IGJeLHlEub+Eoiym9niSM3LSFAWDKF+PheSzNrF7d5/VmolmvLnJ57NX8scKvLI9zc3L/CIgJ5Z2+FUD5P8AAFWT9P8A6StSZvKWGe3Mtvw+AXiY4sykXt2OqsiuF/0UPYhuSJR0K9VJDgIG2v261duTqKLC6UxM10xlRLi7KMLazDdiHmkAIReEcj/q3UhQzcA3S2a9IOjdM+2ymurj9VZZOsnteDHYQuOjcdP6puGVxy5COrcNGDVgNG6U03o3Bx4TS2FssRYR8HxW0YXuwVV7uf5dyqqC7EseByTWZoFfFnspYYPB3+byk/t7DH20l1dS9GbxxRqWduFBJ4UE8AE/2r7a+LPYuwzmDv8ACZSD3FhkLaS1uou7L5IpFKuvKkEcqSOQQf7UFB/ULvJk/UPmcDoDQGmsmLQXxmggmMZnvZjGArsoBEKxgz8nyFSrdm69fiX8F6KtA/g7D87n9TflvbR++9leQe38/UeTx97ft07c9e3zxxz81Oe3G1m323fmbR2l7LGTT9hJc8vNcMrdeU8shZ+nKKenbryOeOeTW50ClKUClKUClKUCq8+oP0uaX3CmutQaYkh03qeeWS4uJejNbX7lPgSID+2xcAmRBz9nLK7EEWGpQch9SYDV232qks81jsnp7NWcomgZw0UilHIWaJx/UvdD1kQkEryCatNtTu5pHf2xG2W92Lxi5qeL2+FzcMSwyNIwQEK558NwzorDrxHIfoUH1SS026O3WkdydOy4XVeJhulMTpb3YRRc2ZbqS8MhBKNyiE/9G6gMGXkHnZ6idi9SbO5S2a5uPzGAvOFtctFAY1MvXlopE5bxv8EgdiGUcg8h1UNn13oXcf0sbh4zVWAynv8AGy8RQZJbcpb3XIBktLmLsevPUkDt8hQ6MHQ9Lf8Ap23003vFi7lba3/D5+z5a6xMs4kYRduFljfhfInyAT1BVjwRwUZqgbF+ou505i10Vudjv1joT2ywRWU9rDPLa+Ni8YUScCVO3UdJD9AqFCoTq2T3O2GjjsY9z/T9nptT4X3ySx2WLZ5L/FORG8YQqTIzIzAlSFljBQsG4dwHQWlVT9M/qstdSzHTW6V3jMRkViBtMwSLe2uQqDssxY9Y5TwWDDqjclQEIUPaygUpSgUpSgUpSgUpSgUpSgVjNVZ/DaW07e6h1DkYcdi7GLy3FxKfqg/gAAfLMSQAoBLEgAEkCtG303r0btLi2/M3Xu85NbNPYYiAny3HDBQWYAiJO3P3b+Qr9Q5UrVOb9t5vVZrW4exhmsdNxysYIppZUxNgY1+qs4UiS4IlALBS58nPCxjhQzXqD9Qmrt09RXWgdq4cmdPXMUlq0dlaM95mAPs7dQpkSLqh4ReCUL+T4bomf0Ts/txsRg7TXW/F/ZZLLXls62OnPai5RJurF168lZ3ClF7N1ijd/lmJjceOqtX7aem7Tt7pbax4c7uZJF+Py2dljLraFfs5AbmMN2YAQpyAYx5izR8PWDN5TUmudXzZLJT3ubz+XuVBIQvLcSsQqIiKP9qqijgABVAAAoN53s3317ujfXcORyc2O09JKTBhbWTrAicoVWUgAzsDGrdn5AbkqEB4HjtFsXuPud0ucBhva4luf82yJMFoeO4+rcFpftGUPjV+rEduoPNWM9P/AKQfxeUsNTbo3FlevDxNHgIR5Yu/VSvuJP4fqxcNEoKMVX7spKm3NhaWthY29jY20NraW0SwwQQxhI4kUcKiqPhVAAAA+ABQRZ6dti9N7O4u5a2uPzGfvOVustLAI2MXblYo05bxp8AkdiWYck8BFWWaUoFKUoFKUoFKUoFKUoFKUoFKUoFKUoFeN/aWt/Y3FjfW0N1aXMTQzwTRh45UYcMjKfhlIJBB+CDXtSgpn6m/Sj/8prXa+L+08+m4of8AcZGtSD/tIg4//QQ/0R1W3bXcTXu0GqrubT91NjLsSiDJ467g5jmMT8mKaJhyrAhl5HV1DOAy8mur1RZv5sbpHd+xgfLGbG5qzieOzylqq+RQQ3WOVSP3Ig57deQQeerL2bkKtX+N209TF9cSaMsodA7nzytd3Fne3BaxywJ4k6Oo/wBVUUSkrGpYtJyr/aRGzW9uvdhtRS6I3ZxOoLnCrFxDbTjvc2Yj5jRrZpGCyW58fTqG6fXsh+GDxxu7spuPs9nHyjWt7NibK5EljqHHAhF6snjkYoS1u/Z0ADkfcEIzgdjsGm9+cdqTSr6N30wM2sMcIjFYZu3WJctjB0A5jdgPIxeOIlmYE/buZQQlB0G0bqvTessHHm9LZqyy9hJwPLbSBujFVbo4/lHCspKMAw5HIFZmuYGXy9/s7q8ZnZvc33+AyneS0mglXylULp4r20kUcOndurSRhWDB04PIW0Gx3q80vqSGDE7jLDpvNPKUW8ijb8dKC6hAWLM0LfY8l/oAhYuOeoCz9Uz3l3Y9QW0G79ze53/NdDtkmexj9jEtpcWshcx2/uUiDpMqAjhiWDR9iHT+q41hd2t/Y299Y3MN1aXMSzQTwyB45UYcq6sPhlIIII+CDVf/AF55/SMGx+T07lMjjDqG5ltJsXZSFXuQROO0yL8si+NJ18nwPll55bghIF/vBpdNh7jd+x80+HWxaeCGZGikebv4lt24VurGbiMsAyg/bkr81WDZ7fH1Bbobv4mHGN/kH5K0/L22OxUXtLS15Bl7TSKzp2SOUjtJ2LchPnhawuptHaktP8P7B39y97cQ/qQZloLkGP2FnIstvGEDtyyPI6SjqBz7gtwRyxsB6Ccppu62BscXiJ7I5axuZzmYYkCSrLJM5ieQcAt2iEYD/IITqDyhACf6UqDN9PU1ofbS4bEWS/qjPr2ElnY3KCK2ZZAjJPN9vG/w/wBArMCnDBQwJCbb+7tbCxuL6+uYbW0tommnnmkCRxIo5Z2Y/CqACST8ACqs+oP1b4bBw3WntsHhzOUeKSJ8z/8AWspA/XmNWXi4bgMQwPj+UPMgLKIAv8/vrv3fXD3WRyY05PK0V5KC9pgbCOM+djO4/bCxKQ3aQtJwqfLHqDi8JqS22I3Lhymh83pnXV/HjWgubqbHzG1s7pnKyrbv3UycKnCzqQrpKw4+TQbnitoMrm/d7t+pDVF7pXC31y6T+5Rlyt3OeEjVIfG3jT4bhQhISE8IsfDjAbo+oHM5fTsugNv7CHR2gIontLewtk4ubi3PXnzyksezEMzBCO3ldXaXksY/1Jnte7s61S7ycuT1RqG5iEMMVvbd5CkalukcMS8KoAZiFUDksx+STVmdjvRxJPDBmt17qa1YSkjBWUqFiFdePNOhYdWAcFI/nhlIkVuVAV/2O2d1duxqKCzw9nNa4cSlb3MywMba2C9SwB+A8vDrxGDyewJ6ryw6DbF7KaN2lxa/hrX3ecmtlgv8vOD5bjhixCqSREnbj6L/ACFTsXKhq3/CYnFYPFw4vCYyyxlhB28VrZwLDFH2YseqKAByxJPA/kk19tApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlB439pa39jcWN9bQ3VpcxNDPBNGHjlRhwyMp+GUgkEH4INVz3W9H+gtU3xyWlL6bR13LL3nihg9zaOCXZisJZTGxLKAFcIqpwEHPNWSpQc4Na+kzeDTdiLy1sMZqKJYpJZlxF2XkiCAHjpKsbOzfPVYw5JUjjkjmINT6T1Vpf2/6m01msJ7nt7f8jYy2/l68duvdR247Lzx/HI/vXX6lByN29xOvrzKNlNv8Zqa4v8AH8drrBwTtLbeRWUcvCOU7KHH8jkdh/erAbO+k/WWs8p+pN1Lu9wthed7iWI3AfK3UjqHDv2DCPlnJbycycoVKDt2F8qUGv6q0dgNR6CvdEXlhDDhbqx9ksEEKKtugXhDEpUqjR8KyfXhSqkD4rnbuJspu5s9qefKYm1zU1lZeaS01DhBIOsCp95HMRL2/wBHIYOQPhwGdQWPTKlByH1JrfWmpbFLHUer9QZm0jlEyQX+SmuI1cAgOFdiA3DMOf54J/vWGspo4JmeW0hulMUiBJS4UFkKhx0ZT2UkMPnjlR2DLypvx/iO/wDJDDf9yQf+tc0/w4v+SGZ/7kn/APWtqCptzh9692vxF22B1NnbButrimgxzRY23UdYesIRVt4EHjVWK9VHTlv4JqX9r/RfqjKwxX2v85Dp2LyoWx9oq3VyyB2Dq0gbxxsVClWXyj7/ACAR1N7KUGmbTbYaN2vwcmL0ji/be46NeXUrmS4u3ReoaRz/AOT1UKgLMVVexrc6UoFKUoFKUoFKUoFKUoFKUoFKUoP/2Q==' />"
"Bader-Jewishspritualheroes-Vol3., Introduction.1","S<small>EVEN CENTURIES PASSED</small> from the days of the first Tana until the time of the last Amora. This is a long time in the history of any people. No matter how conservative one may be, it would still be impossible to assume that all these years passed without noting profound changes in Jewish life. As was the case with other peoples, these centuries also marked the birth and development of new ideas and concepts among the Jews. Some of these vanished and gave rise to others. These centuries marked far going changes in the political position of the people. Now they were free in their own land, and then they were involved in wars; exile was succeeded by periods of peace and welfare in foreign lands."
"Bader-Jewishspritualheroes-Vol3., Introduction.2","After the return from Babylonia, where they lived in an entirely strange environment, the Jews developed new ideas and concepts. The situation in Babylonia itself changed when that country came under the sway of the Persians who possessed an original culture. Later the Jews fell under the domination of the Syrian Greeks and of others. It was quite natural for the Jews to be influenced by these peoples even when they did not imitate them and when they sought to avoid the ways of the pagans. When the conquering nations tried to undermine their belief in one God they did not succeed. The Jews remained steadfast in their faith and were ready to sacrifice their lives for the observance of the Sabbath and of circumcision. The outside influence expressed itself in some modifications in the ceremonial rituals, but the fundamentals of religion were not affected."
"Bader-Jewishspritualheroes-Vol3., Introduction.3","As soon as the repatriates from Babylonia were entrenched in the country—after the days of Ezra and Nehemiah—there developed a new attitude toward the Torah. They were convinced that the destruction of the Temple and the exile was a direct result of their negligence in the observance of the commandments of the Torah. They therefore determined to observe scrupulously all the regulations of the Torah. The first measure in this direction was the establishment of a rule that ""many students should be maintained"". To achieve this end, many schools were established in all the comers of the land. Whereas the majority of the people had heretofore been farmers and shepherds, it was now sought to transform them into a nation of scholars. The leaders of the schools were called ""Soferim"", scribes, whose duty it was to explain the Scriptures and to interpret its teachings. Later the ""Soferim"" were known as ""Chachamim"", wise men. They thus performed a dual function of interpreting and also adapting the Torah to the needs of the time."
"Bader-Jewishspritualheroes-Vol3., Introduction.4","The religious and secular life of the people was then governed by two institutions: the Great Court and the Academy, which worked hand in hand and supplemented each other. The entire content of Jewish life centered about these institutions which laid the foundation for the spiritual life of the people. The ""Great Court"", later known as the ""Sanhedrin"", issued all the decrees and, together with the academies, it became the law giving body which regulated the moral and religious conduct of the people and strengthened its ethical concepts. One of the first activities of the Sanhedrin was the establishment of a ""protective fence"" (<span dir=""rtl"">סײג</span>) about the Torah. It was the function of this ""fence"" to prevent the people from doing any thing which might lead them astray from the commandments of the Torah even when the particular deed had not been prohibited in itself."
"Bader-Jewishspritualheroes-Vol3., Introduction.5","Concerned with the moral conduct of the people the scholars sought to prevent any possible lapses by prohibiting men to remain alone with married women in secluded places. In addition to the forms of adultery which the Bible prohibited they also listed 26 types of relatives whom one may not marry. <sup>1)</sup><i class=""footnote""><span dir=""rtl"">1) יבמות כ""א א׳, ירושלמי יבמות פּרק ב׳ הלכה ג׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Introduction.6","In the days preceding Ezra and Nehemiah the Sabbath was not strictly observed. The Soferim therefore warned the people concerning its observance and surrounded it with protective barriers. The concept of work was defined in order that people should know what may and what may not be done on the Sabbath. 39 primary occupations were listed the performance of which on the Sabbath was punishable by death. Among these were plowing, sowing, harvesting, threshing, baking, cooking, lighting and putting out fire, hunting, slaughtering animals, writing and erasing, building and destroying, sewing and tearing, carrying objects out of a house and into it. <sup>2)</sup><i class=""footnote""><span dir=""rtl"">2) שבת ע""ג א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Introduction.7","In addition to these occupations the Soferim prohibited many other activities which did not constitute work in themselves but which lent a weekday atmosphere such as climbing trees, riding on animals, swimming, judging, buying and selling, marriage and others. All of these were forbidden in the interests of complete rest and were also not allowed on the holidays. <sup>3)</sup><i class=""footnote""><span dir=""rtl"">3) ביצה ל""ו ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Introduction.8","Tools and vessels which were used during the performance of occupations that were forbidden on the Sabbath, could not be carried out on that day. As a further safeguard the Soferim ruled that the Sabbath was to be observed from sunset on Friday until the sunset on Saturday. Blessings to be pronounced over a glass of wine at the incoming and at the departure of the Sabbath were instituted. <sup>4)</sup><i class=""footnote""><span dir=""rtl"">4) ברכות ל""ג א׳.</span></i> A man was likewise appointed to blow the ram's horn as a signal to the people to cease working. The first blast signalled the field workers to cease their labors; the second one announced to the city workers to close their shops and the third one was a sign to stop all work at home. One more blast was then blown to indicate that the Sabbath had begun. <sup>5)</sup><i class=""footnote""><span dir=""rtl"">5) שבת ל""ה ב׳, קי""ד א׳, סוכה נ""ז ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Introduction.9","The first evening of the Passover was consecrated in the same manner as the Sabbath. It partook of the nature of a family celebration and all members of the family gathered to eat of the Paschal lamb, to relate the miracles of the redemption from Egypt and to sing praises. Every Jew, even the poorest, was obliged to drink four glasses of wine on that evening."
"Bader-Jewishspritualheroes-Vol3., Introduction.10","In addition to the sacrifices in the Temple, prayers were introduced at that time. It appears that prayer among Jews originated during the Babylonian captivity, when the people had no opportunity to offer sacrifices. Although the forms of the prayers were not yet defined, the idea of praying took root, but it did not supplant the offering of sacrifices which were expressly commanded in the Torah."
"Bader-Jewishspritualheroes-Vol3., Introduction.11",* * *
"Bader-Jewishspritualheroes-Vol3., Introduction.12","The number of Jews who returned to Palestine from the exile in Babylonia was much smaller than the number exiled. But those who remained in Babylonia were no less religious than the ones who returned. The great national struggles which characterized the return to Palestine have never been sufficiently described. We possess inadequate information concerning the time that elapsed from the coming of Ezra and Nehemiah until the rebellion of the Hasmoneans, a period of nearly two centuries. The fate of Zerubabel, who was appointed to govern the Jews of Jerusalem is also unknown."
"Bader-Jewishspritualheroes-Vol3., Introduction.13","There exists a tradition, which is not substantiated by any historical evidence, that Zerubabel returned to Babylonia after he became convinced that he could achieve nothing in Palestine. Others claim that he was killed during one of the turbulent periods."
"Bader-Jewishspritualheroes-Vol3., Introduction.14","It is certain, however, that a large number of Jews refused to return to Palestine even after the second temple was built and a Hasmonean ruler governed the land. These did not consider their liberation as the expected redemption. They hoped for miracles like those which accompanied the deliverance from Egypt and they awaited a wondrous Messiah from the House of David. They also disapproved of the new temple which lacked the ""Urim"" and ""Thumim"", the Holy Ark and the Cherubim and the ""sacred fire"". But the lack of authentic historical information makes it impossible to give a clear description of that time. The writings of Josephus are not entirely clear and the Talmud concerned itself more with describing the customs of the time and interpreting the verses of the Bible rather than with chronicling historical events."
"Bader-Jewishspritualheroes-Vol3., Introduction.15","It is therefore impossible to determine how learning began to develop in Babylonia. But we do know that Jewish life developed in that country at the same time that it was making rapid forward strides in Palestine. When the second temple was destroyed, large numbers of Jews sought refuge in Babylonia where the Romans had no control. As often as the political circumstances allowed, there was interchange of scholars between the two countries. Thus we find Rabbi Chiya Raba sending his son, Nathan, to continue his studies in Palestine while Palestinian scholars sent their children to Babylonia. But despite this interchange, the Jews of Palestine nevertheless did not respect the Babylonian Jews. Even Babylonian scholars were ridiculed until their worth was established."
"Bader-Jewishspritualheroes-Vol3., Introduction.16","Most of the Jews of Babylonia lived in Nehardea and its environs because it was closest to Palestine. Some even believed that the city was once a part of Palestine and they sought to prove that the surrounding towns were included in the conquests of Joshua. Because of this doubt, the inhabitants of Nehardea celebrated Purim for two days."
"Bader-Jewishspritualheroes-Vol3., Introduction.17",The exact location of Nehardea has not been ascertained to this day. All we know is that it was located between the Tigris and Euphrates rivers and that the lands to the East were settled by non-Jews. Later the Babylonian Jews were compelled to wander farther inland. The persecutions in Palestine forced many scholars to settle in Babylonia and the social and economic conditions in Babylonia also contributed to the establishment of academies in different cities.
"Bader-Jewishspritualheroes-Vol3., Introduction.18","Enjoying complete autonomy, the Babylonian Jews were governed by an ""Exilarch"" who represented them before the government. Like the Nasi in Palestine, the Exilarch also traced his descent from the house of David. At times the Exilarchs were held in even greater respect than the Nasi because they were descended from king David through the male line. At the time that Rabbi Jehudah was Nasi in Palestine, Rav Huna was Exilarch in Babylonia. Rabbi Jehudah once remarked that were Rav Huna to come to Palestine, he would accord him greater honor than he received himself."
"Bader-Jewishspritualheroes-Vol3., Introduction.19","When the conditions in Palestine took a turn for the worse, Rabbi Nathan of Babylonia declared that the verse ""to those who love me and observe my commandments"" (Exodus, 2:6), referred to the Jews of Palestine, who were ready to sacrifice their lives for the sake of the observance of the commandments and who were indifferent to death when they were caught."
"Bader-Jewishspritualheroes-Vol3., Introduction.20","These conditions are best illustrated in a Talmudic story which relates that when a Jew, who was condemned to death, would be asked, ""Why are you being led to execution?"" he would reply, ""Because I have circumcised my son."" Another would say, ""Because I have studied the Torah."" One led to crucifixion would explain that he was being punished for eating Matzoth, another one that was to be flogged would explain that he incurred his punishment for holding a ""Lulav"". <sup>6)</sup><i class=""footnote""><span dir=""rtl"">6) מכילתא דבחודש פּרשה ו׳, ילקוט יתרו רצ""ב.</span></i> Under such circumstances, the academies in Palestine were deserted. Those who wanted their sons to gain learning sent them to Babylonia. During such times the scholars of Babylonia would also determine the beginning of the months and the leap years, although this was traditionally the prerogative of the scholars of Palestine."
"Bader-Jewishspritualheroes-Vol3., Introduction.21",* * *
"Bader-Jewishspritualheroes-Vol3., Introduction.22","Judging by the structure of the Babylonian Talmud one might conclude that it is obscure and that its editors compiled its contents without considering sequence. But such a conclusion would be erroneous since every word was carefully weighed and measured before it was included in the Talmud. The Talmud as we have it is a wonderful structure carefully reared from its component parts. The editors of the Talmud followed the system of Rabbi Jehudah in editing the Mishna and not merely did they gather the material but they also sought to integrate it into an organic unit. Rav Ashi and Ravina, the compilers of the Babylonian Talmud, sought to link the subjects treated in the Talmud in a logical sequence. For this purpose they employed a technical terminology which served as a binding cement."
"Bader-Jewishspritualheroes-Vol3., Introduction.23","After the period of the ""Tanaim"" the language of the Talmudic literature was not preserved in its original purity. The early Amoraim still used a language closely resembling that of the Mishna and even some of the latter ones sought to achieve this end. But the majority of their sayings were in Aramaic, which was the ordinary language of the Jews of Babylonia, interspersed with some Hebrew elements. The resulting language did not resemble the language of the Mishna."
"Bader-Jewishspritualheroes-Vol3., Introduction.24","The two Talmuds, the Babylonian and the Jerusalem, differ in the language employed and also in their styles. The cause of this is that the methods of interpretation employed in the two countries differed. This is not surprising when we consider the manner in which the interchange of ideas between the two countries occurred. The constant interchange of scholars between the two lands resulted in many errors and quotations were frequently interpreted in a manner foreign to the author. Some scholars even ascribed their opinions to their predecessors in order to lend weight to their words. At other times the authors of various statements were forgotten. Considerable confusion was thus engendered in establishing the authorship of numerous decisions. At times the statements quoted were in direct contradictions to the opinions of the authors. This was especially true of the opinions ascribed to Rav (Aba Arecha). We thus find that when Rabbi Jehuda bar Ezekiel quoted Rav, his brother Rami remarked: ""You should not listen to him when he speaks in the name of Rav."" <sup>7)</sup><i class=""footnote""><span dir=""rtl"">7) כתובות כ׳׳א א׳, חולין מ""ד א׳.</span></i> Another Amora likewise said: ""Whatever Rabbi Jehudah bar Ezekiel says in the name of Rav is incorrect, for Rav had never said it."" <sup>8)</sup><i class=""footnote""><span dir=""rtl"">8) חולין ע""ד א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Introduction.25","Even the compilers of the Talmud at times erred in this respect and they would describe a dispute between two Amoraim in contradicting versions on different occasions. There are several instances of such contradictions. <sup>9)</sup><i class=""footnote""><span dir=""rtl"">9) תוספות מנחות כ""ח ב׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Introduction.26","Some subjects occur both in the Jerusalem and in the Babylonian Talmud with this difference that the Jerusalem Talmud quotes conflicting opinions while the Babylonian Talmud quotes only one opinion. <sup>10)</sup><i class=""footnote""><span dir=""rtl"">10) בבא קמא ו׳ ב׳, ירושלמי גטין פּרק ה׳ הלכה א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol3., Introduction.27",* * *
"Bader-Jewishspritualheroes-Vol3., Introduction.28",One should not assume that the Talmud is a unified work. The teachings of seven centuries do not readily fuse into a unit. This is particularly true since so many different men of differing tastes shared in its creation. But the Talmud does possess a homogeneous character and it constitutes an integrated work.
"Bader-Jewishspritualheroes-Vol3., Introduction.29","In the prefaces to our first two volumes we sought to acquaint the reader with the ideas of the scholars concerning the various problems of life. We shall now supplement those remarks in order to provide a complete picture of their mode of thought. The ideas of our scholars concerning God were original and differed from those accepted among the surrounding peoples. Greek culture which was then highly developed still clung to polytheism. The same was true of the Romans, the Parthians and the Persians. One therefore marvels at the endurance of the scholars and at their success in resisting all attempts to introduce polytheism."
