Chapter,Segment #,English,Hebrew
59,7,"There is more to this. See elsewhere (Likutey Moharan I, 22:9) regarding this subject, that there is actually devotional practice also in the verse “And [God] spoke….”","וְעוֹד יֵשׁ בָּזֶה, וְעַיֵּן בְּמָקוֹם אַחֵר (בלקו""א סי' כב) מֵעִנְיָן זֶה, שֶׁבֶּאֱמֶת יֵשׁ עֲבוֹדָה גַּם בַּפָּסוּק וַיְדַבֵּר וְכוּ':"
60,1,"When there are wars in the world, reason dictates that there will be higher prices. This is because the curse of Kayin—“When you work the land, it will no longer yield its strength to you” (Genesis 4:12)—is precipitated by the bloodshed in the world. This curse was issued on account of bloodshed, for the earth must [respond] this way when blood is spilled. For rain is produced by the vapors that rise up from the earth, as it is written, “An <i>eid</i> (mist) rose up from the earth and watered the whole surface of the earth” (ibid. 2:6). From the vapors which rise up from the earth, rain is created.","כְּשֶׁיֵּשׁ מִלְחָמוֹת בָּעוֹלָם, הַשֵּׂכֶל מְחַיֵּב שֶׁיִּהְיֶה יַקְרוּת, כִּי נִתְעוֹרֵר הַקְּלָלָה שֶׁל קַיִן: כִּי תַעֲבֹד אֶת הָאֲדָמָה לֹא תֹסֶף תֵּת כֹּחָהּ לָךְ (בראשית ד), עַל־יְדֵי הַשְּׁפִיכוּת־דָּמִים שֶׁיֵּשׁ בָּעוֹלָם. כִּי קְלָלָה זוֹ נֶאֶמְרָה עַל שְׁפִיכוּת־דָּמִים, כִּי הָאֲדָמָה הִיא חַיֶּבֶת בָּזֶה כְּשֶׁיֵּשׁ שְׁפִיכוּת־דָּמִים. כִּי הַגְּשָׁמִים נַעֲשִׂין עַל־יְדֵי הָאֵדִים הָעוֹלִים מִן הָאָרֶץ, כְּמוֹ שֶׁכָּתוּב (בראשית ב): וְאֵד יַעֲלֶה מִן הָאָרֶץ וְהִשְׁקָה אֶת כָּל פְּנֵי הָאֲדָמָה, כִּי מִן הָאֵדִים הָעוֹלִים מִן הָאָרֶץ, מִזֶּה נַעֲשִׂים גְּשָׁמִים,"
60,2,"But when there are wars and bloodshed, the aforementioned vapors become spilled blood. This is as it is written, “and you caused [the blood of] the Children of Israel to stream forth by the sword at the time of <i>EiDaM</i> (their calamity)” (Ezekiel 35:5)—i.e., the aforementioned <i>EiDiM</i> (mists), through which there is bloodshed. The same is true of a number of nations: Egypt, Ammon and Moab. When [the seer] prophesied their downfall, it is stated there: “at the time of <i>eidam</i>”—the aforementioned concept of <i>eidim,</i> which brings to bloodshed.","וּכְשֶׁיֵּשׁ מִלְחָמוֹת וּשְׁפִיכוּת־דָּמִים, אֲזַי נַעֲשֶׂה מִן הָאֵדִים הַנַּ""ל שְׁפִיכוּת־דָּמִים. וְזֶה שֶׁכָּתוּב (יחזקאל לה): וַתַּגֵּר אֶת בְּנֵי יִשְׂרָאֵל עַל־יְדֵי חָרֶב בְּעֵת אֵידָם, הַיְנוּ בְּחִינַת אֵדִים הַנַּ""ל, שֶׁעַל־יָדָם נַעֲשֶׂה הַשְּׁפִיכוּת־דָּמִים. וְכֵן בְּכַמָּה אֻמּוֹת: מִצְרַיִם וְעַמּוֹן וּמוֹאָב, כְּשֶׁנִּבָּא עַל מַפַּלְתָּם, נֶאֱמַר שָׁם: בְּעֵת אֵידָם – בְּחִינַת אֵדִים הַנַּ""ל, שֶׁעַל־יָדָם נַעֲשֶׂה הַשְּׁפִיכוּת־דָּמִים כַּנַּ""ל."
60,3,"Therefore, whenever there are wars and bloodshed, the land gives its strength to there. The vapors which rise up from her become bloodshed, and so rain does not fall. This is because the rains are made from the vapors, but now the vapors have become something else—namely, bloodshed. This is as our Sages, of blessed memory, taught: In a time of rain, even armies cease [marching] (Taanit 8b). Thus, when it rains, the armies and wars are halted.","וְעַל־כֵּן כְּשֶׁיֵּשׁ מִלְחָמוֹת וּשְׁפִיכוּת־דָּמִים, אֲזַי הָאֲדָמָה נוֹתֶנֶת כֹּחָהּ לְשָׁם, כִּי מִן הָאֵדִים הָעוֹלִים מִמֶּנָּה נַעֲשֶׂה הַשְּׁפִיכוּת־דָּמִים, וְעַל־כֵּן אֵין יוֹרְדִין גְּשָׁמִים, כִּי הַגְּשָׁמִים נַעֲשִׂין מִן הָאֵדִים, וְעַכְשָׁו נַעֲשֶׂה מִן הָאֵדִים עִנְיָן אַחֵר, דְּהַיְנוּ שְׁפִיכוּת־דָּמִים כַּנַּ""ל. וְזֶה שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (תענית ח:): בִּשְׁעַת גְּשָׁמִים אֲפִלּוּ גְּיָסוֹת פּוֹסְקוֹת בּוֹ. כִּי כְּשֶׁיֵּשׁ גְּשָׁמִים, נִפְסָקִים הַגְּיָסוֹת וְהַמִּלְחָמוֹת כַּנַּ""ל:"
60,4,"<b>2.</b> Related to this is what our Sages, of blessed memory, taught. When Rabbi Akiva was imprisoned, Rabbi Shimon ben Yochai said to him: “My master, teach me Torah. If not, I will speak to [my] father Yochai to hand you over to the government” (Pesachim 112a). These words are extremely baffling, that Rabbi Shimon would say such things to his teacher; that he would hand him over to the government. Also, it is most likely that when his teacher, Rabbi Akiva, refused to teach him, his intentions were certainly positive. Besides, he was already imprisoned! What further could he hand him over?","וְלָזֶה מְקֻשָּׁר מַה שֶּׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה: כְּשֶׁהָיָה רַבִּי עֲקִיבָא בַּתְּפִיסָה, אָמַר לוֹ רַבִּי שִׁמְעוֹן בֶּן יוֹחַאי: רַבִּי, לַמְּדֵנִי תּוֹרָה, וְאִם לָאו, אֲנִי אוֹמֵר לְיוֹחַאי אַבָּא וּמוֹסֶרְךָ לַמַּלְכוּת (פסחים קיב). וְהַדְּבָרִים תְּמוּהִים מְאֹד מְאֹד, שֶׁרַבִּי שִׁמְעוֹן יֹאמַר כַּדְּבָרִים הָאֵלֶּה לְרַבּוֹ, שֶׁיִּמְסְרוֹ לַמַּלְכוּת. וְגַם כִּי מִסְּתָמָא כְּשֶׁרַבִּי עֲקִיבָא רַבּוֹ לֹא רָצָה לְלַמְּדוֹ, בְּוַדַּאי כִּוֵּן לְטוֹבָה. וְגַם הֲלֹא כְּבָר הָיָה תָּפוּס בַּתְּפִיסָה, וּמַה יִּמְסְרֵהוּ עוֹד:"
60,5,"<b>3.</b> But know! rainfall is also held back when someone who teaches Torah publicly is heard by unworthy students. This is because rain comes about through honoring the Torah, as in “God’s glory appeared in the cloud” (Exodus 16:10), and the cloud brings rain. This is the concept of “the God of Glory thunders; God is upon vast waters” (Psalms 29:3)—i.e., the rains, which come on account of God’s glory, the glory of the Torah.","אַךְ דַּע, כִּי גַּם עַל־יְדֵי מִי שֶׁאוֹמֵר תּוֹרָה בָּרַבִּים, וְשׁוֹמְעִים תַּלְמִידִים שֶׁאֵינָם הֲגוּנִים, עַל־יְדֵי־זֶה בָּא גַם־כֵּן עֲצִירַת גְּשָׁמִים, כִּי עַל־יְדֵי כְּבוֹד הַתּוֹרָה בָּא גְּשָׁמִים, בִּבְחִינַת (שמות טז): וּכְבוֹד ה' נִרְאָה בֶּעָנָן, וְעַל־יְדֵי הֶעָנָן בָּא גְּשָׁמִים. וְזֶה בְּחִינַת (תהלים כט): אֵל הַכָּבוֹד הִרְעִים, ה' עַל מַיִם רַבִּים; הַיְנוּ בְּחִינַת גְּשָׁמִים שֶׁבָּאִים עַל־יְדֵי כְּבוֹד ה', בְּחִינַת כְּבוֹד הַתּוֹרָה."
60,6,"But whoever teaches Torah to an unworthy student, our Sages, of blessed memory, said: He is like one who throws a stone to Markulis (Chullin 133a). And our Sages expounded that MaRKuLiS means <i>MaR KiLuS</i>—i.e., the reverse of glory. It follows, that when he teaches Torah to an unworthy student, it is the opposite of glory, and therefore brings to drought, the reverse of glory, which brings the rains.","וְהַלּוֹמֵד תּוֹרָה לְתַלְמִיד שֶׁאֵינוֹ הָגוּן, אָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (חולין קלג) שֶׁהוּא כְּזוֹרֵק אֶבֶן לְמַרְקוּלִיס, וּפֵרְשׁוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה, שֶׁמַּרְקוּלִיס פֵּרוּשׁוֹ: מַר קִלּוּס, הַיְנוּ חִלּוּף הַכָּבוֹד. נִמְצָא כְּשֶׁלּוֹמֵד תּוֹרָה לְתַלְמִיד שֶׁאֵינוֹ הָגוּן, הוּא הֶפֶךְ הַכָּבוֹד, וְעַל־כֵּן בָּא עַל־יְדֵי־זֶה עֲצִירַת גְּשָׁמִים, הֶפֶךְ הַכָּבוֹד, שֶׁעַל־יָדוֹ בָּאִין גְּשָׁמִים."
60,7,"This is the concept of “like rain at harvestime, so honor is unfitting a fool” (Proverbs 26:1). In other words, when he teaches Torah to an unworthy student—which corresponds to “gives honor to a fool” (ibid. :8)—it is giving the Torah’s glory to a fool/an unworthy student. As a result, he corrupts the rains. This is: “like rain at harvestime”—i.e., the corruption of the rains, which fall untimely. For, on the contrary, rain in the harvest season is harmful. “So honor is unfitting a fool”—for this itself causes a corruption of the rains.","וְזֶה בְּחִינַת (משלי כו): כַּמָּטָר בַּקָּצִיר כֵּן לֹא נָאוֶה לִכְסִיל כָּבוֹד, הַיְנוּ כְּשֶׁלּוֹמֵד תּוֹרָה לְתַלְמִיד שֶׁאֵינוֹ הָגוּן, שֶׁזֶּה בְּחִינַת: נוֹתֵן לִכְסִיל כָּבוֹד (שם), שֶׁנּוֹתֵן כְּבוֹד הַתּוֹרָה לִכְסִיל, דְּהַיְנוּ תַּלְמִיד שֶׁאֵינוֹ הָגוּן, וְעַל־יְדֵי־זֶה מְקַלְקֵל הַגְּשָׁמִים. וְזֶהוּ: כַּמָּטָר בַּקָּצִיר, הַיְנוּ קִלְקוּל הַגְּשָׁמִים שֶׁיּוֹרְדִין שֶׁלֹּא בְּעוֹנָתָן. כִּי בִּשְׁעַת הַקָּצִיר, אֲזַי אַדְּרַבָּא, מַזִּיק הַמָּטָר – כֵּן לֹא נָאוֶה לִכְסִיל כָּבוֹד, כִּי עַל־יְדֵי־זֶה בְּעַצְמוֹ הוּא קִלְקוּל הַגְּשָׁמִים כַּנַּ""ל:"
60,8,"<b>4.</b> This is what Rabbi Shimon ben Yochai said to Rabbi Akiva: “Teach me Torah. If not, I will speak….” Rabbi Akiva was wont to assemble groups of people and lecture in public. Rabbi Shimon reasoned that the cause of [Rabbi Akiva’s] being jailed was that he lectured publicly and was heard by unworthy people.","וְזֶה שֶׁאָמַר רַבִּי שִׁמְעוֹן בֶּן יוֹחַאי לְרַבִּי עֲקִיבָא: לַמְּדֵנִי תּוֹרָה, וְאִם לָאו, אֲנִי אוֹמֵר וְכוּ'. כִּי רַבִּי עֲקִיבָא הָיָה מַקְהִיל קְהִלּוֹת וְדוֹרֵשׁ בָּרַבִּים, וְסָבַר רַבִּי שִׁמְעוֹן, שֶׁמִפְּנֵי זֶה נִתְפַּס בַּתְּפִיסָה, מֵחֲמַת שֶׁהָיָה דּוֹרֵשׁ בָּרַבִּים, וְשָׁמְעוּ בְּנֵי־אָדָם שֶׁאֵינָם מְהֻגָּנִים."
60,9,"This is because revealing original Torah insights draws down Godliness, as it were. As it is written (Exodus 25:2), “and let them take for Me a donation”—that is, when you want to take and draw Me down, it is possible only through the Torah. Through the Torah we draw Him down, as it were. And to where is Godliness drawn? Into the mind of the listener, even though this is captivity, so to speak, as in “a king is bound in the <i>ReHaTim</i> (tresses)” (Song of Songs 7:6)—in the <i>RaHaTei</i> (rafters) of the mind (Tikkuney Zohar #6, p.21b). Specifically “bound”; that His Godliness is drawn down, so to speak, into the compartments of the mind is the concept of captivity, corresponding to “you took a captive” (Psalms 68:19). Nonetheless, it pleases God that He is drawn down, so to speak, through the Torah, even though it is akin to captivity.","כִּי עַל־יְדֵי חִדּוּשֵׁי־תוֹרָה שֶׁמְּגַלִּין, עַל־יְדֵי־זֶה נִמְשָׁךְ אֱלֹקוּת, כִּבְיָכוֹל, כְּמוֹ שֶׁכָּתוּב (שמות כה): וְיִקְחוּ לִי תְּרוּמָה, הַיְנוּ כְּשֶׁתִּרְצוּ לִקַּח וּלְהַמְשִׁיךְ אוֹתִי, אִי אֶפְשָׁר כִּי־אִם עַל־יְדֵי הַתּוֹרָה, כִּי עַל־יְדֵי הַתּוֹרָה מַמְשִׁיכִין אוֹתוֹ, כִּבְיָכוֹל. וּלְהֵיכָן נִמְשָׁךְ הָאֱלֹקוּת, לְתוֹךְ מֹחַ הַשּׁוֹמֵעַ. וְאַף־עַל־פִּי שֶׁזֶּהוּ תְּפִיסָה, כִּבְיָכוֹל, בִּבְחִינַת (שה""ש ז): מֶלֶךְ אָסוּר בָּרְהָטִים – בִּרְהִיטֵי מֹחִין (סוף התיקונים תיקון ו' דף ה). אָסוּר דַּיְקָא, שֶׁמַּה שֶּׁנִּמְשָׁךְ אֱלֹקוּתוֹ יִתְבָּרַךְ, כִּבְיָכוֹל, בִּרְהִיטֵי מֹחִין הוּא בְּחִינַת תְּפִיסָה, בְּחִינַת (תהלים סח) שָׁבִיתָ שֶׁבִי, אַף־עַל־פִּי־כֵן הוּא נַיְחָא לְהַשֵּׁם יִתְבָּרַךְ, שֶׁיִּהְיֶה נִמְשָׁךְ, כִּבְיָכוֹל, עַל־יְדֵי הַתּוֹרָה, אַף־עַל־פִּי שֶׁהוּא בְּחִינַת תְּפִיסָה."
60,10,"But when one teaches Torah to an unworthy student, and draws down His Godliness into his mind, that is actual captivity. His punishment is therefore captivity. And so Rabbi Shimon ben Yochai reasoned that this was why Rabbi Akiva was caught in captivity, as mentioned above. Imprisonment rectifies, and so the words he instilled in unworthy students are refined, as in “you will be imprisoned, so that your words may be tested” (Genesis 42:16). Rabbi Shimon ben Yochai therefore urged Rabbi Akiva to teach him Torah. By now teaching Torah to Rabbi Shimon ben Yochai, the aforementioned blemish of teaching Torah to unworthy students would be rectified.","אֲבָל כְּשֶׁלּוֹמֵד תּוֹרָה לְתַלְמִיד שֶׁאֵינוֹ הָגוּן, וּמַמְשִׁיךְ אֱלֹקוּתוֹ יִתְבָּרַךְ לְתוֹךְ מֹחַ שֶׁלּוֹ, זֶהוּ תְּפִיסָה מַמָּשׁ, וְעַל־כֵּן עָנְשׁוֹ תְּפִיסָה. וְעַל־כֵּן סָבַר רַבִּי שִׁמְעוֹן בֶּן יוֹחַאי, שֶׁעַל־יְדֵי־זֶה נִתְפַּס רַבִּי עֲקִיבָא בַּתְּפִיסָה כַּנַּ""ל, כִּי עַל־יְדֵי הַתְּפִיסָה יִתְתַּקֵּן, וְיִזְדַּכְּכוּ הַדִּבּוּרִים שֶׁהִכְנִיס לְתַלְמִידִים שֶׁאֵינָם הֲגוּנִים, בִּבְחִינַת (בראשית מב): וְאַתֶּם הֵאָסְרוּ וְיִבָּחֲנוּ דִּבְרֵיכֶם. וְעַל־כֵּן אָמַר רַבִּי שִׁמְעוֹן בֶּן יוֹחַאי לְרַבִּי עֲקִיבָא, שֶׁיְּלַמְּדוֹ תּוֹרָה, וְעַל־יְדֵי־זֶה שֶׁיְּלַמֵּד עַתָּה לְרַבִּי שִׁמְעוֹן בֶּן יוֹחַאי, עַל־יְדֵי־זֶה יִתְתַּקֵּן פְּגַם הַנַּ""ל, שֶׁלִּמֵּד תּוֹרָה לְתַלְמִידִים שֶׁאֵינָם מְהֻגָּנִים:"
