Chapter,Segment,English,Hebrew
51,31,"This is why falsehood is harmful to the eyes. Through falsehood one removes the eye of Divine Providence and so damages the eyes, which are the aspect of Providence, as explained above. For falsehood stems from a distancing from oneness, from which the very hold of impurity/evil/falsehood derives, as explained above. And because of this, through falsehood he himself blemishes Providence and removes Divine Providence from himself. Through Divine Providence everything is one, after-the-creation is like before-the-creation. But through falsehood he causes a blemish in oneness, because falsehood is distant from oneness. Thus through falsehood he removes Providence and separates, God forbid, after-the-creation from before-the-creation, from which impurity’s very hold derives. But through truth, which is the aspect of entirely one and entirely good, he fosters Divine Providence. And then everything is one, for through Providence, after-the-creation is encompassed in before-the-creation, as explained above.","וּבִשְׁבִיל זֶה הַשֶּׁקֶר מַזִּיק לָעֵינַיִם, כִּי עַל־יְדֵי הַשֶּׁקֶר מְסַלֵּק הַשְׁגָּחַת עֵינֵי הַשֵּׁם יִתְבָּרַךְ, וּפוֹגֵם בָּעֵינַיִם, שֶׁהֵם בִּבְחִינַת הַשְׁגָּחָה כַּנַּ""ל, כִּי הַשֶּׁקֶר נִמְשָׁךְ מֵרִחוּק מֵאֶחָד, שֶׁמִּשָּׁם עִקַּר אֲחִיזַת הַטֻּמְאָה, שֶׁהוּא הָרָע, שֶׁהוּא הַשֶּׁקֶר, כַּנַּ""ל. וּמֵחֲמַת זֶה בְּעַצְמוֹ, פּוֹגֵם עַל־יְדֵי שֶׁקֶר בְּהַשְׁגָּחָה, וּמְסַלֵּק הַשְׁגָּחַת הַשֵּׁם יִתְבָּרַךְ מֵעָלָיו, כִּי עַל־יְדֵי הַשְׁגָּחַת הַשֵּׁם יִתְבָּרַךְ הַכֹּל אֶחָד, אַחַר הַבְּרִיאָה כְּמוֹ קֹדֶם הַבְּרִיאָה. וְעַל־יְדֵי הַשֶּׁקֶר פּוֹגֵם בְּאֶחָד, כִּי הַשֶּׁקֶר רָחוֹק מֵאֶחָד כַּנַּ""ל. עַל כֵּן מְסַלֵּק הַהַשְׁגָּחָה עַל־יְדֵי הַשֶּׁקֶר, וּמַפְרִיד, חַס וְשָׁלוֹם, אַחַר הַבְּרִיאָה מִקֹּדֶם הַבְּרִיאָה, שֶׁמִּשָּׁם עִקַּר אֲחִיזַת הַטֻּמְאָה כַּנַּ""ל. אֲבָל עַל־יְדֵי אֱמֶת, שֶׁהוּא בְּחִינַת כֻּלּוֹ אֶחָד, כֻּלּוֹ טוֹב, עַל־יְדֵי־זֶה מַמְשִׁיךְ הַשְׁגָּחַת הַשֵּׁם יִתְבָּרַךְ, וְאָז הַכֹּל אֶחָד. כִּי עַל־יְדֵי הַהַשְׁגָּחָה נִכְלָל אַחַר הַבְּרִיאָה בְּקֹדֶם הַבְּרִיאָה כַּנַּ""ל. "
51,32,"This is the explanation of [the opening statement]: “Rabbi Akiva said….” And with this, this lesson is tied together well; its beginning with its end, its end with its beginning and also with its middle. Understand this well.","וְזֶהוּ: אָמַר רַבִּי עֲקִיבָא וְכוּ' כַּנַּ""ל: וּבָזֶה מְקֻשָּׁר הַמַּאֲמָר הַזֶּה הֵיטֵב, תְּחִלָּתוֹ בְּסוֹפוֹ, וְסוֹפוֹ בִּתְחִלָּתוֹ, וְכֵן בְּאֶמְצָעוּתוֹ, וְהָבֵן הֵיטֵב: "
52,1,Rabbi Chanina the son of Chachinai said: <i>HaNeior Balaylah</i> (He Who Stays Awake at Night) and who goes on his way alone and makes room in his heart for empty thoughts—he is liable for his own soul. (Avot 3:4),"רַבִּי חֲנִינָא בֶּן חֲכִינַאי אוֹמֵר: הַנֵּעוֹר בַּלַּיְלָה, וְהַמְהַלֵּךְ בַּדֶּרֶךְ יְחִידִי, וּמְפַנֶּה לִבּוֹ לְבַטָּלָה – הֲרֵי זֶה מִתְחַיֵּב בְּנַפְשׁוֹ: (אבות פ""ג) "
52,2,"There are heretics who say that the world is a necessary reality. Based on their evil and erroneous opinion it seems to them that they have proofs and examples of this, God forbid, from the way the world functions. But in fact their mouths spew foolishness. For the truth is that the world and all it contains are a contingent reality.","כִּי יֵשׁ אֶפִּיקוֹרְסִים שֶׁאוֹמְרִים, שֶׁהָעוֹלָם הוּא מְחֻיַּב הַמְּצִיאוּת, וּלְפִי דַּעְתָּם הָרָעָה הַמְשֻׁבֶּשֶׁת, נִדְמֶה לָהֶם, שֶׁיֵּשׁ עַל־זֶה רְאָיוֹת וּמוֹפְתִים, חַס וְשָׁלוֹם, מִמִּנְהַג הָעוֹלָם. אֲבָל בֶּאֱמֶת הֶבֶל יִפְצֶה פִּיהֶם, כִּי בֶּאֱמֶת הָעוֹלָם וּמְלוֹאוֹ הוּא אֶפְשָׁרִי הַמְּצִיאוּת, "
52,3,"Only the Holy One must necessarily exist. However, all the worlds and all they contain need not necessarily exist. God created them <i>creatio ex nihilo</i>. For God had the ability, the power and the alternative to create them or to not create them. Therefore the world and all it contains are certainly a contingent reality.","כִּי רַק הַשֵּׁם יִתְבָּרַךְ לְבַד הוּא מְחֻיַּב הַמְּצִיאוּת, אֲבָל כָּל הָעוֹלָמוֹת עִם כָּל אֲשֶׁר בָּהֶם הֵם אֶפְשָׁרִי הַמְּצִיאוּת, כִּי הוּא יִתְבָּרַךְ בְּרָאָם יֵשׁ מֵאַיִן, וּבִיכָלְתּוֹ וְכֹחוֹ וְאֶפְשָׁרוּתוֹ יִתְבָּרַךְ הָיָה לְבָרְאָם אוֹ שֶׁלֹּא לְבָרְאָם, עַל־כֵּן בְּוַדַּאי כָּל הָעוֹלָם וּמְלוֹאוֹ הוּא אֶפְשָׁרִי הַמְצִיאוּת. "
52,4,"Yet what is the basis of this mistake that makes it possible for people to incorrectly conclude that the world is a necessary reality, God forbid? Know, this stems from the fact that now, after the souls of Israel have already been issued and brought down—now the world is certainly in the aspect of necessary reality. For the world and all it contains were created only for Israel, as is known. And Israel rules the world. So certainly now, after the souls of Israel have been issued and created, God is obliged, so to speak, to create and maintain the world. It was on account of this that He issued the souls of Israel, in order to create for them all the worlds. But the souls of Israel themselves, when they were issued, they and all the worlds that are dependent upon them were all a contingent reality. This is because He had the alternative to issue and create them or to not create them.","אַךְ מֵאַיִן נִמְשָׁךְ הַטָּעוּת, שֶׁיְּכוֹלִין לִטְעוֹת, חַס וְשָׁלוֹם, שֶׁהָעוֹלָם הוּא מְחֻיַּב הַמְּצִיאוּת, חַס וְשָׁלוֹם. דַּע, שֶׁזֶּה נִמְשָׁךְ מֵחֲמַת שֶׁבֶּאֱמֶת עַתָּה שֶׁכְּבָר נֶאֶצְלוּ וְנִמְשְׁכוּ נִשְׁמוֹת יִשְׂרָאֵל, עַתָּה בְּוַדַּאי הָעוֹלָם הוּא בִּבְחִינַת מְחֻיַּב הַמְּצִיאוּת. כִּי כָּל הָעוֹלָם וּמְלוֹאוֹ הַכֹּל לֹא נִבְרָא אֶלָּא בִּשְׁבִיל יִשְׂרָאֵל כַּיָּדוּעַ, וְיִשְׂרָאֵל מוֹשְׁלִין בָּעוֹלָם, וְעַל־כֵּן בְּוַדַּאי עַתָּה אַחַר שֶׁנֶּאֶצְלוּ וְנִבְרְאוּ נִשְׁמוֹת יִשְׂרָאֵל, כִּבְיָכוֹל הוּא יִתְבָּרַךְ מֻכְרָח לִבְרֹא וּלְקַיֵּם הָעוֹלָם, כִּי עַל־מְנָת כֵּן הֶאֱצִיל נִשְׁמוֹת יִשְׂרָאֵל, כְּדֵי לִבְרֹא בִּשְׁבִילָם כָּל הָעוֹלָמוֹת. אַךְ נִשְׁמוֹת יִשְׂרָאֵל בְּעַצְמָן כְּשֶׁנֶּאֶצְלוּ, הָיוּ הֵם בְּעַצְמָן עִם כָּל הָעוֹלָמוֹת הַתְּלוּיִים בָּהֶם, הַכֹּל הָיָה אֶפְשָׁרִי הַמְצִיאוּת, כִּי הָיָה בְּאֶפְשָׁרוּתוֹ לְהַאֲצִילָם וּלְבָרְאָם אוֹ שֶׁלֹּא לְבָרְאָם. "
52,5,"Yet as soon as the Holy One resolved to issue the souls of Israel, then the entire world took on the aspect of necessary reality. For after the souls of Israel were issued, He was then obliged, so to speak, to bring the world into being. It was on account of this that their souls were created, so that all the worlds would be created for them and they would rule over everything. Understand this well.","אַךְ תֵּכֶף כְּשֶׁנִּתְרַצָּה הַקָּדוֹשׁ־בָּרוּךְ־הוּא לְהַאֲצִיל נִשְׁמוֹת יִשְׂרָאֵל, אֲזַי הָיָה כָּל הָעוֹלָם בִּבְחִינַת מְחֻיַּב הַמְּצִיאוּת, כִּי מֵאַחַר שֶׁנֶּאֶצְלוּ נִשְׁמוֹת יִשְׂרָאֵל, אֲזַי כִּבְיָכוֹל הוּא מְחֻיָּב לְהַמְצִיא הָעוֹלָם, כִּי עַל־מְנָת כֵּן נֶאֶצְלוּ נִשְׁמָתָן, שֶׁכָּל הָעוֹלָמוֹת יִבָּרְאוּ בִּשְׁבִילָן, וְהֵם יִמְשְׁלוּ בַּכֹּל, וְהָבֵן הֵיטֵב. "
52,6,"And from this evolves and develops the mistake of the heretics who say that the world is a necessary reality, God forbid. But in truth only God alone is a necessary reality, whereas all things are a contingent reality, as explained above.","וּמִזֶּה נִשְׁתַּלְשֵׁל וְנִמְשָׁךְ הַטָּעוּת שֶׁל הָאֶפִּיקוֹרְסִים, שֶׁאוֹמְרִים שֶׁהָעוֹלָם הוּא, חַס וְשָׁלוֹם, מְחֻיַּב הַמְּצִיאוּת. אֲבָל בֶּאֱמֶת רַק הַשֵּׁם יִתְבָּרַךְ לְבַד הוּא מְחֻיַּב הַמְּצִיאוּת, אֲבָל כָּל הַדְּבָרִים הֵם אֶפְשָׁרִי הַמְּצִיאוּת כַּנַּ""ל: "
52,7,"<b>2.</b> Now the main intention behind His creating the entire world for Israel was so that Israel should carry out His will, and so that they should return and cleave to their Source—i.e., that they should return and be encompassed in God, Who is a necessary reality. It was for this that everything was created.","וְעִקַּר הַכַּוָּנָה שֶׁבָּרָא כָּל הָעוֹלָם בִּשְׁבִיל יִשְׂרָאֵל הָיָה כְּדֵי שֶׁיִּשְׂרָאֵל יַעֲשׂוּ רְצוֹנוֹ, וְשֶׁיַּחְזְרוּ וְיִדְבְּקוּ בְּשָׁרְשָׁן, דְּהַיְנוּ שֶׁיַּחַזְרוּ וְיֻכְלְלוּ בּוֹ יִתְבָּרַךְ, שֶׁהוּא מְחֻיַּב הַמְּצִיאוּת, וּבִשְׁבִיל זֶה נִבְרָא הַכֹּל. "
52,8,"We see then that whenever Israel does the will of the Omnipresent and is enveloped in its Source, Who is a necessary reality, through this the entire world, which was created for them, is encompassed in necessary reality. This is the primary purpose for which the world was created. And only because of this is God obligated, so to speak, to create and maintain all the worlds for Israel; so that they should carry out His will, as explained above.","נִמְצָא כָּל מַה שֶּׁיִּשְׂרָאֵל עוֹשִׂין רְצוֹנוֹ שֶׁל מָקוֹם, וְנִכְלָלִין בְּשָׁרְשָׁם, שֶׁהוּא מְחֻיַּב הַמְּצִיאוּת, עַל־יְדֵי־זֶה נִכְלָל כָּל הָעוֹלָם שֶׁנִּבְרָא בִּשְׁבִילָם בְּחִיּוּב הַמְּצִיאוּת, כִּי עִקַּר הַתַּכְלִית שֶׁנִּבְרָא הָעוֹלָם הוּא בִּשְׁבִיל זֶה, וְרַק בִּשְׁבִיל זֶה מְחֻיָּב הַשֵּׁם יִתְבָּרַךְ כִּבְיָכוֹל, לִבְרֹא וּלְקַיֵּם כָּל הָעוֹלָמוֹת בִּשְׁבִיל יִשְׂרָאֵל כַּנַּ""ל, כְּדֵי שֶׁיַּעֲשׂוּ רְצוֹנוֹ כַּנַּ""ל, "
52,9,"And so it is specifically then, when they carry out His will, that the world is encompassed in the aspect of necessity reality. For the more they carry out His will, the more they are encompassed, together with all the worlds that are dependent upon them, in necessary reality. For by doing His will they return and are encompassed in Him, He being a necessary reality, and so all the worlds that are dependent upon their souls are encompassed together with them in necessary reality, as explained above.","וְעַל־כֵּן אָז דַּיְקָא כְּשֶׁעוֹשִׂין רְצוֹנוֹ, נִכְלָל הָעוֹלָם בִּבְחִינַת מְחֻיַּב הַמְּצִיאוּת כַּנַּ""ל. כִּי כָּל מַה שֶּׁעוֹשִׂין רְצוֹנוֹ יוֹתֵר, הֵם נִכְלָלִין בְּיוֹתֵר עִם כָּל הָעוֹלָמוֹת הַתְּלוּיִים בָּהֶם בְּחִיּוּב הַמְּצִיאוּת, כִּי עַל־יְדֵי שֶׁעוֹשִׂין רְצוֹנוֹ יִתְבָּרַךְ, הֵם חוֹזְרִין וְנִכְלָלִין בּוֹ יִתְבָּרַךְ, שֶׁהוּא מְחֻיַּב הַמְּצִיאוּת, וְאָז נִכְלָלִין עִמָּהֶם כָּל הָעוֹלָמוֹת הַתְּלוּיִים בְּנַפְשָׁם בְּחִיּוּב הַמְּצִיאוּת כַּנַּ""ל: "
52,10,"<b>3.</b> However to merit this, to be encompassed in one’s Source—i.e., to return and be encompassed in the oneness of God, Who is a necessary reality—is possible only through <i>bitul</i> (self-negation, transparency). A person has to make himself totally transparent, until he is encompassed in the oneness of God.","אַךְ לִזְכּוֹת לָזֶה לְהִכָּלֵל בְּשָׁרְשׁוֹ, דְּהַיְנוּ לַחֲזֹר וּלְהִכָּלֵל בְּאַחְדוּת הַשֵּׁם יִתְבָּרַךְ, שֶׁהוּא מְחֻיַּב הַמְּצִיאוּת, זֶה אִי אֶפְשָׁר לִזְכּוֹת, כִּי־אִם עַל־יְדֵי בִּטּוּל, שֶׁיְּבַטֵּל עַצְמוֹ לְגַמְרֵי, עַד שֶׁיִּהְיֶה נִכְלָל בְּאַחְדוּתוֹ יִתְבָּרַךְ. "
52,11,"And the only way to attain <i>bitul</i> is through <i>hitbodedut</i>. By secluding himself and speaking at length with his Master, through this a person merits negating all his physical desires and bad character traits to the point where he merits negating all his corporeality and is encompassed in his Source.","וְאִי אֶפְשָׁר לָבוֹא לִידֵי בִּטּוּל, כִּי־אִם עַל־יְדֵי הִתְבּוֹדְדוּת, כִּי עַל־יְדֵי שֶׁמִּתְבּוֹדֵד וּמְפָרֵשׁ שִׂיחָתוֹ בֵּינוֹ לְבֵין קוֹנוֹ, עַל־יְדֵי־זֶה הוּא זוֹכֶה לְבַטֵּל כָּל הַתַּאֲווֹת וְהַמִּדּוֹת רָעוֹת, עַד שֶׁזּוֹכֶה לְבַטֵּל כָּל גַּשְׁמִיּוּתוֹ, וּלְהִכָּלֵל בְּשָׁרְשׁוֹ. "
52,12,"But the main [time] for <i>hitbodedut</i> is at night, when people are free of the preoccupations of this world. For during the day, because people chase after the things of this world, this disturbs a person and prevents him from cleaving and being encompassed in God. Even if he himself is not preoccupied, still, since most people are preoccupied then and are chasing after the vanities of this world, as a result it is difficult to attain <i>bitul</i> then.","אַךְ עִקַּר הַהִתְבּוֹדְדוּת הוּא בַּלַּיְלָה, בְּעֵת שֶׁהָעוֹלָם פָּנוּי מִטִּרְדַּת הָעוֹלָם הַזֶּה. כִּי בַּיּוֹם, עַל־יְדֵי שֶׁרוֹדְפִין הָעוֹלָם אַחַר הָעוֹלָם הַזֶּה, הוּא מְבַטֵּל וּמְבַלְבֵּל אֶת הָאָדָם מִלְּהִתְדַּבֵּק וּלְהִכָּלֵל בְּהַשֵּׁם יִתְבָּרַךְ. וַאֲפִלּוּ אִם הוּא בְּעַצְמוֹ אֵינוֹ טָרוּד, אַף־עַל־פִּי־כֵן מֵאַחַר שֶׁהָעוֹלָם טְרוּדִים אָז וְרוֹדְפִים אָז אַחַר הַבְלֵי הָעוֹלָם הַזֶּה, עַל־יְדֵי־זֶה קָשֶׁה אָז לָבוֹא לִידֵי בִּטּוּל: "
