Chapter,Segment,English,Hebrew
1,33,"<b>whose way is perfect —</b> This corresponds to “Yaakov, a man of perfection” (Genesis 25:27). [Yaakov] is the aspect of inner intelligence, as above. That is, to merit focusing on the inner intelligence of each thing—the aspect of “Yaakov, a man of perfection”—is achieved by means of the Torah. And this is:","תְמִימֵי דָרֶךְ בְּחִינַת (בראשית כה): יַעֲקֹב אִישׁ תָּם, שֶׁהוּא בְּחִינַת הַשֵּׂכֶל כַּנַּ""ל. הַיְנוּ לִזְכּוֹת לְהִסְתַּכֵּל עַל הַשֵּׂכֶל שֶׁיֵּשׁ בְּכָל דָּבָר, שֶׁהוּא בְּחִינַת יַעֲקֹב אִישׁ תָּם, זֶה זוֹכִין עַל־יְדֵי הַתּוֹרָה. וְזֶהוּ"
1,34,"<b>who walk with the Torah of God —</b> By studying Torah with enthusiasm, strength is given to the Kingdom of Holiness/ <i>Nun,</i> [enabling it] to receive from the inner intelligence, the <i>Chet. CheiN</i> is then produced and his words are accepted, as explained. As a result, the <i>chein</i> and importance of the Jewish people are enhanced, and all the prayers and petitions are accepted.","הַהוֹלְכִים בְּתוֹרַת ה', כִּי עַל־יְדֵי שֶׁלּוֹמֵד תּוֹרָה בְּכֹחַ, עַל־יְדֵי־זֶה נוֹתֵן כֹּחַ לַמַּלְכוּת דִּקְדֻשָּׁה, בְּחִינַת נוּ""ן, לְקַבֵּל מִן הַשֵּׂכֶל, שֶׁהוּא בְּחִינַת חֵי""ת, וַאֲזַי נַעֲשֶׂה חֵן, וְנִתְקַבְּלִים דְּבָרָיו כַּנַּ""ל, וַאֲזַי נִתְעַלֶּה הַחֵן וְהַחֲשִׁיבוּת שֶׁל יִשְׂרָאֵל, וְכָל הַתְּפִלּוֹת וְהַבַּקָּשׁוֹת נִתְקַבְּלִים:"
2,1,"“God said to Moshe, ‘<i>Emor El HaKohanim</i> (Speak to the priests), the sons of Aharon, and say to them: Let no [priest] defile himself by [contact with] the dead among his people.’” (Leviticus 21:1)","לְשׁוֹן רַבֵּנוּ זִכְרוֹנוֹ לִבְרָכָה: וַיֹּאמֶר ה' אֶל מֹשֶׁה, אֱמֹר אֶל הַכֹּהֲנִים בְּנֵי אַהֲרֹן, וְאָמַרְתָּ אֲלֵיהֶם, לְנֶפֶשׁ לֹא יִטַּמָּא בְּעַמָּיו: (ויקרא כא)"
2,2,"In <i>Siphra DeTzneuta</i> we find: From <i>Nukva DePardaska</i> the breath of life is drawn to Mashiach (Zohar II, 177a).",אִיתָא בְּסִפְרָא דִּצְנִיעוּתָא (זהר תרומה פרק ב דף קעז.): מִנּוּקְבָא דְּפַרְדַּשְׂקָא מָשַׁךְ רוּחָא דְּחַיֵּי לִמְשִׁיחָא.
2,3,"For the basic weapon of Mashiach is prayer. This is the aspect of <i>ChoTeM</i> (the nose), as is written (Isaiah 48:9), “For My praise, <i>eChToM</i> (I will restrain My anger) from you.” [Mashiach’s] main vitality is from [the nose]. All the wars he will wage, and all his conquests, will be from there, as is written (Isaiah 11:3), “He shall breathe of the fear of God.” This is the aspect of <i>chotem</i> .","א כִּי עִקַּר כְּלֵי זֵינוֹ שֶׁל מָשִׁיחַ הוּא הַתְּפִלָּה, שֶׁהוּא בְּחִינַת חֹטֶם, כְּמוֹ שֶׁכָּתוּב (ישעיהו מח): וּתְהִלָּתִי אֶחֱטָם לָךְ; וּמִשָּׁם עִקַּר חִיּוּתוֹ, וְכָל מִלְחַמְתּוֹ שֶׁיַּעֲשֶׂה וְכָל הַכְּבִישׁוֹת שֶׁיִּכְבֹּשׁ – הַכֹּל מִשָּׁם, כְּמוֹ שֶׁכָּתוּב (שם יא): וַהֲרִיחוֹ בְּיִרְאַת ה' וְכוּ' – זֶה בְּחִינַת חֹטֶם,"
2,4,"And [prayer] is his essential weapon, as is written (Genesis 48:22), “with my sword and my bow.” &lt;Onkelos renders this: “with my prayer and my supplication,” and likewise&gt; Rashi explains: prayer and entreaty. The same idea is expressed in the verse (Psalms 44:7, 9), “For I trust not in my bow, nor shall my sword save me…[but rather,] in those who praise the Lord all day long.” This corresponds to “For My praise, <i>echtom</i> from you.”","וְזֶה עִקַּר כְּלֵי־זֵינוֹ, כְּמוֹ שֶׁכָּתוּב (בראשית מח): בְּחַרְבִּי וּבְקַשְׁתִּי. וּפֵרֵשׁ רַשִׁ""י: תְּפִלָּה וּבַקָּשָׁה. וּכְמוֹ שֶׁכָּתוּב (תהלים מד): כִּי לֹא בְקַשְׁתִּי אֶבְטָח וְכוּ' בֵּאלֹהִים הִלַּלְנוּ, בְּחִינַת וּתְּהִלָּתִי אֶחֱטָם לָךְ:"
2,5,"<b>2.</b> Now, this weapon must be received by means of the aspect of Yosef—i.e., guarding the <i>brit</i> (Covenant), as in (Psalms 45:4), “Gird your sword upon your thigh.” It is also written (Psalms 132:11, 12), “Of your offspring I will set upon your throne”—this refers to Mashiach, who is the aspect of prayer—“if your children will guard My <i>brit</i>”—by the means of the aspect of Yosef.","ב וְזֶה הַכְּלִי־זַיִן צָרִיךְ לְקַבֵּל עַל־יְדֵי בְּחִינַת יוֹסֵף, הַיְנוּ שְׁמִירַת הַבְּרִית, כְּמוֹ שֶׁכָּתוּב (תהלים מה): חֲגוֹר חַרְבְּךָ עַל יָרֵךְ. וּכְמוֹ שֶׁכָּתוּב (תהלים קלב): מִפְּרִי בִטְנְךָ אָשִׁית לְכִסֵּא לָךְ – זֶה בְּחִינַת מָשִׁיחַ, בְּחִינַת תְּפִלָּה. אִם יִשְׁמְרוּ בָנֶיךָ בְּרִיתִי, הַיְנוּ עַל־יְדֵי בְּחִינַת יוֹסֵף."
2,6,"Yosef, who guarded the <i>brit,</i> gained the rights of the firstborn. This corresponds to the divine service of prayer, which is an aspect of the double portion [inherited by the firstborn]. For prayer is itself twofold, as it is comprised of both praise of God and requesting one’s needs. This corresponds to “a double-edged sword in their hand” (Psalms 149:6) —i.e., two edges, a double portion. It was taken from Reuven, because he defiled his father’s bed (Genesis 49:4) ; for [the birthright] is dependent upon guarding the <i>brit</i> .","וְיוֹסֵף שֶׁשָּׁמַר אֶת הַבְּרִית, נָטַל אֶת הַבְּכוֹרָה, שֶׁהוּא בְּחִינַת עֲבוֹדַת הַתְּפִלָּה*, בְּחִינוֹת פִּי שְׁנַיִם, כִּי הַתְּפִלָּה הוּא פִּי שְׁנַיִם. שְׁנַיִם, שֶׁיֵּשׁ בָּהֶם שִׁבְחוֹ שֶׁל מָקוֹם וּשְׁאֵלַת צְרָכָיו. וְהוּא בְּחִינו‍ֹת (שם קמט): וְחֶרֶב פִּיפִיּוֹת בְּיָדָם, בְּחִינוֹת שְׁתֵּי פִּיּוֹת, בְּחִינוֹת פִּי שְׁנַיִם. וְנִטַּל מֵרְאוּבֵן עַל־יְדֵי שֶׁחִלֵּל יְצוּעֵי אָבִיו, כִּי הִיא תָּלוּי בִּשְׁמִירַת הַבְּרִית:"
2,7,"<b>3.</b> One who is worthy of this sword must understand how to do battle with it. He should not deflect it to the right or to the left, but be able to “strike at a hair and not miss” (Judges 20:16).","ג וּמִי שֶׁזָּכָה לַחֶרֶב הַזֶּה, צָרִיךְ לֵידַע אֵיךְ לִלְחֹם עִם הַחֶרֶב, שֶׁלֹּא יַטֶּה אוֹתָהּ לְיָמִין אוֹ לִשְׂמֹאל, וְשֶׁיְּהֵא קוֹלֵעַ אֶל הַשַּׂעֲרָה וְלֹא יַחֲטִא:"
2,8,"And this is impossible without the attribute of <i>mishpat</i> (justice). For <i>mishpat</i> is the center pillar (Tikkuney Zohar, Introduction 7a). That is, to strike with one’s weapon at the precise point, inclining to neither the right nor the left, but at the center. This corresponds to “He orders his <i>d’varav</i> (affairs) with <i>mishpat</i>” (Psalms 112:5). <b>{“It is a <i>chok</i> (statute) for Israel, a <i>mishpat</i> of the Lord of Yaakov”</b> (Psalms 81:5)<b>.}</b>","וְזֶה אִי אֶפְשָׁר אֶלָּא עַל־יְדֵי בְּחִינוֹת מִשְׁפָּט, כִּי מִשְׁפָּט הוּא עַמּוּדָא דְּאֶמְצִעוּתָא, הַיְנוּ שֶׁקּוֹלֵעַ עִם כְּלֵי זֵינוֹ אֶל הַמָּקוֹם הַצָּרִיךְ, וְאֵינוֹ מַטֶּה לְיָמִין וְלֹא לִשְׂמֹאל אֶלָּא לָאֶמְצַע. וְזֶה בְּחִינַת (תהלים קיב): יְכַלְכֵּל דְּבָרָיו בְּמִשְׁפָּט."
2,9,"This is the reason Yosef received the rights of the firstborn specifically from Yaakov, as in (Genesis 48:22), “I have given you….” “<i>I,</i>” &lt;because Yaakov is&gt; the aspect of <i>mishpat</i>. And this is: “It is a <i>chok</i> for Israel.” &lt;“<i>Chok</i>”&gt; suggests <i>brit,</i> as in (Shabbat 137b): A <i>chok</i> was placed on his flesh. [Therefore,] “…a <i>mishpat</i> of the Lord of Yaakov.” Yosef must receive this sword from the aspect of <i>mishpat,</i> so that he might “order his words with <i>mishpat</i> .” This is the meaning of (Psalms 72:1), “O Lord, give Your <i>mishpatim</i> to the king”—i.e., that Mashiach will receive from the aspect of <i>mishpat</i> .","וּבִשְׁבִיל זֶה קִבֵּל יוֹסֵף אֶת הַבְּכוֹרָה דַּוְקָא מִיַּעֲקֹב, כְּמוֹ שֶׁכָּתוּב (בראשית מח): וַאֲנִי נָתַתִּי לְךָ וְכוּ' – אֲנִי דַּיְקָא, שֶׁהוּא בְּחִינַת מִשְׁפָּט. וְזֶה (תהלים פא): כִּי חֹק לְיִשְׂרָאֵל הוּא, בְּחִינַת בְּרִית, כְּמוֹ שֶׁכָּתוּב: חֹק בִּשְׁאֵרוֹ שָׂם. מִשְׁפָּט לֵאלֹהֵי יַעֲקֹב, הַיְנוּ שֶׁצָּרִיךְ יוֹסֵף לְקַבֵּל זֹאת הַחֶרֶב מִבְּחִינַת מִשְׁפָּט, כְּדֵי שֶׁיְּכַלְכֵּל דְּבָרָיו בַּמִּשְׁפָּט. וְזֶה (תהלים עב): מִשְׁפָּטֶיךָ לְמֶלֶךְ תֵּן, שֶׁמָּשִׁיחַ יְקַבֵּל מִבְּחִינַת מִשְׁפָּט:"
2,10,"<b>4.</b> And how does one merit the aspect of <i>mishpat?</i> through charity. In giving charity one embraces the attribute of <i>mishpat</i>. As it is written (Deuteronomy 33:21), “He executed the charity of God and His <i>mishpatim</i>”; and as in (Psalms 99:4), “You execute <i>mishpat</i> and charity in Yaakov.”","ד וְעַל יְדֵי מָה זוֹכֶה לִבְחִינַת מִשְׁפָּט – עַל יְדֵי צְדָקָה, שֶׁעַל יְדֵי צְדָקָה אוֹחֲזִין בְּמִדַּת הַמִּשְׁפָּט, כְּמוֹ שֶׁכָּתוּב (דברים לג): צִדְקַת ה' עָשָׂה וּמִשְׁפָּטָיו, וּכְמוֹ שֶׁכָּתוּב (תהלים צט): מִשְׁפָּט וּצְדָקָה בְּיַעֲקֹב וְכוּ',"
2,11,"For charity &lt;is itself&gt; a product of <i>mishpat,</i> as in (Psalms 75:8), “The Lord is judge, He brings down one and lifts up another”—He impoverishes one and enriches another. And when a person gives charity, he corresponds to “brings down one &lt;and lifts up another&gt;.” &lt;He “brings down one,”&gt; because he subtracts from his own money; and he “lifts up another,” because he enriches the poor man. Consequently, through this he embraces the attribute of <i>mishpat</i> .","כִּי צְדָקָה הוּא עַל יְדֵי מִשְׁפָּט, כְּמוֹ שֶׁכָּתוּב (שם עה): אֶלֹהִים שׁוֹפֵט, זֶה יַשְׁפִּיל וְזֶה יָרִים – שֶׁמּוֹרִישׁ לְזֶה, וּמַעֲשִׁיר לְזֶה; וּכְשֶׁנּוֹתֵן צְדָקָה הוּא בִּבְחִינַת זֶה יַשְׁפִּיל, שֶׁמְּחַסֵּר מָמוֹנוֹ, וּבִבְחִינַת וְזֶה יָרִים, שֶׁמַּעֲשִׁיר לֶעָנִי. נִמְצָא, שֶׁאוֹחֵז עַל יְדֵי זֶה בְּמִדַּת מִשְׁפָּט."
2,12,This is the reason it is necessary to donate charity before praying; so that he will “<i>y’KhaLKeiL d’varav</i> (order his words) with <i>mishpat</i>”—he can “strike at a hair and not miss.”,"וּבִשְׁבִיל זֶה צָרִיךְ לְהַפְרִישׁ צְדָקָה קֹדֶם הַתְּפִלָּה (ב""ב דף י. ובשו""ע או""ח סי' צ""ב ס""י), כְּדֵי שֶׁיּוּכַל לְכַלְכֵּל דְּבָרָיו בַּמִשְׁפָּט, שֶׁיְּהֵא קוֹלֵעַ אֶל הַשַּׂעֲרָה וְלֹא יַחֲטִא:"
2,13,Our Sages taught: <b>Why did Yaakov give the rights of the firstborn to Yosef? because he provided for him. This is like the parable of the householder who supported an orphan in his home…</b> (Bava Batra 123a).,"וְזֶה שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (ב""ב קכג.): לָמָה נָתַן יַעֲקֹב אֶת הַבְּכוֹרָה לְיוֹסֵף, בִּשְׁבִיל שֶׁכִּלְכֵּל אוֹתוֹ. מָשָל לְבַּעַל הַבַּיִת שֶׁגִּדֵּל יָתוֹם בְּתוֹךְ בֵּיתוֹ וְכוּ' ,"
2,14,"It is written (Genesis 47:12), “And Yosef <i>y’KhaLKeiL</i> (provided) his father and brethren and all his father’s household with bread, <i>lephiy hataf</i> (according to their little ones).” {The word “<i>HaTaF</i>” also denotes speech,} as in (Ezekiel 21:2), “<i>HaTeiF</i> (preach) to the south.” <i>Lephiy hataf</i> indicates that [Yosef’s] prayers flowed from his lips. And, because of [Yosef’s] charitable deed, Yaakov, the aspect of <i>mishpat,</i> granted him the rights of the firstborn—the aspect of prayer. As is written, “I [Yaakov,] have given you one portion….” Specifically “<i>I,</i>” for he is the aspect of <i>mishpat</i> .","כְּמוֹ שֶׁכָּתוּב (בראשית מז): וַיְכַלְכֵּל יוֹסֵף אֶת אָבִיו וְאֶת אֶחָיו לֶחֶם לְפִי הַטָּף; כְּמוֹ (יחזקאל כא): הַטֵּף אֶל דָּרוֹם (לְשׁוֹן דִבּוּר). לְפִי הַטָּף, הַיְנוּ שֶׁהָיָה שְׁגוּרָה תְּפִלָּתוֹ בְּפִיו עַל־יְדֵי הַצְּדָקָה, וְעַל יְדֵי הַצְּדָקָה שֶׁעָשָׂה, נָתַן לוֹ יַעֲקֹב, שֶׁהוּא בְּחִינַת מִשְׁפָּט, אֶת הַבְּכוֹרָה, שֶׁהוּא בְּחִינַת תְּפִלָּה, כְּמוֹ שֶׁכָּתוּב: וַאֲנִי נָתַתִּי לְךָ שְׁכֶם. אֲנִי דַּיְקָא, שֶׁהוּא בְּחִינַת מִשְׁפָּט:"
2,15,"<b>5.</b> Now, the main cause of foreign thoughts &lt;during prayer&gt; is the corruption of <i>mishpat</i>. For <i>mishpat</i> is an aspect of <i>AYNin</i> (eyes), as in (Genesis 14:7), “They came to AYN Mishpat.” This corresponds to “[Israel will dwell securely, apart,] AYN Yaakov…” (Deuteronomy 33:28).","ה וְעִקָּר שֶׁל הַמַּחֲשָׁבוֹת זָרוֹת הֵם עַל־יְדֵי קִלְקוּל הַמִּשְׁפָּט, כִּי מִשְׁפָּט הוּא בְּחִינַת עַיְנִין, כְּמוֹ שֶׁכָּתוּב (בראשית יד): וַיָּבֹאוּ אֶל עֵין מִשְׁפָּט, זֶה בְּחִינַת (דברים לג): עֵין יַעֲקֹב."
2,16,"And through the corruption of &lt;the&gt; <i>mishpat,</i> the eyes are impaired, as in (Deuteronomy 16:19), “For bribery blinds the eyes of the wise.” This is the concept of foreign thoughts during prayer. They are like clouds covering the eyes, as is written (Lamentations 3:44), “[God,] You have covered Yourself with a cloud, so that prayer should not pass through.”","וְעַל־יְדֵי קִלְקוּל מִשְׁפָּט בָּא קִלְקוּל לָעַיְנִין, כְּמוֹ שֶׁכָּתוּב (דברים טז): כִּי הַשֹּׁחַד יְעַוֵּר עֵינֵי חֲכָמִים. זֶה בְּחִינַת מַחֲשָׁבוֹת זָרוֹת שֶׁבַּתְּפִלָּה, שֶׁהֵם עֲנָנִין דִּמְכַסִּין עַל עַיְנִין, כְּמוֹ שֶׁכָּתוּב (איכה ג): סַכֹּתָה בֶעָנָן לָךְ וְכוּ'."
