Chapter,Segment #,English,Hebrew 
102,4,"Therefore, every person has to be vigilant when praying; he should pray in such a way that can arouse the flow of bounty into the world. As our Rabbis, of blessed memory, taught: Every person must say, “The world was created for my sake” (Sanhedrin 37a).","וְעַל כֵּן כָּל אֶחָד יִזָּהֵר בִּתְפִלָּתוֹ, שֶׁיִּתְפַּלֵּל בְּאֹפֶן שֶׁיּוּכַל לְעוֹרֵר הַשֶּׁפַע בָּעוֹלָם, עַל דֶּרֶךְ שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (סנהדרין לז): חַיָּב כָּל אָדָם לוֹמַר, בִּשְׁבִילִי נִבְרָא הָעוֹלָם. "
102,5,"And by what means is it possible to arouse the flow of bounty into the world? Through fear. As our Rabbis, of blessed memory, taught: Anyone who has in him the fear of Heaven, his words are heard (Berakhot 6b).","וּבְאֵיזֶה עִנְיָן יוּכַל לְעוֹרֵר הַשֶּׁפַע בָּעוֹלָם, בְּיִרְאָה, כְּמוֹ שֶׁאָמְרוּ רַבּוֹתֵינוּ זִכְרוֹנָם לִבְרָכָה (ברכות ו:): כָּל מִי שֶׁיֵּשׁ בּוֹ יִרְאַת שָׁמַיִם דְּבָרָיו נִשְׁמָעִין. "
102,6,"Now, there are two types of fear. The first is the higher fear that comes over a person upon occasion, when it &lt;itself&gt; chooses to. For this kind of fear &lt;one receives&gt; no reward. And there is a fear that comes by virtue of one’s own effort. This fear is referred to as “The tzaddik rules with the fear of God” (2 Samuel 23:3). With fear such as this, prayer is heard. An influx of bounty thus descends to the world, and His <i>Malkhut</i> is revealed.","וְיֵשׁ שְׁנֵי מִינֵי יִרְאָה: הָאֶחָד – יִרְאָה עֶלְיוֹנָה, שֶׁבָּאָה לָאָדָם לִפְעָמִים מָתַי שֶׁתִּרְצֶה, וְעַל יִרְאָה כָּזוֹ אֵין שָׂכָר. וְיֵשׁ יִרְאָה, שֶׁבָּאָה לָאָדָם מִכֹּחַ אָדָם עַצְמוֹ, וְיִרְאָה זוֹ נִקְרָא: צַדִּיק מוֹשֵׁל יִרְאַת אֱלֹקִים (שמואל ב כג). וּבְיִרְאָה כָּזוֹ הַתְּפִלָּה נִשְׁמַעַת, וְשֶׁפַע יוֹרֵד לָעוֹלָם, וְנִתְגַּלֶּה מַלְכוּתוֹ. "
102,7,"<b>2.</b> This is the meaning of [the opening verse]: <b>{“You shall be in charge of my court, and by your mouth shall all my people be supervised; by the throne alone shall I be greater than you.”}</b> <b>You shall be in charge of my court—</b>“Court” refers to fear, as our Sages, of blessed memory, taught: Woe to the one who does not own a courtyard… (Shabbat 31b). That is to say, as a result of the tzaddik ruling with the fear of God,","וְזֶהוּ: אַתָּה תִּהְיֶה עַל בֵּיתִי. בֵּיתִי הוּא יִרְאָה, כְּמוֹ שֶׁאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (שבת לא:): חֲבָל עַל דְּלֵית לֵהּ דַּרְתָא וְכוּ'. רוֹצֶה לוֹמַר, כְּשֶׁהַצַּדִּיק מוֹשֵׁל בְּיִרְאַת אֱלֹקִים, עַל יְדֵי זֶה: "
102,9,"<b>and by your mouth shall all my people be supervised—</b>Onkelos renders this into Aramaic as: “by your [mouth’s] utterance”—namely, prayer; “shall all my people be sustained”—i.e., the flow of bounty will be aroused in the world. ","וְעַל פִּיךָ יִשַּׁק כָּל עַמִּי, וְתַרְגּוּם אוּנְקְלוֹס: וְעַל מֵימַר פֻּמָּךְ, הַיְנוּ הַתְּפִלָּה, יִתְּזַן כָּל עַמִּי, הַיְנוּ שֶׁיִּתְעוֹרֵר הַשֶּׁפַע בָּעוֹלָם. "
102,10,"And this is: <b>by the throne alone—</b>This is the diminution of <i>Malkhut</i>. This is because “alone” signifies a limit, and “throne” refers to <i>Malkhut</i>.","וְזֶהוּ: רַק הַכִּסֵּא – הַיְנוּ מִעוּט הַמַּלְכוּת, כִּי ""רַק"" הוּא מִעוּט, ""כִּסֵּא"" הוּא מַלְכוּת. "
102,11,"<b>shall I be greater than you—</b>In other words, the diminished <i>Malkhut,</i> who at present is in a limited state, will be made greater through you. For through the strength of prayer with the fear of God one draws down an influx of bounty into the world, and His <i>Malkhut</i> is thereby made great, as explained above.","אֶגְדַּל מִמֶּךָּ – הַיְנוּ מִעוּט הַמַּלְכוּת, שֶׁעַתָּה הִיא בְּמִעוּט, נִתְגַּדֵּל מִמֶּךָּ. כִּי מִכֹּחַ הַתְּפִלָּה שֶׁהִיא בְּיִרְאָה, מוֹרִיד שֶׁפַע בָּעוֹלָם, וְנִתְגַּדֵּל מַלְכוּתוֹ כַּנַּ""ל: "
103,1,It is brought in the Talmud (Sanhedrin 91b):,אִיתָא בַּגְּמָרָא (סנהדרין דף צא:): 
103,2,"Whoever withholds a law from the mouth of a student, it is as if he robs him of his ancestral heritage, for it is stated (Deuteronomy 33:4): “The Torah that Moshe charged us with is the heritage [of the congregation of Yaakov].”","כָּל הַמּוֹנֵעַ הֲלָכָה מִפִּי תַּלְמִיד, כְּאִלּוּ גּוֹזְלוֹ מִנַּחֲלַת אָבוֹת, שֶׁנֶּאֱמַר: תּוֹרָה צִוָּה לָנוּ מֹשֶׁה מוֹרָשָׁה וְכוּ'. "
103,3,"Thus when Moshe saw the Reubenites and Gadites disheartening the Children of Israel from their ancestral heritage, on account of this he called them “a band of sinful men” (Numbers 32:14). Onkelos renders this into Aramaic as: “students of guilty men.”","וְכֵיוָן שֶׁרָאָה מֹשֶׁה שֶׁבְּנֵי רְאוּבֵן וּבְנֵי גָד מְנִיאִין [לֵב] בְּנֵי יִשְׂרָאֵל מִנַּחֲלַת אֲבוֹתָם, בִּשְׁבִיל זֶה קָרָא לָהֶם: תַּרְבּוּת אֲנָשִׁים חַטָּאִים (במדבר לב), וְתִרְגֵּם אוּנְקְלוֹס: תַּלְמִידֵי גֻּבְרַיָּא חַיָּבַיָּא. "
103,4,"“This is something you acquired from your teachers. Your teachers stole laws from you, and laws are the ancestral heritage,” as explained above. “And now, you are following in the ways of your ancestors—you too seek to rob Israel of its ancestral heritage.”","הַדָּבָר הַזֶּה קִבַּלְתֶּם מֵרַבָּנֵיכֶם, שֶׁרַבְּכֶם גָּזַל מִכֶּם הֲלָכוֹת, וְהֲלָכוֹת הֵם נַחֲלַת אָבוֹת כַּנַּ""ל. וְעַתָּה גַּם אַתֶּם הוֹלְכִים בְּדַרְכֵי אֲבוֹתֵיכֶם, וּרְצוֹנְכֶם לִגְזֹל מִיִּשְׂרָאֵל נַחֲלַת אֲבוֹתָם. "
103,5,And in the first chapter of <i>Bava Batra</i> (8b): “those who turn the many to righteousness are like the stars” (Daniel 12:3)—this refers to the teachers of schoolchildren.,"וּבֶפֶרֶק קַמָּא דְּבָּבָא בַּתְרָא (דף ח:): וּמַצְדִּיקֵי הָרַבִּים כַּכּוֹכָבִים – אֵלּוּ מְלַמְּדֵי תִּינוֹקוֹת, "
103,6,"Thus now, when [Moshe] saw them causing others to be guilty, disheartening the Children of Israel, [he concluded] that their teachers, too, most likely did not “turn the many to righteousness,” but instead caused the many to be guilty. It was because of this that he called them “a band of sinful men,” which Onkelos renders into Aramaic as: “students of guilty men.”","וְעַכְשָׁו שֶׁרָאָה שֶׁהֵם מְחַיְּבִים רַבִּים, שֶׁמְּנִיאִין לֵב בְּנֵי יִשְׂרָאֵל, מִסְּתָמָא גַּם רַבָּם אֵינָם מַצְדִּיקֵי הָרַבִּים, אֶלָּא מְחַיְּבֵי הָרַבִּים. בִּשְׁבִיל זֶה קָרָא לָהֶם: תַּרְבּוּת אֲנָשִׁים [חַטָּאִים], וְתִרְגֵּם אוּנְקְלוֹס: תַּלְמִידֵי גֻּבְרַיָּא חַיָּבַיָּא: "
104,1,"It is brought in the Midrash (Sefer Chassidim #137; Reishit Chokhmah, Shaar Anavah, Chapter 5):","אִיתָא בַּמִּדְרָשׁ (הובא בספר חסידים סי' קלז, ובראשית חכמה שער ענוה פרק ה): "
104,2,"Because Moshe called the Gadites &lt;and Reubenites&gt; “a band of sinful men” (Numbers 32:14), he was punished that his descendant worshiped Mikhah’s carved image.","בִּשְׁבִיל שֶׁאָמַר מֹשֶׁה לִבְנֵי גָד: תַּרְבּוּת אֲנָשִׁים חַטָּאִים, נֶעֱנַשׁ שֶׁבֶּן בְּנוֹ עָבַד לְפֶסֶל מִיכָה. "
104,3,"This is difficult: What does the subject of “a band of sinful men” have to do with his punishment, that his descendant would worship idolatry?","וְהַדָּבָר קָשֶׁה, מָה עִנְיָן זֶה שֶׁל תַּרְבּוּת אֲנָשִׁים חַטָּאִים, לָעֹנֶשׁ שֶׁלּוֹ שֶׁיַּעֲבֹד בֶּן בְּנוֹ עֲבוֹדָה זָרָה. "
104,4,"The answer is that our Sages, of blessed memory, taught: Whoever lives outside the Land of Israel, it is as if he has no God (Ketuvot 110b). And our Sages, of blessed memory, said: He who suspects the innocent is stricken in his body (Shabbat 97a). Moshe &lt;suspected them of not&gt; wanting any portion in the Land of Israel. This implied that they had no God.","וְהַתֵּרוּץ, כִּי אָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (כתובות קי:): כָּל הַדָּר בְּחוּץ לָאָרֶץ כְּאִלּוּ אֵין לוֹ אֱלוֹהַּ, וְאָמְרוּ חֲכָמֵינוּ זִכְרוֹנָם לִבְרָכָה (שבת צז): הַחוֹשֵׁד בִּכְשֵׁרִים לוֹקֶה בְּגוּפוֹ. וּמֹשֶׁה הָיָה חוֹשֵׁד אוֹתָם, שֶׁבְּנֵי רְאוּבֵן וּבְנֵי גָד אֵינָם רוֹצִים בְּאֶרֶץ יִשְׂרָאֵל שׁוּם חֵלֶק, נִמְצָא שֶׁאֵין לָהֶם אֱלוֹהַּ, "
104,5,"On account of this, [Moshe] was &lt;nevertheless&gt; punished that his descendant &lt;would serve idolatry&gt;. For [the Gadites and Reubenites] were blameless in this matter. They wanted to take a portion also inside the Land. As is brought &lt;in <i>Kiddushin</i>&gt;.","בִּשְׁבִיל זֶה נֶעֱנַשׁ בְּבֶן בְּנוֹ שֶׁלֹּא הָיָה לוֹ אֱלוֹהַּ, כִּי הֵם כְּשֵׁרִים הָיוּ בְּדָבָר, כִּי רָצוּ לִטֹּל חֵלֶק בָּאָרֶץ גַּם כֵּן, כַּמּוּבָא: "
105,1,“<i>Azi veZimrat YaH</i> (My might and the song of God;) it has brought me deliverance.”(Exodus 15:2),עָזִּי וְזִמְרָת יָהּ וַיְּהִי לִי לִישׁוּעָה (שירת הים שמות טו): 
105,2,"Behold, humankind is in need of abundant mercy, both spiritually and physically. Although everyone seeks mercy, no one knows where it is. Yet mercy is right in front of everyone’s eyes, as it is written (Deuteronomy 30:11, 12), “it is not beyond your reach. It is not in heaven….”","הִנֵּה הָעוֹלָם צְרִיכִין רַחֲמִים גְּדוֹלִים, הֵן בְּרוּחָנִיּוּת הֵן בְּגַשְׁמִי. וְכָל אֶחָד מְבַקֵּשׁ רַחֲמִים, וְאֵינוֹ יוֹדֵעַ הֵיכָן הוּא. וְהָרַחֲמִים הוּא לְעֵינֵי כֹּל, כְּמוֹ שֶׁכָּתוּב (דברים ל): לֹא רְחוֹקָה הִיא וְלֹא בַשָּׁמַיִם וְכוּ'. "
105,3,"And see, it is brought in the <i>Zohar</i> (III, 137b): There is mercy and there is mercy. There is the simple mercy of <i>Z’er Anpin,</i> and there is the abundant mercy of <i>Atika St imaah,</i> as it is written (Isaiah 54:7), “and with abundant mercy I will gather you in.”","וְהִנֵּה אִיתָא בַּזֹּהַר (נשא דף קלז:): אִית רַחֲמִים וְאִית רַחֲמִים, אִית רַחֲמִים פְּשׁוּטִים דִּזְעֵיר אַנְפִּין, וְאִית רַחֲמִים גְּדוֹלִים דְּעַתִּיקָא סְתִימָאָה, כְּמוֹ שֶׁכָּתוּב (ישעיה נד): וּבְרַחֲמִים גְּדוֹלִים אֲקַבְּצֵךְ. "
105,4,"&lt;In this bitter exile&gt; we are in need of mercy. However, on account of the many sins of the current generation, there isn’t anyone who can pray in the manner that would enable him to draw &lt;abundant&gt; mercy. This is because there is no one who sufficiently recognizes the greatness of the Creator, on account of the extensiveness of the exile and the duress.","וְאָנוּ צְרִיכִין רַחֲמִים, אַךְ בַּעֲווֹנֵינוּ הָרַבִּים בַּדּוֹר הַזֶּה אֵין מִי שֶׁיִּתְפַּלֵּל כָּךְ, שֶׁיּוּכַל לְהַמְשִׁיךְ הָרַחֲמִים, מֵחֲמַת שֶׁאֵין מִי שֶׁיַּכִּיר גְּדֻלַּת הַבּוֹרֵא כָּל כָּךְ, מִפְּנֵי גֹּדֶל הַגָּלוּת וְהַדַּחֲקוּת. "
105,5,"Thus the Holy Blessed One must Himself pray for this, as we find in the Talmud (Berakhot 7a): From where do we know that the Holy One prays? For it is written (Isaiah 56:7), “I will make them joyful in the House of My prayer.” It does not say “their prayer,” but “My prayer.” From this [we learn] that the Holy One prays. And what does He pray? “May it be My will &lt;that My mercy overcome My anger…&gt;.”","וְהַקָּדוֹשׁ בָּרוּךְ הוּא בְּעַצְמוֹ צָרִיךְ לְהִתְפַּלֵּל עַל זֶה, כִּדְאִיתָא בַּגְּמָרָא (ברכות ז): מִנַּיִן שֶׁהַקָּדוֹשׁ בָּרוּךְ הוּא מִתְפַּלֵּל, שֶׁנֶּאֱמַר: וְשִׂמַּחְתִּים בְּבֵית תְּפִלָּתִי, תְּפִלָּתָם לֹא נֶאֱמַר אֶלָּא תְּפִלָּתִי, מִכָּאן שֶׁהַקָּדוֹשׁ בָּרוּךְ הוּא מִתְפַּלֵּל. וּמַה מִּתְפַּלֵּל, יְהִי רָצוֹן וְכוּ'. "
105,6,"And by what means &lt;can we&gt; bring &lt;this&gt; about, that the Blessed One &lt;Himself&gt; will pray &lt;for that which was just mentioned&gt;? That means is &lt;repentance&gt;. For every human has within him a part of the totality of all the worlds &lt;and the letters permuted therein. This is the reason man is called a microcosm.&gt; And to whatever he attaches himself, it is to there that he binds his portion &lt;and all the letters&gt;. Thus if he follows the whims of his heart and his desires, he binds his portion and the letters and permutations to the Other Side, God forbid. The letters and permutations then become jumbled, and <i>daat,</i> too, becomes confused. This is the exile of the <i>Shekhinah</i> (Divine Presence).","וּבַמֶּה יָכוֹל לָבוֹא שֶׁהוּא יִתְבָּרַךְ יִתְפַּלֵּל, עַל יְדֵי תּוֹרָה. כִּי בְּכָל אָדָם יֵשׁ בּוֹ חֵלֶק מִכְּלָלוּת כָּל הָעוֹלָמוֹת וְצֵרוּפִים, וּבְכָל מַה שֶּׁהוּא מְדַבֵּק אֶת עַצְמוֹ, לְשָׁם הוּא מְקַשֵּׁר חֶלְקוֹ. וּכְשֶׁהוּא הוֹלֵךְ אַחַר שְׁרִירוּת לִבּוֹ וְתַאֲוָתוֹ, הוּא מְקַשֵּׁר חֶלְקוֹ וְהָאוֹתִיּוֹת וְהַצֵּרוּפִים לְסִטְרָא אָחֳרָא, חַס וְשָׁלוֹם, וּמִתְבַּלְבְּלִים הָאוֹתִיּוֹת וְהַצֵּרוּפִים, וְהַדַּעַת גַּם כֵּן מִתְבַּלְבֵּל, וְהוּא גָּלוּת הַשְּׁכִינָה. "
