txt file line,Perek running counter,page running counter,Daf,Line,Rambam,Semag,Tur Shulchan Arukh,original,problem
670,ט,ה,92b,19,"[u'Mishneh Torah, Sacrificial Procedure 8:9']",,,"ט ה מיי' פ""ח מהלכות מעשה הקרבנות הלכה ט",FALSE
671,י,א,93a,1,"[u'Mishneh Torah, Sacrificial Procedure 8:9']",,,"י א מיי' פ""ח מהלכות מעשה הקרבנות הלכה ט",FALSE
672,יא,ב,93a,3,"[u'Mishneh Torah, Red Heifer 11:3']",,,"יא ב מיי' פי""א מהלכות פרה אדומה הלכה ג",FALSE
673,יב,ג,93a,5,"[u'Mishneh Torah, Red Heifer 14:5']",,,"יב ג ד מיי' פי""ד מהלכות פרה אדומה הלכה ה",
673,יב,ד,93a,6,"[u'Mishneh Torah, Red Heifer 14:5']",,,"יב ג ד מיי' פי""ד מהלכות פרה אדומה הלכה ה",FALSE
674,יג,ה,93a,13,"[u'Mishneh Torah, Sacrificial Procedure 8:3']",,,"יג ה מיי' פ""ח מהלכות מעשה הקרבנות הלכה ג",FALSE
675,יד,ו,93a,15,"[u'Mishneh Torah, Sacrificial Procedure 8:6']",,,יד ו מיי' שם הלכה ו,FALSE
676,טו,ז,93a,15,"[u'Mishneh Torah, Sacrificial Procedure 8:6']",,,טו ז מיי' שם הלכה ו,FALSE
677,טז,א,93b,3,"[u'Mishneh Torah, Red Heifer 9:3']",,,"טז א מיי' פ""ט מהלכות פרה הלכה ג",FALSE
678,יז,ב,93b,10,"[u'Mishneh Torah, Sacrificial Procedure 5:9']",,,"יז ב מיי' פ""ה מהלכות מעשה הקרבנות הלכה ט",FALSE
679,יח,ג,93b,10,"[u'Mishneh Torah, Sacrificial Procedure 5:8', u'Mishneh Torah, Red Heifer 3:2']",,,"יח ג מיי' שם הלכה ח ופ""ג מהלכות פרה הלכה ב",FALSE
680,יט,ד,93b,12,"[u'Mishneh Torah, Sacrificial Procedure 8:8']",,,"יט ד מיי' פ""ח מהלכות מעשה הקרבנות הלכה ח",FALSE
681,כ,ה,93b,13,"[u'Mishneh Torah, Red Heifer 3:2']",,,"כ ה מיי' פ""ג מהלכות פרה הלכה ב",FALSE
682,כא,ו,93b,14,"[u'Mishneh Torah, Sacrificial Procedure 5:8']",,,"כא ו מיי' פ""ה מהל' מעשה הקרבנות הלכה ח",FALSE
683,כב,ז,93b,15,"[u'Mishneh Torah, Sacrificial Procedure 8:5']",,,"כב ז מיי' שם פ""ח הלכה ה",FALSE
684,כג,ח,93b,16,"[u'Mishneh Torah, Sacrificial Procedure 8:4']",,,כג ח ט מיי' שם הלכה ד,
684,כג,ט,93b,16,"[u'Mishneh Torah, Sacrificial Procedure 8:4']",,,כג ח ט מיי' שם הלכה ד,FALSE
685,כד,י,93b,17,"[u'Mishneh Torah, Sacrificial Procedure 8:2']",,,כד י מיי' שם הלכה ב,FALSE
686,כה,כ,93b,17,"[u'Mishneh Torah, Sacrificial Procedure 8:11']",,,כה כ מיי' שם הלכה יא,FALSE
687,כו,ל,93b,17,"[u'Mishneh Torah, Sacrificial Procedure 8:1']",,,כו ל מיי' שם הלכה א,FALSE
688,כז,א,94a,2,"[u'Mishneh Torah, Vessels 22:21']",,,"כז א מיי' פכ""ב מהל' כלים הלכה כא",FALSE
689,כח,ב,94a,4,"[u'Mishneh Torah, Vessels 24:6']",,,"כח ב מיי' שם פכ""ד הלכה ו",FALSE
690,כט,ג,94a,5,"[u'Mishneh Torah, Sacrificial Procedure 8:4']",,,"כט ג ד מיי' פ""ח מהל' מעשה הקרבנות הלכה ד",
690,כט,ד,94a,7,"[u'Mishneh Torah, Sacrificial Procedure 8:4']",,,"כט ג ד מיי' פ""ח מהל' מעשה הקרבנות הלכה ד",FALSE
691,ל,ה,94a,8,"[u'Mishneh Torah, Sabbath 22:18']",,"[u'Tur, Orach Chaim 302', u'Shulchan Arukh, Orach Chayim 302:9']","ל ה מיי' פכ""ב מהל' שבת הל' יח טוש""ע או""ח סי' שב סעיף ט",FALSE
692,לא,ו,94a,11,"[u'Mishneh Torah, Sacrificial Procedure 8:2']",,,"לא ו מיי' פ""ח מהל' מעשה הקרבנות הלכה ב",FALSE
693,לב,ז,94a,14,"[u'Mishneh Torah, Defilement by Leprosy 13:1']",,,"לב ז מיי' פי""ג מהל' טומאת צרעת הל""א",FALSE
694,לג,א,94b,2,"[u'Mishneh Torah, Sabbath 22:18']",,"[u'Tur, Orach Chaim 302', u'Shulchan Arukh, Orach Chayim 302:9']","לג א ב מיי' פכ""ב מהל' שבת הל' יח טוש""ע א""ח סי' שב סעיף ט",
694,לג,ב,94b,3,"[u'Mishneh Torah, Sabbath 22:18']",,"[u'Tur, Orach Chaim 302', u'Shulchan Arukh, Orach Chayim 302:9']","לג א ב מיי' פכ""ב מהל' שבת הל' יח טוש""ע א""ח סי' שב סעיף ט",FALSE
696,לד,ג,94b,13,"[u'Mishneh Torah, Sacrificial Procedure 8:19']",,,"לד ג מיי' פ""ח מהל' מעשה הקרבנות הלכה יט",FALSE
697,לה,ד,94b,13,"[u'Mishneh Torah, Sacrificial Procedure 8:21']",,,לה ד ה מיי' שם הל' כא,
697,לה,ה,94b,14,"[u'Mishneh Torah, Sacrificial Procedure 8:21']",,,לה ד ה מיי' שם הל' כא,FALSE
698,לו,ו,94b,16,"[u'Mishneh Torah, Sacrificial Procedure 8:19']",,,לו ו מיי' שם הל' יט,FALSE
699,לז,א,95a,2,"[u'Mishneh Torah, Sacrificial Procedure 8:21']",,,"לז א ב מיי' פ""ח מהל' מעשה הקרבנות הלכה כא",
699,לז,ב,95a,2,"[u'Mishneh Torah, Sacrificial Procedure 8:21']",,,"לז א ב מיי' פ""ח מהל' מעשה הקרבנות הלכה כא",FALSE
700,לח,ג,95a,4,"[u'Mishneh Torah, Sacrificial Procedure 8:20']",,,לח ג מיי' שם הלכה כ,FALSE
701,לט,ד,95a,5,"[u'Mishneh Torah, Vessels 22:2']",,,"לט ד מיי' פכ""ב מהל' כלים הלכה ב",FALSE
702,מ,ה,95a,7,"[u'Mishneh Torah, Sacrificial Procedure 8:10']",,,"מ ה מיי' פ""ח מהל' מעשה הקרבנות הל""י",FALSE
703,מא,ו,95a,7,"[u'Mishneh Torah, Defilement by Leprosy 12:5']",,,"מא ו מיי' פי""ב מהל' טומאת צרעת הל' ה",FALSE
704,מב,ז,95a,7,"[u'Mishneh Torah, Sacrificial Procedure 8:10']",,,"מב ז מיי' פ""ח מהל' מעשה הקרבנות הלכה י",FALSE
705,מג,א,95b,1,"[u'Mishneh Torah, Forbidden Intercourse 9:37']",,,"מג א ב מיי' פ""ט מהל' איסורי ביאה הל' לז",
705,מג,ב,95b,2,"[u'Mishneh Torah, Forbidden Intercourse 9:37']",,,"מג א ב מיי' פ""ט מהל' איסורי ביאה הל' לז",FALSE
706,מד,ג,95b,3,"[u'Mishneh Torah, Sacrificial Procedure 8:11']",,,"מד ג מיי' פ""ח מהל' מעשה הקרבנות הלכה יא",FALSE
707,מה,ד,95b,3,"[u'Mishneh Torah, Sacrificial Procedure 8:14']",,,מה ד מיי' שם הל' יד,FALSE
708,מו,ה,95b,5,"[u'Mishneh Torah, Sacrificial Procedure 8:14']",,,מו ה מיי' שם,FALSE
709,מז,ו,95b,8,"[u'Mishneh Torah, Sacrificial Procedure 12:23']",,,"מז ו מיי' פי""ב מהל' מעשה הקרבנות הלכה כג",FALSE
710,מח,ז,95b,10,"[u'Mishneh Torah, Forbidden Foods 9:22']",,"[u'Tur, Yoreh Deah 97', u""Shulchan Arukh, Yoreh De'ah 97:1""]","מח ז מיי' פ""ט מהל' מאכלות אסורות הל' כב טוש""ע יו""ד סי' צז סעיף א",FALSE
711,מט,ח,95b,11,"[u'Mishneh Torah, Forbidden Foods 9:22']",,"[u'Tur, Yoreh Deah 97', u""Shulchan Arukh, Yoreh De'ah 97:2""]","מט ח מיי' שם טוש""ע שם סעיף ב",FALSE
712,נ,ט,95b,14,,,"[u'Tur, Orach Chaim 451', u'Shulchan Arukh, Orach Chayim 451:1']","נ ט טוש""ע א""ח סי' תנא סעיף א",FALSE
713,נא,א,96a,1,"[u'Mishneh Torah, The Chosen Temple 7:14']",,,"נא א מיי' פ""ז מהל' בית הבחירה הלכה יד",FALSE
714,נב,ב,96a,4,"[u'Mishneh Torah, The Chosen Temple 1:18']",,,"נב ב מיי' פ""א מהל' בית הבחירה הלכה יח",FALSE
715,נג,א,96b,8,"[u'Mishneh Torah, Sacrificial Procedure 8:13']",,,"נג א מיי' פ""ח מהל' מעשה הקרבנות הלכה יג",FALSE
716,נד,ב,96b,13,"[u'Mishneh Torah, Forbidden Foods 9:11']",,"[u'Tur, Yoreh Deah 93', u""Shulchan Arukh, Yoreh De'ah 93:1""]","נד ב מיי' פ""ט מהלכות מאכלות אסורות הל' יא טוש""ע י""ד סימן צג",FALSE
717,נה,ג,96b,13,"[u'Mishneh Torah, Heave Offerings 15:19']",,,"נה ג ד ה מיי' פט""ו מהלכות תרומות הלכה יט",
717,נה,ד,96b,14,"[u'Mishneh Torah, Heave Offerings 15:19']",,,"נה ג ד ה מיי' פט""ו מהלכות תרומות הלכה יט",
717,נה,ה,96b,15,"[u'Mishneh Torah, Heave Offerings 15:19']",,,"נה ג ד ה מיי' פט""ו מהלכות תרומות הלכה יט",FALSE
718,נו,ו,96b,15,"[u'Mishneh Torah, Sacrificial Procedure 8:12']",,,"נו ו מיי' פ""ח מהלכות מעשה הקרבנות הלכה יב",FALSE
719,נז,ז,96b,18,"[u'Mishneh Torah, Sacrificial Procedure 8:14']",,,נז ז מיי' שם הלכה יד,FALSE
720,נח,ח,96b,18,"[u'Mishneh Torah, Sacrificial Procedure 8:12']",,,נח ח מיי' שם הל' יב,FALSE
721,נט,א,97a,1,"[u'Mishneh Torah, Sacrificial Procedure 8:12']",,,"נט א ב מיי' פ""ח מהל' מעשה הקרבנות הלכה יב",
721,נט,ב,97a,8,"[u'Mishneh Torah, Sacrificial Procedure 8:12']",,,"נט א ב מיי' פ""ח מהל' מעשה הקרבנות הלכה יב",FALSE
722,ס,ג,97a,12,"[u'Mishneh Torah, Sacrificial Procedure 8:18']",,,ס ג מיי' שם הל' יח,FALSE
723,סא,ד,97a,12,"[u'Mishneh Torah, Sacrificial Procedure 8:16']",,,סא ד מיי' שם הלכה טז,FALSE
724,סב,ה,97a,13,"[u'Mishneh Torah, Sacrificial Procedure 8:17']",,,סב ה מיי' שם הלכה יז,FALSE
725,סג,ו,97a,17,"[u'Mishneh Torah, Sacrificial Procedure 8:18']",,,סג ו מיי' שם הלכה יח,FALSE
726,סד,א,97b,2,"[u'Mishneh Torah, Sacrificial Procedure 8:17']",,,"סד א מיי' פ""ח מהלכות מעשה הקרבנות הל' יז",FALSE
727,סה,ב,97b,3,"[u'Mishneh Torah, Sacrificial Procedure 8:15']",,,סה ב מיי' שם הל' טו,FALSE
728,סו,ג,97b,7,"[u'Mishneh Torah, Sacrificial Procedure 8:16']",,,סו ג מיי' שם הל' טז,FALSE
729,סז,ד,97b,9,"[u'Mishneh Torah, Sacrificial Procedure 4:7']",,,"סז ד מיי' פ""ד מהל' מעשה הקרבנות הלכה ז",FALSE
730,סח,ה,97b,11,"[u'Mishneh Torah, Sacrificial Procedure 10:3']",,,"סח ה מיי' פ""י מהל' מעשה הקרבנות הלכה ג",FALSE
731,סט,א,98a,8,"[u'Mishneh Torah, Sacrificial Procedure 16:15']",,,"סט א מיי' פט""ז מהל' מעשה הקרבנות הלכה טו",FALSE
732,ע,ב,98a,8,"[u'Mishneh Torah, Sacrificial Procedure 4:1']",,,"ע ב מיי' פ""ד מהל' מעשה הקרבנות הלכה א",FALSE
733,עא,ג,98a,8,"[u'Mishneh Torah, Admission into the Sanctuary 5:18']",,,"עא ג מיי' פ""ה מהלכות ביאת מקדש הל' יח",FALSE
734,עב,ד,98a,12,"[u'Mishneh Torah, Sacrificial Procedure 10:10']",,,"עב ד מיי' פ""י מהל' מעשה הקרבנות הלכה י",FALSE
735,עג,א,98b,2,"[u'Mishneh Torah, Sacrificial Procedure 8:9']",,,"עג א מיי' פ""ח מהל' מעשה הקרבנות הלכה ט",FALSE
736,עד,ב,98b,3,"[u'Mishneh Torah, Immersion Pools 3:6', u'Mishneh Torah, Immersion Pools 3:7']",,,"עד ב ג מיי' פ""ג מהל' מקוואות הלכה ו ז",
736,עד,ג,98b,4,"[u'Mishneh Torah, Immersion Pools 3:6', u'Mishneh Torah, Immersion Pools 3:7']",,,"עד ב ג מיי' פ""ג מהל' מקוואות הלכה ו ז",FALSE
737,א,ד,98b,5,"[u'Mishneh Torah, Sacrificial Procedure 10:19']",,,"א ד מיי' פ""י מהלכות מעשה הקרבנות הלכה יט",FALSE
738,ב,ה,98b,7,"[u'Mishneh Torah, Other Sources of Defilement 12:15', u'Mishneh Torah, Admission into the Sanctuary 2:8']",,,"ב ה מיי' פי""ב מהלכות שאר אבות הטומאה הלכה טו ופ""ב מהלכות ביאת מקדש הלכה ח",FALSE
739,ג,ו,98b,7,"[u'Mishneh Torah, Admission into the Sanctuary 2:6']",,,"ג ו מיי' פ""ב מהלכות ביאת מקדש הל' ו",FALSE
740,ד,ז,98b,7,"[u'Mishneh Torah, Sacrificial Procedure 10:19']",,,"ד ז מיי' פ""י מהלכות מעשה הקרבנות הלכה יט",FALSE
741,ה,ח,98b,8,"[u'Mishneh Torah, Sacrificial Procedure 10:17', u'Mishneh Torah, Admission into the Sanctuary 6:12']",,,"ה ח מיי' שם הל' יז ופ""ו מהלכות ביאת מקדש הל' יב",FALSE
742,ו,ט,98b,8,"[u'Mishneh Torah, Admission into the Sanctuary 6:1']",,,"ו ט מיי' פ""ו מהלכות ביאת מקדש הלכה א",FALSE
743,ז,י,98b,9,"[u'Mishneh Torah, Sacrificial Procedure 10:14']",,,"ז י מיי' פ""י מהלכות מעשה הקרבנות הלכה יד",FALSE
744,ח,כ,98b,9,"[u'Mishneh Torah, Sacrificial Procedure 10:21']",,,ח כ מיי' שם הל' כא,FALSE
745,ט,א,99a,3,"[u'Mishneh Torah, Sacrificial Procedure 10:14']",,,"ט א מיי' פ""י מהל' מעשה הקרבנות הלכה יד",FALSE
746,י,ב,99a,4,"[u'Mishneh Torah, Sacrificial Procedure 10:20']",,,"י ב ג מיי' פ""י מהלכות מעשה הקרבנות הלכה כ",
746,י,ג,99a,9,"[u'Mishneh Torah, Sacrificial Procedure 10:20']",,,"י ב ג מיי' פ""י מהלכות מעשה הקרבנות הלכה כ",FALSE
747,יא,ד,99a,9,"[u'Mishneh Torah, Sacrificial Procedure 10:17']",,,יא ד מיי' שם הל' יז,FALSE
748,יב,ה,99a,11,"[u'Mishneh Torah, Sacrificial Procedure 10:23']",,,יב ה מיי' שם הל' כג,FALSE
749,יג,ו,99a,12,"[u'Mishneh Torah, Other Sources of Defilement 12:15']",,,"יג ו מיי' פי""ב מהלכות אבות הטומאה הל' טו",FALSE
750,יד,ז,99a,16,"[u'Mishneh Torah, Other Sources of Defilement 12:15', u'Mishneh Torah, Other Sources of Defilement 13:3']",,,"יד ז מיי' שם ופי""ג הלכה ג",FALSE
751,טו,א,99b,1,"[u'Mishneh Torah, Those Who Defile Bed or Seat 13:6']",,,"טו א ב מיי' פי""ג מהל' מטמא משכב ומושב הלכה ו",
751,טו,ב,99b,2,"[u'Mishneh Torah, Those Who Defile Bed or Seat 13:6']",,,"טו א ב מיי' פי""ג מהל' מטמא משכב ומושב הלכה ו",FALSE
752,טז,ג,99b,3,"[u'Mishneh Torah, Other Sources of Defilement 11:11']",,,"טז ג מיי' פי""א מהלכות אבות הטומאה הלכה יא",FALSE
753,יז,ד,99b,6,"[u'Mishneh Torah, Paschal Offering 6:9']",,,"יז ד מיי' פ""ו מהלכות קרבן פסח הלכה ט",FALSE
754,יח,ה,99b,6,"[u'Mishneh Torah, Paschal Offering 6:4']",,,יח ה מיי' שם הל' ד,FALSE
755,יט,ו,99b,8,"[u'Mishneh Torah, Paschal Offering 6:9']",,,יט ו ז מיי' שם הל' ט,
755,יט,ז,99b,9,"[u'Mishneh Torah, Paschal Offering 6:9']",,,יט ו ז מיי' שם הל' ט,FALSE
756,כ,ח,99b,10,"[u'Mishneh Torah, Admission into the Sanctuary 2:9']",,,"כ ח מיי' פ""ב מהלכות ביאת מקדש הל' ט",FALSE
757,כא,ט,99b,11,"[u'Mishneh Torah, Admission into the Sanctuary 2:11']",,,כא ט י מיי' שם הל' יא,
757,כא,י,99b,14,"[u'Mishneh Torah, Admission into the Sanctuary 2:11']",,,כא ט י מיי' שם הל' יא,FALSE
758,כב,א,100a,4,"[u'Mishneh Torah, Paschal Offering 6:9']",,,"כב א מיי' פ""ו מהל' קרבן פסח הל""ט",FALSE
759,כג,ב,100a,5,"[u'Mishneh Torah, Mourning 2:7']",,,"כג ב מיי' פ""ב מהל' אבל הל' ז",FALSE
760,כד,ג,100a,7,"[u'Mishneh Torah, Mourning 3:8']",,,"כד ג מיי' שם פ""ג הל""ח",FALSE
761,כה,א,100b,1,"[u'Mishneh Torah, Paschal Offering 6:9']",,,"כה א מיי' פ""ו מהל' קרבן פסח הל""ט",FALSE
762,כו,ב,100b,3,"[u'Mishneh Torah, Mourning 7:1']",,"[u'Tur, Yoreh Deah 402', u""Shulchan Arukh, Yoreh De'ah 402:1""]","כו ב מיי' פ""ז מהל' אבל הל""א טוש""ע יו""ד סי' תב סעי' א",FALSE
763,כז,ג,100b,3,"[u'Mishneh Torah, Paschal Offering 6:9']",,,"כז ג מיי' פ""ו מהל' קרבן פסח הל""ט",FALSE
764,כח,ד,100b,10,"[u'Mishneh Torah, Admission into the Sanctuary 2:9', u'Mishneh Torah, Admission into the Sanctuary 2:10', u'Mishneh Torah, Mourning 4:6']",,"[u'Tur, Yoreh Deah 341', u""Shulchan Arukh, Yoreh De'ah 341:1""]","כח ד מיי' פ""ב מהל' ביאת המקדש הלכה ט י ופ""ד מהל' אבל הל""ו טוש""ע יו""ד סי' שמא סעיף א",FALSE
765,כט,ה,100b,14,"[u'Mishneh Torah, Admission into the Sanctuary 2:10']",,,"כט ה מיי' פ""ב מהל' ביאת המקדש הל""י",FALSE
766,ל,ו,100b,18,"[u'Mishneh Torah, Admission into the Sanctuary 2:9']",,,"ל ו מיי' שם הל""ט",FALSE
767,לא,א,102a,1,"[u'Mishneh Torah, Defilement by Leprosy 9:2']",,,"לא א מיי' פ""ט מהל' טומאת צרעת הל' ב",FALSE
768,לב,ב,102a,1,"[u'Mishneh Torah, Defilement by Leprosy 9:1']",,,לב ב מיי' שם הלכה א,FALSE
769,לג,א,102b,7,"[u'Mishneh Torah, Sacrificial Procedure 10:21']",,,"לג א מיי' פ""י מהלכות מעשה הקרבנות הלכה כא",FALSE
770,לד,ב,102b,8,"[u'Mishneh Torah, Sacrificial Procedure 10:22']",,,לד ב מיי' שם הל' כב,FALSE
771,לה,ג,102b,27,"[u'Mishneh Torah, Reading the Shema 3:4']",,"[u'Tur, Orach Chaim 85', u'Shulchan Arukh, Orach Chayim 85:2']","לה ג מיי' פ""ג מהלכות ק""ש הל' ד טוש""ע א""ח סימן פה סעיף ב",FALSE
772,לו,א,103a,1,"[u'Mishneh Torah, Sacrificial Procedure 5:20']",,,"לו א מיי' פ""ה מהלכות מעשה הקרבנות הל' כ",FALSE
773,לז,ב,103a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 19:9']",,,"לז ב מיי' פי""ט מהל' פסה""מ הל' ט",FALSE
774,לח,ג,103a,2,"[u'Mishneh Torah, Sacrificial Procedure 5:21']",,,"לח ג מיי' פ""ה מהלכות מעשה הקרבנות הלכה כא",FALSE
775,לט,ד,103a,3,"[u'Mishneh Torah, Sacrificial Procedure 5:19']",,,לט ד ה מיי' שם הל' יט,
775,לט,ה,103a,3,"[u'Mishneh Torah, Sacrificial Procedure 5:19']",,,לט ד ה מיי' שם הל' יט,FALSE
776,מ,ו,103a,4,"[u'Mishneh Torah, Sacrificial Procedure 5:21']",,,מ ו מיי' שם הל' כא,FALSE
777,מא,ז,103a,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 5:9', u'Mishneh Torah, Sheqel Dues 4:9']",,,"מא ז מיי' פ""ה מהל' פסה""מ הל' ט ופ""ד מהל' שקלים הלכה ט",FALSE
778,מב,ח,103a,12,"[u'Mishneh Torah, Sacrificial Procedure 5:21']",,,"מב ח מיי' פ""ה מהל' מעשה הקרבנות הלכה כא",FALSE
779,מג,ט,103a,14,"[u'Mishneh Torah, Appraisals and Devoted Property 5:7']",,,"מג ט מיי' פ""ה מהל' ערכין הלכה ז",FALSE
780,מד,י,103a,18,"[u'Mishneh Torah, Sacrificial Procedure 5:21']",,,"מד י מיי' פ""ה מהל' מעשה הקרבנות הלכה כא",FALSE
781,מה,א,103b,6,"[u'Mishneh Torah, Sacrificial Procedure 5:18']",,,"מה א מיי' פ""ה מהל' מעשה הקרבנות הלכה יח",FALSE
782,מו,ב,103b,13,"[u'Mishneh Torah, Sacrificial Procedure 5:20']",,,מו ב מיי' שם הל' כ,FALSE
783,מז,ג,103b,14,"[u'Mishneh Torah, Firstlings 3:10', u'Mishneh Torah, Sacrifices Rendered Unfit 19:9']",,,"מז ג מיי' פ""ג מהלכות בכורות הל' י ופי""ט מהלכות פסה""מ הל' ט",FALSE
784,מח,ד,103b,17,"[u'Mishneh Torah, Sacrificial Procedure 5:18']",,,"מח ד מיי' פ""ה מהל' מעשה הקרבנות הל' יח",FALSE
785,מט,א,104a,4,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:31']",,,"מט א ב ג מיי' פ""א מהלכות פסה""מ הלכה לא",
785,מט,ב,104a,9,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:31']",,,"מט א ב ג מיי' פ""א מהלכות פסה""מ הלכה לא",
785,מט,ג,104a,9,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:31']",,,"מט א ב ג מיי' פ""א מהלכות פסה""מ הלכה לא",FALSE
786,נ,ד,104a,18,"[u'Mishneh Torah, Firstlings 3:10']",,,"נ ד ה מיי' פ""ג מהלכות בכורות הלכה י",
786,נ,ה,104a,19,"[u'Mishneh Torah, Firstlings 3:10']",,,"נ ד ה מיי' פ""ג מהלכות בכורות הלכה י",FALSE
787,נא,ו,104a,20,"[u'Mishneh Torah, Sacrificial Procedure 7:4']",,,"נא ו מיי' פ""ז מהלכות מעשה הקרבנות הלכה ד",FALSE
788,נב,ז,104a,20,"[u'Mishneh Torah, Red Heifer 5:4']",,,"נב ז מיי' פ""ה מהלכות פרה אדומה הלכה ד",FALSE
789,נג,ח,104a,20,"[u'Mishneh Torah, Sacrificial Procedure 7:4', u'Mishneh Torah, Red Heifer 5:4']",,,"נג ח מיי' פ""ז מהלכות מעשה הקרבנות הלכה ד ופ""ה מהלכות פרה הלכה ד",FALSE
790,נד,א,104b,1,"[u'Mishneh Torah, Red Heifer 5:5']",,,"נד א מיי' פ""ה מהלכות פרה אדומה הלכה ה",FALSE
791,נה,ב,104b,3,"[u'Mishneh Torah, Sacrificial Procedure 7:3']",,,"נה ב מיי' פ""ז מהלכות מעשה הקרבנות הלכה ג",FALSE
792,נו,ג,104b,4,"[u'Mishneh Torah, Sacrificial Procedure 7:4']",,,נו ג מיי' שם הלכה ד,FALSE
793,נז,ד,104b,6,"[u'Mishneh Torah, Sacrifices Rendered Unfit 19:3']",,,"נז ד מיי' פי""ט מהלכות פסה""מ הלכה ג",FALSE
794,נח,ה,104b,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 14:8']",,,"נח ה מיי' שם פי""ד הלכה ח",FALSE
795,נט,ו,104b,9,"[u'Mishneh Torah, Trespass 2:4']",,,"נט ו ז מיי' פ""ב מהלכות מעילה הלכה ד",
795,נט,ז,104b,11,"[u'Mishneh Torah, Trespass 2:4']",,,"נט ו ז מיי' פ""ב מהלכות מעילה הלכה ד",FALSE
796,ס,ח,104b,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 19:3']",,,"ס ח ט מיי' פי""ט מהלכות פסה""מ הלכה ג",
796,ס,ט,104b,18,"[u'Mishneh Torah, Sacrifices Rendered Unfit 19:3']",,,"ס ח ט מיי' פי""ט מהלכות פסה""מ הלכה ג",FALSE
797,סא,א,105a,2,"[u'Mishneh Torah, Sacrifices Rendered Unfit 19:3']",,,"סא א מיי' פי""ט מהל' פסה""מ הלכה ג",FALSE
798,סב,ב,105a,4,"[u'Mishneh Torah, Red Heifer 5:5']",,,"סב ב ג מיי' פ""ה מהלכות פרה אדומה הלכה ה",
798,סב,ג,105a,6,"[u'Mishneh Torah, Red Heifer 5:5']",,,"סב ב ג מיי' פ""ה מהלכות פרה אדומה הלכה ה",FALSE
799,סג,ד,105a,7,"[u'Mishneh Torah, Red Heifer 5:7', u'Mishneh Torah, Other Sources of Defilement 6:15']",,,"סג ד מיי' שם הלכה ז ופ""ו מהלכות אבות הטומאה הלכה טו",FALSE
800,סד,ה,105a,9,"[u'Mishneh Torah, Other Sources of Defilement 3:2']",,,"סד ה מיי' פ""ג מהלכות אבות הטומאה הלכה ב",FALSE
801,סה,ו,105a,11,"[u'Mishneh Torah, Other Sources of Defilement 3:3']",,,סה ו מיי' שם הלכה ג,FALSE
802,סו,ז,105a,12,,,,"סו ז עי' בכ""מ בפ""ה מהלכות פרה הלכה ז",
802,סו,ז,105a,12,,,,"סו ז עי' בכ""מ בפ""ה מהלכות פרה הלכה ז","error, missing an indicator"
803,סז,א,105b,2,"[u'Mishneh Torah, Other Sources of Defilement 3:16']",,,"סז א מיי' פ""ג מהלכות אבות הטומאה הלכה טז",FALSE
804,סח,ב,105b,6,"[u'Mishneh Torah, Other Sources of Defilement 3:12']",,,סח ב מיי' שם הלכה יב,FALSE
805,סט,ג,105b,10,"[u'Mishneh Torah, Other Sources of Defilement 11:6']",,,"סט ג מיי' פי""א מהלכות אבות הטומאה הלכה ו",FALSE
806,ע,ד,105b,12,,,,ע ד שם בהשגות,
807,עא,ה,105b,13,"[u'Mishneh Torah, Red Heifer 5:5']",,,"עא ה מיי' פ""ה מהלכות פרה הלכה ה",FALSE
808,עב,ו,105b,14,"[u'Mishneh Torah, Red Heifer 3:2']",,,"עב ו מיי' פ""ג מהלכות פרה הלכה ב",FALSE
809,עג,א,106a,2,"[u'Mishneh Torah, Sacrificial Procedure 7:4']",,,"עג א מיי' פ""ז מהל' מעשה הקרבנות הלכה ד",FALSE
810,עד,ב,106a,5,"[u'Mishneh Torah, Red Heifer 5:4']",,,"עד ב ג מיי' פ""ה מהל' פרה אדומה הל""ד",
810,עד,ג,106a,6,"[u'Mishneh Torah, Red Heifer 5:4']",,,"עד ב ג מיי' פ""ה מהל' פרה אדומה הל""ד",FALSE
811,א,ד,106a,9,"[u'Mishneh Torah, Sacrificial Procedure 18:5']",,,"א ד ה מיי' פי""ח מהל' מעשה הקרבנות הל""ה",
811,א,ה,106a,10,"[u'Mishneh Torah, Sacrificial Procedure 18:5']",,,"א ד ה מיי' פי""ח מהל' מעשה הקרבנות הל""ה",FALSE
812,ב,ו,106a,11,"[u'Mishneh Torah, Sacrifices Rendered Unfit 18:13']",,,"ב ו מיי' פי""ח מהלכות פסולי המוקדשין הלכה יג",FALSE
813,ג,ז,106a,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 18:12']",,,ג ז מיי' שם הל' יב,FALSE
814,ד,ח,106a,15,"[u'Mishneh Torah, Foreign Worship and Customs of the Nations 3:3']",,,"ד ח מיי' פ""ג מהלכות ע""ז הל' ג",FALSE
815,ה,א,107a,1,"[u'Mishneh Torah, Sacrificial Procedure 18:4']",,,"ה א מיי' פי""ח מהלכות מעשה הקרבנות הל""ד",FALSE
