id,section_id,num,title,subtitle,summary,halacha_count
308,38,2,פֶּרֶק שֵׁנִי,הגדרת איסורי הערווה,"
			א-ט: הגדרת איסורי הערווה • י-יב: איסורים מתקנת חכמים • יג-יד: נישואי קרובים שמותרים
		",14
309,38,3,פֶּרֶק שְׁלִישִׁי,איסורים משום אשת איש,"
			א-ג: אשת איש • ד-יא: נערה המאורסה • יב: הבא על ערווה כמה פעמים • יג-יז: שפחה חרופה
		",17
310,38,4,פֶּרֶק רְבִיעִי,איסור נידה,"
			א-ח: טומאת נידה זבה ויולדת, וטהרתן במקווה • ט-י: חזקת טהרה של האישה • יא-יג: חשש לראיית דם בשעת תשמיש • יד-יט: בדיקה לפני התשמיש ולאחריו • כ-כב: הרואה דם בשעת תשמיש
		",22
311,38,5,פֶּרֶק חֲמִישִׁי,הדם המטמא,"
			א-ה: שיעור הדם ומקורו • ו-יב: גוון הדם • יג-כה: דם בתולים ושאר דמים טהורים
		",25
312,38,6,פֶּרֶק שִׁשִּׁי,נידה וזבה,"
			א-ו: ימי נידה וימי זיבה • ז-יח: הגדרת זבה • יט-כג: ספק נידה וזבה
		",23
313,38,7,פֶּרֶק שְׁבִיעִי,ימי טומאה וטהרה של יולדת; אישה בעלת מחזור קבוע,"
			א-יב: דם קושי ויולדת בזוב • יג-כד: חישוב ימי הטומאה והטהרה לפי המחזור של האישה
		",24
314,38,8,פֶּרֶק שְׁמִינִי,וסתות,"
			א-י: קביעת וסת • יא-טו: בדיקות • טז-כב: טועה בווסת
		",22
315,38,9,פֶּרֶק תְּשִׁיעִי,כתמים,"
			א-ה: ראיית דם או כתם ללא הרגשה • ו-יא: הכתמים המטמאים • יב-יח: ספק זיבה מחמת כתמים   יט-לט: תליית כתמים בסיבות שונות וטומאה מחמת כתם
		",39
316,38,10,פֶּרֶק עֲשִׂירִי,טומאת לידה,"
			א-ד: המפלת נפל בצורת אדם • ה-ז: יוצא דופן • ח-יב: המפלת נפלים בצורות שונות • יג-יז: המפלת שליה •  יח-יט: ספקות • כ-כא: כללי דיני ספקות
		",21
317,38,11,פֶּרֶק אַחַד עָשָׂר,דיני נידה בזמן הזה,"
			א-יג: חומרות שהחמירו בדיני נידה • יד-טו: מנהגי טעות • טז-יז: טבילת הנידה • יח-יט: הרחקות בין אישה נידה לבעלה
		",19
318,38,12,פֶּרֶק שְׁנֵים עָשָׂר,איסור נישואין לגויים ועבדים,"
			א-י: ישראל שבעל גויה וגוי שבעל בת ישראל • יא- יד: הבא על השפחה • טו-טז: תערובת של ולד ישראלית בוולד שפחה או גויה • יז-כה: נישואים עם גרים מן האומות
		",25
319,38,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,דיני גירות,"
			א-יג: מילה וטבילה של גרים ועבדים • יד-יח: גירות ממניעים שונים
		",18
320,38,14,פֶּרֶק אַרְבָּעָה עָשָׂר,קבלת גרים; איסורי עריות בגויים וגרים,"
			א-ט: קבלת גר צדק וגר תושב • י-יט: איסורי עריות בגויים וגרים
		",19
321,38,15,פֶּרֶק חֲמִשָּׁה עָשָׂר,ממזר,"
			א-ט: הגדרת ממזר ונישואין עם ממזר • י: סוגי הממזרים • יא-כ: נאמנות להחזיק אדם ככשר או כממזר •  כא-לג: היתר נישואין של ספק ממזר ושאר ספקות
		",33
322,38,16,פֶּרֶק שִׁשָּׁה עָשָׂר,נישואי סריס ואיסור סירוס,"
			א-ט: איסור נישואין של סריס • י-יג: איסור סירוס
		",13
323,38,17,פֶּרֶק שִׁבְעָה עָשָׂר,האסורות על הכהנים,"
			א-ז: האסורות לכהן וחיוב מלקות • ח-יז: האסורות לכהן גדול • יח: ממאנת • יט-כא: יצא עליה קול
		",21
324,38,18,פֶּרֶק שְׁמוֹנָה עָשָׂר,זונה,"
			א-ז: זונה • ח-טז: ספק זונה • יז-ל: שבויה
		",30
325,38,19,פֶּרֶק תִּשְׁעָה עָשָׂר,חללה; ספקות ביוחסין,"
			א-יא: סוגי החללים • יא: חלל לכהונה • יב-טו: זרעו של גר וחלל • טו- טז: קביעת הייחוס •  יז-כג: ספקות ביוחסין
		",23
326,38,20,פֶּרֶק עֶשְׂרִים,ייחוס לכהונה,"
			א-ג: כהנים מיוחסים וכהני חזקה • ד-ח: העלאה לכהונת ייחוס • ט-טז: העלאה לכהונת חזקה • יז-כ: ספק כהן
		",20
327,38,21,פֶּרֶק אֶחָד וְעֶשְׂרִים,הרחקות מאיסורי עריות וההנהגה הראויה,"
			א-ח: איסור קרבה לעריות • ט-טו: דיני תשמיש המטה • טו-כז: דברים האסורים משום חשש הרהור וזנות •  כח-לב: נישואין ראויים ושאינם ראויים
		",32
328,38,22,פֶּרֶק שְׁנַיִם וְעֶשְׂרִים,ייחוד,"
			א-יב: דיני ייחוד • יג-יז: הרחקות שונות משום ייחוד • יח-כא: ענייני מוסר
		",21
329,39,0,NULL,NULL,NULL,NULL
330,39,1,פֶּרֶק רִאשׁוֹן,בעלי חיים המותרים באכילה,"
			א-יב: בהמה וחיה • יג-כ: עופות • כא-כג: חגבים • כד: דגים
		",24
331,39,2,פֶּרֶק שֵׁנִי,בעלי חיים האסורים באכילה,"
			א-ד: בהמה, חיה, עוף ודגים • ה-יב: השרצים לסוגיהם • יג-כ: תולעים ושרץ המים •  כא-כד: דין ברִיָה, צירוף איסורים שונים
		",24
332,39,3,פֶּרֶק שְׁלִישִׁי,מאכל היוצא ממין האסור,"
			א-יא: ביצים וחלב היוצאים ממין האסור • יב-כד: מאכלים הנלקחים מן הגויים
		",24
333,39,4,פֶּרֶק רְבִיעִי,נבלה וטרפה,"
			א-טו: נבלה וטרפה • טז-יז: הצטרפות איסורים זה לזה • יח-כא: חלקי הבהמה שאין דינם כבשר •  כב: שור הנסקל
		",22
334,39,5,פֶּרֶק חֲמִישִׁי,איבר מן החי,"
			א-ה: איבר ובשר מן החי • ו-ח: איבר ובשר שלא פרשו לגמרי • ט-יב: איבר עובר שיצא מן הרחם •  יג-טו: עובר שאמו נשחטה
		",15
335,39,6,פֶּרֶק שִׁשִּׁי,דם,"
			א-ה: הגדרות הדם האסור • ו-ט: אופן הוצאת דם מאיברים שונים • י-יג: דיני מליחה •  יד-כא: הדם היוצא בשעת צלייה, בישול ומליחה
		",21
336,39,7,פֶּרֶק שְׁבִיעִי,חֵלֶב,"
			א-ד: בעלי החיים שחלבם אסור • ה-ט: החלבים האסורים • י-טז: חוטים וקרומים •  יז-כא: הטיפול בחלב והרחקתו מן הבשר
		",21
337,39,8,פֶּרֶק שְׁמִינִי,גיד הנשה,"
			א-ז: גיד הנשה • ז-יג: החזקת בשר בכשרות • יד-יח: הנאה ממאכלים האסורים באכילה
		",18
338,39,9,פֶּרֶק תְּשִׁיעִי,בשר בחלב,"
			א-ב: איסור בשר בחלב • ג-ז: הבשר והחלב האסורים • ח-יא: בשר וחלב שנתבשלו ביחד •  יב-טז: כחל וקיבה • יז-יט: תערובת בשר וחלב שלא בדרך בישול • כ-כח: הרחקות בין בשר לחלב
		",28
339,39,10,פֶּרֶק עֲשִׂירִי,איסורי אכילה בזרע הארץ,"
			א: הקדמה • ב-ה: חדש • ו-ח: כלאי הכרם • ט-יח: ערלה ונטע רבעי • יט-כא: טבל •  כב: משקים היוצאים מאיסורי אכילה • כג-כד: שאר איסורי אכילה
		",24
340,39,11,פֶּרֶק אַחַד עָשָׂר,יין נסך וסתם יינם,"
			א-ד: איסור יין נסך וסתם יינם • ה-ח: הגוי האוסר • ט-יד: היין הנאסר • טו-כד: כלים שגויים הכניסו לתוכם יין • כה-כו: נאמנות ישראל על כשרות מאכלים
		",26
341,39,12,פֶּרֶק שְׁנֵים עָשָׂר,מגע הגוי,"
			א-טו: המגע האוסר את היין • טז-כט: חשש שגוי נגע ביין
		",29
342,39,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,רשות הגוי; הרחקות; דמי היין,"
			א-ז: יין שנמצא ברשות הגוי • ח-יב: יין המופקד אצל גוי • יג-יד: הרחקות מן הניסוך • טו-כח: דמי יין נסך וסתם יינם
		",28
343,39,14,פֶּרֶק אַרְבָּעָה עָשָׂר,כללי ההתחייבות על אכילה אסורה,"
			א-ט: שיעורי האכילות האסורות • י-יב: דרך האכילה • יג-יז: אכילה מחמת פיקוח נפש •  יח-יט: כמה איסורים באכילה אחת
		",19
344,39,15,פֶּרֶק חֲמִשָּׁה עָשָׂר,תערובת איסור בהיתר,"
			א-ד: כללי ביטול איסור שנתערב בהיתר • ה-כד: שיעור לביטול האיסור • כה-כז: ביטול איסור לכתחילה •  כח-לב: נתינת טעם • לג-לד: תערובת איסור והיתר בצלייה או מליחה
		",34
345,39,16,פֶּרֶק שִׁשָּׁה עָשָׂר,תערובת איסור בהיתר (המשך),"
			א-יב: איסור חשוב • יג-יט: תערובת של כמה מינים • כ-כז: תערובת של ערלה בהיתר •  כח-לה: תערובת של יין נסך בהיתר
		",35
346,39,17,פֶּרֶק שִׁבְעָה עָשָׂר,כלי גויים ובישוליהם; איסור לקטן; בל תשקצו,"
			א-ח: הגעלה וטבילה של כלי גויים • ט-כו: בישולי גויים • כז-כח: האכלת איסור לקטן • כט-לב: בל תשקצו
		",32
347,40,0,NULL,NULL,NULL,NULL
348,40,1,פֶּרֶק רִאשׁוֹן,השחיטה,"
			א-ד: מצוות השחיטה ובעלי חיים הצריכים שחיטה • ה-ט: מקום השחיטה בבהמה • ט-יג: שיעור השחיטה • יד-כז: סכין השחיטה ובדיקתה • כח-כט: זמן השחיטה
		",29
349,40,2,פֶּרֶק שֵׁנִי,השחיטה (המשך),"
			א-ו: מקום השחיטה • ז-י: אופן השחיטה • יא-כב: כוונה בשחיטה
		",22
350,40,3,פֶּרֶק שְׁלִישִׁי,פוסלי השחיטה העיקריים,"
			א: הקדמה: מפסידי השחיטה • ב-ח: שהייה • ט-י: חלדה • יא: דרסה • יב-יג: הגרמה • יד-יז: עיקור •  יח-כה: מקרים שבהם הבהמה נעשית נבלה
		",25
351,40,4,פֶּרֶק רְבִיעִי,השוחט; אכילת בשר במדבר ובארץ,"
			א-י: מומחה ומי שאינו מומחה • יא-טז: נכרי וישראל רשע • יז-יח: אכילת בשר בזמן המדבר ובכניסה לארץ
		",18
352,40,5,פֶּרֶק חֲמִישִׁי,דרוסה,"
			א-ג: הגדרת טרפה וסוגי הטרפות • ד-ז: הגדרת דרוסה • ח-י: דין דרוסה • יא-יב: ספק דרוסה
		",12
353,40,6,פֶּרֶק שִׁשִּׁי,נקובה,"
			א-יט: האיברים שנפסלים אם ניקבו • כ-כא: איברים שניטלו או שהיו כפולים
		",21
354,40,7,פֶּרֶק שְׁבִיעִי,נקב ברֵיאה ושינוי מראה,"
			א-טו: נקב בריאה • טו-יט: שינוי מראה בריאה ובשאר איברים • כ-כא: שינוי מראה בעוף
		",21
355,40,8,פֶּרֶק שְׁמִינִי,חסרה ונטולה,"
			א-יב: איברים שנפסלים אם חסרו • יג-כג: איברים שנפסלים אם ניטלו • כד: הבדל בין חסרה ונטולה •  כה-כו: טרפות בכליות
		",26
356,40,9,פֶּרֶק תְּשִׁיעִי,"פסוקה, קרועה ונפולה","
			א-ד: פסוקה • ה-ז: קרועה • ח-כ: נפולה • כא: טרפות בסימני השחיטה
		",21
357,40,10,פֶּרֶק עֲשִׂירִי,שבורה; סיכום,"
			א-ו: שבורה • ז: נקב בגולגולת העוף • ח: מחלות שאינן טרפות • ט-יד: סיכום הטרפות
		",14
358,40,11,פֶּרֶק אַחַד עָשָׂר,ספק טרפה,"
			א-ב: ספק טרפה בחיים • ג-ה: ספק טרפה לאחר מיתה • ו-טו: בדיקת ריאה
		",15
359,40,12,פֶּרֶק שְׁנֵים עָשָׂר,אותו ואת בנו,"
			א-ז: איסור שחיטת אותו ואת בנו • ח-יא: הבהמה שעליה חל האיסור • יב: חיוב מלקות •  יג-טז: קדימות בשחיטת הבהמות • יז: הגדרת 'יום אחד'
		",17
360,40,13,פֶּרֶק שְׁלֹשָׁה עָשָׂר,שילוח הקן,"
			א-ד: מצוות שילוח הקן • ה-ז: אופן השילוח • ח-יב: העופות החייבים בשילוח • יג- יח: הרביצה החייבת בשילוח • יח-כא: חובת השילוח לעומת מצוות אחרות
		",21
361,40,14,פֶּרֶק אַרְבָּעָה עָשָׂר,כיסוי הדם,"
			א-י: חובת הכיסוי • יא-יג: במה מכסים • יד-טז: אופן הכיסוי
		",17
362,41,1,NULL,NULL,NULL,NULL
363,42,0,NULL,NULL,NULL,NULL
364,42,1,פֶּרֶק רִאשׁוֹן,מיני השבועות,"
			א-ג: שבועת ביטוי • ד-ז: שבועת שווא • ח-יא: שבועת הפיקדון • יב-יג: שבועת העדות
		",13
365,42,2,פֶּרֶק שֵׁנִי,אופן השבועה ולשונה,"
			א: המושבע מפי אחרים • ב-ד: הזכרת שם ה' או כינוי • ה-ז: לשונות שמשמען שבועה  • ח-ט: המתפיס בשבועה • י-יד: פיו ולבו שווים • טו-טז: שבועה על דעת אחרים • יז-יט: חזרה מן השבועה
		",19
366,42,3,פֶּרֶק שְׁלִישִׁי,שבועות שפטור עליהן,"
			א-ד: שבועות באונס • ה: שבועות הבאי  • ו-יא: שבועות שגגה
		",11
367,42,4,פֶּרֶק רְבִיעִי,גדרי חיוב בשבועת ביטוי,"
			א-ח: גדרי חיוב בשבועה על אכילה ושתייה • ט-טו: חלוּת שבועה על שבועה • טז-יט: התניית השבועה באכילה • כ-כא: חיוב מלקות • כב: לשונות שבועה שונות
		",22
368,42,5,פֶּרֶק חֲמִישִׁי,גדרי חיוב בשבועת שווא ודומיה,"
			א-ד: שבועה שיעשו או לא יעשו אחרים מעשה • ה-ט: שבועה על דברים אסורים או שאינם ראויים לאכילה •  י-יט: שבועה על קיום מצווה או ביטולה • כ-כב: פרטי שבועות שווא השונות
		",22
369,42,6,פֶּרֶק שִׁשִּׁי,היתר שבועות,"
			א-ב: דין היתר שבועה • ג-ו: המתירים ואופן ההתרה • ז-ט: שבועה הקשורה באחרים • י-יב: פתיחת פתח להיתר • יג-טז: שבועה על ההיתר • יז: היתר שבועות רצופות • יח: היתר שבועה לאחר שעברו עליה
		",18
370,42,7,פֶּרֶק שְׁבִיעִי,שבועת הפיקדון,"
			א: הגדרת השבועה • ב-ד: התביעה שחייבים עליה • ה-ז: אופן השבועה • ח: פטור ממלקות על שבועת ביטוי •  ט-טו: חיוב על כמה שבועות • טז: שבועה על פחות מפרוטה
		",16
371,42,8,פֶּרֶק שְׁמִינִי,שבועות פיקדון שאינן פוטרות מתשלום,"
			א-ד: שבועה על חיוב קנס • ה-יב: שבועה על טענות שאינן פוטרות מתשלום • יג-יד: שבועה על הלוואה בשטר או בעדים
		",14
372,42,9,פֶּרֶק תְּשִׁיעִי,שבועת העדות,"
			א-ב: הגדרת השבועה • ג-ה: העדות שחייבים עליה • ו-יב: אופן השבועה • יג: סיכום תנאֵי החיוב •  יד: פטור ממלקות על שבועת ביטוי • טו-יז: חיוב על כמה שבועות • יח-יט: מקרים שאינם מוגדרים כשבועת העדות
		",19
373,42,10,פֶּרֶק עֲשִׂירִי,שבועות עדות שאינן מחייבות ממון,"
			א: עדים פסולים • ב-ה: עדות שאין לה צד ממוני • ו-יב: עדות שיש בה צד ממוני • יג-טו: עד שאין חיוב הממון תלוי בו • טז-יט: חיוב על כמה כפירות
		",19
374,42,11,פֶּרֶק אַחַד עָשָׂר,שבועות בבית הדין,"
			א-ב: מצוות השבועה בשם ה' • ג: שבועת זירוז לקיום המצוות • ד-ה: שבועות מן התורה • ו-ז: שבועות מדברי סופרים • ח-יד: אופן השבועה • טו-יט: איום על הנשבע • כ: דין הנשבע לשקר
		",20
375,42,12,פֶּרֶק שְׁנֵים עָשָׂר,חומרת השבועה והזהירות בה,"
			א-ב: חומרת עוון הנשבע לשקר • ג-ה: שבועה בבריאה, בנביאים ובכתבי הקודש • ו: שבועת עבד •  ז-ח: שבועת קטן  • ט-יא: התגובה לשבועת שקר ולהזכרת שם שמים לבטלה • יב: זהירות בשבועה ובהתרתה
		",12
