בשלח,"א, א",ראו כי:,"נאמר בשנת תקס""ה — ראה אוה""ת משפטים ע' ג'טז: ביאור ע""פ ראו . . בשלח תקס""ה. היום יום י""ז שבט ע' כ."
,,כי דירה . . גילוי אלקותו יתברך:,"בסה""מ תרל""ה ח""ב ע' שסו מוסיף ומבאר: ”אבל ענין דירה בתחתונים היינו שיהי' לו ית' דירה בבחי' גילוי, וכמ""ש כתפארת אדם לשבת בית שהאדם בבית מושבו הוא מתגלה בו כן יהי' גילוי אלקותו ית' בתחתונים""."
,,הנה מקום אתי:,"שמות לג, כא. בסה""מ תרל""ה ח""ב ע' שסו מוסיף: ”וארז""ל במד""ר פ' ויצא [פס""ח, ט] הוא מקומו של עולם ואין העולם מקומו""."
,,המדרגות — השתלשלות:,"ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א."
,,החושך יכסה ארץ:,"ישעי' ס, ב."
,,יפה שעה אחת בתשובה:,"אבות ד, יז."
,,"ממשיך גילוי אלקות יותר מבחי' חיי העוה""ב כו':","בסה""מ תרנ""ד ע' קמט מוסיף: ”אמנם זהו ע""י תומ""צ בעוה""ז דוקא""."
,,"ע""י דאתכפיא סט""א דוקא שהוא היצה""ר:","בסה""מ תרל""ה ח""ב שם מוסיף: ”שהו""ע כיבוש היצר למנוע תאוות לבו שהוא ענין העמידה . . למנוע הילוך היצה""ר ולהיות משלחי רגל השור והחמור, דהיינו להיות יצרם מסור בידם""."
,,"ועי' ג""כ ר""פ יתרו:","זח""ב סז, ב."
,,עוצם עיניו מראות ברע:,"ישעי' לג, טו."
,,קדש עצמך במותר לך:,"יבמות כ, א. ספרי ראה יז, כא. ראה תניא פרק ל. וראה הערת כ""ק אדמו""ר לקונטרס ומעין מאמר א."
,,בחינת היכל וכלי לגילוי שם הוי' ממש:,"בסה""מ תרל""ה ח""א ע' פד נוסף: ”ולכן הוכיחם שם בירמי' סי' ז ה' אם היטיב תיטיבו את דרכיכם ואת מעללכם אם עשו תעשו משפט, שז""ע מ""ע כמ""ש הרמב""ם במנין המצות מצוה קע""ו קע""ז. ואח""כ אמר לא תעשוקו כו' ז""ע מצות ל""ת""."
,,עתידים צדיקים שיאמרו לפניהם קדוש:,"ב""ב עה, ב."
,,"מחשבה — בד""ה וישלח יהושע:","לקו""ת פ' שלח נא, ג."
,,"בת""א . . בד""ה השמים כסאי:","”דשם פי' שהם כנס""י ומצות ותושבע""פ"" — אוה""ת נ""ך-א ע' שלז. וראה שם ע' שסה."
,,"בשל""ה ר""פ ויחי:","נעתק באוה""ת נ""ך-א ע' שלז וע' שסה, שבירמי' כב, כט כתיב ארץ ארץ ארץ שמעי דבר ה', וכן כתיב ג""פ היכל ה', היינו הארץ שלמטה שבה היכל ה', והארץ העליונה מ' דאצי' היכל ה' שהארץ שלמטה מקבל משם ה' ע""ש. ראה לקמן ד, א."
,,"וע' ברע""מ פ' עקב דף ער""ב סע""ב:","”פי' ג""פ היכל ג' ידות כו' ונגד ג' יודין דג' הויות שבברכת כהנים"" — אוה""ת נ""ך-א ע' שלז. מובא ג""כ באוה""ת בשלח ע' תקלא. וראה סה""מ תרל""ה ח""א ע' פח. סה""מ תרנ""ד ע' קנג."
,,"ובהרמ""ז שם:","”שהם נגד ג' רגלים שהם נה""י"" — אוה""ת נ""ך-א ע' שלז."
,,"סד""ה כי אתה נרי:","תו""א מא, א. ”דפי' היכל היינו נש""ב הנמשכים מה' עילאה"" — אוה""ת נ""ך-א ע' שלז."
,,בקרבך קדוש:,"הושע יא, ט."
,,סור מרע ועשה טוב:,"תהלים לד, טו. בסה""מ תרל""ה ח""ב ע' שסז מוסיף: ”תחלה סור מרע וכיבוש היצה""ר בחי' עמידה הנ""ל ואח""כ ועשה טוב הוא להיות היכל ה' דירה בתחתונים כו'""."
,"ג, ב",שממית בידים תתפש:,"משלי ל, כח."
,,"בת""ז בהקדמה:","ועוד (י, ב. יא, א. יח, א. כו, א. סד, א. פט, א. קז, ב. קס, ב. [תיקונים מז""ח קג, ג] קסז, ב [שם קח, ד]). [כ]."
,,"שמי . . מ""ע:","זח""ג (קי, ב. רכב, ב. רכח, ב. רעג, ב. רעח, ב) זח""א (כד, א. רנג, א). [כ]."
,,"הנסתרות . . י""ה:","כ""ה הל' בת""ז (ריש תכ""ב) ושם (ת""ע) קכט, א. קנח, א. [תיקונים מז""ח קא, ב]. [כ]."
,,"ו""ה נגלות:","על""ק בפ' אחרי (כח, ד) שובה הא' (פ""ד) סה, ב. וש""נ מת""ז (ת""י) כה, ב. ובזח""ג (קכג, ב). וענין ו""ה נגלות ע' מאו""א ערך בתי גואי סנ""ז ובת""ז (ת""ע) קכט, א. קנח, א [תיקונים מז""ח קג, ג]. [כ]."
,,,"ראה והחרים — תרל""א ע' מח ואילך. סה""מ תרס""ו ע' קיא ואילך."
,,"עבר על מ""ע ושב . . מוחלין לו:","קדושין לט, ב. ראה תניא פכ""ח."
,,"בד""ה לבאר ענין יוהכ""פ:","לקו""ת יוהכ""פ סח, א."
,,"זה גדול מהעושה מ""ע:","ראה לקו""ש חל""ט ע' 153 הערה 13."
,,"רמ""ח פקודין הם רמ""ח אברים דמלכא:","ע' זח""ב (קיח, א. קיז, ב) וע' ת""ז ת""ל (ע""ד סע""א). [כ]."
,,בארץ לא זרועה:,"ירמי' ב, ב."
,,אשר לא ישב אדם שם:,"שם ב, ו."
,,"בד""ה בשעה שהקדימו:","לקו""ת במדבר יג, א."
,,"ובד""ה לסוסתי ברכבי:","לקו""ת שה""ש יב, ב."
,,"ע""פ וידבר דעשה""ד:","לקו""ת במדבר טו, ד."
,,איהו וחיוהי . . וגרמוהי חד:,"ת""ז בהקדמה ג, סע""ב."
,"ג, ג",חסד דרועא ימינא:,"ת""ז בהקדמה."
,,איזהו גבור:,"אבות פ""ד, מ""א."
,,"בד""ה משה ידבר:","תו""א סז, ד. וראה באוה""ת ע""פ זה."
,,שאין לו גוף ולא דמות הגוף:,ראה פיוט יגדל.
,,"דברה תורה כלשון בנ""א:","ברכות לא, ב."
,,אורייתא מחכ' נפקת:,"זח""ב קכא, א. וראה שם פה, א."
,,חכמת אדם תאיר פניו:,"קהלת ח, א."
,,וכענין צהבו פניו של רבי אבהו:,"ירושלמי שבת פ""ח, ה""א."
,,,"על""ק בפ' מסעי (צג, רע""ב) וש""נ. [כ]."
,,יאר ה' פניו אליך:,"במדבר ו, כח."
,,"כל הקורא ושונה הקב""ה קורא ושונה כנגדו:","ראה יל""ש איכה תתרלד. תדא""ר רפי""ח."
,,,"על""ק פ' מטות פו, ב. [כ]."
,,כי באור פניך נתת לנו תורת חיים:,"ברכת שמו""ע."
,,"ע""י גמ""ח נמשך בבחי'  חסד:","ראה אגה""ק סי' ג."
,,תלמוד תורה כנגד כולם:,"פאה א, א. שבת קכז, א."
,,והנגלות לנו ולבנינו:,"דברים כט, כח."
,,"בד""ה ועתה יגדל נא:","לקו""ת שלח לט, ב."
,,וה' בהיכל קדשו:,"חבקוק ב, כ."
,,כוונת אמן שהוא חיבור הוי' אד':,"ראה זח""ג רכט, א. תשב""ץ סי' רנ""א."
,,"בביאור ע""פ שובה ישראל:","לקו""ת ש""ש סה, ד."
,,והחכ' מאין תמצא:,"איוב כח, יב. מכאן ואילך ראה בד""ה מצה זו — תר""מ סעי' מא ואילך."
,,שהחכ' היא ראשית הגילוי בהשתלשלות:,"ראה ע""ח ש' דרושי אבי""ע פ""א."
,,"ביו""ד נברא העוה""ב:","מנחות כט, ב."
,,יושבין ונהנין:,"ברכות יז, א."
,,להנחיל אוהבי יש:,"משלי ח, כא."
,,"כי החכמה היא עדיין בחי' אין כח מ""ה:","ראה גם לקמן פ' צו יא, ד."
,"ג, ד","בס""י לפני אחד מה אתה סופר:","פ""א, מ""ז. ראה לקמן פ' בלק ע, א. תצא לח, ב."
,,אנת הוא חד:,"ת""ז בהקדמה."
,,כברייתו של עולם:,"שבת עז, ב."
,,שמוכרח להיות העלם והסתר תחלה:,"ראה אוה""ת בראשית-ב שט, ב. ובראשית-ג תצב, א: וצמצום והעלם וחשך הנ""ל נראה דהוא בחי' כתר כמ""ש בת""א פ' וירא [יד, ב] בד""ה פתח אליהו וז""ל וכל ענין צמצום זה כו' הכל בכלל כתר דאצי'."
,,ועל זה נאמר ישת חשך סתרו:,"תהלים יח, יב."
,,"בד""ה שחורה אני ונאוה:","לקו""ת שה""ש ה, ג."
,,"בבה""ז פ' אחרי:","עו, ג. ובביאוה""ז לכ""ק הצ""צ-א ע' שסב."
,,"במאו""א אות מ""ם ספ""ז:","מובא גם באוה""ת בחקותי-ב ע' תרצ."
,,"ובזח""ג ס""פ ויקרא:","דכ""ו ע""א."
,,"ובפ' בשלח דס""ג ע""ב:","ראה לקמן פ' ראה יח, ג."
,,מאד עמקו מחשבותיך:,"תהלים צב, ו."
,,"וכמ""ש בד""ה באתי לגני:","לקו""ת שה""ש ג, ד."
,,"בביאור ע""פ אלה מסעי:","לקו""ת מסעי צג, ג."
,,"חותמו של הקב""ה אמת:","שבת נה, א."
,,"סעיף פ""ד:","בד""ה מצה זו — תר""מ סעי' מ (ע' נט) מוסיף: וע' בלקו""ת בד""ה ושאבתם מים בששון ממעייני הישועה."
,,ונקרא ענין השגה זו דרך השלילה:,"ראה המשך בששה""ק תער""ב ח""ב ע' א'נה. סה""מ תרס""ח ע' רח וע' רי ואילך."
,,חכים ולא בחכמה ידיעה:,"ת""ז שם."
,,בחכמה עשית:,"תהלים קד, כד."
,,לכך אכילת החלב הוא מנגד ומסתיר:,"בד""ה מצה זו — תר""מ ע' ס: לכן אכילת החלב ודם שהם מגשמים להיות שמנת עבית כשית הוא מנגד בחי' ביטול הזה."
,"ד, א","רק ע""י בחי' כזו שהוא ענין השלילה:","בד""ה מצה זו — תר""מ ע' ס. קיצור ביאור ענין ערבים דברי דודיך, יובן בהקדם מ""ע ומל""ת ע""ד לא זרועה הנסתרות י""ה ברישא חשוכא יו""ד ממעמקים, מעייני הישועה, וענין ל""ת הם שלילה לכן הם כלים לבחי' חכים ולא בחכמה ידיעא כ""א בחי' שלילה לבד ולא תחללו כו'."
,,ולא תחללו:,"ויקרא כב, לב. וראה הנסמן במאמרי אדה""ז — פרשיות ע' תשיט."
,,"בבחיי פ' בשלח דפ""ו ע""ג:","הוצאת שעוועל ע' קל. וראה אוה""ת שמות כרך ז ע' ב'תרע. ובאוה""ת נ""ך ע' רו. סה""מ תרכ""ו (הוצאת תשנ""ט) ע' קכט. סה""מ תרל""ב ע' תפח."
,,"י""ה — בת""א סד""ה וארא אל אברהם:","תו""א נו, א. ראה ספר השיחות תשמ""ח ח""א ע' 218 הערה 114."
,,בשעה שישראל:,"ברכות ג, סע""א."
,,"בבחי' — בע""א:","ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א."
,,ששם עלו שבטים:,"תהלים קכב, ד."
,,ירושלים הבנוי':,"שם קכב, ג."
,,"ובגמרא (פ""ק דתענית דף ה' ע""א):","נתבאר ביהל אור ע' תעט עם פי' רש""י ומה שכתב ע""ז מהרש""א שם."
,,"כמארז""ל פ""ב דחגיגה:","יב, ב. ראה לקמן פ' שלח לח, ג."
,,"כן פי' מהרמ""א:","”מהרמ""א פי' ששם עלו היינו בירושמ""ע היינו כעיר שחוברה לה היא העליונה שם עלו שבטים ברגלים בבואם להראות לפני ה' בהיותם בתחתונה, ואל תתמה האיך יהיו בשני עולמות כאחת למטה ולמעלה כי הלא הם שבטי י""ה שקדשם ה' בשתי אותיות אלו שבהם נבראו שני העולמות תחתון ועליון"" — יהל אור ע' תפב."
,,"וכ' בשל""ה ר""פ ויחי:","ראה גם לקמן שלח לח, ג. נעתק לשונו באוה""ת נ""ך-א ע' שלז וביהל אור ע' תעט."
,,וה' בהיכל קדשו:,"חבקוק ב, כ."
,,"מהפרדס ש""ח פי""ג:","ראה לקמן פ' ראה לא, א. וראה באוה""ת בראשית-ג תקלה, ב. נצבים ע' א'רכא."
,,ירושלים פי' יראה שלם:,"ב""ר נו, יו""ד. ראה לקמן פרשה ראה כט, ד. ולהעיר מתוד""ה הר (תענית טז, א)."
,,שלום שלום לרחוק ולקרוב:,"ישעי' נז, יט."
,,עדות . . על דבר הנסתר ונעלם:,"ראה לקו""ש חי""ט ע' 190."
,,על מלתא דעבידא לאגלויי . . לא הצריכה התורה עדות:,"ר""ה כב, ב."
,"ד, ב",עלמא דאתכסיא:,"ע' סש""ב (פכ""ו) וע' זח""א (יח, א. קנב, א בס""ת. קנח, ריש ע""ב) זח""ב (כט, ב). [כ]."
,,עדות אותיות דעות:,"רמ""ז פ' שופטים דף ערה, א. ראה אוה""ת שופטים ע' תתמז. לקו""ש ח""כ ע' 104 ובהערה 46."
,,ויקם עדות ביעקב:,"תהלים עח, ה."
,,ועדותי זו אלמדם:,"שם קלב, יב."
,,ומבשרי אחזה:,"איוב יט, כו."
,,"בד""ה וידעת היום:","לקו""ת ואתחנן ד, ב."
,,ויאמינו בה':,"שמות יד, לא."
,,וידעת היום:,"דברים ד, לט."
,,עדות היא ששכינה שורה בישראל:,"שבת כב, ב."
,,ממנה הי' מתחיל ובה הי' מסיים:,שם.
,,שנס . . לזה:,"ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, ב."
,,עומדים צפופים ומשתחוים רווחים:,"אבות ה, ה."
,,בדרך עדותיך ששתי:,"תהלים קיט, יד."
,,שער רישי' כעמר נקא:,"דניאל ז, ט."
,,ששתי — כו':,"ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, ב."
,,תפלין דמארי עלמא:,"ברכות ו, א."
,,א-ל דעות ה':,"שמואל-א ב, ג."
,,נק' תרין ריעין דלא מתפרשין:,"ראה זח""ג ד, א. אוה""ת נצבים ע' א'רכב."
,,תרין ריעין . . נקודה בהיכלא:,"הב' ציונים אלו נ' לקמן בפ' ראה [יח, ב]. [כ]."
,"ד, ג",וזהו הנמשך ומתגלה:,"ראה לקו""ש חל""ט ע' 62 הערה 31."
,,"הודאה — סד""ה יהודה אתה:","תו""א מה, ג."
,,"אתכפיא — סט""א אסתלק יקרא דקוב""ה לעילא:","נ' ר""פ פקודי מא' [מאדמו""ר]. [כ]."
,,השוכן אתם:,"ויקרא טז, טז."
,,"מזה — בד""ה צאינה וראינה:","לקו""ת שה""ש כא, ב."
,,שאו מרום עיניכם:,"ישעי' מ, כו."
,,ומי . . דקיימא לשאלה:,"זח""א א, ב."
,,בינה אם הבנים:,"ראה זח""א ריט, א. הערה בסה""מ תש""ט ע' 112."
,,אם הבנים:,"תהלים קיג, ט."
,,בינה . . שנק' מי:,"זח""ב קיז, א."
,,לך ה' הגדולה:,"דה""א כט, יא."
,,נקראו הששה מדות אלה:,"ראה ספר החקירה נח, ב."
,,אלה אותיות לאה:,"ע""ח דרוש יעקב ולאה פרק ב. מאו""א א' סעי' פא."
,,ופקדת נוך:,"איוב ה, כד."
,,חייב אדם לפקוד:,"עירובין ק, ב. יבמות סב, ב. ראה לקו""ש חכ""ו ע' 286."
,"ד, ד","וענין — ע""פ ששים המה מלכות:","לקו""ת שה""ש מ, ג ואילך."
,,שאר — אלה:,"ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, ב."
,,אלה המצות:,"ויקרא כז, לד."
,,אלה העדות והחוקים:,"דברים ד, מה."
,,אלה מועדי ה':,"ויקרא כג, ד. לז."
,,"ברבות באיכה ע""פ על אלה אני בוכיה:","איכה א, טז."
,,אלה החוקים והמשפטים:,"ויקרא כו, מו."
,,אלה תעשו לה' במועדיכם:,"במדבר כט, לט."
,,רחל מבכה:,"ירמי' לא, יד."
,,שכינתא תתאה ושכינתא עלאה:,"ת""ז (עט, א. קנז, א. [תיקונים מז""ח ק, ד] קנח, ב [שם קא, ד] קסו, ב [שם קח, א] קעג, ב) [שם קיד, ג]. ובזח""א (כו, א. נ, ב). [כ]."
,,"ועמ""ש — ע""פ שה""ש:","לקו""ת שה""ש א, א."
,,משכן העדות ועדות לישראל:,"ראה אוה""ת ויקהל ב'קכו."
,,"והביא רש""י שם ב' פירושים:","לשון רש""י עם הגהות נעתק באוה""ת נ""ך-א ע' תח."
,,דהיינו ענין קישוטים:,"ראה באוה""ת נ""ך שם מה שכתב בשם מהרש""א."
,,את עדים מהר חורב:,"שמות לג, ו."
