נכון_לתאריך,2017-11-01 22:57:45
טבלה,סמל_ישוב,שם_ישוב,סמל_רחוב,שם_רחוב
טבלת רחובות ,2710 ,אום אל-פחם          ,215  ,אבו ד'ר אלע'פארי
טבלת רחובות ,2710 ,אום אל-פחם          ,217  ,אבו הורירה
טבלת רחובות ,2710 ,אום אל-פחם          ,214  ,אבו חניפה
טבלת רחובות ,2710 ,אום אל-פחם          ,360  ,אבו נופול
טבלת רחובות ,2710 ,אום אל-פחם          ,6714 ,אבו סברי
טבלת רחובות ,2710 ,אום אל-פחם          ,216  ,אבו עבידה
טבלת רחובות ,2710 ,אום אל-פחם          ,198  ,אבן אלאתיר
טבלת רחובות ,2710 ,אום אל-פחם          ,199  ,אבן אלג'אוזי
טבלת רחובות ,2710 ,אום אל-פחם          ,202  ,אבן אלהיתם
טבלת רחובות ,2710 ,אום אל-פחם          ,201  ,אבן אלנפיס
טבלת רחובות ,2710 ,אום אל-פחם          ,200  ,אבן אלקיים
טבלת רחובות ,2710 ,אום אל-פחם          ,203  ,אבן בטוטה
טבלת רחובות ,2710 ,אום אל-פחם          ,208  ,אבן זיידון
טבלת רחובות ,2710 ,אום אל-פחם          ,206  ,אבן ח'לדון
טבלת רחובות ,2710 ,אום אל-פחם          ,205  ,אבן חזם
טבלת רחובות ,2710 ,אום אל-פחם          ,211  ,אבן כת'יר
טבלת רחובות ,2710 ,אום אל-פחם          ,212  ,אבן מאגה
טבלת רחובות ,2710 ,אום אל-פחם          ,213  ,אבן מסעוד
טבלת רחובות ,2710 ,אום אל-פחם          ,275  ,אבן סינא
טבלת רחובות ,2710 ,אום אל-פחם          ,209  ,אבן סירין
טבלת רחובות ,2710 ,אום אל-פחם          ,210  ,אבן עבאס
טבלת רחובות ,2710 ,אום אל-פחם          ,207  ,אבן רשד
טבלת רחובות ,2710 ,אום אל-פחם          ,204  ,אבן תימיה
טבלת רחובות ,2710 ,אום אל-פחם          ,9000 ,אום אל-פחם
טבלת רחובות ,2710 ,אום אל-פחם          ,280  ,אום אלעבהר
טבלת רחובות ,2710 ,אום אל-פחם          ,101  ,אומייה
טבלת רחובות ,2710 ,אום אל-פחם          ,218  ,אחמד אבן חנבל
טבלת רחובות ,2710 ,אום אל-פחם          ,102  ,איוב
טבלת רחובות ,2710 ,אום אל-פחם          ,356  ,אל-גזאלי
טבלת רחובות ,2710 ,אום אל-פחם          ,230  ,אל-זביר
טבלת רחובות ,2710 ,אום אל-פחם          ,249  ,אל-ח'ליל
טבלת רחובות ,2710 ,אום אל-פחם          ,248  ,אל-חמה
טבלת רחובות ,2710 ,אום אל-פחם          ,234  ,אל-מוארדי
טבלת רחובות ,2710 ,אום אל-פחם          ,235  ,אל-מעתצם
טבלת רחובות ,2710 ,אום אל-פחם          ,232  ,אל-סיוטי
טבלת רחובות ,2710 ,אום אל-פחם          ,228  ,אל-ראזי
טבלת רחובות ,2710 ,אום אל-פחם          ,229  ,אל-ראשדון
טבלת רחובות ,2710 ,אום אל-פחם          ,250  ,אל-רבאט
טבלת רחובות ,2710 ,אום אל-פחם          ,251  ,אל-ריאץ'
טבלת רחובות ,2710 ,אום אל-פחם          ,252  ,אל-שאם
טבלת רחובות ,2710 ,אום אל-פחם          ,121  ,אלאג'באריה
טבלת רחובות ,2710 ,אום אל-פחם          ,313  ,אלאח'ווה
טבלת רחובות ,2710 ,אום אל-פחם          ,342  ,אלאמל
טבלת רחובות ,2710 ,אום אל-פחם          ,116  ,אלאנדלוס
טבלת רחובות ,2710 ,אום אל-פחם          ,315  ,אלאנואר
טבלת רחובות ,2710 ,אום אל-פחם          ,341  ,אלאסלאח
טבלת רחובות ,2710 ,אום אל-פחם          ,122  ,אלאקואס
טבלת רחובות ,2710 ,אום אל-פחם          ,288  ,אלאקסא
טבלת רחובות ,2710 ,אום אל-פחם          ,180  ,אלארג'ואן
טבלת רחובות ,2710 ,אום אל-פחם          ,287  ,אלארז
טבלת רחובות ,2710 ,אום אל-פחם          ,314  ,אלארשאד
טבלת רחובות ,2710 ,אום אל-פחם          ,219  ,אלאשערי
טבלת רחובות ,2710 ,אום אל-פחם          ,123  ,אלבאטן
טבלת רחובות ,2710 ,אום אל-פחם          ,289  ,אלבהגה
טבלת רחובות ,2710 ,אום אל-פחם          ,181  ,אלבוסתאן
טבלת רחובות ,2710 ,אום אל-פחם          ,221  ,אלבח'ארי
טבלת רחובות ,2710 ,אום אל-פחם          ,124  ,אלבחרה
טבלת רחובות ,2710 ,אום אל-פחם          ,220  ,אלבחתורי
טבלת רחובות ,2710 ,אום אל-פחם          ,125  ,אלביאדר
טבלת רחובות ,2710 ,אום אל-פחם          ,126  ,אלביאר
טבלת רחובות ,2710 ,אום אל-פחם          ,290  ,אלבידר
טבלת רחובות ,2710 ,אום אל-פחם          ,127  ,אלביר
טבלת רחובות ,2710 ,אום אל-פחם          ,222  ,אלבירוני
טבלת רחובות ,2710 ,אום אל-פחם          ,182  ,אלבלוט
טבלת רחובות ,2710 ,אום אל-פחם          ,317  ,אלבנאא
טבלת רחובות ,2710 ,אום אל-פחם          ,316  ,אלברכאת
טבלת רחובות ,2710 ,אום אל-פחם          ,129  ,אלג'בארין
טבלת רחובות ,2710 ,אום אל-פחם          ,366  ,אלג'זאר
טבלת רחובות ,2710 ,אום אל-פחם          ,298  ,אלג'נאן
טבלת רחובות ,2710 ,אום אל-פחם          ,130  ,אלגדוע אלספלי
טבלת רחובות ,2710 ,אום אל-פחם          ,131  ,אלגדוע אלעלוי
טבלת רחובות ,2710 ,אום אל-פחם          ,141  ,אלד'הר
טבלת רחובות ,2710 ,אום אל-פחם          ,277  ,אלד'הרה
טבלת רחובות ,2710 ,אום אל-פחם          ,311  ,אלהג'רה
טבלת רחובות ,2710 ,אום אל-פחם          ,312  ,אלהדאיה
טבלת רחובות ,2710 ,אום אל-פחם          ,337  ,אלהודא
טבלת רחובות ,2710 ,אום אל-פחם          ,353  ,אלואדי
טבלת רחובות ,2710 ,אום אל-פחם          ,178  ,אלוורוד
טבלת רחובות ,2710 ,אום אל-פחם          ,338  ,אלוחדה
טבלת רחובות ,2710 ,אום אל-פחם          ,339  ,אלופאא
טבלת רחובות ,2710 ,אום אל-פחם          ,136  ,אלזהראא
טבלת רחובות ,2710 ,אום אל-פחם          ,187  ,אלזיתון
טבלת רחובות ,2710 ,אום אל-פחם          ,173  ,אלזנבק
טבלת רחובות ,2710 ,אום אל-פחם          ,227  ,אלח'וארזמי
טבלת רחובות ,2710 ,אום אל-פחם          ,132  ,אלח'יאם
טבלת רחובות ,2710 ,אום אל-פחם          ,361  ,אלח'נסאא
טבלת רחובות ,2710 ,אום אל-פחם          ,184  ,אלח'רוב
טבלת רחובות ,2710 ,אום אל-פחם          ,304  ,אלחאמדון
טבלת רחובות ,2710 ,אום אל-פחם          ,322  ,אלחוריה
טבלת רחובות ,2710 ,אום אל-פחם          ,324  ,אלחכמה
טבלת רחובות ,2710 ,אום אל-פחם          ,355  ,אלטברי
טבלת רחובות ,2710 ,אום אל-פחם          ,330  ,אלטיבאת
טבלת רחובות ,2710 ,אום אל-פחם          ,297  ,אליאסמין
טבלת רחובות ,2710 ,אום אל-פחם          ,367  ,אלירמוק
טבלת רחובות ,2710 ,אום אל-פחם          ,145  ,אלכולייה
טבלת רחובות ,2710 ,אום אל-פחם          ,334  ,אלכות'ר
טבלת רחובות ,2710 ,אום אל-פחם          ,282  ,אלכנדק
טבלת רחובות ,2710 ,אום אל-פחם          ,293  ,אלכראמה
טבלת רחובות ,2710 ,אום אל-פחם          ,301  ,אללוז
טבלת רחובות ,2710 ,אום אל-פחם          ,302  ,אללימון
טבלת רחובות ,2710 ,אום אל-פחם          ,197  ,אלמאמון
טבלת רחובות ,2710 ,אום אל-פחם          ,335  ,אלמג'ד
טבלת רחובות ,2710 ,אום אל-פחם          ,150  ,אלמדינה
טבלת רחובות ,2710 ,אום אל-פחם          ,303  ,אלמונתזה
טבלת רחובות ,2710 ,אום אל-פחם          ,152  ,אלמועלקה
טבלת רחובות ,2710 ,אום אל-פחם          ,146  ,אלמותנבי
טבלת רחובות ,2710 ,אום אל-פחם          ,147  ,אלמחאג'נה
טבלת רחובות ,2710 ,אום אל-פחם          ,148  ,אלמחאמיד
טבלת רחובות ,2710 ,אום אל-פחם          ,149  ,אלמחג'ר
טבלת רחובות ,2710 ,אום אל-פחם          ,153  ,אלמלסאא
טבלת רחובות ,2710 ,אום אל-פחם          ,351  ,אלמנאר
טבלת רחובות ,2710 ,אום אל-פחם          ,294  ,אלמנארה
טבלת רחובות ,2710 ,אום אל-פחם          ,350  ,אלמערפה
טבלת רחובות ,2710 ,אום אל-פחם          ,310  ,אלמרווה
טבלת רחובות ,2710 ,אום אל-פחם          ,279  ,אלמרמאלה
טבלת רחובות ,2710 ,אום אל-פחם          ,151  ,אלמרתפעה
טבלת רחובות ,2710 ,אום אל-פחם          ,336  ,אלמשאעל
טבלת רחובות ,2710 ,אום אל-פחם          ,154  ,אלנוזהה
טבלת רחובות ,2710 ,אום אל-פחם          ,352  ,אלנור
טבלת רחובות ,2710 ,אום אל-פחם          ,196  ,אלנח'יל
טבלת רחובות ,2710 ,אום אל-פחם          ,358  ,אלנסאיי
טבלת רחובות ,2710 ,אום אל-פחם          ,177  ,אלנענאע
טבלת רחובות ,2710 ,אום אל-פחם          ,176  ,אלנרג'ס
טבלת רחובות ,2710 ,אום אל-פחם          ,190  ,אלסבר
טבלת רחובות ,2710 ,אום אל-פחם          ,137  ,אלסולטאנה
טבלת רחובות ,2710 ,אום אל-פחם          ,306  ,אלסועדאא
טבלת רחובות ,2710 ,אום אל-פחם          ,191  ,אלסופסאף
טבלת רחובות ,2710 ,אום אל-פחם          ,138  ,אלסוק
טבלת רחובות ,2710 ,אום אל-פחם          ,189  ,אלסינדיאן
טבלת רחובות ,2710 ,אום אל-פחם          ,345  ,אלסלאם
טבלת רחובות ,2710 ,אום אל-פחם          ,309  ,אלספא
טבלת רחובות ,2710 ,אום אל-פחם          ,188  ,אלסריס
טבלת רחובות ,2710 ,אום אל-פחם          ,144  ,אלע'זלאת
טבלת רחובות ,2710 ,אום אל-פחם          ,292  ,אלעג'מי
טבלת רחובות ,2710 ,אום אל-פחם          ,331  ,אלעזה
טבלת רחובות ,2710 ,אום אל-פחם          ,332  ,אלעטאא
טבלת רחובות ,2710 ,אום אל-פחם          ,143  ,אלעיון
טבלת רחובות ,2710 ,אום אל-פחם          ,278  ,אלעין
טבלת רחובות ,2710 ,אום אל-פחם          ,362  ,אלפאתח
טבלת רחובות ,2710 ,אום אל-פחם          ,333  ,אלפדאא
טבלת רחובות ,2710 ,אום אל-פחם          ,174  ,אלפול
טבלת רחובות ,2710 ,אום אל-פחם          ,346  ,אלפח'ר
טבלת רחובות ,2710 ,אום אל-פחם          ,347  ,אלפנאר
טבלת רחובות ,2710 ,אום אל-פחם          ,357  ,אלפראבי
טבלת רחובות ,2710 ,אום אל-פחם          ,300  ,אלפרדוס
טבלת רחובות ,2710 ,אום אל-פחם          ,348  ,אלקאדי
טבלת רחובות ,2710 ,אום אל-פחם          ,283  ,אלקאדסייה
טבלת רחובות ,2710 ,אום אל-פחם          ,117  ,אלקאהרה
טבלת רחובות ,2710 ,אום אל-פחם          ,118  ,אלקודס
טבלת רחובות ,2710 ,אום אל-פחם          ,349  ,אלקנדיל
טבלת רחובות ,2710 ,אום אל-פחם          ,296  ,אלקרנפול
טבלת רחובות ,2710 ,אום אל-פחם          ,291  ,אלראפדין
טבלת רחובות ,2710 ,אום אל-פחם          ,325  ,אלראפה
טבלת רחובות ,2710 ,אום אל-פחם          ,133  ,אלרבזה
טבלת רחובות ,2710 ,אום אל-פחם          ,185  ,אלרביע
טבלת רחובות ,2710 ,אום אל-פחם          ,305  ,אלרודה
טבלת רחובות ,2710 ,אום אל-פחם          ,134  ,אלרוחה
טבלת רחובות ,2710 ,אום אל-פחם          ,299  ,אלרומאן
טבלת רחובות ,2710 ,אום אל-פחם          ,326  ,אלרחמה
טבלת רחובות ,2710 ,אום אל-פחם          ,171  ,אלריאחין
טבלת רחובות ,2710 ,אום אל-פחם          ,172  ,אלריחאן
טבלת רחובות ,2710 ,אום אל-פחם          ,135  ,אלריף
טבלת רחובות ,2710 ,אום אל-פחם          ,307  ,אלשאכרון
טבלת רחובות ,2710 ,אום אל-פחם          ,139  ,אלשאע'ור
טבלת רחובות ,2710 ,אום אל-פחם          ,328  ,אלשועלה
טבלת רחובות ,2710 ,אום אל-פחם          ,327  ,אלשורוק
