Index Title,Moed Katan
Moed Katan 4b:5,"R. E<small>LEA͑ZAR B.</small> A<small>͑ZARJA SAGT, MAN DÜRFE KEINEN</small> W<small>ASSERGRABEN ERRICHTEN</small>. Allerdings nicht am Halbfeste, wegen der Mühe, weshalb aber nicht im Siebentjahre? – 
"
Moed Katan 4b:6,"Hierüber streiten R. Zera und R. Abba b. Mamal; einer sagt, weil dies den Anschein des Behackens hat, und einer sagt, weil man die Ufer zum Säen brauchbar macht. – 
"
Moed Katan 4b:7,"Welchen Unterschied gibt es zwischen ihnen? – Einen Unterschied gibt es zwischen ihnen, wenn gleich darauf Wasser kommt; nach demjenigen, welcher sagt, man mache die Ufer zum Säen brauchbar, ist dies zu berücksichtigen, und nach demjenigen, welcher sagt, es habe den Anschein des Behackens, ist nichts zu berücksichtigen. – 
"
Moed Katan 4b:8,"Aber auch nach demjenigen, welcher sagt, weil es den Anschein des Behackens hat, sollte doch berücksichtigt werden, man macht die Ufer zum Säen brauchbar!? – Vielmehr einen Unterschied gibt es zwischen ihnen, wenn man [den Schutt] herausnimmt und weit fortwirft; nach demjenigen, welcher sagt, weil man die Ufer zum Besäen brauchbar macht, ist nichts zu berücksichtigen, und nach demjenigen, welcher sagt, weil es den Anschein des Behackens hat, ist dies zu berücksichtigen. – 
"
Moed Katan 4b:9,"Aber auch nach demjenigen, welcher sagt, weil man die Ufer zum Besäen brauchbar macht, sollte doch berücksichtigt werden, es hat den Anschein des Behackens!? – Auch beim Behacken läßt man [den Schutt] daneben liegen. 
"
Moed Katan 4b:10,"Amemar lehrteAls Nachsatz zu den Worten des RebA͑. [ausdrücklich]: weil es den Anschein des Behackens hat, und wies auf einen Widerspruch hin, in dem R. Elea͑zar b. A͑zarja sich befindet: kann R. Elea͑zar b. A͑zarja denn gesagt haben, daß es, wo es den Anschein des Behackens hat, verboten sei, 
"
Moed Katan 4b:11,"dem widersprechend wird ja gelehrt: Man darf [im Siebentjahre] den Dung in einem Haufen sammeln; R. Meír verbietet dies, es sei denn, daß man ihn drei Handbreiten tiefer oder drei Handbreiten höher legt. Hat man nur wenig, so füge man nach und nach hinzu; 
"
Moed Katan 4b:12,"R. Elea͑zar b. A͑zarja verbietet dies, es sei denn, daß man ihn drei Handbreiten tiefer oder drei Handbreiten höher legt, oder daß man ihn auf einen Felsen legt. 
"
Moed Katan 4b:13,"R. Zera und R. Abba b. Mamal [erklärten es]; einer erklärte, wenn die Vertiefung [bereits vorhanden] war, und einer erklärte, der Dung beweise esDaß man nicht das Behacken bezweckt..
"
Moed Katan 4b:14,"U<small>ND AM</small> H<small>ALBFESTE VERFALLENE AUSBESSERN</small>. Was heißt ‘verfallene’? R. Abba erwiderte: Wenn die Tiefe bis auf eine Handbreite reduziert wurde, so darf man sie wieder auf sechs herstellen.
"
Moed Katan 4b:15,"Selbstverständlich ist es von einer halben Handbreite auf dreiWenn der Graben ursprünglich 3 Handbreiten tief war u. auf eine halbe verfallen ist. Nach unserer Mišna darf er auf die ursprünglich fünffache Tiefe wieder hergestellt werden. [verboten], denn da in einem solchenAuch bei einer Tiefe von 3 Handbreiten fließt das Wasser nicht richtig, somit ist dies eine unnötige Arbeit.kein Wasser fließt, so ist es nichts, und ebenso von zweiCf. Anm. 48. mut. mut.auf zwölf, weil dies sehr mühevoll ist. 
"
Moed Katan 4b:16,"Wie ist es aber von zwei auf siebenCf. Anm. 48. mut. mut.: daIm Falle unserer Mišna, von einer auf sechs.tieft man fünf aus und hierbei tieft man fünfDemnach ist es erlaubt.aus, oder aber [ist es verboten], weil die Handbreite darüberDie Tiefe von 6 Handbreiten ist ausreichend.eine unnötige Mühe ist? – Dies bleibt unentschieden. 
"
Moed Katan 4b:17,"Abajje erlaubte den Leuten von Bar Hamdakh einen Fluß von Gezweigen zu reinigen. R. Jirmeja erlaubte den Leuten von Sekutha einen verstopften Fluß auszubaggern. R. Aši erlaubte den Leuten von Matha Meḥasja im Flusse Burniç [eine Sandbank] zu durchstechen, indem er sagte, da das Publikum aus diesem trinkt, so erfolgt es für die Öffentlichkeit, und wir haben gelernt, man dürfe alle öffentlichen Arbeiten verrichten.
"
Moed Katan 4b:18,"M<small>AN DARF DIE BESCHÄDIGTEN</small> 
"
Moed Katan 5a:1,"W<small>ASSER[BEHÄLTER] AUF ÖFFENTLICHEN</small> P<small>LÄTZEN AUSBESSERN &amp;C.</small> Nur ausbaggern, nicht aber [tiefer] graben. 
"
Moed Katan 5a:2,"R. Ja͑qob sagte im Namen R. Joḥanans: Dies lehrten sie nur [von dem Falle], wenn das Publikum sie nicht braucht, wenn aber das Publikum sie braucht, darf man auch [tiefer] graben. – 
"
Moed Katan 5a:3,"Ist es denn erlaubt, wenn das Publikum sie braucht, es wird ja gelehrt: Man darf private Brunnen, Gruben und Höhlen ausbaggern, und um so mehr öffentliche; man darf aber nicht öffentliche Brunnen, Gruben und Höhlen [tiefer] graben, und um so weniger private. Doch wohl, wenn das Publikum sie braucht!? – 
"
Moed Katan 5a:4,"Nein, wenn das Publikum sie nicht braucht. – 
"
Moed Katan 5a:5,"Dementsprechend auch private, wenn man sie nicht braucht; ist denn das Ausbaggern dann erlaubt!? Es wird nämlich gelehrt: Man darf in privaten Brunnen, Gruben und Höhlen Wasser ansammeln, man darf sie aber nicht ausbaggern, auch nicht die Spalten glätten; öffentliche darf man ausbaggern, auch die Spalten glätten. – 
"
Moed Katan 5a:6,"Wenn etwa private in dem Falle, wenn man sie braucht, dann dementsprechend auch öffentliche, wenn das Publikum sie braucht; ist denn das [tiefere] Graben dann verboten!? Es wird nämlich gelehrt: Man darf in privaten Brunnen, Gruben und Höhlen Wasser ansammeln, auch darf man sie ausbaggern, nicht aber darf man die Spalten glätten, auch nicht Schutt in diese tun oder sie mit Kalk ausschmieren; öffentliche darf man [tiefer] graben und mit Kalk ausschmieren!? – 
"
Moed Katan 5a:7,"Dem widerspricht ja die erste [Lehre]!? – Erkläre sie wie folgt: Man darf private Brunnen ausbaggern, wenn man sie braucht, und um so mehr öffentliche, wenn das Publikum sie braucht, denn dann ist sogar das [tiefere] Graben erlaubt; 
"
Moed Katan 5a:8,"man darf aber keine öffentlichen Brunnen, Gruben und Höhlen [tiefer] graben, wenn das Publikum sie nicht braucht, und um so weniger private, wenn man sie nicht braucht, denn dann ist sogar das Ausbaggern verboten. 
"
Moed Katan 5a:9,"R. Aši sprach: Dies ist auch aus unserer Mišna zu entnehmen. Wir haben gelernt, man dürfe alle öffentlichen Arbeiten verrichten; was schließt das ‘alle’ ein? Doch wohl das [tiefere] Graben. – 
"
Moed Katan 5a:10,"Nein, dies schließt das ein, was im folgenden gelehrt wird: Man darf hinausgehen, die Wege entdornen, die Plätze und die Straßen ausbessern und die Tauchbäder nachmessen; hat ein Tauchbad keine vierzig Seá [Wasser], so leite man vierzig Seá hinein. 
"
Moed Katan 5a:11,"Woher, daß, wenn sie dies alles nicht getan haben, die Schrift ihnen alles Blut, das dadurch vergossen wird, anrechnet, als hätten sie es vergossen? Es heißt :Dt. 19,10.<i>und du so mit Blutschuld beladen werdest.</i> – 
"
Moed Katan 5a:12,"Auch dies wird ja ausdrücklich gelehrt: Ferner darf man Wege, Stadtplätze und Tauchbäder ausbessern und alle öffentlichen Arbeiten verrichten. Was schließt dies ein? Dies schließt wohl das [tiefere] Graben ein. Schließe hieraus.
"
Moed Katan 5a:13,"G<small>RÄBER BEZEICHNEN.</small> R. Šimo͑n b. Pazi sagte: Wo befindet sich in der Tora eine Andeutung für die Bezeichnung der Gräber? Es heißt:Ez. 39,15.<i>und wenn einer ein Menschengebein erblickt, so soll er ein Mal daneben errichten</i>. 
"
Moed Katan 5a:14,"Rabina sprach zu R. Aši: Wer sagte dies, bevor Jeḥezqel kam? – Wie willst du nach deiner Auffassung das erklären, was R. Ḥisda gesagt hat, daß wir diesDaß ein unbeschnittener Priester den Tempeldienst nicht verrichten darf.nämlich nicht aus der Tora Mošes lernen, sondern aus den Worten Jeḥezqels, des Sohnes Buzis:Ez. 44,9.<i>kein Fremdling, der unbeschnittenen Herzens und unbeschnittenen Fleisches ist, soll in mein Heiligtum eintreten</i>; 
"
Moed Katan 5a:15,"wer sagte dies bevor Jeḥezqel kam? Vielmehr war es eine überlieferte Lehre, und Jeḥezqel kam und brachte es zu Schrift, ebenso war es auch hierbei eine überlieferte Lehre, und Jeḥezqel kam und brachte es zu Schrift. 
"
Moed Katan 5a:16,"R. Abahu sagte: Hieraus :Lev. 13,45.<i>unrein, unrein, soll er rufen</i>; die Unreinheit muß ihm zurufen und sprechen: EntferneDas W. <span dir=""rtl"">טמא</span> als Subjekt; dh. die Unreinheit muß gekennzeichnet werden. dich. Ebenso sagte auch R. U͑ziél, Sohnessohn R. U͑ziél des Großen: die Unreinheit muß ihm zurufen und sprechen: Entferne dich. – 
"
Moed Katan 5a:17,"Deutet dies denn hierauf, dies deutet ja auf das folgende!? Es wird nämlich gelehrt: <i>Unrein, unrein, soll er rufen</i>; er muß sein Leid öffentlich kund tun, damit das Publikum für ihn bete!? – 
"
Moed Katan 5a:18,"Es könnte ja heißen: <i>unrein soll er rufen</i>, wenn es aber heißt: <i>unrein, unrein</i>, so ist hieraus beides zu entnehmen. 
"
Moed Katan 5a:19,"Abajje sagte: Hieraus:Lev. 19,14.<i>du sollst dem Blinden kein Hindernis in den Weg legen</i>. R. Papa sagte: Hieraus:<sup>61</sup><i>und so sagt er denn: Macht Bahn, macht Bahn, richtet her den Weg.</i> 
"
Moed Katan 5a:20,"R. Ḥenana sagte: Hieraus:Jes. 57,14.<i>räumt meinem Volke jeden Anstoß aus dem Wege</i>. R. Jehošua͑ sagte: Hieraus:Ex. 18,20.<i>und weise ihnen den Weg, den sie wandeln sollen</i>. 
"
Moed Katan 5a:21,"Mar Zuṭra sagte: Hieraus:Lev. 15,31.<i>ihr sollt die Kinder Jisraél verwarnen inbetreff ihrer Unreinheit</i>. R. Aši sagte: Hieraus:Ib. 18,30.<i>beobachtet meine Satzungen</i>: füget eine Satzung zur Satzung hinzu. 
"
Moed Katan 5a:22,"Rabina sagte: [Hieraus:]Ps. 50,23.<i>wer seinen Weg richtet</i>Die verbotenen Wege bezeichnet., <i>den werde ich das Heil Gottes sehen lassen.</i>
"
Moed Katan 5a:23,"R. Jehošua͑ b. Levi sagte: Wer seine Wege schätztDh. seine Handlungen erwägt., dem ist es beschieden, das Heil Gottes zu sehen, denn es heißt: <i>wer seinen Weg richtet</i>, und man lese nicht <i>vesam</i> [richtet], sondern <i>vešam</i> [schätzt]; <i>den will ich das Heil Gottes sehen lassen</i>. 
"
Moed Katan 5a:24,"R. Jannaj hatte einen Schüler, der jeden Tag Einwürfe gegen ihn zu machen pflegte, am FestšabbathAn dem ein zahlreiches Publikum anwesend war, sodaß er durch die Einwürfe beschämt werden könnte. aber machte er keine. 
"
Moed Katan 5b:1,"Da las er über ihn: <i>Wer seinen Weg schätzt,</i> <i>den will ich das Heil Gottes sehen lassen</i>.
"
Moed Katan 5b:2,"Die Rabbanan lehrten: Man bezeichne nicht wegen eines olivengroßen Stückes von einem Leichnam, wegen eines gerstengroßen Knochens oder sonst etwas, das durch Bezeltung nicht verunreinigend ist, wohl aber bezeichne man wegen des Rückgrates, des Kopfes, des größeren Teiles oder der größeren Gliederzahl des Leichnams. 
"
Moed Katan 5b:3,"Man braucht nicht entschiedene [Unreinheiten] zu bezeichnen, wohl aber muß man zweifelhafte bezeichnen. Folgende gehören zu den zweifelhaften: das Über hängende, das Vorstehende und der Gräberpflug. Man setze nicht das Mal direkt auf die Unreinheit, um nicht reine Sachen zu verderbenBefindet sich das Mal direkt auf der Unreinheit, so kann dies von der Ferne übersehen werden; wird es zu weit von der Unreinheit gesetzt, so wird der ganze Raum unnötig als unrein bezeichnet.; auch setze man das Mal nicht zu weit von der Unreinheit, um nicht jisraélländisches Gebiet zu verderbenBefindet sich das Mal direkt auf der Unreinheit, so kann dies von der Ferne übersehen werden; wird es zu weit von der Unreinheit gesetzt, so wird der ganze Raum unnötig als unrein bezeichnet.. – 
"
Moed Katan 5b:4,"Ist denn ein olivengroßes Stück von einem Leichnam nicht durch Bezeltung verunreinigend, es wird ja gelehrt, daß zu den Dingen, die durch Bezeltung verunreinigen, auch ein olivengroßes Stück von einem Leichnam gehöre!? 
"
Moed Katan 5b:5,"R. Papa erwiderte: Hier handelt es sich um ein genau olivengroßes Stück, das später kleiner wird. Lieber verbrenne man seinethalben Hebe und Geheiligtes vorübergehendWenn sie durch die Unterlassung der Bezeichnung damit in Berührung kommen., als daß man sie seinethalben dauernd verbrenneWenn die Stelle als unrein erklärt wird..
"
Moed Katan 5b:6,"«Folgende gehören zu den zweifelhaften: das Überhängende, das Vorstehende.» 
"
Moed Katan 5b:7,"Überhängendes, wenn ein Baum über die Erde überhängtWenn eine Unreinheit sich unter einem Aste befindet, u. man nicht weiß, unter welchem, so zeichne man die Stelle unter diesem.. 
"
Moed Katan 5b:8,"Vorstehendes, wenn Steine aus einer Wand hervorragen. – 
"
Moed Katan 5b:9,"[«Der Gräberpflug,» wie wir gelernt haben: Wer ein Grab umackert, bildet einen Gräberpflug. Wieviel? Eine Furchenlänge, hundert Ellen.] – 
"
Moed Katan 5b:10,"Ist denn der Gräberpflug durch Bezeltung verunreinigend. R. Jehuda sagte ja im Namen Šemuéls, man dürfe auf einem Gräberpfluge [die Erde] wegblasenUm zu sehen, ob da Gebeine liegen.und weiter gehen. 
"
Moed Katan 5b:11,"Auch sagte R. Jehuda b. Ami im Namen U͑las, ein ausgetretener Gräberpflug sei reinMan darf darüber hinweggehen, wenn man das Pesaḥopfer herrichten geht.!? 
"
Moed Katan 5b:12,"R. Papa erwiderte: Das ist kein Einwand; eines gilt von einem Felde, auf dem ein Grab verlorenWenn man nicht weiß, wo sich dasselbe befindet.ging, und eines gilt von einem Felde, auf dem ein Grab aufgeackertDas Grab ist nicht mehr vorhanden u. braucht nicht bezeichnet zu werden.wurde. – 
"
Moed Katan 5b:13,"Heißt denn ein Feld, auf dem ein Grab verlorenSo besser nach Handschriften.ging, Gräberpflug? – Freilich, denn es wird gelehrt: Es gibt dreierlei Gräberpflüge: ein Feld, auf dem ein Grab verloren ging, ein Feld, auf dem ein Grab aufgeackert wurde, und ein Feld der Weinenden. – 
"
Moed Katan 5b:14,"Welches heißt ein Feld der Weinenden? R. Jehošua͑ b. Abba erwiderte im Namen U͑las: Ein Feld, da man die Toten absetzt. – 
"
Moed Katan 5b:15,"Aus welchem Grunde? Abimi erwiderte: Hierbei wurde die Lossagung der EigentümerDh. der Angehörigen; es können da einzelne Glieder vom Leichnam zurückgeblieben u. von diesen nicht bestattet worden sein.berücksichtigt. – 
"
Moed Katan 5b:16,"Braucht denn ein Feld, auf dem ein Grab aufgeackert wurde, nicht der Bezeichnung, es wird ja gelehrt: Wenn man ein bezeichnetes Feld sieht und nicht weiß, was dies zu bedeuten habe, so ist auf diesem, wenn da Bäume vorhanden sind, ein Grab aufgeackert worden, und wenn da keine Bäume vorhanden sind, ein Grab verloren gegangen; 
"
Moed Katan 5b:17,"R. Jehuda sagt, nur wenn ein Greis oder ein Gelehrter diesSolange dieser nicht bekündet, daß es aufgeackert wurde, gilt es als nicht aufgeackert.bekundet, weil nicht jeder darüber Bescheid weiß!? 
"
Moed Katan 5b:18,"R. Papa erwiderte: Diese Lehre spricht von einem Felde, auf dem ein Grab verloren ging, worauf man es bezeichnet hat; sind da Bäume vorhanden, so ist es sicher, daß später das Grab auch aufgeackert wurde, und sind da keine Bäume vorhanden, so ist es sicher, daß das Grab verloren ging. – 
"
Moed Katan 5b:19,"Es ist ja zu berücksichtigen, vielleicht befinden sich die Bäume innerhalb und das Grab außerhalbAn dieser Stelle wurde gar nicht aufgeackert.!? – 
"
Moed Katan 5b:20,"Wie U͑la erklärt hat, wenn sich [die Bäume] an der äußersten Grenze befinden, ebenso auch hierbei, wenn sie sich an der äußersten Grenze befinden. – 
"
Moed Katan 6a:1,"Vielleicht befindet sich die Unreinheit innerhalb und die Bäume außerhalb!? – 
"
Moed Katan 6a:2,"Wenn sie durcheinander [verteilt] stehen. Wenn du aber willst, sage ich: wir sagten ja, daß man das Mal nicht zu weit von der Unreinheit setze, um nicht jisraélländisches Gebiet zu verderbenUnd da sich das Mal nahe der Bäume befindet, so befindet sich die Unreinheit wahrscheinl. zwischen den Bäumen.. 
"
Moed Katan 6a:3,"«R. Jehuda sagt, nur wenn ein Greis oder ein Gelehrter dies bekundet, weil nicht jeder darüber Bescheid weiß.» Abajje sagte: Hieraus, daß dem Gelehrten, der sich in der Stadt befindet, alle Angelegenheiten der Stadt obliegen.
"
Moed Katan 6a:4,"R. Jehuda sagte: Findet man einen gezeichneten Stein, so ist der Raum unten unrein, wenn zwei, so ist, falls KalkWomit die Gräber bezeichnet wurden; cf. Ms. V,1.zwischen ist, der Zwischenraum rein, 
"
Moed Katan 6a:5,"obgleich er nicht aufgeackert wurde. – Es wird ja aber gelehrt, daß, wenn man einen gezeichneten Stein findet, der Raum unten unrein sei, und wenn zwei, der Zwischenraum, wenn er geakkert ist, rein, und wenn er nicht geackert ist, unrein sei!? 
"
Moed Katan 6a:6,"R. Papa erwiderte: Dies in dem Falle, wenn der Kalk oben aufgeschüttet und an beiden Seiten ausgestreut ist; ist der Zwischenraum geackert, so ist er rein, weil [der Kalk] wahrscheinlich durch das Aufackern abgefallen ist, wenn aber nicht, so ist der Kalk dazwischen direkt geschüttet worden, und [der Raum] ist unrein.
"
Moed Katan 6a:7,"R. Asi sagte: Findet man einen Grenzrand gezeichnet, so ist er unrein und das ganze Feld rein; wenn zwei, so sind diese unrein, und das ganze Feld rein; wenn drei, so sind diese unrein und das ganze Feld rein; wenn vier, so sind diese rein und das ganze Feld unrein, 
"
Moed Katan 6a:8,"denn der Meister sagte, daß man das Mal nicht zu weit von der unreinen Stelle setze, um nicht jisraélländisches Gebiet zu beschädigen.
"
Moed Katan 6a:9,"U<small>ND WEGEN DER</small> M<small>ISCHFRUCHT STREIFEN</small>. 
"
Moed Katan 6a:10,"Entsendet man denn Streifen wegen der Mischfrucht am Halbfeste, ich will auf einen Widerspruch hinweisen: Am ersten Adar erläßt man eine Kundmachung inbetreff der Tempelsteuer und der Mischfrucht; 
"
Moed Katan 6a:11,"am fünfzehnten desselben liest man die Esterrolle in den Großstädten und man sendet [Leute] aus, die Wege zu entdornen, die Stadtplätze auszubessern, die Tauchbäder zu messen: man verrichtet alle öffentlichen Arbeiten, bezeichnet die Gräber und sendet Streifen aus wegen der Mischfrucht!? – 
"
Moed Katan 6a:12,"R. Elea͑zar und R. Jose b. Ḥanina [erklärten dies]; einer erklärte, eines gelte von der frühreifenWegen dieser schon am 15. Adar. und eines von der spätreifen, und einer erklärte, eines gelte vom Getreide und eines von KräuternWegen dieser schon am 15. Adar.. 
"
Moed Katan 6a:13,"R. Asi sagte im Namen R. Joḥanans: Dies lehrten sie nur von dem Falle, wenn noch keine Blüten zu merken sind, wenn aber Blüten zu merken sind, so sendet man [schon vorher] aus. – 
"
Moed Katan 6a:14,"Weshalb sendet man sie am Halbfeste aus? R. Ja͑qob erwiderte im Namen R. Joḥanans: Weil dann der Lohn niedriger ist. 
"
