Index Title,Sukkah
Sukkah 5a:6,"Du kannst dies jedoch vom unbedeutendsten aller GeräteDie Tischleiste. entnehmen, von dem es heißt :Ex. 25,25.<i>du sollst eine in Handbreite ringsum-laufende Leiste an ihm anbringen</i>; wie diese eine Handbreite, ebenso jener eine Handbreite. – Sollte er es doch von den anderen GerätenDie mehr als eine Handbreite hatten. folgern!? – Ergreifst du viel, so hast du nichts ergriffen, ergreifst du wenig, so hast du es ergriffen. – 
"
Sukkah 5a:7,"Sollte er es vom StirnblatteDas bedeutend dünner war. folgern!? Es wird nämlich gelehrt: Das Stirnblatt war eine Art Platte aus Gold, zwei Finger breit, und reichte von Ohr zu Ohr; darauf waren zwei Zeilen eingraviert: <i>Jod</i> und <i>He</i>Der Gottesname Jah.oben und <i>geheiligt dem</i> unten. R. Elie͑zer b. Jose erzählte : Ich habe es in Rom gesehen, und darauf waren [die Worte]Ex. 28,36.<i>geheiligt dem Herrn</i> in einer Zeile eingraviert. – 
"
Sukkah 5a:8,"Man folgere von einem Geräte auf ein Gerät, nicht aber folgere man von einem Schmuck auf ein Gerät. – 
"
Sukkah 5a:9,"Sollte es vom KranzeCf. Ex. 25,11,24,25 ; 30,3.folgern, denn der Meister sagte, [die Dicke] des Kranzes hatte nur ein Minimum!? – Man folgere von einem Geräte auf ein Gerät, nicht aber folgere man von der Verzierung eines Gerätes auf ein Gerät. – Auch die Leiste war ja nur eine Verzierung!? – Die Leiste befand sich unter [der Tischplatte]. – 
"
Sukkah 5a:10,"Allerdings nach demjenigen, welcher sagt, die Leiste befand sich unter [der Platte], wie ist es aber nach demjenigen zu erklären, welcher sagt, die Leiste befand sich über dieser, demnach war sie ja eine Verzierung!? – 
"
Sukkah 5a:11,"Vielmehr, man folgere von einem Gegenstande, bei dem die Tora ein Maß angegeben hat, auf einen Gegenstand, bei dem die Tora ein Maß angegeben hat, nicht aber ist vom Stirnblatte und vom Kranze zu entnehmen, bei denen die Tora überhaupt kein Maß angegeben hat.
"
Sukkah 5a:12,"R. Hona entnimmt dies hieraus :Lev. 16,14.<i>Auf das Gesicht des Sühnedeckels</i>. und das Gesicht hat nicht weniger als eine Handbreite. – 
"
Sukkah 5a:13,"Vielleicht wie das Gesicht 
"
Sukkah 5b:1,"des Bar JukhniCf. Jom. Fol. 80a Anm. 201.? – Ergreifst du viel, so hast du nichts ergriffen, ergreifst du wenig, so hast du es ergriffen. – Vielleicht wie das Gesicht eines Vögelchens? R. Aḥa b.Ja͑qob erwiderte: R. Hona folgert dies durch das Wort <i>Gesicht;</i> hier heißt es: <i>auf das Gesicht des Sühnedeckels</i>, und dortGen. 27,30.heißt es: <i>vom Gesichte seines Vaters Jiçhaq</i>. – 
"
Sukkah 5b:2,"Sollte er es durch das Wort <i>Gesicht</i> folgern, das von Gott gebraucht wird, denn es heißt :Ib. 33,10.<i>wie das Gesicht Gottes, indem du mir gnädig warst</i>!? – Ergreifst du viel, so hast du nichts ergriffen, ergreifst du wenig, so hast du es ergriffen. – 
"
Sukkah 5b:3,"Sollte er es vom Kherub folgern, denn es heißt :Ex. 25,20.<i>gegen den Sühnedeckel hin sollen die Gesichter der Kherubim gerichtet sein</i>!? 
"
Sukkah 5b:4,"R. Aḥa b.Ja͑qob erwiderte: Es ist uns über liefert, daß das Gesicht der Kherubim nicht kleiner als eine Handbreite ist, und auch R. Hona folgert es hieraus. – 
"
Sukkah 5b:5,"Weshalb heißt er Kherub? R. Abahu erwiderte: Ke rabja [wie ein Kind]; in Babylonien wird nämlich der Knabe Rabja genannt. 
"
Sukkah 5b:6,"Abajje sprach zu ihm: Wieso heißt es demnach:Ez. 10,14.<i>das Gesicht des einen war das Gesicht eines Kherubs, das Gesicht des zweiten war das Gesicht eines Menschen</i>, Kherub und Mensch sind ja dasselbe!? – Ein großes Gesicht und ein kleines Gesicht.
"
Sukkah 5b:7,"Woher, daß der Innenraum ohne die Hüttenbedachung allein zehn Handbreiten haben muß, vielleicht mit der Hüttenbedachung!? – 
"
Sukkah 5b:8,"Vielmehr, er folgert dies vom stetigen Tempel. Es heißt :iReg. 6,2.<i>das Haus, das der König Šelomo für den Herrn baute, war sechzig Ellen lang, zwanzig Ellen breit und dreißig Ellen hoch</i>, ferner heißt es:Ib. V. 26.<i>die Höhe des einen Kherub betrug zehn Ellen, und ebenso die des zweiten Kherub</i>, und hierzu wird gelehrt: Wie im stetigen Tempel die Kherubim bis zu einem Drittel des ganzen Hauses reichten, ebenso reichten die Kherubim in der Stiftshütte bis zu einem Drittel des ganzen Hauses. 
"
Sukkah 5b:9,"Die [Höhe der] Stiftshütte betrug zehn Ellen, wie es heißt :Ex. 26,16.<i>zehn Ellen betrug die Länge des Brettes</i>, das sind nämlich sechzig Handbreiten, ein Drittel hat zwanzig Handbreiten, und wenn man davon zehn Handbreiten für die Höhe der Bundeslade mit dem Sühnedeckel abzieht, so bleiben es zehn, und es heißt :Ib. Ib. 25,20.<i>die Kherubim sollen ihre Flügel nach oben ausgebreitet halten, indem sie mit ihren Flügeln den Sühnedeckel bedecken;</i> hier nennt es die Tora oberhalb zehn Handbreiten ‘bedecken’. – 
"
Sukkah 5b:10,"Woher, daß die Flügel über ihrem Kopfe ausgebreitet waren, vielleicht in gleicher Höhe mit ihrem KopfeDer Raum unter den Flügeln hatte also keine 10 Handbreiten.!? R. Aḥa b. Ja͑qob erwiderte: Es heißt <i>oben</i>. – Vielleicht waren sie noch höher ausgebreitet!? – Heißt es denn <i>oben darüber</i>? – 
"
Sukkah 5b:11,"Allerdings nach R. Meír, welcher sagt, alles wurde da mit einer gewöhnlichen ElleVon 6 Handbreiten.gemessen, wie ist es aber nach R. Jehuda zu erklären, welcher sagt, das Gebäude mit einer Elle von sechs Handbreiten und die Geräte mit einer von fünf, 
"
Sukkah 5b:12,"wonach die Bundeslade mit dem Sühnedeckel zusammen nur achteinhalb [Handbreiten] hatte und elfeinhalb zurückblieben; demnach müßte auch die Festhütte elf einhalb Handbreiten hoch sein!? – 
"
Sukkah 5b:13,"Vielmehr, nach R. Jehuda ist dies eine Überlieferung. R. Ḥija b.Aši sagte nämlich im Namen Rabhs : Die Lehren von den QuantitätenBei Speisen, die entweder an sich oder aus Anlaß des Tages verboten sind., den TrennungenBeim Untertauchen zur rituellen Reinigung darf keine Stelle des Körpers vom Wasser unberührt bleiben, jede ‘Trennung’ (dh. am Körper, bezw. untergetauchten Objekt haftender Gegenstand) macht das U. wirkungslosund den UmzäunungenWozu auch die Wände der Festhütte gehören.sind Moše vom Sinaj überlieferte Halakhoth. – 
"
Sukkah 5b:14,"[Die Lehre] von den Maßen ist ja aus der Tora!? Es heißt: Dt. 8,8.<i>ein Land mit Weizen und Gerste, mit Weinstöcken, Feigen und Granatäpfeln, ein Land mit Olivenöl und Honig</i>, und hierzu sagte R. Ḥanina, dieser ganze Schriftvers stehe nur wegen der Maße. 
"
Sukkah 5b:15,"Weizen, wegen des aussätzigenCf. Lev. 14,34 ff.Hauses, denn wir haben gelernt: Wenn jemand in ein aussätziges Haus tritt und seine Kleider auf der Schulter und seine Sandalen und seine Ringe in den HändenAls Last und nicht als Kleidungsstück oder Schmuck.trägt, so ist er samt diesen sofort unrein; 
"
Sukkah 6a:1,"wenn er aber seine Kleider am Körper, seine Sandalen an den Füßen und seine Ringe an den Fingern anhat, so ist er sofort unrein, diese aber bleiben rein, bis er so lange verweilt, als man ein Peras essen kann, Weizenbrot und nicht Gerstenbrot, und zwar angelehntSodaß das Essen weniger Zeit beansprucht.und mit Zukost. 
"
Sukkah 6a:2,"Gerste [wegen der folgenden Lehre:] Ein gerstengroßer Knochen [von einem Toten] verunreinigt durch Berühren und Tragen, nicht aber durch BezeltungDh. durch das Zusammensein in einem Zelte.. 
"
Sukkah 6a:3,"Weinstöcke [dies deutet auf] das Quantum eines Viertellog Wein für den NaziräerDen zu trinken ihm verboten ist; cf. Num. 6,2ff.. 
"
Sukkah 6a:4,"Feigen, [dies deutet auf] das Quantum einer Dörrfeige hinsichtlich des HinaustragensCf. Sab. Fol. 76b.am Šabbath. 
"
Sukkah 6a:5,"Granatäpfel, wegen der folgenden Lehre: Für alle Gefäße eines PrivatmannesWörtl. Hausherr, als Ggs. zum bezügl. Handwerker.gilt die Größe eines GranatapfelsWenn das Gefäß ein granatapfelgroßes Loch hat, so ist es nicht mehr verunreinigungsfähig.. 
"
Sukkah 6a:6,"Ein Land mit Olivenöl, ein Land, dessen sämtliche Quantitäten Olivengröße haben. – Sämtliche Quantitäten, wie kommst du darauf, da sind ja die ebengenannten!? – Sage vielmehr: dessen meiste Quantitäten Olivengröße haben. 
"
Sukkah 6a:7,"Honig, die Größe einer getrockneten Dattel hinsichtlich [des Essens am] Versöhnungstage. 
"
Sukkah 6a:8,"Sie sind ja somit aus der Tora!? – Glaubst du etwa, daß die Quantitäten in der Schrift geschrieben stehen!? Sie sind vielmehr eine [überlieferte] Halakha, und der Schriftvers ist nur eine Anlehnung. – 
"
Sukkah 6a:9,"[Die Lehre] von den Trennungen ist ja aus der Tora!? Es heißt nämlich: Lev. 14,9,er <i>soll den Leib im Wasser baden</i>, es darf keine Trennung zwischen ihm und dem Wasser sein. – 
"
Sukkah 6a:10,"Die Halakha bezieht sich auf das Haar. Dies nach Rabba b.Bar Ḥana, denn Rabba b.Bar Ḥana sagte: Ein verknotetes Haar ist eine Trennung, drei sind keineBei diesen ist der Knoten nicht so fest, um das Eindringen des Wassers zu verhindern.Trennung, von zweien weiß ich es nicht. – 
"
Sukkah 6a:11,"Aber auch hinsichtlich des Haares ist es ja aus der Tora, denn es heißt: <i>er soll den Leib im Wasser baden</i>, auch was zum Leibe gehört, nämlich das Haar!? – 
"
Sukkah 6a:12,"Die Halakha bezieht sich auf eine Lehre R. Jiçḥaqs, denn R. Jiçḥaq sagte: 
"
Sukkah 6b:1,"Nach der Tora gilt es nurdann als Trennung, wenn die größere Hälfte [des Haares vom Wasser unberührt bleibt] und man darauf achtet, nicht aber, wenn man darauf nicht achtet, jedoch haben sie es auch bei der größeren Hälfte, wo man darauf nicht achtet, wegen der größeren Hälfte, wo man darauf achtet, und bei der kleineren Hälfte, wo man darauf achtet, wegen der größeren Hälfte, wo man darauf achtet, angeordnet. – 
"
Sukkah 6b:2,"Sollten sie es doch auch bei der kleineren Hälfte, wo man darauf nicht achtet, Verbot wegen der kleineren Hälfte, wo man darauf achtet, oder wegen der größeren Hälfte, wo man darauf nicht achtet, angeordnet haben!? – 
"
Sukkah 6b:3,"Bei dieser selbst ist es ja nur eine rabbanitische Anordnung, und wir sollten wegen einer Anordnung eine verfügen!? 
"
Sukkah 6b:4,"Die Lehre von den Umzäunungen, wie wir eben gesagtDaß die Wände 10 Handbreiten hoch sein müssen.haben. – Allerdings nach R. Jehuda, wie ist es aber nach R. MeírNach dem dies aus dem angezog. Schriftvers hervorgeht.zu erklären !? – 
"
Sukkah 6b:5,"Die [überlieferte] Halakha bezieht sich auf die DehnungDie fiktive Dehnung einer Wand; ob. Fol. 4b Anm. 34., die VerbindungBei einem Abstande von weniger als 3 Handbreiten; cf. Sab. Fol. 97a.und die schiefe WandCf. supra Fol. 4a..
"
Sukkah 6b:6,"D<small>IE KEINE DREI</small> W<small>ÄNDE HAT</small>. 
"
Sukkah 6b:7,"Die Rabbanan lehrten: Zwei vorschriftsmäßig, und für die dritte reicht eine Handbreite ; R. Šimo͑n sagt, drei vorschriftsmäßig, und für die vierte reicht auch eine Handbreite. – 
"
Sukkah 6b:8,"Worin besteht ihr Streit? – Die Rabbanan sind der Ansicht, die überlieferte [Schreibart] sei maßgebendLev. 23,42,43 ist die massor. Schreibweise zweimal defect. <span dir=""rtl"">בסכת</span> (also in der Einzahl) u. einmal plene <span dir=""rtl"">בסכות</span> (also in der Mehrzahl) 2×1+1×2=4; die massoret. Lesart ist dagegen an allen 3 Stellen <span dir=""rtl"">בסכות</span> 3×2=6., und R. Šimo͑n ist der Ansicht, die Lesart sei maßgebend. 
"
Sukkah 6b:9,"Die Rabanan sind der Ansicht, die überlieferte [Schreibart] sei maßgebend, und es heißt :Lev. 23,42,43 ist die massor. Schreibweise zweimal defect. <span dir=""rtl"">בסכת</span> (also in der Einzahl) u. einmal plene <span dir=""rtl"">בסכות</span> (also in der Mehrzahl) 2×1+1×2=4; die massoret. Lesart ist dagegen an allen 3 Stellen <span dir=""rtl"">בסכות</span> 3×2=6.<i>in einer Hütte, in einer Hütte, in Hütten</i>, das sind vier; 
"
Sukkah 6b:10,"zwei [Wände] vorschriftsmäßig und die dritte hat die [überlieferte] Halakha auf eine Handbreite herabgesetzt. 
"
Sukkah 6b:11,"R. Šimo͑n ist der Ansicht, die Lesart sei maßgebend, und es heißt: <i>in Hütten, in Hütten, in Hütten</i>, das sind sechs; eines ist an sich nötig, sodaß vier zurückbleiben: drei Wände vorschriftsmäßig und die vierte hat die [überlieferte] Halakha auf eine Handbreite herabgesetzt. 
"
Sukkah 6b:12,"Wenn du willst, sage ich: alle sind der Ansicht, die Lesart sei maßgebend, und ihr Streit besteht in folgendem: einer ist der Ansicht, auch für die Hüttenbedachung sei ein Schriftvers nötig, und einer ist der Ansicht, für die Hüttenbedachung sei kein SchriftversDa diese die eigentliche Festhütte ist.nötig. 
"
Sukkah 6b:13,"Wenn du willst, sage ich: alle sind der Ansicht, die überlieferte [Schreibart] sei maßgebend, und ihr Streit besteht in folgendem: einer ist der Ansicht, die [überlieferte] Halakha sei zur VerminderungDer 3. Wand, daß für diese eine Handbreite ausreiche.da, und einer ist der Ansicht, die Halakha sei zar HinzufügungEine 4. Wand.da. 
"
Sukkah 6b:14,"Wenn du aber willst, sage ich: alle sind der Ansicht, die [überlieferte] Halakha sei zur Verminderung da, ferner auch, daß die überlieferte [Schreibart] maßgebend sei, und ihr Streit besteht darin, ob auch der erste [Schriftvers]Dh. Die erste Nennung des Wortes ‘Hütte’, die an sich nötig ist. zur Forschung verwendet werde: einer ist der Ansicht, auch der erste sei zur Forschung zu verwenden, und einer ist der Ansicht, der erste sei nicht zur Forschung zu verwenden. 
"
Sukkah 6b:15,"R. Mathna erklärte : Der Grund R. Šimons ist aus folgendem zu entnehmen :Jes. 4,6.<i>und eine Hütte wird da sein als Schatten vor der Hitze tagsüber und als Zuflucht und Obdach vor Unwetter und Regen</i>Zum Schutze sind 4 Wände erforderlich..
"
Sukkah 6b:16,"Wo kommt nun diese HandbreiteDie 3., handbreite Wand.hin? Rabh erwiderte: Man setze sie an die vorstehende [Wand].
"
Sukkah 6b:17,"R. Kahana und R. Asi sprachen zu Rabh:
"
Sukkah 7a:1,"Sollte man sie doch in einem schrägen WinkelIn der Richtung beider Wände, ein Dreieck bildend.stellen !? Da schwieg Rabh. 
"
Sukkah 7a:2,"Es wurde auch gelehrt: Šemuél sagte im Namen Levis: Man setze sie an die vorstehende [Wand]. Ebenso lehren sie im Lehrhause, man setze sie an die vorstehende [Wand]. 
"
Sukkah 7a:3,"R. Šimo͑n, nach anderen R. Jehošua͑ b.Levi, sagte: Man mache sieDie 3., handbreite Wand.in einer reichlichen Handbreite und stelle sie weniger als drei Handbreiten von der Wand entfernt, denn weniger als drei [Handbreiten] (von der Wand) entfernt, gilt es als verbundenMit der anstoßenden Wand, sodaß sie eine Wand von 4 Handbreiten bildet, den größeren Teil der vorschriftsmäßigen (7 Handbreiten)..
"
Sukkah 7a:4,"R. Jehuda sagte : Eine Festhütte, die in der Art eines Durchganges errichtetAus 2 gegenüberstehenden Wänden.ist, ist brauchbar, und dieseDie 3., handbreite Wand.Handbreite stelle man auf die Seite, die ihm beliebt. 
"
Sukkah 7a:5,"R. Simon, nach anderen R. Jehošuá b. Levi, sagte: Man verwende ein Brett von etwas über vier [Handbreiten] und stelle es weniger als drei [Handbreiten] von der Wand entfernt, denn weniger als drei [Handbreiten] (von der Wand) entfernt, gilt als verbunden. – 
"
Sukkah 7a:6,"Weshalb ist daWenn beide Wände in einem Winkel stehen.eine reichliche Handbreite ausreichend, hierbeiWenn beide Wände sich gegenüberstehen.aber vier [Handbreiten] erforderlich? – Da, wo es zwei vorschriftsmäßige WändeDie Wände bilden einen Winkel und markieren so die Festhütte.sind, reicht eine reichliche Handbreite aus, hierbei aber, wo es keine zwei vorschriftsmäßige WändeDie Wände bilden nur einen Durchgang.sind, nur wenn es ein Brett von vier [Handbreiten] ist, sonst aber nicht. 
"
Sukkah 7a:7,"Raba sagte: Sie wird nur durch eine TürformZwei Pfosten von je einer halben Handbreite an beiden Seiten u. eine Latte darüber; cf. Er. Fol. 11b.brauchbar. 
"
Sukkah 7a:8,"Manche lesen : Raba sagte : Sie wird auch durch eine TürformWenn man eine Türform macht, brauchen die beiden Pfosten zusammen keine Handbreite zu haben.brauchbar. 
"
Sukkah 7a:9,"Manche lesen: Raba sagte: Auch ist eine TürformEiner der beiden Pfosten muß eine Handbreite haben.er forder lieh. 
"
Sukkah 7a:10,"R. Aši traf R. Kahana, wie er bei einer reichlichen Handbreite noch eine Türform machte; da sprach er zu ihm: Hält denn der Meister nichts von dem, was Raba gesagt hat? Raba sagte nämlich, sie wäre auch durch eine Türform brauchbar? Dieser erwiderte: Ich halte von jener Lesart, nach der Raba gesagt hat, es sei auch eine Türform erforderlich.
"
Sukkah 7a:11,"«Zwei vorschriftsmäßig &amp;c.» Raba sagte: Ebenso auch beim Šabbathgesetze : da solches für die Festhütte als Wand gilt, gilt es auch beim ŠabbathSonst gilt nur eine Hütte von 3 Wänden als Privatgebiet hinsichtl. des Š.s, um Gegenstände aus der Wohnung nach dieser bringen zu dürfen; am Š. des Hüttenfestes gilt jed. auch die hinsichtl. des Festes brauchbare Hütte (2 Wände und eine Handbreite) als Privatgebiet. als Wand. 
"
Sukkah 7a:12,"Abajje wandte gegen ihn ein: Berücksichtigen wir denn [die Schlußfolgerung] ‘da’, es wird ja gelehrt: Die Wand der Festhütte gleicht der Wand für den ŠabbathSie braucht keine feste zu sein, vielmehr kann sie auch aus ganz dünnen, weniger als 3 Handbreiten von einander abstehenden Stäben od. wagerechten Latten bestehen; cf. Er. Fol. 16b., nur dürfen die Stäbe keine drei Handbreiten voneinander abstehen. 
"
Sukkah 7a:13,"Beim Šabbath ist es noch strenger als bei der Festhütte, indem sie beim Šabbath nur dann zulässig ist, wenn das Bestehende mehr ist als das Durchbrochene, was bei der Festhütte nicht der FallDie beiden Wände dürfen noch außerdem durchbrochen sein, sodaß zusammen das Durchbrochene mehr als das Bestehende beträgt.ist. 
"
Sukkah 7a:14,"Doch wohl beim Šabbath des Hüttenfestes noch strenger als bei der FesthütteDieselbe Hütte, die hinsichtl. des Festes brauchbar ist, gilt, wenn das Fest mit einem Š. zusammentrifft, nicht als Privatgebiet., und wir folgern nicht ‘da’Sc. sie in der einen Hinsicht brauchbar ist, ist sie auch in der anderen Hinsicht brauchbar.!? – 
"
