mitzvah Title chinukh,mitzvah Title Rambam,chinukh,smk,rambam,wiki_rambam,wiki_table,smg,mishneh,shulchanArukh,pasuk
,,"https://www.sefaria.org/Sefer_HaChinukh.10
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.219
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.158
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.158",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.40
","https://www.sefaria.org/Mishneh_Torah,_Leavened_and_Unleavened_Bread.6
","https://www.sefaria.org/Shulchan_Arukh,_Orach_Chayim.471
","https://www.sefaria.org/Exodus.12:18
"
,,"מצות אכילת מצה - לאכל לחם מצה בליל חמשה עשר בניסן העשוי ממין דגן, (פסחים לה, א) שנאמר (שמות יב יח) בערב תאכלו מצות. ופרושו ליל חמשה עשר בניסן בין בזמן שיהיה שם פסח, או בזמן שלא יהיה שם.
","<small>(ואלו עשיין התלוים במאכל בזמן קבוע)</small><br>לאכול מצה בליל ט""ו בניסן כדכתיב בערב תאכלו מצות. (שמות יב)
","לאכול מצה בליל זה, שנאמר: ""בערב, תאכלו, מצות"" (שמות יב,יח).
",,,"לאכול מצה בליל חמשה עשר שנא' (בא) בערב תאכלו מצות:
","מִצְוַת עֲשֵׂה מִן הַתּוֹרָה לֶאֱכל מַצָּה בְּלֵיל חֲמִשָּׁה עָשָׂר שֶׁנֶּאֱמַר (שמות יב יח) ""בָּעֶרֶב תֹּאכְלוּ מַצֹּת"". בְּכָל מָקוֹם וּבְכָל זְמַן. וְלֹא תָּלָה אֲכִילָה זוֹ בְּקָרְבַּן הַפֶּסַח אֶלָּא זוֹ מִצְוָה בִּפְנֵי עַצְמָהּ וּמִצְוָתָהּ כָּל הַלַּיְלָה. אֲבָל בִּשְׁאָר הָרֶגֶל אֲכִילַת מַצָּה רְשׁוּת רָצָה אוֹכֵל מַצָּה רָצָה אוֹכֵל אֹרֶז אוֹ דֹּחַן אוֹ קְלָיוֹת אוֹ פֵּרוֹת. אֲבָל בְּלֵיל חֲמִשָּׁה עָשָׂר בִּלְבַד חוֹבָה. וּמִשֶּׁאָכַל כְּזַיִת יָצָא יְדֵי חוֹבָתוֹ: 

","<b>בערב פסח אחר שעה עשירי' אסור לאכול פת ובו ג""ס</b><br>אסור לאכול פת משעה עשירית ולמעל' כדי שיאכל מצה לתיאבון אבל אוכל מעט פירות או ירקות אבל לא ימלא כריסו מהם  (ואם הוא אסטניס שאפילו אוכל מעט מזיק לו באכילתו הכל אסור) (רבינו ירוחם)  ויין מעט לא ישתה משום דמיסעיד סעיד אבל אם רצה לשתות יין הרבה שותה מפני שכשהוא שותה הרבה גורר תאוות המאכל:
","בָּרִאשֹׁ֡ן בְּאַרְבָּעָה֩ עָשָׂ֨ר י֤וֹם לַחֹ֙דֶשׁ֙ בָּעֶ֔רֶב תֹּאכְל֖וּ מַצֹּ֑ת עַ֠ד י֣וֹם הָאֶחָ֧ד וְעֶשְׂרִ֛ים לַחֹ֖דֶשׁ בָּעָֽרֶב׃
"
יא. שלא ימצא חמץ ברשותנו בפסח,"מצווה יא: מצוות לא תעשה, שלא ימצא חמץ ברשותנו בפסח",11," סימן ל""ו."," לא תעשה ר""א",,," לאוין ע""ח","רמב""ם הלכות חמץ ומצה פרק א' ופרק ד'"," אורח חיים סימן תל""א, ת""מ, תמ""ו","שמות יב, יט."
,,11,[36],"[u'Negative', 201]","[u'Negative', 201]",TRUE,"[u'Negative Commandments', 78]","[u'Mishneh Torah, Leavened and Unleavened Bread 1']","[u'Shulchan Arukh, Orach Chayim 431']",[u'Exodus 12:19']
,,"https://www.sefaria.org/Sefer_HaChinukh.11
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.36
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.201
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.201",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.78
","https://www.sefaria.org/Mishneh_Torah,_Leavened_and_Unleavened_Bread.1
","https://www.sefaria.org/Shulchan_Arukh,_Orach_Chayim.431
","https://www.sefaria.org/Exodus.12:19
"
,,"שלא ימצא חמץ ברשותנו בפסח - שלא ימצא חמץ ברשותנו כל ימי הפסח, שנאמר (שמות יב יט) שבעת ימים שאור לא ימצא בבתיכם. ובארו חכמינו זכרונם לברכה (פסחים ה, ב) לאו דוקא ביתו, אלא כל שברשותו. ולאו דוקא שאור שהו","שלא ימצא שאור כדכתיב שבעת ימים שאור לא ימצא (שמות יב)<br><small>(ותשלם מלאכת יום ראשון:)</small>
","שלא יימצא חמץ, שנאמר ""שאור, לא יימצא בבתיכם"" (שמות יב,יט).
",,,"
","כָּל הָאוֹכֵל כְּזַיִת חָמֵץ בְּפֶסַח מִתְּחִלַּת לֵיל חֲמִשָּׁה עָשָׂר עַד סוֹף יוֹם אֶחָד וְעֶשְׂרִים בְּנִיסָן בְּמֵזִיד חַיָּב כָּרֵת שֶׁנֶּאֱמַר (שמות יב טו) ""כִּי כָּל אֹכֵל חָמֵץ וְנִכְרְתָה"". בְּשׁוֹגֵג חַיָּב קָרְבַּן חַטָּאת קְבוּעָה. אֶחָד הָאוֹכֵל וְאֶחָד הַמְמַחֶה וְשׁוֹתֶה: 

","<b>זמן בדיקת החמץ. ובו ב' סעיפים:</b><br> בתחלת ליל י""ד בניסן בודקין את החמץ לאור הנר בחורין ובסדקין בכל המקומות שדרך להכניס שם חמץ:
","שִׁבְעַ֣ת יָמִ֔ים שְׂאֹ֕ר לֹ֥א יִמָּצֵ֖א בְּבָתֵּיכֶ֑ם כִּ֣י ׀ כָּל־אֹכֵ֣ל מַחְמֶ֗צֶת וְנִכְרְתָ֞ה הַנֶּ֤פֶשׁ הַהִוא֙ מֵעֲדַ֣ת יִשְׂרָאֵ֔ל בַּגֵּ֖ר וּבְאֶזְרַ֥ח הָאָֽרֶץ׃
"
יב. שלא לאכול מכל דבר שיש בו חמץ,"מצווה יב: מצוות לא תעשה, שלא לאכול תערובת חמץ בפסח",12,[]," לא תעשה קצ""ח",,," לאווין ע""ט","רמב""ם הלכות חמץ ומצה פרק א' ופרק ד'"," אורח חיים סימן תמ""ב, תמ""ז","שמות יב, כ."
,,12,[],"[u'Negative', 198]","[u'Negative', 198]",TRUE,"[u'Negative Commandments', 79]","[u'Mishneh Torah, Leavened and Unleavened Bread 1']","[[u'Shulchan Arukh, Orach Chayim 442'], [u'Shulchan Arukh, Orach Chayim 447']]",[u'Exodus 12:20']
,,"https://www.sefaria.org/Sefer_HaChinukh.12
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.198
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.198",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.79
","https://www.sefaria.org/Mishneh_Torah,_Leavened_and_Unleavened_Bread.1
","https://www.sefaria.org/Shulchan_Arukh,_Orach_Chayim.442
","https://www.sefaria.org/Exodus.12:20
"
,,"שלא לאכל מכל דבר שיש בו חמץ - שלא לאכל מדברים שיש בהם חמץ, ואף על פי שאין עקר הדבר חמץ, כגון כותח הבבלי וכיוצא בו, שנאמר: (שמות יב:כ) כל מחמצת לא תאכלו. ופרשו זכרונם לברכה (פסחים מג, א) שענין הכתוב הז",,"שלא לאכול תערובת חמץ, שנאמר ""כל מחמצת, לא תאכלו"" (שמות יב,כ).
",,,"שלא לאכול דבר שיש בו תערובות חמץ שנא' כל מחמצת לא תאכלו בארנו במצות אלו הלכות חמץ ותערובתו והגלת הכלים הבלועים מחמץ:
","כָּל הָאוֹכֵל כְּזַיִת חָמֵץ בְּפֶסַח מִתְּחִלַּת לֵיל חֲמִשָּׁה עָשָׂר עַד סוֹף יוֹם אֶחָד וְעֶשְׂרִים בְּנִיסָן בְּמֵזִיד חַיָּב כָּרֵת שֶׁנֶּאֱמַר (שמות יב טו) ""כִּי כָּל אֹכֵל חָמֵץ וְנִכְרְתָה"". בְּשׁוֹגֵג חַיָּב קָרְבַּן חַטָּאת קְבוּעָה. אֶחָד הָאוֹכֵל וְאֶחָד הַמְמַחֶה וְשׁוֹתֶה: 

","<b>דין תערובת חמץ. ובו י""א סעיפים:</b><br>תערובת חמץ עוברים עליו משום בל יראה ובל ימצא כגון המורייס וכותח הבבלי ושכר המדי וכל כיוצא באלו מדברים הנאכלים אבל דבר שיש בו תערובות חמץ ואינו ראוי לאכילה מותר לקיימו בפסח כגון עריבת העבדנין שנתן לתוכו קמח ועורות אפי' נתנן שעה אחת קודם הביעור ה""ז מותר לקיימו ואם לא נתן העורות ונתן הקמח קודם ג' ימים לשעת הביעור מותר לקיימו שהרי נפסד והבאיש תוך ג' ימים חייב לבער וכן הקילור והרטיה והאספלנית והתריאק""ה שנתן לתוכן חמץ מותר לקיימן בפסח שהרי נפסד צורת החמץ:
","כָּל־מַחְמֶ֖צֶת לֹ֣א תֹאכֵ֑לוּ בְּכֹל֙ מוֹשְׁבֹ֣תֵיכֶ֔ם תֹּאכְל֖וּ מַצּֽוֹת׃ (פ)
"
יג. שלא נאכיל מן הפסח לישראל משומד,"מצווה יג: מצוות לא תעשה, שלא להאכיל בשר פסח למומר",13,[]," לא תעשה קכ""ו, קכ""ח",,," לאוין שנ""ג","רמב""ם הלכות קרבן פסח פרק ט'",[],"שמות יב, מג, ותרגום אונקלוס כל בר ישראל דישתמד לא ייכול ביה. "
,,13,[],"[u'Negative', 128]","[u'Negative', 128]",FALSE,"[u'Negative Commandments', 353]","[u'Mishneh Torah, Paschal Offering 9']",[],[u'Exodus 12:43']
,,"https://www.sefaria.org/Sefer_HaChinukh.13
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.126
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.128",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.353
","https://www.sefaria.org/Mishneh_Torah,_Paschal_Offering.9
",,"https://www.sefaria.org/Exodus.12:43
"
,,"שלא נאכיל מן הפסח לישראל משמד - שלא נאכיל מן הפסח לישראל מומר לעבודה זרה, שנאמר: (שמות יב מג) כל בן נכר לא יאכל בו, ובא הפרוש עליו, (מכילתא שם) בן ישראל שנתנכרו מעשיו לאביו שבשמים, וכן תרגם אונקלוס.
",,"שלא להאכיל בשר הפסח לגר תושב, שנאמר ""תושב ושכיר, לא יאכל בו"" (שמות יב,מה).
",,,"שלא יאכל משומד מן הפסח שנ' כל בן נכר לא יאכל בו שנתנכרו מעשיו:
","כָּל הָאוֹכֵל מִן הַפֶּסַח אֵינוֹ אוֹכֵל אֶלָּא בַּחֲבוּרָה אַחַת וְאֵין מוֹצִיאִין מִמֶּנּוּ מִן הַחֲבוּרָה שֶׁיֹּאכַל בָּהּ. וְהַמּוֹצִיא מִמֶּנּוּ כְּזַיִת בָּשָׂר מֵחֲבוּרָה לַחֲבוּרָה בְּלֵיל חֲמִשָּׁה עָשָׂר לוֹקֶה שֶׁנֶּאֱמַר (שמות יב מו) ""לֹא תוֹצִיא מִן הַבַּיִת מִן הַבָּשָׂר חוּצָה"". וְהוּא שֶׁיַּנִּיחֵנוּ בַּחוּץ. שֶׁהוֹצָאָה כְּתוּבָה בּוֹ כְּשַׁבָּת לְפִיכָךְ צָרִיךְ עֲקִירָה וְהַנָּחָה כְּהוֹצָאַת שַׁבָּת. וְאֵין מוֹצִיא אַחַר מוֹצִיא בְּפֶסַח שֶׁכֵּיוָן שֶׁהוֹצִיאוֹ הָרִאשׁוֹן נִפְסַל. מִן הָאֲגַף וּלְפָנִים כִּלְפָנִים מִן הָאֲגַף וְלַחוּץ כְּלַחוּץ וְהָאֲגַף עַצְמוֹ שֶׁהוּא עֳבִי הַפֶּתַח כְּלַחוּץ. הַחַלּוֹנוֹת וָעֳבִי הַכְּתָלִים כִּלְפָנִים. הַגַּגִּים וְהָעֲלִיּוֹת אֵינָן בִּכְלַל הַבַּיִת:",,"וַיֹּ֤אמֶר יְהוָה֙ אֶל־מֹשֶׁ֣ה וְאַהֲרֹ֔ן זֹ֖את חֻקַּ֣ת הַפָּ֑סַח כָּל־בֶּן־נֵכָ֖ר לֹא־יֹ֥אכַל בּֽוֹ׃
"
יד. שלא נאכיל מן הפסח לגר ותושב,"מצווה יד: מצוות לא תעשה, שלא להאכיל מפסח לתושב ושכיר",14,[]," לא תעשה קכ""ו, קכ""ח",,," לאוין שנ""ג","רמב""ם הלכות קרבן פסח פרק ט'",[],"שמות יב, מה."
,,14,[],"[u'Negative', 126]","[u'Negative', 126]",FALSE,"[u'Negative Commandments', 354]","[u'Mishneh Torah, Paschal Offering 9']",[],[u'Exodus 12:45']
,,"https://www.sefaria.org/Sefer_HaChinukh.14
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.126
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.126",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.353
","https://www.sefaria.org/Mishneh_Torah,_Paschal_Offering.9
",,"https://www.sefaria.org/Exodus.12:45
"
,,"שלא נאכיל מן הפסח לגר ותושב - שלא להאכיל מבשר הפסח לגר ולתושב, שנאמר: (שמות יב מה) תושב ושכיר לא יאכל בו. והתושב הוא אדם מן האמות שקבל עליו שלא לעבד עבודה זרה ואוכל נבלות. ושכיר הוא גר שמל ולא טבל, שכ",,"שלא להאכיל בשר הפסח לגר תושב, שנאמר ""תושב ושכיר, לא יאכל בו"" (שמות יב,מה).
",,,"שלא יאכל משומד מן הפסח שנ' כל בן נכר לא יאכל בו שנתנכרו מעשיו:
","כָּל הָאוֹכֵל מִן הַפֶּסַח אֵינוֹ אוֹכֵל אֶלָּא בַּחֲבוּרָה אַחַת וְאֵין מוֹצִיאִין מִמֶּנּוּ מִן הַחֲבוּרָה שֶׁיֹּאכַל בָּהּ. וְהַמּוֹצִיא מִמֶּנּוּ כְּזַיִת בָּשָׂר מֵחֲבוּרָה לַחֲבוּרָה בְּלֵיל חֲמִשָּׁה עָשָׂר לוֹקֶה שֶׁנֶּאֱמַר (שמות יב מו) ""לֹא תוֹצִיא מִן הַבַּיִת מִן הַבָּשָׂר חוּצָה"". וְהוּא שֶׁיַּנִּיחֵנוּ בַּחוּץ. שֶׁהוֹצָאָה כְּתוּבָה בּוֹ כְּשַׁבָּת לְפִיכָךְ צָרִיךְ עֲקִירָה וְהַנָּחָה כְּהוֹצָאַת שַׁבָּת. וְאֵין מוֹצִיא אַחַר מוֹצִיא בְּפֶסַח שֶׁכֵּיוָן שֶׁהוֹצִיאוֹ הָרִאשׁוֹן נִפְסַל. מִן הָאֲגַף וּלְפָנִים כִּלְפָנִים מִן הָאֲגַף וְלַחוּץ כְּלַחוּץ וְהָאֲגַף עַצְמוֹ שֶׁהוּא עֳבִי הַפֶּתַח כְּלַחוּץ. הַחַלּוֹנוֹת וָעֳבִי הַכְּתָלִים כִּלְפָנִים. הַגַּגִּים וְהָעֲלִיּוֹת אֵינָן בִּכְלַל הַבַּיִת:

",,"תּוֹשָׁ֥ב וְשָׂכִ֖יר לֹא־יֹ֥אכַל־בּֽוֹ׃
"
טו. שלא להוציא מבשר הפסח חוצה,"מצווה טו: מצוות לא תעשה, שלא להוציא הפסח ממקום חבורתו",15,[]," לא תעשה קכ""ג",,," לאוין שנ""ב","רמב""ם הלכות קרבן פסח פרק ט' הלכות א-ה",[],"שמות יב, מו."
,,15,[],"[u'Negative', 123]","[u'Negative', 123]",TRUE,"[u'Negative Commandments', 352]","[u'Mishneh Torah, Paschal Offering 9:1-5']",[],[u'Exodus 12:46']
,,"https://www.sefaria.org/Sefer_HaChinukh.15
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.123
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.123",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.352
","https://www.sefaria.org/Mishneh_Torah,_Paschal_Offering.9:1-5
",,"https://www.sefaria.org/Exodus.12:46
"
,,"שלא להוציא מבשר הפסח חוצה - לא להוציא מבשר הפסח ממקום החבורה, (פסחים פה, ב) שנאמר (שמות יב מו) לא תוציא מן הבית מן הבשר חוצה.
",,"שלא להוציא מבשר הפסח מן החבורה, שנאמר ""לא תוציא מן הבית"" (שמות יב,מו).
",,,"שלא להוציא בשר הפסח מן החבור' שנ' לא תוציא מן הבית:
","כָּל הָאוֹכֵל מִן הַפֶּסַח אֵינוֹ אוֹכֵל אֶלָּא בַּחֲבוּרָה אַחַת וְאֵין מוֹצִיאִין מִמֶּנּוּ מִן הַחֲבוּרָה שֶׁיֹּאכַל בָּהּ. וְהַמּוֹצִיא מִמֶּנּוּ כְּזַיִת בָּשָׂר מֵחֲבוּרָה לַחֲבוּרָה בְּלֵיל חֲמִשָּׁה עָשָׂר לוֹקֶה שֶׁנֶּאֱמַר (שמות יב מו) ""לֹא תוֹצִיא מִן הַבַּיִת מִן הַבָּשָׂר חוּצָה"". וְהוּא שֶׁיַּנִּיחֵנוּ בַּחוּץ. שֶׁהוֹצָאָה כְּתוּבָה בּוֹ כְּשַׁבָּת לְפִיכָךְ צָרִיךְ עֲקִירָה וְהַנָּחָה כְּהוֹצָאַת שַׁבָּת. וְאֵין מוֹצִיא אַחַר מוֹצִיא בְּפֶסַח שֶׁכֵּיוָן שֶׁהוֹצִיאוֹ הָרִאשׁוֹן נִפְסַל. מִן הָאֲגַף וּלְפָנִים כִּלְפָנִים מִן הָאֲגַף וְלַחוּץ כְּלַחוּץ וְהָאֲגַף עַצְמוֹ שֶׁהוּא עֳבִי הַפֶּתַח כְּלַחוּץ. הַחַלּוֹנוֹת וָעֳבִי הַכְּתָלִים כִּלְפָנִים. הַגַּגִּים וְהָעֲלִיּוֹת אֵינָן בִּכְלַל הַבַּיִת:

",,"בְּבַ֤יִת אֶחָד֙ יֵאָכֵ֔ל לֹא־תוֹצִ֧יא מִן־הַבַּ֛יִת מִן־הַבָּשָׂ֖ר ח֑וּצָה וְעֶ֖צֶם לֹ֥א תִשְׁבְּרוּ־בֽוֹ׃
"
טז. שלא לשבור עצם מן הפסח,"מצווה טז: מצוות לא תעשה, שלא לשבור עצם מקרבן פסח",16,[]," לא תעשה קכ""א",,," לאוין שנ""ו","רמב""ם הלכות קרבן פסח פרק י'",[],"שמות יב, מו."
,,16,[],"[u'Negative', 121]","[u'Negative', 121]",TRUE,"[u'Negative Commandments', 356]","[u'Mishneh Torah, Paschal Offering 10']",[],[u'Exodus 12:46']
,,"https://www.sefaria.org/Sefer_HaChinukh.16
",,"https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.121
","https://www.sefaria.org/Mishneh_Torah,_Negative_Mitzvot.121",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Negative_Commandments,_Remazim.356
","https://www.sefaria.org/Mishneh_Torah,_Paschal_Offering.10
",,"https://www.sefaria.org/Exodus.12:46
"
,,"שלא לשבר עצם מן הפסח - שלא לשבר עצם מכל עצמות הפסח, שנאמר (שמות יב מו) ועצם לא תשברו בו.
",,"שלא לשבור עצם בפסח, שנאמר (שמות יב, מו): ""ועצם לא תשברו בו"".
",,,"שלא לשבור עצם בפסח ראשון שנא' ועצם לא תשברו בו:
","הַשׁוֹבֵר עֶצֶם בְּפֶסַח טָהוֹר הֲרֵי זֶה לוֹקֶה שֶׁנֶּאֱמַר (שמות יב מו) ""וְעֶצֶם לֹא תִשְׁבְּרוּ בוֹ"". וְכֵן נֶאֱמַר בְּפֶסַח שֵׁנִי וְעֶצֶם לֹא תִשְׁבְּרוּ בוֹ. אֲבָל פֶּסַח שֶׁבָּא בְּטֻמְאָה אִם שָׁבַר בּוֹ עֶצֶם אֵינוֹ לוֹקֶה. מִפִּי הַשְּׁמוּעָה לָמְדוּ לֹא תִשְׁבְּרוּ בוֹ בְּטָהוֹר וְלֹא בְּטָמֵא. אֶחָד הַשּׁוֹבֵר אֶת הָעֶצֶם בְּלֵילֵי חֲמִשָּׁה עָשָׂר אוֹ שֶׁשָּׁבַר בּוֹ עֶצֶם מִבְּעוֹד יוֹם אוֹ שֶׁשָּׁבַר אַחַר כַּמָּה יָמִים הֲרֵי זֶה לוֹקֶה: 

",,"בְּבַ֤יִת אֶחָד֙ יֵאָכֵ֔ל לֹא־תוֹצִ֧יא מִן־הַבַּ֛יִת מִן־הַבָּשָׂ֖ר ח֑וּצָה וְעֶ֖צֶם לֹ֥א תִשְׁבְּרוּ־בֽוֹ׃
"
