mitzvah Title chinukh,mitzvah Title Rambam,chinukh,smk,rambam,wiki_rambam,wiki_table,smg,mishneh,shulchanArukh,pasuk
,,"מצות קרבן אשם תלוי - להקריב קרבן מי שנסתפק לו אם חטא בחטא מהחטאים הגדולים שאדם מתחייב בעשותו אותם בזדון כרת ובשגגה חטאת קבועה (כריתות כה א). ויתחדש עליו הספק בענין זה, כמו שתאמר על דרך משל שהיו לפניו שתי חתיכות אחת חלב ואחת שומן כשר, ואכל אחת מהן ונאבדה האחרת ודואג בנפשו שאינו יודע אם של חלב אכל או של שומן, זה הקרבן הבא על הספק הזה נקרא אשם תלוי. ומלת תלוי נאמרת על כל דבר שראוי לבא אחריו ענין שיגלה בו מה שלא נודע בו מקדם, כגון שאם יודע אל החוטא שחלב אכל, הרי נגלה לו שהראשון לא הספיק לו וצריך להביא עוד קרבן אחר הנקרא חטאת קבועה לתשלום כפרתו. ואם נודע אליו שההתר אכל, הרי נגלה לו שהראשון הספיק לו ואינו צריך עוד לקרבן אחר אחריו. זהו פרוש תליתו. וצווי קרבן זה מדכתיב (ויקרא יז יח) ואם נפש כי תחטא ועשתה אחת מכל מצות יי אשר לא תעשינה ולא ידע ואשם ונשא עונו והביא איל תמים מן הצאן בערכך לאשם אל הכהן וכפר עליו הכהן על שגגתו אשר שגג והוא לא ידע. כלומר על היותו לא ידע אם שגג או לא שגג. וזה הענין יקראו אותו חכמים לא הודע.
",," היא שצונו מי שחטא חטאים ידועים שיקריב קרבן אשם ויתכפר לו, והוא הנקרא אשם ודאי, והחטאים שיתחייב עליהם זה הקרבן הם המעילה והגזלה ובא על שפחה חרופה ונשבע לשקר על שבועת הפקדון, וזה שכל מי שמעל בשגגה והוא שיהנה בשוה פרוטה מן ההקדש בין הקדש בדק הבית בין הקדש מזבח, ומי שיגזול חבירו שוה פרוטה או יותר ונשבע או בא על שפחה חרופה בין בשוגג בין במזיד, הנה הוא חובה עליו שיקריב קרבן על חטאתו, ואינה קרבן חטאת. ואמנם הוא אשם והוא הנקרא אשם ודאי. ואמר במעילה וחטאה בשגגה וגו' והביא את אשמו וגו' אמר וכחש בעמיתו ונשבע על שקר ואת אשמו יביא ואמר והיא שפחה נחרפת לאיש והביא את אשמו. וכבר התבארו משפטי מצוה זו במסכת כריתות. (ויקרא אל משה, מעילה פי""א, ושגגות פ""ט): 
",,,"שיביא החוטא קרבן עולה ויורד בשמיעת קול וביטוי שפתים וטומאת מקדש וקדשיו והיולדת והמצורע שנ' (ויקרא תזריע ומצורע) ואם לא תגיע ידו וגו' ואם לא תשיג:
","כָּל חֵטְא שֶׁחַיָּבִין עַל שִׁגְגָתוֹ חַטָּאת קְבוּעָה חַיָּבִין עַל לֹא הוֹדַע שֶׁלּוֹ אָשָׁם תָּלוּי. וּמַהוּ לֹא הוֹדַע. אִם נִסְתַּפֵּק לוֹ אִם שָׁגַג בְּדָבָר זֶה אוֹ לֹא שָׁגַג הֲרֵי זֶה מְצֻוֶּה לְהַקְרִיב אָשָׁם שֶׁנֶּאֱמַר <small>(ויקרא ה יז)</small> ""וְלֹא יָדַע וְאָשֵׁם וְנָשָׂא עֲוֹנוֹ"" <small>(ויקרא ה יח)</small> ""וְהֵבִיא אַיִל תָּמִים מִן הַצֹּאן בְּעֶרְכְּךָ לְאָשָׁם"" וְזֶהוּ הַנִּקְרָא אָשָׁם תָּלוּי מִפְּנֵי שֶׁהוּא מְכַפֵּר עַל הַסָּפֵק וְתוֹלֶה לוֹ עַד שֶׁיִּוָּדַע לוֹ בְּוַדַּאי שֶׁחָטָא בִּשְׁגָגָה וְיַקְרִיב חַטָּאתוֹ:

",,"וְאִם־נֶ֙פֶשׁ֙ כִּ֣י תֶֽחֱטָ֔א וְעָֽשְׂתָ֗ה אַחַת֙ מִכָּל־מִצְוֺ֣ת יְהוָ֔ה אֲשֶׁ֖ר לֹ֣א תֵעָשֶׂ֑ינָה וְלֹֽא־יָדַ֥ע וְאָשֵׁ֖ם וְנָשָׂ֥א עֲוֺנֽוֹ׃
"
קכט. מצות קורבן אשם ודאי,מצווה קלא: מצוות עשה שיקריב חוטא אשם ודאי,129,[]," מצוות עשה ע""א",,," עשין רס""ו",[],[],"ויקרא ה, כה."
,,129,[],"[u'Positive', 71]","[u'Positive', 71]",True,"[u'Positive Commandments', 266]",[],[],[u'Leviticus 5:25']
,,"https://www.sefaria.org/Sefer_HaChinukh.129
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Positive_Commandments.71
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.71",,,,,"https://www.sefaria.org/Leviticus.5:25
"
,,"מצות קרבן אשם ודאי - להקריב קרבן על חטאים ידועים כמו שנפרש אותם, וזה הקרבן נקרא אשם ודאי, והוא קרבן של איל שצריך להיות שוה שתי סלעים (כריתות כב ב). ויש מן החטאים אלו שקרבן זה בא עליהן בין חטא בהן בשוגג בין במזיד, ויש שאינו בא אלא בשוגג דוקא ולא במזיד.
",," היא שצונו מי שחטא חטאים ידועים שיקריב קרבן אשם ויתכפר לו, והוא הנקרא אשם ודאי, והחטאים שיתחייב עליהם זה הקרבן הם המעילה והגזלה ובא על שפחה חרופה ונשבע לשקר על שבועת הפקדון, וזה שכל מי שמעל בשגגה והוא שיהנה בשוה פרוטה מן ההקדש בין הקדש בדק הבית בין הקדש מזבח, ומי שיגזול חבירו שוה פרוטה או יותר ונשבע או בא על שפחה חרופה בין בשוגג בין במזיד, הנה הוא חובה עליו שיקריב קרבן על חטאתו, ואינה קרבן חטאת. ואמנם הוא אשם והוא הנקרא אשם ודאי. ואמר במעילה וחטאה בשגגה וגו' והביא את אשמו וגו' אמר וכחש בעמיתו ונשבע על שקר ואת אשמו יביא ואמר והיא שפחה נחרפת לאיש והביא את אשמו. וכבר התבארו משפטי מצוה זו במסכת כריתות. (ויקרא אל משה, מעילה פי""א, ושגגות פ""ט): 
",,,,,,"וְאֶת־אֲשָׁמ֥וֹ יָבִ֖יא לַיהוָ֑ה אַ֣יִל תָּמִ֧ים מִן־הַצֹּ֛אן בְּעֶרְכְּךָ֥ לְאָשָׁ֖ם אֶל־הַכֹּהֵֽן׃
"
קל. מצות השבת גזל,מצווה קל: מצוות עשה להשיב את הגזילה אשר גזל,130," סימן רמ""ו."," מצוות עשה קצ""ד",,," עשין ע""ג","רמב""ם הלכות גזלה ואבדה פרקים א'-ח'"," חושן משפט סימנים ש""ס, שס""ו, שס""ז וע""ש דין גוזל לרבים","ויקרא ה, כג."
,,130,[246],"[u'Positive', 194]","[u'Positive', 194]",True,"[u'Positive Commandments', 73]","[u'Mishneh Torah, Robbery and Lost Property 1-8']","[u'Shulchan Arukh, Choshen Mishpat 360']",[u'Leviticus 5:23']
,,"https://www.sefaria.org/Sefer_HaChinukh.130
","https://www.sefaria.org/Sefer_Mitzvot_Katan,_Remazim.246
","https://www.sefaria.org/Sefer_HaMitzvot,_Positive_Commandments.194
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.194",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.73
","https://www.sefaria.org/Mishneh_Torah,_Robbery_and_Lost_Property.1-8
","https://www.sefaria.org/Shulchan_Arukh,_Choshen_Mishpat.360
","https://www.sefaria.org/Leviticus.5:23
"
,,"מצות השבת גזל - שנצטוינו להשיב את הגזלה בעין. (ב''ק סו א). כלומר שאם הדבר ממש שגזל הוא אצלו ולא נשתנה ברשותו שחיב להשיבו אל הנגזל כמות שהוא, ולא שיקחנו לעצמו ויתן דמיו לנגזל, שנאמר (ויקרא ה כג) והשיב את הגזלה אשר גזל, ואמרינן בקמא בפרק הגוזל בתרא (ב''ק קב א) תנו רבנן והשיב את הגזלה אשר גזל, מה תלמוד לומר אשר גזל? יחזיר כעין שגזל. ואם נשתנית הגזלה ברשותו של גוזל, חיב להשיב דמיה ופטור בכך, אף על פי שלא נתיאשו הבעלים ממנה (ב''ק סו ב). ואי זהו שנוי הפוטר מהשיב את הגזלה, כעין זה השנוי שאינו יכול לחזר אחר כך לבריתו, כגון הגוזל עצים ושרפן או קצץ מהן קצתן או שחפר בתוכן חפירות, וכן הגוזל צמר וצבעו או הגוזל מטוה ועשה ממנו בגד וכל כיוצא בזה. אבל הגוזל לוחות עץ, אף על פי שבנה מהן תבה, אין זה שנוי שאינו חוזר לבריתו, שהרי אפשר לפרק אותם והן חוזרין לוחות כמו שהיו, ולפיכך חיב להחזיר אותם בעין, וכן כל כיוצא בזה.
","להשיב גזל דכתיב והשיב את הגזילה אשר גזל (ויקרא ה)
"," היא שצונו להשיב את הגזלה בעצמה אם היא נשארה בעצמה, ואם נשבע בתוספת חומש, או לתת דמיה אם נשתנית. והוא אמרו יתעלה והשיב את הגזלה. וכבר בארו במסכת מכות (דף י""ד) שלאו דגזל הוא לאו הנתק לעשה, ואמרו הכתוב אמר לא תגזול והשיב את הגזלה. וכבר התבארו משפטי מצוה זו בב""ק. (ויקרא, הלכות גזלה פ""א): 
",,,"להשיב אבידה לישראל שנאמר (תצא) השב תשיבם לאחיך שם בארנו דיני השבת אבידה. ודין המשיב אבידה ונתבטל ממלאכתו ודין אומר לחבירו להציל ממונו ומתנה עמו יותר מן הראוי. ודין שיירא שטרפה גייס. ודין ספינה שהקילו ממשאה מפני הנחשול. ודין באיזה עניין מחזירין אבידה. ודין שומר אבידה אם הוא כשומר חנם או כשומר שכר. ודין לשמור האבידה שלא תתקלקל ודין באיזה מציאה יזכה האדם ובאיזה עניין. ודין מציאות בני ביתו של אדם באיזה יזכה. ודין מוצאי שטרות:
","כָּל הַגּוֹזֵל אֶת חֲבֵרוֹ שְׁוֵה פְּרוּטָה עוֹבֵר בְּלֹא תַּעֲשֶׂה שֶׁנֶּאֱמַר <small>(ויקרא יט יג)</small> ""לֹא תִגְזל"". אֵין לוֹקִין עַל לָאו זֶה שֶׁהֲרֵי הַכָּתוּב נִתְּקוֹ לַעֲשֵׂה שֶׁאִם גָּזַל חַיָּב לְהַחְזִיר שֶׁנֶּאֱמַר <small>(ויקרא ה כג)</small> ""וְהֵשִׁיב אֶת הַגְּזֵלָה אֲשֶׁר גָּזָל"" זוֹ מִצְוַת עֲשֵׂה. וַאֲפִלּוּ שָׂרַף הַגְּזֵלָה אֵינוֹ לוֹקֶה שֶׁהֲרֵי הוּא חַיָּב לְשַׁלֵּם דָּמֶיהָ וְכָל לָאו שֶׁנִּתָּן לְתַשְׁלוּמִין אֵין לוֹקִין עָלָיו: 

","<b>מצוה על הגזלן להשיב הגזילה ואם אין בה שוה פרוטה או נשתנית ובו י סעיפים:</b><br><i data-commentator=""Be'er HaGolah"" data-label=""א"" data-order=""1""></i><i data-commentator=""Beur HaGra"" data-order=""1""></i>כל הגוזל <i data-commentator=""Me'irat Einayim"" data-order=""1""></i>חייב להחזיר הגזילה עצמה שנא' והשיב את הגזילה אשר גזל <i data-commentator=""Beur HaGra"" data-order=""2""></i>ואם אבדה או נשתנית <i data-commentator=""Me'irat Einayim"" data-order=""2""></i>משלם דמיה <i data-commentator=""Beur HaGra"" data-order=""3""></i>בין שהודה מפי עצמו <i data-commentator=""Me'irat Einayim"" data-order=""3""></i>בין שבאו עליו עדים שגזל <i data-commentator=""Be'er HaGolah"" data-label=""ב"" data-order=""2""></i>אפי' גזל קורה ובנאה בבירה גדולה הואיל ולא נשתנית דין תורה הוא שיהרוס כל הבנין ויחזר הקורה לבעלים אבל תקנו חכמים מפני תקנת השבים שיהיה נותן את דמיה ולא יפסיד הבנין <i data-commentator=""Be'er HaGolah"" data-label=""ג"" data-order=""3""></i>אפי' גזל קורה <i data-commentator=""Me'irat Einayim"" data-order=""4""></i>ועשאה <i data-commentator=""Ba'er Hetev"" data-order=""1""></i>בסוכות החג ובא בעל הקורה ותובעה בתוך החג נותן לו את דמיה אבל אחר החג הואיל ולא נשתנית <i data-commentator=""Me'irat Einayim"" data-order=""5""></i><i data-commentator=""Be'er HaGolah"" data-label=""ד"" data-order=""4""></i>ולא בנאה בטיט מחזיר את הקורה עצמה: <small>הגה <i data-commentator=""Beur HaGra"" data-order=""4""></i>גזל קרקע ובנה עליה בניינים גדולים צריך לסתור הכל ולהשיב קרקע לבעלים <i data-commentator=""Me'irat Einayim"" data-order=""6""></i><i data-commentator=""Beur HaGra"" data-order=""5""></i>דלא עשו <i data-commentator=""Netivot HaMishpat, Beurim"" data-order=""1""></i><i data-commentator=""Pithei Teshuva"" data-order=""1""></i>תקנת <i data-commentator=""Ba'er Hetev"" data-order=""2""></i>השבים בקרקע (ר' י נל""א ח""ו)</small>:
","וְהָיָה֮ כִּֽי־יֶחֱטָ֣א וְאָשֵׁם֒ וְהֵשִׁ֨יב אֶת־הַגְּזֵלָ֜ה אֲשֶׁ֣ר גָּזָ֗ל א֤וֹ אֶת־הָעֹ֙שֶׁק֙ אֲשֶׁ֣ר עָשָׁ֔ק א֚וֹ אֶת־הַפִּקָּד֔וֹן אֲשֶׁ֥ר הָפְקַ֖ד אִתּ֑וֹ א֥וֹ אֶת־הָאֲבֵדָ֖ה אֲשֶׁ֥ר מָצָֽא׃
"
קלא. מצות הרמת הדשן,מצווה קלב: מצוות עשה להרים הדשן מהמזבח בכל יום,131,[], מצוות עשה ל',,," עשין קצ""ב","רמב""ם הלכות תמידין ומוספין פרק ב' הלכות י'-טו'",[],"ויקרא ו, ג."
,,131,[],"[u'Positive', 30]","[u'Positive', 30]",True,"[u'Positive Commandments', 192]","[u'Mishneh Torah, Daily Offerings and Additional Offerings 2:10-15']",[],[u'Leviticus 6:3']
,,"https://www.sefaria.org/Sefer_HaChinukh.131
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Positive_Commandments.30
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.30",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.192
","https://www.sefaria.org/Mishneh_Torah,_Daily_Offerings_and_Additional_Offerings.2:10-15
",,"https://www.sefaria.org/Leviticus.6:3
"
,,"מצות הרמת הדשן - שיסיר הכהן הדשן בכל יום ויום מעל המזבח, וזהו שנקרא תרומת הדשן, שהיתה נעשית בכל יום, שנאמר (ויקרא ו ג) ולבש הכהן מדו בד וגו', והרים את הדשן.
",," היא שנצטוו הכהנים להסיר הדשן בכל יום מעל גבי המזבח, והיא הנקראת תרומת הדשן, והוא אמרו יתברך שמו ולבש הכהן מדו בד והרים את הדשן. וכבר התבארו דיני מצוה זו בתמיד ובכפורים. (צו, תמידין ומוספין פרק ב'): 
",,,"להדליק נרות המנורה בכל יום במקדש שנ' (תצוה) להעלות נר תמיד:
","הֲרָמַת הַדֶּשֶׁן מֵעַל הַמִּזְבֵּחַ בְּכָל יוֹם מִצְוַת עֲשֵׂה שֶׁנֶּאֱמַר וְהֵרִים אֶת הַדֶּשֶׁן. וְהִיא עֲבוֹדָה מֵעֲבוֹדוֹת כְּהֻנָּה. וּבִגְדֵי כְּהֻנָּה שֶׁתּוֹרֵם בָּהֶן הַדֶּשֶׁן יִהְיוּ פְּחוּתִין מִן הַבְּגָדִים שֶׁמְּשַׁמֵּשׁ בָּהֶם בִּשְׁאָר עֲבוֹדוֹת שֶׁנֶּאֱמַר <small>(ויקרא ו ד)</small> ""וּפָשַׁט אֶת בְּגָדָיו וְלָבַשׁ בְּגָדִים אֲחֵרִים וְהֵרִים אֶת הַדֶּשֶׁן"". אֵינוֹ אוֹמֵר אֲחֵרִים שֶׁיִּהְיוּ בִּגְדֵי חֹל אֶלָּא שֶׁיִּהְיוּ פְּחוּתִין מִן הָרִאשׁוֹנִים. לְפִי שֶׁאֵינוֹ דֶּרֶךְ אֶרֶץ שֶׁיִּמְזֹג כּוֹס לְרַבּוֹ בִּבְגָדִים שֶׁבִּשֵּׁל בָּהֶם קְדֵרָה לְרַבּוֹ: 

",,"וְלָבַ֨שׁ הַכֹּהֵ֜ן מִדּ֣וֹ בַ֗ד וּמִֽכְנְסֵי־בַד֮ יִלְבַּ֣שׁ עַל־בְּשָׂרוֹ֒ וְהֵרִ֣ים אֶת־הַדֶּ֗שֶׁן אֲשֶׁ֨ר תֹּאכַ֥ל הָאֵ֛שׁ אֶת־הָעֹלָ֖ה עַל־הַמִּזְבֵּ֑חַ וְשָׂמ֕וֹ אֵ֖צֶל הַמִּזְבֵּֽחַ׃
"
קלב. מצות הדלקת אש על המזבח בכל יום,מצווה קלג: מצוות עשה שתוקד אש על המזבח תמיד,132,[]," מצוות עשה כ""ט",,," עשין קצ""א","רמב""ם הלכות תמידין ומוספין פרק ב' הלכות א'-ה'",[],"ויקרא ו, ו."
,,132,[],"[u'Positive', 29]","[u'Positive', 29]",True,"[u'Positive Commandments', 191]","[u'Mishneh Torah, Daily Offerings and Additional Offerings 2:1-5']",[],[u'Leviticus 6:6']
,,"https://www.sefaria.org/Sefer_HaChinukh.132
",,"https://www.sefaria.org/Sefer_HaMitzvot,_Positive_Commandments.29
","https://www.sefaria.org/Mishneh_Torah,_Positive_Mitzvot.29",,"https://www.sefaria.org/Sefer_Mitzvot_Gadol,_Positive_Commandments,_Remazim.191
","https://www.sefaria.org/Mishneh_Torah,_Daily_Offerings_and_Additional_Offerings.2:1-5
",,"https://www.sefaria.org/Leviticus.6:6
"
,,"מצות הדלקת אש על המזבח בכל יום - להבעיר (י''ג להיות) אש על המזבח בכל יום תמיד, שנאמר (ויקרא ו ו) אש תמיד תוקד על המזבח. ובא הפרוש של תמיד, כלומר להשים בו עצים בבקר ובין הערבים, ובבאור אמרו זכרונם לברכה (יומא כא ב) אף על פי שהאש יורד מן השמים מצוה להביא מן ההדיוט. ואל יקשה עליך לאמר מה היא מצוה זו, והלא על כל פנים היה להם להבעיר אש לצרך הקרבן שנתחיבו להקריב, ובלא אש אי אפשר. כי מצוה זו בפני עצמה היא, כי מלבד אש הצריך לקרבן היו נותנים אש למזבח במצוה זו, וכמו שדרשו זכרונם לברכה (שם מה א) שלש מערכות של אש מן הכתובים, כמו שנכתב בדינין של מצוה זו.
",," היא שצונו להבעיר אש על המזבח בכל יום תמיד. והוא אמרו יתעלה אש תמיד תוקד על המזבח, וזה לא יתכן אלא במה שצוה בהתמדת שום האש על העצים בבקר ובין הערבים. כמו שנתבאר בשני של יומא ובמסכת תמיד. ובבאור אמרו אע""פ שהאש יורדת מן השמים מצוה להביא מן ההדיוט. וכבר התבארו דיני מצוה זו ביומא ותמיד, רוצה לומר מצות מערכת האש אשר יעשו בכל יום במזבח. (צו את אהרן, עבודה תמידין ומוספין פרק ב'): 
",,,"למשות תרומת הדשן בכל יום שנ' (צו) והרים את הדשן אשר תאכל האש את עולה וגו' שם בארנו סדר עבודת התמיד:
","מִצְוַת עֲשֵׂה לִהְיוֹת אֵשׁ יְקוּדָה עַל הַמִּזְבֵּחַ תָּמִיד שֶׁנֶּאֱמַר <small>(ויקרא ו ו)</small> ""אֵשׁ תָּמִיד תּוּקַד עַל הַמִּזְבֵּחַ"". אַף עַל פִּי שֶׁהָאֵשׁ יָרְדָה מִן הַשָּׁמַיִם מִצְוָה לְהָבִיא אֵשׁ מִן הַהֶדְיוֹט שֶׁנֶּאֱמַר <small>(ויקרא א ז)</small> ""וְנָתְנוּ בְּנֵי אַהֲרֹן הַכֹּהֲנִים אֵשׁ עַל הַמִּזְבֵּחַ"":

",,"אֵ֗שׁ תָּמִ֛יד תּוּקַ֥ד עַל־הַמִּזְבֵּ֖חַ לֹ֥א תִכְבֶֽה׃ (ס)
"
