Aderet Eliyahu Text,Aderet Eliyah Ref
"<b>ערום.</b> הוא חכם לעשות דבר בערמימות וחכם להשכיל נקרא חכם גם שמצינו תחבולות שונות בחית הארץ ובעוף השמים כאשר האריכו מחקרים בספריהם. אפס אלהים חנן אותם תחבולות אלו בטבע' בעת יצירת' בלי ערמימות. אבל הויותו של נחש הי' שיוכל להתחכם בעצמו בערמימות והתחכמות בעצות משונות וז""ש מכל חית השדה אשר עשה ה' אלהים ביצירתם וטבעם. ויאמר אל האשה. גלה לנו התורה כל טענות היצר המה שנים למשפחותם בתחלה הוא בא אל האדם בטענה זו. שאי אפשר בשום אופן לאדם לקיים מצוות הש""י כי הוא דבר שאין יוכל לעמוד בו. וז""ש אף כי אמר אלהים לא תאכלו מכל עץ הגן. אולי הי' כונת הבורא שלא תאכל מאומה והוא דבר שא""א לעמוד בו. ולשון אף כי כו' כמו וכי אמר כו' ושלא תבין חוה שדעתו על עץ הדעת אמר כן. ותאמר האשה אל הנחש מפרי עץ הגן נאכל. א""כ הוא דבר שאפש' לעמוד בו:","Aderet Eliyahu, Genesis 3:1:1"
"<b>ולא תגעו בו </b>הוסיף לה אדם הראשון סייג לדבר כן אמרו באבות דר""נ פ""א. והוא לתוספת זהירות ותלתה באמירת אלהים. לומר שרצון השם הוא כן כי אמירה הוא רצון. ואמרה פן תמותון כן אמר לה אדם כי הי' ספק בדעתו אם בא הציווי גם עלי' מפני שהיתה בו בגוף אחד. או בעבור שנתייחד הדבור אליו לא בא הציווי עלי':",
"<b>לא מות תמותון. </b>פי' כי אין בטבעו להמית רק שרצון הבורא לצוות לכם למנוע מכם ידיעת טו""ר ולכן הפחיד אתכם. וזאת היא טענה השני' של היצה""ר להטעות את האדם מדרך השכל בפירוש התורה ולהראות לו היתירים ולגלות פנים שלא כהלכה וז""ש לא כמו שאתה סובר שכוונת הש""י במה שאמר מות תמות. פי' מית' גופנית:","Aderet Eliyahu, Genesis 3:4:1"
"<b> אלא מית' רוחני' שתגבר השכל על הגוף והיית' כאלהי' ככל המלאכי' יודעי טו""ר בעצ'</b> ולא בחקירות הזמן ועמל הגוף. וכוונתו הי' שתצרכו להעמל. וז""ש ונפקחו עיניכם:",
<b>כי יודע אלהו' וגו' </b>יודעי טוב ורע. בעבור שיודע אלהים כי תיכף ביום אכלכ' ממנו ונפקחו עיניכם ולא תצטרכו להעמל ולידע הדבר מהנסיון הזמן רב:,
"<b>ותרא האשה </b>מפני שכל טובת העולם נחלקים לשלשה אלו. טוב ערב מועיל והסי' טעמו וראו כי טוב. כי מהש""י יגיע לנו כל שלשה אלו. ואחר ששמעה האשה דברי הנחש התחילה לעיין בדבר וז""ש ותרא כי טוב העץ למאכל בעצם הטוב זולת הערב והמועיל. וכי תאוה הוא לעיני'. הוא הערב אשר יתאו' האדם בכל אות נפשו לא כן אל המועיל או אל הטוב. ונחמד העץ להשכיל הוא המועיל כי החמדה הוא אל דבר רוחני או אל ההשכלה אשר יגיע ממנו הכבוד. ותאכל היא בראשונה וכיון שראתה שלא מתה מיד אז האמינ' אל דברי הנחש שכוונ' מות תמות הוא אל הגברת שכל על הגוף. ותתן גם לאישה עמה ויאכל. פי'. אחר שאכלה לבדה אכלה עמו ג""כ. ולכן נתקלל' עמו בקללתו וגם בקללות מיוחדת א' על אכילת' לבדה וא' על אכלה עמו:",
<b>ותפקחנה </b>קודם שאכלו מעץ הדעת הלכו לתומתן ולא חשבו על הרע שיוכל להיות. וכיון שאכלו ותפקחנה כו' להשגיח בעינ' פקיח'   על כל דבר ולדאוג על כל רע אשר יוכל להיות אז נודע להם כי ערומים הם הוא ידיעת פחיתות מה שאל הדמיון ואל ההרהורים רעים:,
"<b>לרוח היום.</b> פי' שהקול הולך עם הרוח כמו שכתו' אצל אליהו והנה רוח גדולה וכן ביחזקאל ואראה והנה רוח כו' ע""ש. וקודם החטא זכו לגילוי השכינ' פנים אל פנים אפס אחר החטא לא שמעו רק בת קול וזהו קול ה' אלהים מתהלך בגן בפני עצמו. לרוח היום כי רוח היום הביא להם הקול וזהו בת קול:","Aderet Eliyahu, Genesis 3:8:1"
<b>ויתחבא כו'.</b> כי ידעו והבינו שחטאו נגדו:,"Aderet Eliyahu, Genesis 3:8:2"
"<b>ויקרא. </b>הקריאה היתה כ""א להכניס עמו בדברים. ויאמר לו איכה. פי' התבונן בעצמך איך נפלת ממעלתך. איה מדרגתך:","Aderet Eliyahu, Genesis 3:9:1"
"<b>ואירא כי עירום אנכי ואחבא. </b>מדוע לא אמר ואבוש כי עירום אנכי. והוא מפני שראה כי אבד גילוי השכינה. וז""ש את קולך שמעתי בגן ולא פנים אל פנים כבראשונה לכן ואירא כי עירום אנכי הבנתי הפחיתות של העירום כי מתחילה לא ידעתי רק הטוב. ועכשיו שהשכלתי את הרע ואחבא:","Aderet Eliyahu, Genesis 3:10:1"
"<b>ויאמר </b>שאל ממנו ב' שאלות. א' מי הגיד לך כי ערום אתה ביאורו וכי היתה הבריאה חסירה. וזה הוא רק מצד הדמיון והרהור הרע שנית איך מלאת את לבך לעבור על מצותי וז""ש המן העץ. הוא ה' התמיה:",
"<b>ויאמר האדם </b>השיב ב' תשובות על השאלה השני'. ועל שאלה הראשונ' שתק והודה כי זאת בא לו מן הדמיון. תשוב' הראשונה מדוע עברתי על מצותיך הוא כיון שראיתי אחר הצווי הבאת לי אשה חשבתי כי שמעה ממך שהתרת את הציווי. שנית צווית לי שלא אוכל ממנו שלא אתלוש הפרי ממנו בידי. אפס היא נתנה לי מן העץ וחשבתי שמותר לאכול על ידה כמ""ש ומעץ הדע' טוב ורע לא תאכל ממנו. ממנו מיותר וחשבתי שכוונתך הוא שלא נשחית את העץ לכן אמר כי ביום אכלך ממנו דוקא. ד""א היא נתנה לי מן העץ ולא ידעתי איזה עץ הוא לכן ואוכל:",
<b>מה זאת עשית.</b> ולא הוצרך לפרוט לה כי שמעה דברי אדם:,"Aderet Eliyahu, Genesis 3:13:1"
<b>ותאמר האשה הנחש השיאני ואוכל. </b>לשון הסתה בא בשמות שונות ולשון השיאני היא הטעאה שבא אל האדם שהמסית מנשא את האדם בחניפותו עד שמאמין לכל דבריו. וזאת תשובתה שהנחש החניף אותי עד שמשך את לבבי ונפשי אליו באמרו כי הוא יועץ אותי לטובתי כי יודע אלהי' כי ביום אכלכם ממנו והייתם כאלהים וגו' ואינו חפץ בטובתכ' אכן גדול הבנתכם ואין חסר לכם כי אם לאכל ממנו. לכן ואכל:,"Aderet Eliyahu, Genesis 3:13:2"
<b>ויאמר ה' אלהים. </b>פי' בפמליא של מעלה אמרו כן. כי עשית זאת ביאורו עד כה הגיע ערמימותיך להחניף כל כך את האדם עד שמלאת את לבך לדבר עלי סרה שאינני חפץ בטובת האדם לכן ארור אתה מכל הבהמה. פי' ותחסר מכל בהמה ומכל חית כו' כי לפי רוע לבבך גם אם תשוה לבהמות וחיות תחרב העולם כולו לכן על גחונך תלך שאם תלך כשא' כל החיות תטעה את העולם ומלואה וגם עפר תאכל כל ימי חייך. כי גדלה תאותו וקנאתו עד שלא הי' משאיר שום מאכל בני אדם לכן קללו שלא יהנה משום מאכל אדם עד שיטעם טעם עפר בכל מאכל שיאכל:,
<b> ולפי שלא הזכיר רק האכילה לכן ישלוט במשקות הגלוים:</b>,
"<b>ואיבה אשית.</b> אולי ברוב הזמן תשוב לפתות את האשה או את זרעה. לכן אשית איבה בטבע שניהם שיברחו זה מזה בראותם יחד. אפס ידעתי רוע טבעך שתוכל להסתיר שנאתך בחובך כדי לפתות אותו לרעה. לכן נתתי בטבע האדם מיד שיראה אותך מרחוק ירוץ עליך לישוף ראשך. ואתה על גחונך תלך ותנועתך מאוחר לכן תשופנו עקב ולא ללחום עמו ותוכרח לברוח מפניו ואין הנחש ממית כ""א החטא בעונש הבא בסוף וזהו עקב:","Aderet Eliyahu, Genesis 3:15:1"
<b>אל האשה אמר.</b> באופן אחר. שלא הכביד עונשה בבת אחת כמו עונש הנחש. אלא הרב' ארב' עצבונך והרונך. מעט מעט ברוב הזמן. עצבונך היא צמצום כמו אמות עוצבות ואמות שוחקות. ביאורו שקודם החטא היתה הרה ויולדת יחדיו:,"Aderet Eliyahu, Genesis 3:16:1"
"<b> בכל יום (וכן יהא לימות המשיח שבת למ""ד ע""ב) ועכשיו יצמצם רחמה שלא תהא</b> יולדת בכל יום כתרנגולת. וכן הרונה ישתהא יותר:",
<b>בעצב תלדי בנים </b>שלא תהא יולדת ברווח. ,
<b>ואל אישך תשוקתך</b> אין תשוק' האש' אלא לבעל' ולא לשו' דבר ההשכל'. היפך כוונתה כי נחמד העץ להשכיל:,
<b>והוא ימשול בך.</b> היפך כוונתה שנתנה לו מן העץ שיהא הוא כרוך אחריה אפס הוא ימשול בך:,"Aderet Eliyahu, Genesis 3:16:2"
"<b>ולאדם אמר. </b>באופן אחר וגילה לו העונש בערך החטא. מפני שסרת מן הדרך אני אמרתי אכילת עץ הדעת רעה היא מאד ושמעת בקול אשתך שאמרה כי טוב הוא בלי טעם האמנת לה יותר ממני לעבור על מצותי והוא מפני שכרוך אתה אחריה בעבור רוב העונג ולא תחסר לך כל. כי טבע הפירות והתבואות היו למלאות חסרון הליחות השרשו שנתכו בכל עת מחום הטבעי. לכן תקנתך להיות ארורה האדמה בעבורך שלא תוציא הפירות ברוב טעם הליחות. ולא תמלא חסרונך בכל. שנית בעצבון בדוחק והוא היגיעה ולא בריוח תאכלנה כל ימי חייך. ולא תפנה מדעתך להיות כרוך אחר התאוה. ארורה האדמה ולא אמר ארור אתה מן האדמה כמ""ש אצל קין לפי שע""י כך נמחה זרע קין לגמרי וזה לא רצה הקב""ה שיתקלל מין האדם ח""ו:","Aderet Eliyahu, Genesis 3:17:1"
<b>וקוץ ודרדר </b>יש בזה ב' קללות א' שתצמח הארץ קוץ ודרדר ליסרך בשוטים ועקרבים להכניע רוע בחירתך אם לא תשוב מדרכך הרעה אביא עליך צר ואויב ותנום אל היערות להמלט על נפשך ב' ואכלת שמה את עשב השדה להחיות נפשך אז תכנע לבבך הערל כמו שיהי' לעת קץ הימין. עוד תקצה אחרת תיקן לנו להסיר מכשול הבא מתאוה הרעה שלא נוכל ליזהר עוד ממותרות האכילה והשתיה והוא מקור לכל נגע ומחלה תיקן לנו בזעת אפך תאכל לחם שיצא המותרות. עד שובך בעצמך בלי שום ליחות המותרות. אל האדמה כי ממנה לקחת במעט ליחות הטבעי ולא בחלב הכסלים והבטן. כי עפר אתה ואל עפר תשוב עם הבשר והדם והחלב וכולם ישובו לעפר:,
<b> מוטב שיחסרו המותרות קודם שובו אל האדמה</b>. ועד שובך כו' זה אינו קללה אלא זה בחיוב כי עפר אתה ואין בך עתה התגברות השכלי שיהי' החומר זך ונקי. ולכן חנוך ואליהו שלא נמשכו אחר החומר כלל לא חזרו לעפר ואלו הי' זה קללה לא נמלטו אלו. והתוספת קללה אצלו על המיתה לפי שלא האמין בה' והאמין לאשתו יותר:,
