Source Text,Found Text,URL,Wrong segment (seg) / Wrong link (link)
" הלום. ר' יוחנן (נ""א יונתן) פתר בה שית שטין מדבר בדוד.  גשי הלום קרובי למלכות ואין הלום אלא מלכות. הה""ד (שמואל ב' ז') כי הביאותני עד הלום. ואכלת מן הלחם. זו  לחמה של מלכות. וטבלת פתך בחומץ. אלו היסורין. שנאמר (תהלים ",ויבא המלך דוד וישב לפני יהוה ויאמר מי אנכי אדני יהוה ומי ביתי כי הבאתני עד־הלם,https://sefaria.org/Ruth_Rabbah.6.6?p2=II_Samuel.7.18,
"ועם כל דא מארי מתיבתא, לא כל כבוד שוה, דהא (מלאכי א) בן יכבד אב ועבד אדוניו. בן יכבד, על מנת דלא לקבלא אגרא, אבל מצווה הוא בכבוד אבא ואימא. ואי לא בעי ",בן יכבד אב ועבד אדניו ואם־אב אני איה כבודי ואם־אדונים אני איה מוראי אמר  יהוה צבאות לכם הכהנים בוזי שמי ואמרתם במה בזינו את־שמך,https://sefaria.org/Zohar.3.82b.6?p2=Malachi.1.6,
" רצונו רק להטיב. וכענין שאיתא במדרש (תנחומא תזריע) על הפסוק לא יגורך רע, אין הרע יורד מן השמים, וכן כתיב (איכה ג) מפי העליון לא תצא הרעות. וכל מה שנמצא רע בעולם הוא הכל מצד האדם. אבל יראי ועובדי ד', מראה להם השי""",מפי עליון לא תצא הרעות והטוב {ס}        ,"https://sefaria.org/Tiferet_Yosef,_Emor.1?p2=Lamentations.3.38",
" כתנאי דפליגי בפ""ח דפאה מ""ה ור' יוסי כר""מ דשם. ונ""ל סמך יפה להת""ק מקרא סאה סלת בשקל וסאתים שעורים בשקל (מלכים ב' ז'):",ויאמר אלישע שמעו דבר־יהוה כה  אמר יהוה כעת  מחר סאה־סלת בשקל וסאתים שערים בשקל בשער שמרון,https://sefaria.org/Rashash_on_Mishnah_Ketubot.5.8.1?p2=II_Kings.7.1,
" ממקומו מעט, שזה מרמז על קדש עצמך במותר לך, ופורעין את העור השני שעי""ז לא יזכר עוד מקומו הראשון, כמד""א (משלי ד) פרעהו אל תעבר בו, וכענין דאיתא בש""ס (יבמות כא.) שניות לעריות מנין שנאמר (...) פרעהו אל תעבר בו, וכענין דאיתא בש""ס (יבמות כא.) שניות לעריות מנין שנאמר (משלי ד) פרעהו אל תעבר בו. שזה הוא גדר וסייג בל יבא אדם לידי ערוה ממשלדכמו שנתבאר בשער המצוות לרבנו האריז""ל... היינו להזיזו ממקומו ראשון ולא להשליכו וכו'. כמו כן כאן שמשנה מן זה המקום שלא יוכל עוד לבא לזה וכדכתיב (משלי ד) פרעהו אל תעבור בו. שמזה הפסוק למדו חכז""ל על גדר ערוה, כדאיתא (יבמות כא.) רמז לשניות מן התורה מניין",פרעהו אל־תעבר־בו שטה מעליו ועבר,"https://sefaria.org/Beit_Yaakov_on_Torah,_Vayera.8.1?p2=Proverbs.4.15",
" העולה. לפי שאמר למעלה מן הענין נפש כי תחטא צריך להביא עולה שלא מן הגזל אלא עולה שהקב""ה חפץ בה שנאמר (ישעיה סא) שונא גזל בעולה. ואומר (תהלים מ) עולה וחטאה לא (חפצתי) [שאלת]:",כי אני יהוה אהב משפט שנא גזל בעולה ונתתי פעלתם באמת וברית עולם אכרות להם,"https://sefaria.org/Midrash_Lekach_Tov,_Leviticus.6.2.3?p2=Isaiah.61.8",
" מגילה ד""ה א""ר, לקמן פ' מקץ אות יג ד""ה וזהו קץ.. ולכן הכועס הוא מפריד עצמו ומתרחק מאור השורש מאד כדכתיב (תהילים צד) היחברך כסא הוות, היינו כסא שיש לה הויה בפני עצמה אין לה חיבור להשי""תקאמבואר בהרבה מקומות בספרי רבוה""ק... וירא ד""ה ולזה: כי מי שיוכל לדמות בנפשו שיש לו כח פעולה, זה אינו יכול להיות מרכבה לשכינה, וכמו שנאמר (תהילים צד) היחברך כסא הוות. וביאר בזה כבוד אאמו""ר הרב הגאון הקדוש זללה""ה כי מי שידמה לו שיש לו רכוש והון וכח ",היחברך כסא הוות יצר עמל עלי־חק,"https://sefaria.org/Beit_Yaakov_on_Torah,_Noach.19.2?p2=Psalms.94.20",
"תנו רבנן אין פולין ברה""ר וכו'. אפיקטויזין קיא ויש אומרים ג' מלות הן אפיק טפי זון (איוב כא) שורו עבר ולא יגעיל מתרגמינן יפק טפי זון:",שורו עבר ולא יגעל תפלט פרתו ולא תשכל,https://sefaria.org/Ran_on_Shabbat.5a.17?p2=Job.21.10,
 המבול וכאנשי סדום ועמורה אלא שכל אחד ואחד נידון כפי מעשיו. שאל אביך ויגדך.  אלו הנביאים כענין שנאמר (מלכים ב ב) ואלישע ראהו והוא מצעק אבי אבי רכב ישראל ופרשיו. זקניך ויאמרו לך. אלו זקנים כענין שנאמר (במדבר יא) ,ואלישע ראה והוא מצעק אבי  אבי רכב ישראל ופרשיו ולא ראהו עוד ויחזק בבגדיו ויקרעם לשנים קרעים,"https://sefaria.org/Midrash_Lekach_Tov,_Deuteronomy.32.7.1?p2=II_Kings.2.12",
" הוא אלא ביו""ט שני אמאי לא א""ר יוחנן משום ר""ש בן יוחאי [דף ל.] משום דהויא ליה מצוה הבאה בעבירה שנאמר (מלאכי א) והבאתס גזול ואת הפסח גזול דומיא דפסח מה פסח אין לו תקנה אף גזול אין לו תקנה ל""ש לפני יאוש ל""ש לאחר",ואמרתם הנה מתלאה והפחתם אותו אמר יהוה צבאות והבאתם גזול ואת־הפסח ואת־החולה והבאתם את־המנחה הארצה אותה מידכם אמר יהוה {ס}        ,https://sefaria.org/Ran_on_Sukkah.13b.7?p2=Malachi.1.13,
" היה הפקר שנא' (עזרא י) וכל אשר לא יבא לשלשת ימים בעצת השרים והזקנים יחרם כל רכושו וגו' ר""א אמר מהכא (יהושע יט) אלה הנחלות אשר נחלו אלעזר הכהן ויהושע בן נון וראשי האבות למטות בני ישראל וכי מה ענין אבות אצל ראשי",אלה הנחלת אשר נחלו אלעזר הכהן  ויהושע בן־נון וראשי האבות למטות בני־ישראל  בגורל  בשלה לפני יהוה פתח אהל מועד ויכלו מחלק את־הארץ {פ},https://sefaria.org/Rif_Gittin.19a.2?p2=Joshua.19.51,
 הקרוב מביאין אותו מכל מקום וכו' פי' מפני מה אמרו מצות העומר להביא מן הקרוב למה משום שנא' בפרשת ויקרא (ויקרא ב) ואם תקריב מנחת בכורים לה' אביב קלוי באש גרש כרמל תקריב. וצריך להיות רך מל  היה מביא אותו מן הקרוב לירושלים... (שמות טז) והעומר עשירית האיפה הוא. והשאר נפדה ונאכל לכל אדם בא לו לעשרון. ונותן שמנו ולבונתו שנאמר (ויקרא ב) ונתתה עליה שמן ושמת עליה לבונה מנחה היא. יצק ובלל. הניף והגיש. שנאמר והניף את העומר לפני ה'. משקרב,ואם־תקריב מנחת בכורים ליהוה אביב קלוי באש גרש כרמל תקריב את מנחת בכוריך,"https://sefaria.org/Midrash_Lekach_Tov,_Leviticus.23.13.1?p2=Leviticus.2.14",
 אף היא אינה שמחה.   שבו נגנז בנין בית המקדש שנאמר (שמות מ') ולא יכול משה לבא אל אהל מועד.  והא כתיב (יהושע ה') ויהי בהיות יהושע. אמר להם אף היא אינה שמחה שבו קרע יהושע שמלותיו שנאמר (שם ז')ויקרע יהושע שמלותיו.,ויהי בהיות יהושע ביריחו וישא עיניו וירא והנה־איש עמד לנגדו וחרבו שלופה בידו וילך יהושע אליו ויאמר לו הלנו אתה אם־לצרינו,https://sefaria.org/Ruth_Rabbah.1.7?p2=Joshua.5.13,
 פירושו שפחה ונכרית הבנים הולכין אחריהם. שפחה דכתיב (שמות כא) האשה וילדיה תהיה לאדוניה. נכרית דכתיב (דברים ז)כי יסיר את בנך מאחרי. בנך הבא מאיש קרוי בנך ואין בנך מן הכנענית קרוי בנך אלא בנה. כל שמטמא להם קורע,כי־יסיר את־בנך מאחרי ועבדו אלהים אחרים וחרה אף־יהוה בכם והשמידך מהר,"https://sefaria.org/Midrash_Lekach_Tov,_Leviticus.21.2.1?p2=Deuteronomy.7.4",
 חלצה וקראה אבל לא רקקה רבי אליעזר אומר חליצתה פסולה ר' עקיבא אומר חליצתה כשרה (דף קד:) אמר רבי אליעזר (דברים כה) ככה יעשה דבר שהוא מעשה מעכב אמר ליה רבי עקיבא משם ראיה ככה יעשה לאיש דבר שהוא מעשה באיש:,ונגשה יבמתו אליו לעיני הזקנים וחלצה נעלו מעל רגלו וירקה בפניו וענתה ואמרה ככה יעשה לאיש אשר לא־יבנה את־בית אחיו,https://sefaria.org/Rif_Yevamot.34a.2?p2=Deuteronomy.25.9,
 יפקוד ה'  רוצה היה משה רבינו שיהו בניו יורשים שררתו והתחיל לבקש מלפני הקב״ה יפקוד ה' וגו. א״ל הקב״ה (משלי כז) נוצר תאנה יאכל פריה אתה יודע שהרבה שרתך יהושע והיה משכים ומעריב לבית הוועד והוא היה מסדר את הספסלי,נצר תאנה יאכל פריה ושמר אדניו יכבד,"https://sefaria.org/Midrash_Lekach_Tov,_Numbers.27.16.2?p2=Proverbs.27.18",
 ריבוי אחר ריבוי אלא למעט מיעטו הכתוב למזוזה אחת דברי רבי ישמעאל רבי עקיבא אומר אינו צריך הרי הוא אומר (שמות יב) על המשקוף ועל שתי המזוזות שאין תלמוד לומר שתי ומה תלמוד לומר שתי זה בנה אב על כל מקום שנאמר מזוזות,ועבר יהוה לנגף את־מצרים וראה את־הדם על־המשקוף ועל שתי המזוזת ופסח יהוה על־הפתח ולא יתן המשחית לבא אל־בתיכם לנגף,https://sefaria.org/Rif_Halakhot_Ketanot_(Menachot).6a.5?p2=Exodus.12.23,
" אל אשר יהיה שמה הרוח ללכת ילכו לא יסבו בלכתן. וכן מצינו באאע""ה שהיה זריז וחם תמיד בחפצי שמים, כדכתיב (תהלים קי) לך טל ילדותך, שנדרש (שוחר טוב ...) לך טל ילדותך, שנדרש (שוחר טוב תהלים קי) על אברהם אבינו שהיה חם וזריז תמיד ברצון השי""ת כמו בילדותו, ולזה הוא מרכבה לשכינהבנתבאר לעיל פרשת ל",עמך נדבת ביום חילך בהדרי־קדש מרחם משחר לך טל ילדתיך,"https://sefaria.org/Beit_Yaakov_on_Torah,_Vayera.1.1?p2=Psalms.110.3",
 יא.) ואמר רבה בר מחסיא אמר רב חמא בר גוריא אמר רב כל עיר שגגותיה גבוהין מבית הכנסת לסוף חריבה שנאמר (עזרא ט) לרומם את בית אלהינו ולהעמיד את חרבותיו פירוש כשם שהמרומם בית אלהינו מעמיד את חרבותיו כך מי שאינו מ,כי־עבדים אנחנו ובעבדתנו לא עזבנו אלהינו ויט־עלינו חסד לפני מלכי פרס לתת־לנו מחיה לרומם את־בית אלהינו ולהעמיד את־חרבתיו ולתת־לנו גדר ביהודה ובירושל͏ם {ס}        ,https://sefaria.org/Rif_Shabbat.4b.10?p2=Ezra.9.9,
" ולילה חקות שמים וארץ לא שמתי. ולא עוד אלא שכל העו""ג נקראו נכרים לפני הקב""ה. (וישראל נקראים קרובים) הה""ד (מלכים א' ח') וגם אל הנכרי אשר לא מעמך ישראל הוא. וישראל נקראו קרובים הה""ד (תהלים קמ""ח) לבני ישראל עם קרובו. ולא",וגם אל־הנכרי אשר לא־מעמך ישראל הוא ובא מארץ רחוקה למען שמך,https://sefaria.org/Esther_Rabbah.8.13?p2=I_Kings.8.41,
" היה מקושר עם אור השי""ת, וזה גדולה תשובה שמגעת עד כסא הכבוד. וכמו שביאר בזה כבוד אזמו""ר זללה""ה על פסוק (תהלים צ""ד) היחברך כסא הוות. שהכסא שנוטל לעצמו כח והויה בפני עצמו לא ישב עליו השי""ת. שאם אדם נוטל לעצמו איזה גיאות,",היחברך כסא הוות יצר עמל עלי־חק,"https://sefaria.org/Tiferet_Yosef,_Vayeilech_and_Shabbat_Shuvah.4?p2=Psalms.94.20",
"וחיפה שפתיו העליונות בזהב. בירושלמי יליף לה דכתיב (שמות כ""ה) וצפית אותו זהב טהור מבית ומחוץ, מה תלמוד לומר תצפנו להביא שפתו העליונה. ורצה לומר דדייק דשלשה ארונ",וצפית אתו זהב טהור מבית ומחוץ תצפנו ועשית עליו זר זהב סביב,https://sefaria.org/Etz_Yosef_on_Shir_HaShirim_Rabbah.1.11.1.8?p2=Exodus.25.11,
" והענין הוא כי ארי מורה על נקודה אמצעית, כענין דאיתא בש""ס (מנחות צז) והאריאל שתים עשרה על שתים עשרה (יחזקאל מג) והא עשרים וארבעה הוה אלא מאמצעיתו הוא מודדסחבית יעקב ויקרא פרשת בהר אות כב.. ובישראל, יהודה הוא הנ",(והאראיל) [והאריאל] שתים עשרה ארך בשתים עשרה רחב רבוע אל ארבעת רבעיו,"https://sefaria.org/Beit_Yaakov_on_Torah,_Vayigash.10.1?p2=Ezekiel.43.16",
" בלכתה לאחרים, ומזה לא תמצא בכל ספרי הנביאים שיתפוש שום נביא לשום אומה בענין ע""ג כי אם לישראל והוא שכתוב (דברים ד) אשר חלק ה' אלהיך אותם לכל העמים תחת כל השמים ואתכם לקח ה'.
",ופן־תשא עיניך השמימה וראית את־השמש ואת־הירח ואת־הכוכבים כל צבא השמים ונדחת והשתחוית להם ועבדתם אשר חלק יהוה אלהיך אתם לכל העמים תחת כל־השמים ואתכם לקח יהוה ויוצא אתכם מכור הברזל ממצרים להיות לו לעם נחלה כיום הזה,"https://sefaria.org/Rabbeinu_Bahya,_Shemot.20.5.2?p2=Deuteronomy.4.19-20",
