Quoting Ref,Quoted Ref,Score,Quote Num,Snippet
"Otzar Midrashim, Midrashim of Rabbi Akiba, Aleph Bet of Rabbi Akiba (Version 2) 18",Hosea 1:2,9.899314707999453,0," א״ל מפני שבך עתיד לבוא זנות לעולם, שנאמר כי זנה תזנה הארץ מאחרי ה' (הושע א׳) ולא עוד אלא שבך עתידין ישראל לזנות לבנות מואב ויפול מהם כ״ד אלף"
Jerusalem Talmud Rosh Hashanah 9b:2,Leviticus 23:4,9.061987122809473,0,) אלה מועדי ה' מקראי קדש:
Sefer HaChinukh 167:3,Zevachim 34a:10,-17.96909173878795,0," מקדש וקדשיו כמו שכתבנו למעלה (מצוה קכג). ומה שאמרו זכרונם לברכה, (זבחים לד א) שאין חיבין על אכילת קדש שיש לו מתירין עד שיקרבו מתיריו כלומר הא"
Sefer HaChinukh 167:3,Meilah 10a:15,11.723240129480349,0,) שכל שיש לו מתירין אין חיבין עליו משום פגול או נותר או משום טמא 
Rashi on Yevamot 30b:8:1,Bava Batra 175b:1,22.872102223756052,0,"כתב בכתב ידו - דקי""ל (ב""ב דף קעה:) הוציא עליו כתב ידו שהוא חייב לו גובה מנכסים בני חורין אלמא כתב "
Teshuvot haRashba Meyuchas LehaRamban 7:2,Bava Batra 151a:10,-3.1199306403515203,0," צלוחיתו כעניין שאמרו בבריא, לפי שנסתפק לי הדבר מההיא מלוגא דשטרי (ב״ב דף קנ״א) דאמיה דרב עמרם חסידא דלא הזכירו שם בגמרא שכתבה לו וכל מה שכתוב "
Tosafot on Menachot 93a:16:1,Zevachim 49b:21,12.489473517868895,0," מעולת ראייה. אע""ג דעולת ראייה גופה מעולת נדבה גמרה כדבסמוך וקיימא לן (זבחים דף מט:) דדבר הלמד בהיקש אין חוזר ומלמד בג""ש הני מילי היכא דיליף ההיא מי"
Rashi on Isaiah 51:2:2,Numbers 1:16,-3.132529635245996,0," הגליתיו שם מארצו וממולדתו, קראתיו רביתיו וגדלתיו לשון קריאי העדה (במדבר א) וכשם שהוא היה יחיד וגדלתיו כן אגדל אתכם שאתם יחידים לי:
"
Tosafot on Menachot 93a:5:1,Bava Metzia 55a:2,-5.660759843234797,0," הכא לגבי סמיכה חשיב תחלת הקדש ואית ספרים דגרסי הכא איפכא ובפ' הזהב (ב""מ נה.) נמי קרי תמורה סוף הקדש לגבי חילול:"
"Meshech Hochma, Ekev 10",Nedarim 81a:4,-11.226832669551039,0," לשמה וללמוד אותה לשם יוצרה ומכשירתו ונהנין ממנו כו', וכמו שאמרו (בנדרים דף פ""א) שלא ברכו בתורה תחילה ועיין ר""ן שם, אבל כשלמד אז אינו צריך ברכה,"
"Meshech Hochma, Ekev 10",Berakhot 32a:12,-5.112547198587559,0," לבעט, וכמוש""א אכלת שבעת כו' שכחת שם ד' אלדיך מלי כריסי זני בישי (ברכות ל""ב), לכן צוה השי""ת שכשיאכל וישבע יזכיר שם אלוד' בתודה ויברכנהו ויזכ"
"Rabbeinu Bahya, Shemot 25:11:1",Job 29:14,3.357909506291831,0," כברו כשם שהיה הארון שהיה זהב מבפנים ומבחוץ, ולזה רמז הכתוב באמרו (איוב כט) צדק לבשתי וילבשני פירוש מבפנים ומבחוץ. ודרשו רז""ל למה נמשלו דבר"
Tosafot on Sukkah 47b:5:1,Exodus 32:34,1.4976835003283888,0," והנחתו גבי השתחויה כתיב ומשמע ליה לשון תנופה מלשון לך נחה את העם (שמות לב) מנא""ר בלע""ז ומוליך ומביא א""נ מדאחר הנחת כהן כתיב' עוד הנחה אחרי"
"Ein Yaakov, Bava Batra 9:8",Proverbs 15:15,5.851913811070448,0,"קיט אמר רבי זירא, [אמר רב]: מאי דכתיב: (משלי טו) ""כל ימי עני רעים""? זה בעל תלמוד. ""וטוב לב משתה תמיד"", זה בעל מש"
"Ein Yaakov, Bava Batra 9:8",Ecclesiastes 10:9,20.506080578733243,0," אמר: איפכא, והינו דאמר רב משרשיא משמיה (דרבי) [דרבא]: מאי דכתיב: (קהלת י) ""מסיע אבנים יעצב בהם, בוקע עצים יסכן בם"", ""מסיע אבנים יעצב בהם"""
Metzudat Zion on Zechariah 12:6:2,Deuteronomy 24:19,-4.95771095522638,0,בעמיר. כן יקרא אגודת השבלים כמו ושכחת עומר בשדה (דברים כד): 
"Ein Yaakov, Bava Batra 9:4",Genesis 46:23,1.1437395892262758,0,"קיז ""ובני דן חשים"" (בראשית מו). תנא דבי חזקיה: מלמד שהיו בניו מרבים, כחושים של קנה. "
Metzudat Zion on Zechariah 12:6:1,Leviticus 11:35,-2.3662826988341736,0,ככיור. ענין לפיד ושלהבת וכן תנור וכירים (ויקרא יא) הנקרא כן בעבור שמונח עליו תדיר לפידי אש: 
"Ein Yaakov, Bava Batra 9:2",Genesis 24:1-2,9.780275212715136,0," מני? רבי יהודה היא. הי רבי יהודה? אילימא רבי יהודה ד'בכל', דתניא: (בראשית כד) ""וה' ברך את אברהם בכל"", רבי מאיר אומר: שלא היתה לו בת. רבי יהוד"
"Ein Yaakov, Bava Batra 9:2",Zephaniah 1:15,5.013224365450628,0," (במדבר כז) ""והעברתם את נחלתו לבתו"". ואין 'העברה' אלא עברה, שנאמר: (צפניה א) ""יום עברה היום ההוא"". לענין ירושה, בן עדיף ליה, לענין הרוחה, בת"
Metzudat Zion on Isaiah 28:4:4,Job 15:32,-0.7920693854551475,0,"בכפו. ענינו ענף כמו וכפתו לא רעננה (איוב טו):
"
"Arvei Nachal, Balak 1:47",Chullin 60b:5,5.313240001285568,0,) מלמד שיצאו דשאים ועמדו על פתח קרקע ולא יצאו עד שבא אדם הראשון ו
"Arvei Nachal, Balak 1:44",Taanit 10a:2,0.3661228448082685,0,"ואמרינן (בתענית י.) ארץ ישראל משקה הקב""ה בעצמו ושאר ארצות ע""י שליח, שנאמר (איוב ה, י)"
"Arvei Nachal, Balak 1:44",Taanit 9a:8,1.8886072431912586,0," ולרחם וליתן מתנות חנם, אע""פ שאינו כדאי וא""צ זכות כ""כ, ומש""ה ארז""ל (תענית ט.) מטר בשביל יחיד, לאפוקי מה שהוא ע""י שליח הוא רק ע""פ הדין הגמור, "
"Arvei Nachal, Balak 1:49",Taanit 10a:16,5.144770654757061,0,"ואמרינן במס' תענית (תענית י. במשנה) הגיע י""ז במרחשון דאז זמן רביעה א' ולא ירדו גשמים, התחילו "
Tosafot on Bava Metzia 41b:4:1,Bava Kamma 57a:15,-8.327013027492093,0," לר' יוחנן דסבר הכא דמכפל עבדינן פירכא וגם סבר רב יוסף בפרק הכונס (ב""ק דף נז. ושם) גבי שומר אבדה לר' יוחנן דלסטים מזויין גנב הוא אם כן גנבה ואבדה"
Tosafot on Bava Metzia 41b:4:1,Bava Kamma 57b:1,14.575579609042387,0," הוא ור' יוחנן פליג בתרוייהו הא לא קשיא דר' יוחנן סבר כתנא דהכונס (ב""ק דף נז:) דקאמר לא אם אמרת בשומר חנם שכן משלם כפל לכך שלח בה יד חייב דקאי"
Tosafot on Bava Metzia 41b:4:1,Bava Metzia 94b:7,10.460279319217758,0," סברא מנ""ל דפ' ראשונה בשומר חנם ושניה בשומר שכר דבריש השואל (לקמן בבא מציעא דף צד:) לא קים לן אלא מהך סברא דקרנא עדיפא ופי' רבינו שמואל דמסברא ידעינן"
Tosafot on Bava Metzia 41b:4:1,Bava Metzia 95a:15,-1.273749352859621,0," ד. ושם) גבי תורת הזמה לא פריך והשתא אתי שפיר הא דריש השואל (לקמן בבא מציעא דף צה.) גבי הא דגמר גנבה בשואל מק""ו דשומר שכר דפטור באונס וחייב בגנבה ואבדה"
Tosafot on Bava Metzia 41b:4:1,Bava Metzia 95a:8,4.789557033235355,1, יוסי ברבי נהוראי הוא תנא וסבר דקרנא עדיפא וכן ברייתא דהשואל (לקמן בבא מציעא דף צה.) סבר דקרנא עדיפא או לסטים מזויין גזלן הוא ור' יוחנן פליג בתרוייה
Tosafot on Zevachim 42b:9:1,Zevachim 34a:10,0.04505984230496196,0,) גבי טומאה יש לו מתירין משיקרבו מתירין אין לו מתירין משיקדש בכלי
"HaKtav VeHaKabalah, Exodus 12:41:1",Ezekiel 26:20,2.014258612442334,0," לעלות תרגומו ולא צביתון, והרבה ממנו בדניאל, ונתתי צבי בארץ החיים (יחזקאל כ""ו) אמרו עליו (כתובות קי""א) ארץ שצביוני בה, כלומר רצוני וחפצי. ולזה"
"HaKtav VeHaKabalah, Exodus 12:41:1",Ketubot 111a:16,2.014258612442334,0," צביתון, והרבה ממנו בדניאל, ונתתי צבי בארץ החיים (יחזקאל כ""ו) אמרו עליו (כתובות קי""א) ארץ שצביוני בה, כלומר רצוני וחפצי. ולזה מחנה שאר העמים נקרא חיל"
"HaKtav VeHaKabalah, Exodus 12:41:1",Ruth 2:16,5.36162674540286,0," יורה על התאחדות והתחברות דברים פרטים יחד, כמו של תשלו לה מן הצבתים (רות ב') והוא אגודת השבלים, ובלשון ארמי שרש צב ישמש על החפץ והרצון, כמו "
Ramban on Genesis 6:13:1,Sanhedrin 108a:12,-5.180468792085423,0, ולא הזכיר השחתת הדרך כי החמס הוא החטא הידוע והמפורסם ורבותינו אמרו (סנהדרין קח) שעליו נתחתם גזר דינם והטעם מפני שהוא מצוה מושכלת אין להם בה צור
"Torah Temimah on Torah, Genesis 1:4:1",Isaiah 3:10,-2.5567672338504384,0,) אטרו צדיק כי טוב כבדריש כן משום דבשאר הימים כתיב וירא אלהים כי 
Tosafot Yom Tov on Mishnah Kiddushin 3:8:6,Jeremiah 29:6,7.056822418449711,0,") ואת בנותיכם תנו לאנשים: 
"
"Teshuvot Maharam, Lemberg Edition 220:2",Gittin 37a:2,4.46033304329969,0," גובה (שם ד' קיא:) כ""ש בנכס' יתומים שר""ג ובית דינו אביהן של יתומים (גיטין ד' ל""ז.) וכאלו תפסי לי' בי דינא. ועוד יש לי ראי' לנדון זה מדאמר פ' האש' "
"Teshuvot Maharam, Lemberg Edition 220:2",Bava Kamma 114b:28,-19.35939649979836,0," להו והשתא נמי נפיק ממונא מיד שמעון דדמי למכיר ספריו וכליו ביד אחר (ב""ק ד' קי""ד:) ועדיפא מיני' דהכא מודה שמעון דשל יתומים הן ושלא כדין באו לידו א"
"Bekhor Shor, Exodus 33:14:1",II Samuel 17:11,-3.3707718534836797,0,"ואמר לו הק' פני ילכו. אני אלך כמו (ש""ב י""ז) ופניך הולכים בקרב כי זה מוטב להם שאלך עמהם והניחותי לך ממה שהיה"
"Shenei Luchot HaBerit, Aseret HaDibrot, Shabbat, Torah Ohr 22",Rosh Hashanah 27a:2,1.9545305875180627,0," דהיינו הלילה והיום, אבל זה דוחק בעיני, דזכור ושמור בדבור אחד נאמרו (ר""ה כז, א). על כן נראה בעיני, דיעלה החשבון עם אלף הז' הח' שהוא כולו קודש, "
"Shenei Luchot HaBerit, Aseret HaDibrot, Shabbat, Torah Ohr 22",Shabbat 118a:7,-0.23032069167363467,0," נתגלה לנו. אי נמי הגילוי קאי על היעודים הגשמיים הנאמרים בפרק כל כתבי (שבת קיח, א) כל המענג השבת כו' זוכה לנחלה בלי מצרים כו'. ניצל מחבלו של משיח ומלחמת"
"Shenei Luchot HaBerit, Aseret HaDibrot, Shabbat, Torah Ohr 22",Shabbat 118b:4,-5.364376626609244,0," מחולל אצלו ע""י כפיית מלך או שר, כי הקב""ה יצילנו. וק""ו הוא ממה שאמרו (שבת קיח, ב) אלמלא שמרו ישראל [שתי] שבתות מיד נגאלו, וק""ו גאולה זו:וזהו ענין"
"Shenei Luchot HaBerit, Aseret HaDibrot, Shabbat, Torah Ohr 22",Bava Batra 11a:3,5.159555458561413,0," הש""י להסתיר זה הדבר בפניהם. וזהו מתנה טובה יש לי בבית גנזי, על דרך (ב""ב יא, א) אבותי גנזו [כו'], למעלה במקום שאין היד שולטת. ואמר שהמתנה היא ו"
Rashi on Job 23:12:1,Proverbs 30:8,-18.78335346106266,0," צפנתי אמרי פיו. יותר מחוקי מזונותי הייתי זריז לצפון אמרי פיו כמו (משלי ל) לחם חוקי מזונותי:
"
Rashi on Ezekiel 16:13:2,Isaiah 4:6,4.6129506763722095,0, ה' על מכון הר ציון וגו' וסוכה תהיה לצל יומם מחורב מזרם וממטר וגו' (ישעיה ד): 
Metzudat Zion on Psalms 109:19:2,Job 12:21,3.1037297430603674,0,"ולמזח. ענין חגירה כמו ומזיח אפיקים רפה (איוב יב):
"
"Likutei Moharan, Part II 1:13",Exodus 33:17,10.878404216556255,0," שהוא המלוה הגדול כנ""ל, כי כלם הם בחינת לווין ממנו כנ""ל. וזה בחינת (שמות לג): כי מצאת חן בעיני ואדעך בשם – שעל ידי בחינת נשיאות חן, שהוא בחי"
"Likutei Moharan, Part II 1:13",Esther 2:15,14.938223161482007,0,"יג וזה בחינת נשיאות חן, בבחינת: ותהי אסתר נשאת חן בעיני כל ראיה (אסתר ב) – שכל אחד ואחד נדמה לו כאמתו (מגילה יג). כי זה הבעל תפלה הוא בב"
"Likutei Moharan, Part II 1:13",Nehemiah 9:6,6.286181532679911,0," המלוה הגדול, שכל צבא השמים וכל הכחות כלם הם בחינת לווין ממנו, בבחינת (נחמיה ט): וצבא השמים לך משתחוים – שכל צבא השמים הם משתחוים ונכנעים לשרשם"
"Likutei Moharan, Part II 1:13",Megillah 13a:20,1.1598373034329006,0," אסתר נשאת חן בעיני כל ראיה (אסתר ב) – שכל אחד ואחד נדמה לו כאמתו (מגילה יג). כי זה הבעל תפלה הוא בבחינת דבר ה', שהוא השרש העליון, שכל הכחות"
"Likutei Moharan, Part II 1:13",Bava Metzia 3a:18,2.7331534642884776,0," בהמפרסמים שהם רק על־ידי עזות, כי אין אדם מעז פניו בפני בעל־חובו (ב""מ ג), ועל כן עזותם נופל לפני הבעל תפלה, שהוא המלוה הגדול כנ""ל, כי כל"
"Likutei Moharan, Part II 1:13",Genesis 2:19,2.77291190159184,0," על־ידי עזות, הוא נופל לפניו כנ""ל. גם ואדעך בשם זה בחינת הנפשות, בחינת (בראשית ב): נפש חיה הוא שמו; כי על־ידי המפרסמים הוא מקשר עם כל הנפשות כנ""ל"
"Rabbeinu Bahya, Bereshit 1:14:8",Job 33:30,2.5166694740962434,0,") וחיתו באור תראה, וכתיב (שם) לאור באור החיים, ומעולם הרוחות הנשמ"
Tosafot on Meilah 4b:24:2,Menachot 102b:4,-4.428433114631166,0," דמי ואם תאמר אם כן ליבעי אי הלכה כרבי שמעון אי כרבנן דפליגי בהא (מנחות דף קב:) דר""ש אית ליה כזרוק דמי ורבנן לית להו כזרוק דמי וכי תימא אין הכי"
"Be'er Mayim Chaim, Exodus 6:27:1",Megillah 11a:18,6.514934302875841,0," וכל מקום שנאמר הוא, הוא לומר שהוא כן מתחלתו ועד סופו כמאמר חז""ל (מגילה י""א.) הוא משה ואהרן הן בצדקן מתחלתן ועד סופן וכו' וגם אנו נאמר הוא מש"
Tosafot on Nazir 11a:5:1,Nazir 3b:10,-6.048744741940254,0," דלעיל דאפי' לא נדר אלא מחד הוי נזיר ור""ש מתיר ואזיל לטעמיה דאמר (לעיל נזיר דף ג:) עד שיזיר מכולן: "
Tosafot on Bava Batra 128a:6:1,Sanhedrin 28a:17,-6.033185230714989,0," רב אשי מכשר באבא דאבא. וא""ת והלא אפי' שני בשני אמר בפרק זה בורר (סנהדרין דף כח. ושם ד""ה רב) דפסול וכ""ש זקנו ויש לומר דאבא דאבא כשר טפי דאיתפלג ד"
