Index Title,Bader-Jewishspritualheroes-Vol1.
"Bader-Jewishspritualheroes-Vol1., Antigonos of Socho.12","<img src='data:image/jpg;base64,/9j/4AAQSkZJRgABAQEBLAEsAAD/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wAARCABJASoDASIAAhEBAxEB/8QAGwABAAIDAQEAAAAAAAAAAAAAAAcIBQYJAwT/xAA1EAACAQMEAQQBAwIEBgMAAAABAgMABAUGBxESEwgUISIVFiMxMlEJJTNyNDdBdoG0NURS/8QAFAEBAAAAAAAAAAAAAAAAAAAAAP/EABQRAQAAAAAAAAAAAAAAAAAAAAD/2gAMAwEAAhEDEQA/APD1a+pvM2uor7QO297NjFx8stplsqI+s0kw7RvDD2HMaoeeZRwxYDoVVez1GyX5W8753I+9uPfXMva+uOz+4nHV5eZG/rceRGb5J+6k/wAirDeiLSmAg9RGRw2t7eFdQ4OKYY+xuOjxi9hlCyMrB+HljAcqoVxwGkBUxqT0FoOM9bNo3cHXGjfGultW5rEQx3IuvbW14627yjr9ni56PyFUEMpBAAPI+K6Gbj+mXaPWnhk/Afpu5i6r58AI7Tug7fVo+hiPJbkt07/VR24HFVN3d9KO4+i+97gIv1jiV4/cx0JF2n9A+1tyWPLMQPGZPqhZuooMnoD1j7l4SZI9U2uM1VaGVnkaSIWlzwU4VEeIeNVDAN8xMTyw5/jrZ/Zr1I7cbj+2x/v/ANP5+Xqn43JOE8sh6DrDL/RLy79VX6yN1J6AVQfaXdPVG2k2STBpjLzHZaIQ5TGZKzWe2vUCSKqSD4bqPK54VlB/huR8Vue0u0Gkd1tFW9vpjXUOJ3CglkS6w2ZKrBegsWR7ZkHfqsKuW+sh7L8hFKswdK6VQCz3D359NGcstN6ui/L4BuRZ297N57eaCNkQm1uB94uEQBY2+EEgZouWFW52a3p0FuvDKmmMhNHkbeLzXGMvYvFcxJ3Kh+ASrr8AkozBe6BupYCgkalKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClKUClQzvL6kduNuPc4/wB/+oM/F2T8bjXD+KQdx1ml/oi4dOrL9pF7A9CKqBuT6kd3NxMo8GEv73TthF5LiKxwLyJKscayOXlmX9x+sRJfgrHxH26LxzQXs1/u9tpoOZ7fVOssZZXccqxSWcbm4uYyyd1LwxBpFUrwexUD5X5+w5hLWXrW0Pj/ACRaW0xms7NHcmPyXLpZW8kQ7fuo33f5IXhWjU8MeeCODVPXWitI6BvsBHfazxmuJbqKeXKWemL5VjtQD1hC3jJIrM3yxUxAqF444ZXqOaC1mpPW5rSe+R9OaN0/jrQRAPFfyTXchfk8sHRogF46jr1J5BPPzwPt0364M/BYumo9A4zI3ZlJSWwv3tIwnA4Uo6yktz2PbsBwQOPjkwNtjs1uPuJcWv6c0xemwufsMpdRmCyVBII3bysOH6sTyqdn+rcKeDU86b9D+fnsXfUevsZjrsSkJFYWD3cZTgcMXdoiG57Dr1I4APPzwAnnZr1I7cbj+2x/v/0/n5eqfjck4TyyHoOsMv8ARLy79VX6yN1J6AVM1cx98dktabH32MzU2WhurSa+kGOyeNM0ckDxENE0hKgQysPsqq7HmN+CevNbnYes/di2sbe3mxekryWKJUe4msphJMQOC7BJlUMf5PVVHJ+AB8UEzepj003WpdRDcHa2eHEanWU3V3aiY263My8us8Lr/p3BcAEkqrEhyyMGLzztXh9Saf28wuG1dn/z+ctLYR3l/wBT+63JIHJ+X6qQnduGfr2YAsRWzUoFKUoIG9Qfpo0juRDdZrBxw6e1V4pGSeCNUtryZn783KKvLMSXHkX7fflvJ1Vao1uVt3r3aDVVpDqC1mxl2JTPjMjaT8xzGJ+BLDKp5VgQrcHq6hkJVeRXV6sZqrAYbVOnb3T2ocdDkcXfReK4t5R9XH8ggj5VgQCGBBUgEEEA0FBtsfUX+Xt7XQ++uOstXaRl/aN/dWve9sSYxGkvZfl+ql+XA837jMHYgKfHdXaLGeHDbjenO51BqXC3F9Kjpj45JbnE3Ub94woAE6LwR1Lr2XorF28iU9Qfpc1Rt7Ddag0xJNqTTEEUlxcS9FW5sED/AAJEB/cUIQTIg4+rllRQCYz2a3V1dtPqKXMaWuYStzF4ruyulZ7a5A56l1VlPZSSVYEEckc9WYELM7HeseOeaDC7r2sNqoiIGdsonKkqi8eaBAx7MQ5Lx/HLKBGq8sLf2F3a39jb31jcw3VpcxLNBPDIHjlRhyrqw+GUgggj4INU5m0ztH6p8XkMto6H9GbiWdsZbiydY0iu5HZXaWUICZk8jOnnULIC4MikeNTo2gNzNy/TNr1NAa2gmvtM28rO9gvDqYZG/wCJs5WAJXlWYISFJMisEcsyh0FpWp7U7iaX3N0qNR6Uupp7RZfBOk0DRSQTdEdomBHBZRIvJUsvP8Ma2ygUpSgUpSgUpSgUpSgUpSgUpSgUpSgUpVYPUZ6rMBpmxvdObcXcOa1C8SBcrCUmsLQOCSysCRNKo68KAUBb7ElGjITZuzufo3a/Bx5TV2U9t7jutnaxIZLi7dF7FY0H/gdmKoCyhmXsKpBuj6jd0t4JpdH6TxE2Lx2RieFsViY3ury8TorOjyBezL9HJEaoCjMr9x818W1e0et97dRXG42vspNj9KzSy3WW1FeyxxtKkXHdYQ3wqgDqH6iKMRsPnp4zs+qN8NBbXaVk0j6crKa3u7mWJ8lqa9t+8lwEReCizDlmJLghkREJk6J9+yhBl7phdEbkrprc/FZO2is5YxlLXG3cHuY0kjDq0b8PGWCurdT8H+nlSeR9us9w5MjNa2+kcTDo7F22IGJeLHlEub+Eoiym9niSM3LSFAWDKF+PheSzNrF7d5/VmolmvLnJ57NX8scKvLI9zc3L/CIgJ5Z2+FUD5P8AAFWT9P8A6StSZvKWGe3Mtvw+AXiY4sykXt2OqsiuF/0UPYhuSJR0K9VJDgIG2v261duTqKLC6UxM10xlRLi7KMLazDdiHmkAIReEcj/q3UhQzcA3S2a9IOjdM+2ymurj9VZZOsnteDHYQuOjcdP6puGVxy5COrcNGDVgNG6U03o3Bx4TS2FssRYR8HxW0YXuwVV7uf5dyqqC7EseByTWZoFfFnspYYPB3+byk/t7DH20l1dS9GbxxRqWduFBJ4UE8AE/2r7a+LPYuwzmDv8ACZSD3FhkLaS1uou7L5IpFKuvKkEcqSOQQf7UFB/ULvJk/UPmcDoDQGmsmLQXxmggmMZnvZjGArsoBEKxgz8nyFSrdm69fiX8F6KtA/g7D87n9TflvbR++9leQe38/UeTx97ft07c9e3zxxz81Oe3G1m323fmbR2l7LGTT9hJc8vNcMrdeU8shZ+nKKenbryOeOeTW50ClKUClKUClKUCq8+oP0uaX3CmutQaYkh03qeeWS4uJejNbX7lPgSID+2xcAmRBz9nLK7EEWGpQch9SYDV232qks81jsnp7NWcomgZw0UilHIWaJx/UvdD1kQkEryCatNtTu5pHf2xG2W92Lxi5qeL2+FzcMSwyNIwQEK558NwzorDrxHIfoUH1SS026O3WkdydOy4XVeJhulMTpb3YRRc2ZbqS8MhBKNyiE/9G6gMGXkHnZ6idi9SbO5S2a5uPzGAvOFtctFAY1MvXlopE5bxv8EgdiGUcg8h1UNn13oXcf0sbh4zVWAynv8AGy8RQZJbcpb3XIBktLmLsevPUkDt8hQ6MHQ9Lf8Ap23003vFi7lba3/D5+z5a6xMs4kYRduFljfhfInyAT1BVjwRwUZqgbF+ou505i10Vudjv1joT2ywRWU9rDPLa+Ni8YUScCVO3UdJD9AqFCoTq2T3O2GjjsY9z/T9nptT4X3ySx2WLZ5L/FORG8YQqTIzIzAlSFljBQsG4dwHQWlVT9M/qstdSzHTW6V3jMRkViBtMwSLe2uQqDssxY9Y5TwWDDqjclQEIUPaygUpSgUpSgUpSgUpSgUpSgVjNVZ/DaW07e6h1DkYcdi7GLy3FxKfqg/gAAfLMSQAoBLEgAEkCtG303r0btLi2/M3Xu85NbNPYYiAny3HDBQWYAiJO3P3b+Qr9Q5UrVOb9t5vVZrW4exhmsdNxysYIppZUxNgY1+qs4UiS4IlALBS58nPCxjhQzXqD9Qmrt09RXWgdq4cmdPXMUlq0dlaM95mAPs7dQpkSLqh4ReCUL+T4bomf0Ts/txsRg7TXW/F/ZZLLXls62OnPai5RJurF168lZ3ClF7N1ijd/lmJjceOqtX7aem7Tt7pbax4c7uZJF+Py2dljLraFfs5AbmMN2YAQpyAYx5izR8PWDN5TUmudXzZLJT3ubz+XuVBIQvLcSsQqIiKP9qqijgABVAAAoN53s3317ujfXcORyc2O09JKTBhbWTrAicoVWUgAzsDGrdn5AbkqEB4HjtFsXuPud0ucBhva4luf82yJMFoeO4+rcFpftGUPjV+rEduoPNWM9P/AKQfxeUsNTbo3FlevDxNHgIR5Yu/VSvuJP4fqxcNEoKMVX7spKm3NhaWthY29jY20NraW0SwwQQxhI4kUcKiqPhVAAAA+ABQRZ6dti9N7O4u5a2uPzGfvOVustLAI2MXblYo05bxp8AkdiWYck8BFWWaUoFKUoFKUoFKUoFKUoFKUoFKUoFKUoFeN/aWt/Y3FjfW0N1aXMTQzwTRh45UYcMjKfhlIJBB+CDXtSgpn6m/Sj/8prXa+L+08+m4of8AcZGtSD/tIg4//QQ/0R1W3bXcTXu0GqrubT91NjLsSiDJ467g5jmMT8mKaJhyrAhl5HV1DOAy8mur1RZv5sbpHd+xgfLGbG5qzieOzylqq+RQQ3WOVSP3Ig57deQQeerL2bkKtX+N209TF9cSaMsodA7nzytd3Fne3BaxywJ4k6Oo/wBVUUSkrGpYtJyr/aRGzW9uvdhtRS6I3ZxOoLnCrFxDbTjvc2Yj5jRrZpGCyW58fTqG6fXsh+GDxxu7spuPs9nHyjWt7NibK5EljqHHAhF6snjkYoS1u/Z0ADkfcEIzgdjsGm9+cdqTSr6N30wM2sMcIjFYZu3WJctjB0A5jdgPIxeOIlmYE/buZQQlB0G0bqvTessHHm9LZqyy9hJwPLbSBujFVbo4/lHCspKMAw5HIFZmuYGXy9/s7q8ZnZvc33+AyneS0mglXylULp4r20kUcOndurSRhWDB04PIW0Gx3q80vqSGDE7jLDpvNPKUW8ijb8dKC6hAWLM0LfY8l/oAhYuOeoCz9Uz3l3Y9QW0G79ze53/NdDtkmexj9jEtpcWshcx2/uUiDpMqAjhiWDR9iHT+q41hd2t/Y299Y3MN1aXMSzQTwyB45UYcq6sPhlIIII+CDVf/AF55/SMGx+T07lMjjDqG5ltJsXZSFXuQROO0yL8si+NJ18nwPll55bghIF/vBpdNh7jd+x80+HWxaeCGZGikebv4lt24VurGbiMsAyg/bkr81WDZ7fH1Bbobv4mHGN/kH5K0/L22OxUXtLS15Bl7TSKzp2SOUjtJ2LchPnhawuptHaktP8P7B39y97cQ/qQZloLkGP2FnIstvGEDtyyPI6SjqBz7gtwRyxsB6Ccppu62BscXiJ7I5axuZzmYYkCSrLJM5ieQcAt2iEYD/IITqDyhACf6UqDN9PU1ofbS4bEWS/qjPr2ElnY3KCK2ZZAjJPN9vG/w/wBArMCnDBQwJCbb+7tbCxuL6+uYbW0tommnnmkCRxIo5Z2Y/CqACST8ACqs+oP1b4bBw3WntsHhzOUeKSJ8z/8AWspA/XmNWXi4bgMQwPj+UPMgLKIAv8/vrv3fXD3WRyY05PK0V5KC9pgbCOM+djO4/bCxKQ3aQtJwqfLHqDi8JqS22I3Lhymh83pnXV/HjWgubqbHzG1s7pnKyrbv3UycKnCzqQrpKw4+TQbnitoMrm/d7t+pDVF7pXC31y6T+5Rlyt3OeEjVIfG3jT4bhQhISE8IsfDjAbo+oHM5fTsugNv7CHR2gIontLewtk4ubi3PXnzyksezEMzBCO3ldXaXksY/1Jnte7s61S7ycuT1RqG5iEMMVvbd5CkalukcMS8KoAZiFUDksx+STVmdjvRxJPDBmt17qa1YSkjBWUqFiFdePNOhYdWAcFI/nhlIkVuVAV/2O2d1duxqKCzw9nNa4cSlb3MywMba2C9SwB+A8vDrxGDyewJ6ryw6DbF7KaN2lxa/hrX3ecmtlgv8vOD5bjhixCqSREnbj6L/ACFTsXKhq3/CYnFYPFw4vCYyyxlhB28VrZwLDFH2YseqKAByxJPA/kk19tApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlApSlB439pa39jcWN9bQ3VpcxNDPBNGHjlRhwyMp+GUgkEH4INVz3W9H+gtU3xyWlL6bR13LL3nihg9zaOCXZisJZTGxLKAFcIqpwEHPNWSpQc4Na+kzeDTdiLy1sMZqKJYpJZlxF2XkiCAHjpKsbOzfPVYw5JUjjkjmINT6T1Vpf2/6m01msJ7nt7f8jYy2/l68duvdR247Lzx/HI/vXX6lByN29xOvrzKNlNv8Zqa4v8AH8drrBwTtLbeRWUcvCOU7KHH8jkdh/erAbO+k/WWs8p+pN1Lu9wthed7iWI3AfK3UjqHDv2DCPlnJbycycoVKDt2F8qUGv6q0dgNR6CvdEXlhDDhbqx9ksEEKKtugXhDEpUqjR8KyfXhSqkD4rnbuJspu5s9qefKYm1zU1lZeaS01DhBIOsCp95HMRL2/wBHIYOQPhwGdQWPTKlByH1JrfWmpbFLHUer9QZm0jlEyQX+SmuI1cAgOFdiA3DMOf54J/vWGspo4JmeW0hulMUiBJS4UFkKhx0ZT2UkMPnjlR2DLypvx/iO/wDJDDf9yQf+tc0/w4v+SGZ/7kn/APWtqCptzh9692vxF22B1NnbButrimgxzRY23UdYesIRVt4EHjVWK9VHTlv4JqX9r/RfqjKwxX2v85Dp2LyoWx9oq3VyyB2Dq0gbxxsVClWXyj7/ACAR1N7KUGmbTbYaN2vwcmL0ji/be46NeXUrmS4u3ReoaRz/AOT1UKgLMVVexrc6UoFKUoFKUoFKUoFKUoFKUoFKUoP/2Q==' />"
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.1","C<small>HONI THE CIRCLE DRAWER</small> was one of the saintliest of the Tannaim. Of all his ethical maxims there remains but one which states: if a man does not enjoy the society of his fellows it is as if he were dead. Of his interpretations of the commandments of the Torah none remain, although it is said of him that his penetrating reasoning solved all the doubts of the other scholars."
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.2",The name of Choni is surrounded with wonderful legends wherever it is mentioned in the Talmud. His every move was accompanied with miracles and he was described as one to whom God refused no request.
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.3","The name Choni was not rare in those days and probably was an abbreviated form of Chonio or Chunia. But the appellation of circle drawer is unique in history and does not appear again in connection with any other name that has come down through the ages. The exact meaning of this appellation (in Hebrew: ""Hamagel"") has not been determined. According to the book of geneology he was called Hamagel because he hailed from a city named Megilo. Others maintain that he received this name because, according to legend, he once slept for seventy years and they interpret Hamagel to mean—one who has rested on the way. But the most common explanation is based on the legend that he once drew a circle about himself and took an oath not to stir out of it until God would fulfill his wish."
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.4",Once—so relates a Mishna in Taanith—there was a protracted drought in the country. According to some there had been no rain for three years. It was already the twentieth day of Adar when everyone was expecting the late rains that mature the grain but still there appeared not the smallest cloud. Trees and grass were withered and the people feared the famine that was bound to come. They then came to Choni the circle drawer with a request that he pray to God for rain. Because of Choni's great piety every one felt convinced that his appeal for rain would not be denied by God and a request by him would be considered as a command.
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.5",Choni said to the people: Take the Passover ovens into your houses that they may not be moistened by the rain. (Ovens that were moistened were not considered fit for Passover use and Choni felt certain that his prayer for rain would be answered.)
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.6",Choni prayed for a long time but still there was no rain. He thereupon drew a circle about himself and said to God: Creator of the world! Your children have turned to me that I should pray for rain because they think that I am acceptable in your sight. I swear by your great name that I will not stir from here until you will have mercy on your children.
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.7",Small drops of rain began to fall. Choni's disciples then said to him: God has permitted these few drops to fall so that you may not break your oath. Choni addressed God again: Not for these few drops have I prayed. I prayed for a rain that should fill the wells with water. As he finished speaking a heavy rain accompanied by a storm began to descend and every drop of water was large enough to fill a barrel. His disciples again appealed to Choni: God is sending down a rain which will flood the world. Choni again appealed to God: Not for this have I prayed. I prayed for rain that should bring blessing to the fields.
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.8","There then began to fall an ordinary rain until all wells were filled and the streets of Jerusalem were flooded. Some of the residents of those streets sought refuge on the temple mountain while others came to Choni with a new request, that just as he prayed for rain and it was granted even so he should now pray for the rain to cease. Choni asked them to see if the wanderer's stone was already covered with water for as long as that stone was not submerged he could not ask that the rain cease. (The wanderer's stone was a place where all lost articles were redeemed by their owners upon identification.)"
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.9","Later they brought an ox to be sacrificed to God that the rain might cease. Choni placed both hands on the offering and said: ""Thy people Israel which you have redeemed from Egypt cannot bear too great a bounty even as they cannot bear too much punishment. When you were displeased with them they could not withstand your anger and besought me to intervene with you on their behalf. Now that you have bestowed upon them too much generosity they cannot bear this either. Therefore, Creator of the world, I beg of you to consider the rain that fell so far sufficient and to permit the world to breathe freely again."""
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.10",Immediately a strong wind arose and dispersed the clouds. The sun shone warm and the people scattered over the fields to gather mushrooms.
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.11","This is said to have occurred during the lifetime of Simeon b. Shetach who was greatly angered that Choni almost forced God to change his will in order to please one pious man. Simeon b. Shetach sent a message to Choni saying: ""If you were not Choni I would have you excommunicated, but I can do nothing to you because you are to God as a petulant child and he fulfills your wishes even as a father fulfills the wishes of his favorite son."" <sup>1)</sup><i class=""footnote""><span dir=""rtl"">1) תענית כ""ג א׳.</span></i>"
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.12","Josephus relates that Choni was killed in the war between the brothers Hyrcanus and Aristobulus. Hyrcanus was then besieging Jerusalem while Aristobulus fortified himself in the temple on mount Moriah. One day Choni was captured by the soldiers of Hyrcanus and brought to their camp. They then asked him to pray to God to help them defeat Aristobulus. Choni thereupon recited the following prayer: ""Creator of the world! Have mercy on both contending sides, for on one side are your priests and on the other side are your children. I pray that you shall not heed the curses of one on the other."" This prayer so enraged the soldiers of Hyrcanus that they killed him."
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.13","But the Talmud has woven another legend about the last days of Choni. It was said that Choni grieved because he could not comprehend the meaning of the verse ""When God returned the captivity of Zion we were as dreamers."" He constantly asked: Is it possible for a person to sleep for seventy years and have the same dream?"
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.14","Once, as he was walking on his way, he saw a man planting a carob tree and asked him: ""How long does one wait until this tree will bear fruit?"" The man replied: ""It takes seventy years."" Choni asked him: ""Are you certain that you will live another seventy years?"" But the man replied: ""The whole world is like a carob tree. My forefathers planted for me and I am planting the tree for my children."""
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.15",Choni sat down to weave baskets and a deep sleep descended upon him. The crag of a mountain extended to cover him and to hide him from the eyes of passers-by. He slept there for seventy years.
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.16","When he awoke he saw a man picking the fruit of the tree that was planted when he fell asleep. Choni asked him: ""Are you the man who planted the tree?"" The man replied: ""I am not he. The man who planted the tree was my grandfather."" Choni realized that he slept for seventy years and he went to his home to inquire for Choni. There he was told that both Choni as well as his son were no longer living."
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.17","He said to the people, ""I am Choni,"" but they would not believe him. He therefore went to the academy where he had the scholars repeat his interpretations of the Torah and he heard one of them say, ""I wish we had a man like Choni today who could elucidate all the hard questions."" He said to them, ""I am Choni,"" but they would not believe him either, and did not accord him the proper respect. This pained Choni very much and he used to repeat: A man who does not enjoy the society of his fellows is as if he were dead."
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.18","According to another Talmudic version, Choni lived during the last days of the first temple and he slept all the years of the Babylonian captivity. He awoke from his sleep when the Jews began to return from Babylonia. Of the Choni who prayed for rain, the Jerusalem Talmud claims that he was the grandson of the first Choni."
"Bader-Jewishspritualheroes-Vol1., Choni the Circle Drawer.19","The Jerusalem Talmud continues to relate of the Choni who slept for seventy years that when he awoke he asked what was going on in the world and his hearers wondered that he did not know that the temple was destroyed and was being rebuilt again. They would not believe him when he said that he was Choni. But as he kept on repeating this the people said to him: ""If you are Choni you have to prove it. We heard that when the real Choni entered the Temple the whole house became suffused with light. We want to see you do likewise."" Choni entered the temple and immediately a light spread throughout the building. He then said: ""When God returned the captivity of Zion we were as dreamers."""
