Ref,Text
Chullin 4b:5,"לֵימָא מְסַיַּיע לֵיהּ: הַכֹּל שׁוֹחֲטִין, וַאֲפִילּוּ כּוּתִי וַאֲפִילּוּ עָרֵל וַאֲפִילּוּ יִשְׂרָאֵל מְשׁוּמָּד. הַאי עָרֵל הֵיכִי דָמֵי? אִילֵּימָא מֵתוּ אֶחָיו מֵחֲמַת מִילָּה? הַאי יִשְׂרָאֵל מְעַלְּיָא הוּא! אֶלָּא פְּשִׁיטָא מְשׁוּמָּד לַעֲרֵלוּת, וְקָא סָבַר: מְשׁוּמָּד לְדָבָר אֶחָד לָא הָוֵי מְשׁוּמָּד לְכׇל הַתּוֹרָה כּוּלָּהּ."
Chullin 4b:6,"אֵימָא סֵיפָא: וַאֲפִילּוּ יִשְׂרָאֵל מְשׁוּמָּד: הַאי מְשׁוּמָּד הֵיכִי דָמֵי? אִי מְשׁוּמָּד לְדָבָר אַחֵר, — הַיְינוּ מְשׁוּמָּד לַעֲרֵלוּת? אֶלָּא לָאו מְשׁוּמָּד לְאוֹתוֹ דָּבָר, וְכִדְרָבָא!"
Chullin 4b:7,"לָא, לְעוֹלָם אֵימָא לָךְ מְשׁוּמָּד לְאוֹתוֹ דָּבָר לָא, מַאי טַעְמָא? כֵּיוָן דְּדָשׁ בֵּיהּ כְּהֶתֵּירָא דָּמֵי לֵיהּ. אֶלָּא מְשׁוּמָּד לַעֲבוֹדָה זָרָה, וְכִדְרַב עָנָן דְּאָמַר רַב עָנָן אָמַר שְׁמוּאֵל: יִשְׂרָאֵל מְשׁוּמָּד לַעֲבוֹדָה זָרָה — מוּתָּר לֶאֱכוֹל מִשְּׁחִיטָתוֹ."
Chullin 4b:8,"גּוּפָא, אָמַר רַב עָנָן, אָמַר שְׁמוּאֵל: יִשְׂרָאֵל מְשׁוּמָּד לַעֲבוֹדָה זָרָה — מוּתָּר לֶאֱכוֹל מִשְּׁחִיטָתוֹ, שֶׁכֵּן מָצִינוּ בִּיהוֹשָׁפָט מֶלֶךְ יְהוּדָה שֶׁנֶּהֱנָה מִסְּעוּדַת אַחְאָב, ""שֶׁנֶּאֱמַר: וַיִּזְבַּח לוֹ אַחְאָב צֹאן וּבָקָר לָרֹב וְלָעָם אֲשֶׁר עִמּוֹ וַיְסִיתֵהוּ לַעֲלוֹת אֶל רָמַת"" גִּלְעָד."
Chullin 4b:9,"וְדִלְמָא מִיזְבָּח זְבַח, מֵיכַל לָא אֲכַל! ""וַיְסִיתֵהוּ"" כְּתִיב: וְדִלְמָא בִּדְבָרִים! אֵין הֲסָתָה בִּדְבָרִים."
Chullin 4b:10,"וְלָא? וְהָכְתִיב ""כִּי יְסִיתְךָ אָחִיךָ. בַּאֲכִילָה וּבִשְׁתִיָּה. וְהָכְתִיב: ""וַתְּסִיתֵנִי בוֹ לְבַלְּעוֹ חִנָּם""! לְמַעְלָה שָׁאנֵי."
Chullin 4b:11,"וְדִלְמָא מִשְׁתָּא אִשְׁתִּי, מֵיכַל לָא אֲכַל! מַאי שְׁנָא שְׁתִיָּה — דְּאָמְרִינַן: מְשׁוּמָּד לַעֲבוֹדָה זָרָה לָא הָוֵי מְשׁוּמָּד לְכׇל הַתּוֹרָה כּוּלָּהּ. אֲכִילָה, נָמֵי מְשׁוּמָּד לַעֲבוֹדָה זָרָה לָא הָוֵי מְשׁוּמָּד לְכׇל הַתּוֹרָה כּוּלָּהּ."
Chullin 4b:12,"הָכִי הַשְׁתָּא? שְׁתִיָּה, סְתָם יֵינָן הוּא, וַעֲדַיִין לֹא נֶאֱסַר יֵינָן שֶׁל גּוֹיִם. אֲבָל אֲכִילָה — אֵימָא לָךְ מְשׁוּמָּד לַעֲבוֹדָה זָרָה הֲוֵי מְשׁוּמָּד לְכׇל הַתּוֹרָה כּוּלָּהּ!"
Chullin 4b:13,"אִיבָּעֵית אֵימָא: לָאו אוֹרְחֵיהּ דְּמַלְכָּא מִשְׁתְּיָא בְּלָא מֵיכְלָא. וְאִיבָּעֵית אֵימָא: ""וַיִּזְבַּח. וַיְסִיתֵהוּ"" כְּתִיב, בַּמָּה הֱסִיתוֹ — בִּזְבִיחָה."
Chullin 4b:14,"וְדִלְמָא עוֹבַדְיָה זְבַח! לָרוֹב"" כְּתִיב, עוֹבַדְיָה לָא הֲוָה סָפֵיק."
Chullin 4b:15,"וְדִלְמָא שִׁבְעַת אֲלָפִים זְבוּח, דִּכְתִיב: ""וְהִשְׁאַרְתִּי בְיִשְׂרָאֵל שִׁבְעַת אֲלָפִים כׇּל הַבִּרְכַּיִם אֲשֶׁר לֹא כָרְעוּ לַבַּעַל"" וְגוֹ'! טַמּוֹרֵי הֲווֹ מִיטַּמְּרִי מֵאִיזֶבֶל."
Chullin 4b:16,"וְדִלְמָא גַּבְרֵי דְאַחְאָב הֲווֹ מְעַלּוּ! לָא סָלְקָא דַּעְתָּךְ, דִּכְתִיב: ""מֹשֵׁל מַקְשִׁיב עַל דְּבַר שָׁקֶר — כׇּל מְשָׁרְתָיו"" רְשָׁעִים."
Chullin 4b:17,"וְדִלְמָא גַּבְרֵי דִּיהוֹשָׁפָט נָמֵי לָא הֲווֹ מְעַלּוּ, זְבוּח גַּבְרֵי דְּאַחְאָב אֲכוּל גַּבְרֵי דִּיהוֹשָׁפָט, זְבוּח עוֹבַדְיָה אֲכַל יְהוֹשָׁפָט!"
Chullin 4b:18,"לָא סָלְקָא דַּעְתָּךְ, מִדְּמוֹשֵׁל מַקְשִׁיב עַל דְּבַר שָׁקֶר כׇּל מְשָׁרְתָיו רְשָׁעִים"": הָא לִדְבַר אֱמֶת — מְשָׁרְתָיו צַדִּיקִים."
Chullin 4b:19,"וְדִלְמָא, זְבוּח גַּבְרֵי דְּאַחְאָב — אֲכַל אַחְאָב וְגַבְרֵיהּ, זְבוּח גַּבְרֵי דִּיהוֹשָׁפָט אֲכַל יְהוֹשָׁפָט וְגַבְרֵיהּ!"
Chullin 5a:1,"לָא הֲוָה מְפַלֵּיג נַפְשֵׁיהּ מִינֵּיהּ: מְנָלַן? אִילֵּימָא מִדִּכְתִיב: ""כָּמוֹנִי כָמוֹךָ כְּעַמִּי כְעַמֶּךָ"", אֶלָּא מֵעַתָּה, ""כְּסוּסַי כְּסוּסֶיךָ"" הָכִי נָמֵי?! אֶלָּא: מָה דְּהָוֵי אַסּוּסֶיךָ תֶּהֱוֵי אַסּוּסַי, הָכִי נָמֵי — מַאי דְּהָוֵי עֲלָךְ וְעִילָּוֵי עַמָּךְ תֶּיהֱוֵי עֲלַי וְעִילָּוֵי עַמִּי!"
Chullin 5a:2,"אֶלָּא מֵהָכָא: ""וּמֶלֶךְ יִשְׂרָאֵל וִיהוֹשָׁפָט מֶלֶךְ יְהוּדָה יֹשְׁבִים אִישׁ עַל כִּסְאוֹ מְלֻבָּשִׁים בְּגָדִים בְּגֹרֶן פֶּתַח שַׁעַר שֹׁמְרוֹן"": מַאי גּוֹרֶן? אִילֵּימָא גּוֹרֶן מַמָּשׁ, אַטּוּ שַׁעַר שׁוֹמְרוֹן גּוֹרֶן הֲוָה? אֶלָּא: כִּי גוֹרֶן, דִּתְנַן: סַנְהֶדְרִין הָיְתָה כַּחֲצִי גוֹרֶן עֲגוּלָּה, כְּדֵי שֶׁיְּהוּ רוֹאִין זֶה אֶת זֶה."
Chullin 5a:3,"לֵימָא מְסַיַּיע לֵיהּ: ""וְהָעֹרְבִים מְבִיאִים לוֹ לֶחֶם וּבָשָׂר בַּבֹּקֶר וְלֶחֶם וּבָשָׂר בָּעָרֶב"", וְאָמַר רַב יְהוּדָה, אָמַר רַב: מִבֵּי טַבָּחֵי דְאַחְאָב! עַל פִּי הַדִּבּוּר שָׁאנֵי."
Chullin 5a:4,"מַאי עוֹרְבִים? אָמַר רָבִינָא: עוֹרְבִים מַמָּשׁ. אֲמַר לֵיהּ רַב אַדָּא בַּר מִנְיוֹמֵי: וְדִלְמָא תְּרֵי גַבְרֵי דְּהָוֵי שְׁמַיְיהוּ עוֹרְבִים! מִי לָא כְּתִיב: ""וַיַּהַרְגוּ אֶת עוֹרֵב בְּצוּר עוֹרֵב וְאֶת זְאֵב? וְגוֹ' אֲמַר לֵיהּ: אִיתְרְמַאי מִילְּתָא דְּתַרְוַיְיהוּ הֲוָה שְׁמַיְיהוּ עוֹרְבִים?"
Chullin 5a:5,"וְדִלְמָא עַל שֵׁם מְקוֹמָן! מִי לָא כְּתִיב: ""וַאֲרָם יָצְאוּ גְדוּדִים וַיִּשְׁבּוּ מֵאֶרֶץ יִשְׂרָאֵל נַעֲרָה קְטַנָּה"", וְקַשְׁיָא לַן: קָרֵי לַהּ ""נַעֲרָה"", וְקָרֵי לַהּ ""קְטַנָּה""! וְאָמַר רַבִּי פְּדָת: קְטַנָּה דְּמִן נְעוֹרָן. — אִם ""כֵּן"", עוֹרְבִיִּים מִיבְּעֵי לֵיהּ."
Chullin 5a:6,"לֵימָא מְסַיַּיע לֵיהּ: הַכֹּל שׁוֹחֲטִין, וַאֲפִילּוּ כּוּתִי וַאֲפִילּוּ עָרֵל וַאֲפִילּוּ יִשְׂרָאֵל מְשׁוּמָּד. הַאי עָרֵל הֵיכִי דָמֵי? אִילֵּימָא שֶׁמֵּתוּ אֶחָיו מֵחֲמַת מִילָּה, הַאי יִשְׂרָאֵל מְעַלְּיָא הוּא! אֶלָּא פְּשִׁיטָא מְשׁוּמָּד לַעֲרֵלוּת."
Chullin 5a:7,"אֵימָא סֵיפָא: וַאֲפִילּוּ יִשְׂרָאֵל מְשׁוּמָּד: הֵיכִי דָמֵי? אִי מְשׁוּמָּד לְדָבָר אֶחָד — הַיְינוּ מְשׁוּמָּד לַעֲרֵלוּת! אֶלָּא לָאו מְשׁוּמָּד לַעֲבוֹדָה זָרָה, וְכִדְרַב עָנָן?"
Chullin 5a:8,"לָא, לְעוֹלָם אֵימַר לָךְ מְשׁוּמָּד לַעֲבוֹדָה זָרָה לָא, דְּאָמַר מָר: חֲמוּרָה עֲבוֹדָה זָרָה, שֶׁכׇּל הַכּוֹפֵר בָּהּ כְּמוֹדֶה בְּכׇל הַתּוֹרָה כּוּלָּהּ."
Chullin 5a:9,אֶלָּא מְשׁוּמָּד לְאוֹתוֹ דָּבָר. וְכִדְרָבָא.
Chullin 5a:10,"מֵיתִיבִי: ""מִכֶּם"" — וְלֹא כּוּלְּכֶם, לְהוֹצִיא אֶת ""הַמְשׁוּמָּד"": מִכֶּם — בָּכֶם חִלַּקְתִּי, וְלֹא בְּאוּמּוֹת"": מִן הַבְּהֵמָה — לְהָבִיא בְּנֵי אָדָם שֶׁדּוֹמִים לִבְהֵמָה. מִכָּאן אָמְרוּ: מְקַבְּלִין קׇרְבְּנוֹת מִפּוֹשְׁעֵי יִשְׂרָאֵל כְּדֵי שֶׁיַּחְזְרוּ בָּהֶן בִּתְשׁוּבָה, חוּץ מִן הַמְשׁוּמָּד, וּמְנַסֵּךְ אֶת הַיַּיִן, וּמְחַלֵּל שַׁבָּתוֹת בְּפַרְהֶסְיָא."
Chullin 5a:11,"הָא גוּפָא קַשְׁיָא, אָמְרַתְּ ""מִכֶּם"" — וְלֹא כּוּלְּכֶם, לְהוֹצִיא אֶת הַמְשׁוּמָּד, וַהֲדַר תָּנֵי: מְקַבְּלִין קׇרְבָּנוֹת מִפּוֹשְׁעֵי יִשְׂרָאֵל!"
Chullin 5a:12,"הָא לָא קַשְׁיָא, רֵישָׁא, מְשׁוּמָּד לְכׇל הַתּוֹרָה כּוּלָּהּ, מְצִיעֲתָא, מְשׁוּמָּד לְדָבָר אֶחָד."
Chullin 5a:13,אֵימָא סֵיפָא: חוּץ מִן הַמְשׁוּמָּד וּמְנַסֵּךְ אֶת הַיַּיִן וּמְחַלֵּל שַׁבָּת בְּפַרְהֶסְיָא: הַאי מְשׁוּמָּד הֵיכִי דָמֵי? אִי מְשׁוּמָּד לְכׇל הַתּוֹרָה כּוּלָּהּ — הַיְינוּ רֵישָׁא! — וְאִי מְשׁוּמָּד לְדָבָר אֶחָד — קַשְׁיָא מְצִיעֲתָא!
Chullin 5a:14,"אֶלָּא לָאו הָכִי קָאָמַר: חוּץ מִן הַמְשׁוּמָּד לְנַסֵּךְ אֶת הַיַּיִן, וּלְחַלֵּל שַׁבָּתוֹת בְּפַרְהֶסְיָא. אַלְמָא מְשׁוּמָּד לַעֲבוֹדָה זָרָה הָוֵה מְשׁוּמָּד לְכׇל הַתּוֹרָה כּוּלָּהּ, וּתְיוּבְתָּא דְּרַב עָנָן! תְּיוּבְתָּא."
Chullin 5a:15,וְהָא מֵהָכָא נָפְקָא? מֵהָתָם נָפְקָא:
Chullin 5b:1,מֵעַם הָאָרֶץ. — פְּרָט לִמְשׁוּמָּד.
Chullin 5b:2,"רַבִּי שִׁמְעוֹן בֶּן יוֹסֵי אוֹמֵר מִשּׁוּם רַבִּי שִׁמְעוֹן: אֲשֶׁר לֹא תֵּעָשֶׂינָה בִּשְׁגָגָה וְאָשֵׁם: הַשָּׁב מִידִיעָתוֹ, — מֵבִיא קׇרְבָּן עַל שִׁגְגָתוֹ, אֵינוֹ שָׁב מִידִיעָתוֹ, — אֵינוֹ מֵבִיא קׇרְבָּן עַל שִׁגְגָתוֹ."
Chullin 5b:3,וְאָמְרִינַן: מַאי בֵּינַיְיהוּ? וְאָמַר רַב הַמְנוּנָא: מְשׁוּמָּד לֶאֱכוֹל חֵלֶב וְהֵבִיא קׇרְבָּן עַל הַדָּם אִיכָּא בֵּינַיְיהוּ?
Chullin 5b:4,"חֲדָא בְּחַטָּאת, וַחֲדָא בְּעוֹלָה: וּצְרִיכִי, דְּאִי אַשְׁמְעִינַן חַטָּאת, מִשּׁוּם דִּלְכַפָּרָה הוּא, אֲבָל עוֹלָה דְּדוֹרוֹן הוּא — אֵימָא לְקַבֵּל מִינֵּיהּ. וְאִי אַשְׁמְעִינַן עוֹלָה, מִשּׁוּם דְּלָאו חִיּוּבָא הוּא. אֲבָל חַטָּאת דְּחִיּוּבָא הוּא, — אֵימָא לְקַבֵּל מִינֵּיהּ, צְרִיכָא."
Chullin 5b:5,"וְכׇל הֵיכָא דִּכְתִיב בְּהֵמָה, גְּרִיעוּתָא הִיא? וְהָכְתִיב: ""אָדָם וּבְהֵמָה תוֹשִׁיעַ ה', וְאָמַר רַב יְהוּדָה אָמַר רַב: אֵלּוּ בְּנֵי אָדָם שֶׁהֵן עֲרוּמִין בְּדַעַת, וּמְשִׂימִין עַצְמָן כִּבְהֵמָה! הָתָם כְּתִיב אָדָם ""וּבְהֵמָה, הָכָא"" — בְּהֵמָה לְחוּדֵּיהּ כְּתִיב."
Chullin 5b:6,"וְכׇל הֵיכָא דִּכְתִיב ""אָדָם וּבְהֵמָה"", מְעַלְּיוּתָא הִיא? וְהָא כְּתִיב: ""וְזָרַעְתִּי אֶת בֵּית יִשְׂרָאֵל זֶרַע אָדָם וְזֶרַע בְּהֵמָה""! הָתָם הָא חַלְּקֵיהּ קְרָא, זֶרַע אָדָם לְחוֹד וְזֶרַע בְּהֵמָה לְחוֹד."
Chullin 5b:7,(סִימָן נִקְלָף):
Chullin 5b:8,"אָמַר רַבִּי חָנָן אָמַר רַבִּי יַעֲקֹב בַּר. אִידֵּי אָמַר רַבִּי יְהוֹשֻׁעַ בֶּן לֵוִי מִשּׁוּם בַּר קַפָּרָא: רַבָּן גַּמְלִיאֵל וּבֵית דִּינוֹ נִמְנוּ, עַל שְׁחִיטַת כּוּתִי וַאֲסָרוּהָ. אֲמַר לֵיהּ רַבִּי זֵירָא לְרַבִּי יַעֲקֹב בַּר אִידִי: שֶׁמָּא לֹא שָׁמַע רַבִּי אֶלָּא בְּשֶׁאֵין יִשְׂרָאֵל עוֹמֵד עַל גַּבָּיו? אֲמַר לֵיהּ: דָּמֵי הַאי מֵרַבָּנַן כִּדְלָא גְּמִירִי אִינָשֵׁי שְׁמַעְתָּא, בְּשֶׁאֵין יִשְׂרָאֵל עוֹמֵד עַל גַּבָּיו לְמֵימְרָא בָּעֵי?"
Chullin 5b:9,"קַבְּלַהּ מִינֵּיהּ, אוֹ לָא קַבְּלַהּ מִינֵּיהּ? תָּא שְׁמַע, דְּאָמַר רַב נַחְמָן בַּר יִצְחָק אָמַר רַבִּי אַסִּי: אֲנִי רָאִיתִי אֶת רַבִּי יוֹחָנָן שֶׁאָכַל מִשְּׁחִיטַת כּוּתִי, אַף רַבִּי אַסִּי אָכַל מִשְּׁחִיטַת כּוּתִי. וְתָהֵי בַּהּ רַבִּי זֵירָא: לָא שְׁמִיעָא לְהוּ, דְּאִי הֲוָה שְׁמִיעָא לְהוּ הֲווֹ מְקַבְּלִי לֵהּ, אוֹ דִלְמָא שְׁמִיעַ לְהוּ וְלָא קַבְּלוּהָ?"
Chullin 5b:10,"הֲדַר פָּשֵׁיט לְנַפְשֵׁיהּ: מִסְתַּבְּרָא דִּשְׁמִיעַ לְהוּ וְלָא קַבְּלוּהָ, דְּאִי סָלְקָא דַעְתָּךְ לָא שְׁמִיעַ לְהוּ, וְאִי הֲוָה שְׁמִיעַ לְהוּ הֲווֹ מְקַבְּלִי לֵהּ, הֵיכִי מִסְתַּיְּיעָא מִילְּתָא לְמֵיכַל אִיסּוּרָא? הַשְׁתָּא בְּהֶמְתָּן שֶׁל צַדִּיקִים אֵין הַקָּדוֹשׁ בָּרוּךְ הוּא מֵבִיא תַּקָּלָה עַל יָדָן, צַדִּיקִים עַצְמָן לֹא כׇּל שֶׁכֵּן!"
Chullin 6a:1,"וְאִי סָלְקָא דַּעְתָּיךְ לָא קַבְּלַהּ מִינֵּיהּ, לִישַׁנֵּי לֵיהּ: כָּאן כְּשֶׁיִּשְׂרָאֵל עוֹמֵד עַל גַּבָּיו, כָּאן — כְּשֶׁאֵין יִשְׂרָאֵל עוֹמֵד עַל גַּבָּיו! אֶלָּא לָאו שְׁמַע מִינַּהּ קַבְּלַהּ מִינֵּיהּ? שְׁמַע מִינַּהּ."
Chullin 6a:2,"וּמַאי טַעְמָא גְּזַרוּ בְּהוּ רַבָּנַן? כִּי הָא דְּרַבִּי שִׁמְעוֹן בֶּן אֶלְעָזָר שַׁדְּרֵיהּ רַבִּי מֵאִיר לְאֵתוֹיֵי חַמְרָא מִבֵּי כוּתָאֵי, אַשְׁכְּחֵיהּ הָהוּא סָבָא, אֲמַר לֵיהּ: ""וְשַׂמְתָּ סַכִּין בְּלֹעֶךָ אִם בַּעַל נֶפֶשׁ אָתָּה"". הָלַךְ רַבִּי שִׁמְעוֹן בֶּן אֶלְעָזָר וְסִפֵּר דְּבָרִים לִפְנֵי רַבִּי מֵאִיר, וְגָזַר עֲלֵיהֶן."
Chullin 6a:3,"מַאי טַעְמָא? אָמַר רַב נַחְמָן בַּר יִצְחָק: דְּמוּת יוֹנָה מָצְאוּ לָהֶן בְּרֹאשׁ הַר גְּרִיזִים שֶׁהָיוּ עוֹבְדִין אוֹתָהּ, וְרַבִּי מֵאִיר לְטַעְמֵיהּ, דְּחָיֵישׁ לְמִיעוּטָא, וְגָזַר רוּבָּא אַטּוּ מִיעוּטָא. וְרַבָּן גַּמְלִיאֵל וּבֵית דִּינוֹ נָמֵי כְּרַבִּי מֵאִיר סְבִירָא לְהוּ."
Chullin 6a:4,"פְּשָׁטֵיהּ דִּקְרָא בְּמַאי כְּתִיב? בְּתַלְמִיד הַיּוֹשֵׁב לִפְנֵי רַבּוֹ, דְּתָנֵי רַבִּי חִיָּיא: ""כִּי תֵשֵׁב לִלְחוֹם אֶת מוֹשֵׁל בִּין תָּבִין אֶת אֲשֶׁר לְפָנֶיךָ וְשַׂמְתָּ סַכִּין בְּלֹעֶךָ אִם בַּעַל נֶפֶשׁ אָתָּה"": —"
Chullin 6a:5,"אִם יוֹדֵעַ תַּלְמִיד בְּרַבּוֹ שֶׁיּוֹדֵעַ לְהַחֲזִיר לוֹ טַעַם — בִּין, וְאִם לָאו — תָּבִין אֶת אֲשֶׁר לְפָנֶיךָ וְשַׂמְתָּ סַכִּין בְּלֹעֶךָ. אִם בַּעַל נֶפֶשׁ אָתָּה — פְּרוֹשׁ הֵימֶנּוּ."
Chullin 6a:6,"רַבִּי יִצְחָק בֶּן יוֹסֵף שַׁדְּרֵיהּ רַבִּי אֲבָהוּ לְאֵתוֹיֵי חַמְרָא מִבֵּי כוּתָאֵי, אַשְׁכְּחֵיהּ הָהוּא סָבָא, אֲמַר לֵיהּ: לֵית כָּאן שׁוֹמְרֵי תוֹרָה! הָלַךְ רַבִּי יִצְחָק וְסִפֵּר דְּבָרִים לִפְנֵי רַבִּי אֲבָהוּ, וְהָלַךְ רַבִּי אֲבָהוּ וְסִפֵּר דְּבָרִים לִפְנֵי רַבִּי אַמֵּי וְרַבִּי אַסִּי, וְלֹא זָזוּ מִשָּׁם עַד שֶׁעֲשָׂאוּם גּוֹיִם גְּמוּרִין."
