Index Title,Moed Katan
Moed Katan 4a:20,"Es wird gelehrt: R. Šimo͑n b. Menasja sagte: Wenn von zwei Beeten das eine höher und das andere tiefer liegt, so darf man nicht vom unteren schöpfen und das obere bewässern. Noch mehr verschärfte es R. Elea͑zar b. Šimo͑n: Selbst wenn von einem Beete die eine Hälfte tiefer und die andere höher ist, darf man nicht aus der tieferen Stelle schöpfen und die höhere Stelle bewässern.
"
Moed Katan 4a:21,"Die Rabbanan lehrten: Man darf für Kräuter schöpfen<sup>42</sup><i class=""footnote"">Nach dem Wortlaute, Wasser zur Bewässerung desselben.</i>,um sie zu essen, nicht aber, damit sie besser wachsen. 
"
Moed Katan 4a:22,"Rabina und Rabba Tospaáh gingen am Halbfeste auf einem Wege und sahen einen Mann Eimer Wasser schöpfen. Da sprach Rabba Tospaáh zu Rabina: Möge der Meister ihn in den Bann tun. Dieser erwiderte: Es wird gelehrt, man dürfe Wasser für Kräuter schöpfen, um sie zu essen. Jener entgegnete: Du glaubst wohl, ‘schöpfen’ heiße ‘Wasser schöpfen’, 
"
Moed Katan 4b:1,"‘schöpfen’ heißt ‘herausziehen’<sup>43</sup><i class=""footnote"">Von Gewächsen (jäten) od. Beeren (ausbeeren); einer leitet das W. <span dir=""rtl"">מדליו</span> von <span dir=""rtl"">דלה</span> <i>heraufziehen, schöpfen</i> ab, der andere hingegen von <span dir=""rtl"">דלל</span> <i>herausziehen, jäten, ausleeren</i>.</i>wie gelehrt wird: Wenn jemand Weinreben ausbeert, so beere er auch die der Armen<sup>44</sup><i class=""footnote"">Cf. Lev. 19,9; 23,22.</i>aus, wie er seine ausbeert – so R. Jehuda; R. Meír sagt, wohl dürfe er dies bei seinen, nicht aber bei denen der Armen. 
"
Moed Katan 4b:2,"Dieser erwiderte: Es wird ja aber gelehrt, man dürfe Wasser für Kräuter schöpfen, um sie zu essen!? Jener entgegnete: Ist dies gelehrt worden, so ist es gelehrt worden.
"
Moed Katan 4b:3,"M<small>AN DARF KEINE</small> K<small>REISFURCHEN UM DIE</small> W<small>EINSTÖCKE MACHEN</small>. Was sind U͑gjoth? R. Jehuda erwiderte: Kreisfurchen. Ebenso wird auch gelehrt: U͑gjoth sind die Furchen um die Wurzeln der Olivenbäume und Weinstöcke. –
"
Moed Katan 4b:4,"Dem ist ja aber nicht so, R. Jehuda erlaubte ja den Leuten von Barçita<sup>45</sup><i class=""footnote"">In den kursierenden Ausgaben Bar Çitaj (Name einer bekannten Familie, cf. Jab. 21b), viell. aber Ortsname.</i>Furchen auf ihren Weinbergen zu machen!? – Das ist kein Einwand, dies bei neuen, jenes bei alten.
"
Moed Katan 4b:5,"R. E<small>LEA͑ZAR B.</small> A<small>͑ZARJA SAGT, MAN DÜRFE KEINEN</small> W<small>ASSERGRABEN ERRICHTEN</small>. Allerdings nicht am Halbfeste, wegen der Mühe, weshalb aber nicht im Siebentjahre? – 
"
Moed Katan 4b:6,"Hierüber streiten R. Zera und R. Abba b. Mamal; einer sagt, weil dies den Anschein des Behackens hat, und einer sagt, weil man die Ufer zum Säen brauchbar macht. – 
"
Moed Katan 4b:7,"Welchen Unterschied gibt es zwischen ihnen? – Einen Unterschied gibt es zwischen ihnen, wenn gleich darauf Wasser kommt; nach demjenigen, welcher sagt, man mache die Ufer zum Säen brauchbar, ist dies zu berücksichtigen, und nach demjenigen, welcher sagt, es habe den Anschein des Behackens, ist nichts zu berücksichtigen. – 
"
Moed Katan 4b:8,"Aber auch nach demjenigen, welcher sagt, weil es den Anschein des Behackens hat, sollte doch berücksichtigt werden, man macht die Ufer zum Säen brauchbar!? – Vielmehr einen Unterschied gibt es zwischen ihnen, wenn man [den Schutt] herausnimmt und weit fortwirft; nach demjenigen, welcher sagt, weil man die Ufer zum Besäen brauchbar macht, ist nichts zu berücksichtigen, und nach demjenigen, welcher sagt, weil es den Anschein des Behackens hat, ist dies zu berücksichtigen. – 
"
Moed Katan 4b:9,"Aber auch nach demjenigen, welcher sagt, weil man die Ufer zum Besäen brauchbar macht, sollte doch berücksichtigt werden, es hat den Anschein des Behackens!? – Auch beim Behacken läßt man [den Schutt] daneben liegen. 
"
Moed Katan 4b:10,"Amemar lehrte<sup>46</sup><i class=""footnote"">Als Nachsatz zu den Worten des RebA͑.</i> [ausdrücklich]: weil es den Anschein des Behackens hat, und wies auf einen Widerspruch hin, in dem R. Elea͑zar b. A͑zarja sich befindet: kann R. Elea͑zar b. A͑zarja denn gesagt haben, daß es, wo es den Anschein des Behackens hat, verboten sei, 
"
Moed Katan 4b:11,"dem widersprechend wird ja gelehrt: Man darf [im Siebentjahre] den Dung in einem Haufen sammeln; R. Meír verbietet dies, es sei denn, daß man ihn drei Handbreiten tiefer oder drei Handbreiten höher legt. Hat man nur wenig, so füge man nach und nach hinzu; 
"
Moed Katan 4b:12,"R. Elea͑zar b. A͑zarja verbietet dies, es sei denn, daß man ihn drei Handbreiten tiefer oder drei Handbreiten höher legt, oder daß man ihn auf einen Felsen legt. 
"
Moed Katan 4b:13,"R. Zera und R. Abba b. Mamal [erklärten es]; einer erklärte, wenn die Vertiefung [bereits vorhanden] war, und einer erklärte, der Dung beweise es<sup>47</sup><i class=""footnote"">Daß man nicht das Behacken bezweckt.</i>.
"
Moed Katan 4b:14,"U<small>ND AM</small> H<small>ALBFESTE VERFALLENE AUSBESSERN</small>. Was heißt ‘verfallene’? R. Abba erwiderte: Wenn die Tiefe bis auf eine Handbreite reduziert wurde, so darf man sie wieder auf sechs herstellen.
"
Moed Katan 4b:15,"Selbstverständlich ist es von einer halben Handbreite auf drei<sup>48</sup><i class=""footnote"">Wenn der Graben ursprünglich 3 Handbreiten tief war u. auf eine halbe verfallen ist. Nach unserer Mišna darf er auf die ursprünglich fünffache Tiefe wieder hergestellt werden.</i> [verboten], denn da in einem solchen<sup>49</sup><i class=""footnote"">Auch bei einer Tiefe von 3 Handbreiten fließt das Wasser nicht richtig, somit ist dies eine unnötige Arbeit.</i>kein Wasser fließt, so ist es nichts, und ebenso von zwei<sup>50</sup><i class=""footnote"">Cf. Anm. 48. mut. mut.</i>auf zwölf, weil dies sehr mühevoll ist. 
"
Moed Katan 4b:16,"Wie ist es aber von zwei auf sieben<sup>50</sup><i class=""footnote"">Cf. Anm. 48. mut. mut.</i>: da<sup>51</sup><i class=""footnote"">Im Falle unserer Mišna, von einer auf sechs.</i>tieft man fünf aus und hierbei tieft man fünf<sup>52</sup><i class=""footnote"">Demnach ist es erlaubt.</i>aus, oder aber [ist es verboten], weil die Handbreite darüber<sup>53</sup><i class=""footnote"">Die Tiefe von 6 Handbreiten ist ausreichend.</i>eine unnötige Mühe ist? – Dies bleibt unentschieden. 
"
Moed Katan 4b:17,"Abajje erlaubte den Leuten von Bar Hamdakh einen Fluß von Gezweigen zu reinigen. R. Jirmeja erlaubte den Leuten von Sekutha einen verstopften Fluß auszubaggern. R. Aši erlaubte den Leuten von Matha Meḥasja im Flusse Burniç [eine Sandbank] zu durchstechen, indem er sagte, da das Publikum aus diesem trinkt, so erfolgt es für die Öffentlichkeit, und wir haben gelernt, man dürfe alle öffentlichen Arbeiten verrichten.
"
Moed Katan 4b:18,"M<small>AN DARF DIE BESCHÄDIGTEN</small> 
"
Moed Katan 5a:1,"W<small>ASSER[BEHÄLTER] AUF ÖFFENTLICHEN</small> P<small>LÄTZEN AUSBESSERN &amp;C.</small> Nur ausbaggern, nicht aber [tiefer] graben. 
"
Moed Katan 5a:2,"R. Ja͑qob sagte im Namen R. Joḥanans: Dies lehrten sie nur [von dem Falle], wenn das Publikum sie nicht braucht, wenn aber das Publikum sie braucht, darf man auch [tiefer] graben. – 
"
Moed Katan 5a:3,"Ist es denn erlaubt, wenn das Publikum sie braucht, es wird ja gelehrt: Man darf private Brunnen, Gruben und Höhlen ausbaggern, und um so mehr öffentliche; man darf aber nicht öffentliche Brunnen, Gruben und Höhlen [tiefer] graben, und um so weniger private. Doch wohl, wenn das Publikum sie braucht!? – 
"
Moed Katan 5a:4,"Nein, wenn das Publikum sie nicht braucht. – 
"
Moed Katan 5a:5,"Dementsprechend auch private, wenn man sie nicht braucht; ist denn das Ausbaggern dann erlaubt!? Es wird nämlich gelehrt: Man darf in privaten Brunnen, Gruben und Höhlen Wasser ansammeln, man darf sie aber nicht ausbaggern, auch nicht die Spalten glätten; öffentliche darf man ausbaggern, auch die Spalten glätten. – 
"
Moed Katan 5a:6,"Wenn etwa private in dem Falle, wenn man sie braucht, dann dementsprechend auch öffentliche, wenn das Publikum sie braucht; ist denn das [tiefere] Graben dann verboten!? Es wird nämlich gelehrt: Man darf in privaten Brunnen, Gruben und Höhlen Wasser ansammeln, auch darf man sie ausbaggern, nicht aber darf man die Spalten glätten, auch nicht Schutt in diese tun oder sie mit Kalk ausschmieren; öffentliche darf man [tiefer] graben und mit Kalk ausschmieren!? – 
"
Moed Katan 5a:7,"Dem widerspricht ja die erste [Lehre]!? – Erkläre sie wie folgt: Man darf private Brunnen ausbaggern, wenn man sie braucht, und um so mehr öffentliche, wenn das Publikum sie braucht, denn dann ist sogar das [tiefere] Graben erlaubt; 
"
Moed Katan 5a:8,"man darf aber keine öffentlichen Brunnen, Gruben und Höhlen [tiefer] graben, wenn das Publikum sie nicht braucht, und um so weniger private, wenn man sie nicht braucht, denn dann ist sogar das Ausbaggern verboten. 
"
Moed Katan 5a:9,"R. Aši sprach: Dies ist auch aus unserer Mišna zu entnehmen. Wir haben gelernt, man dürfe alle öffentlichen Arbeiten verrichten; was schließt das ‘alle’ ein? Doch wohl das [tiefere] Graben. – 
"
Moed Katan 5a:10,"Nein, dies schließt das ein, was im folgenden gelehrt wird: Man darf hinausgehen, die Wege entdornen, die Plätze und die Straßen ausbessern und die Tauchbäder nachmessen; hat ein Tauchbad keine vierzig Seá [Wasser], so leite man vierzig Seá hinein. 
"
Moed Katan 5a:11,"Woher, daß, wenn sie dies alles nicht getan haben, die Schrift ihnen alles Blut, das dadurch vergossen wird, anrechnet, als hätten sie es vergossen? Es heißt :<sup>54</sup><i class=""footnote"">Dt. 19,10.</i><i>und du so mit Blutschuld beladen werdest.</i> – 
"
Moed Katan 5a:12,"Auch dies wird ja ausdrücklich gelehrt: Ferner darf man Wege, Stadtplätze und Tauchbäder ausbessern und alle öffentlichen Arbeiten verrichten. Was schließt dies ein? Dies schließt wohl das [tiefere] Graben ein. Schließe hieraus.
"
Moed Katan 5a:13,"G<small>RÄBER BEZEICHNEN.</small> R. Šimo͑n b. Pazi sagte: Wo befindet sich in der Tora eine Andeutung für die Bezeichnung der Gräber? Es heißt:<sup>55</sup><i class=""footnote"">Ez. 39,15.</i><i>und wenn einer ein Menschengebein erblickt, so soll er ein Mal daneben errichten</i>. 
"
Moed Katan 5a:14,"Rabina sprach zu R. Aši: Wer sagte dies, bevor Jeḥezqel kam? – Wie willst du nach deiner Auffassung das erklären, was R. Ḥisda gesagt hat, daß wir dies<sup>56</sup><i class=""footnote"">Daß ein unbeschnittener Priester den Tempeldienst nicht verrichten darf.</i>nämlich nicht aus der Tora Mošes lernen, sondern aus den Worten Jeḥezqels, des Sohnes Buzis:<sup>57</sup><i class=""footnote"">Ez. 44,9.</i><i>kein Fremdling, der unbeschnittenen Herzens und unbeschnittenen Fleisches ist, soll in mein Heiligtum eintreten</i>; 
"
Moed Katan 5a:15,"wer sagte dies bevor Jeḥezqel kam? Vielmehr war es eine überlieferte Lehre, und Jeḥezqel kam und brachte es zu Schrift, ebenso war es auch hierbei eine überlieferte Lehre, und Jeḥezqel kam und brachte es zu Schrift. 
"
Moed Katan 5a:16,"R. Abahu sagte: Hieraus :<sup>58</sup><i class=""footnote"">Lev. 13,45.</i><i>unrein, unrein, soll er rufen</i>; die Unreinheit muß ihm zurufen und sprechen: Entferne<sup>59</sup><i class=""footnote"">Das W. <span dir=""rtl"">טמא</span> als Subjekt; dh. die Unreinheit muß gekennzeichnet werden.</i> dich. Ebenso sagte auch R. U͑ziél, Sohnessohn R. U͑ziél des Großen: die Unreinheit muß ihm zurufen und sprechen: Entferne dich. – 
"
Moed Katan 5a:17,"Deutet dies denn hierauf, dies deutet ja auf das folgende!? Es wird nämlich gelehrt: <i>Unrein, unrein, soll er rufen</i>; er muß sein Leid öffentlich kund tun, damit das Publikum für ihn bete!? – 
"
Moed Katan 5a:18,"Es könnte ja heißen: <i>unrein soll er rufen</i>, wenn es aber heißt: <i>unrein, unrein</i>, so ist hieraus beides zu entnehmen. 
"
Moed Katan 5a:19,"Abajje sagte: Hieraus:<sup>60</sup><i class=""footnote"">Lev. 19,14.</i><i>du sollst dem Blinden kein Hindernis in den Weg legen</i>. R. Papa sagte: Hieraus:<sup>61</sup><i>und so sagt er denn: Macht Bahn, macht Bahn, richtet her den Weg.</i> 
"
Moed Katan 5a:20,"R. Ḥenana sagte: Hieraus:<sup>61</sup><i class=""footnote"">Jes. 57,14.</i><i>räumt meinem Volke jeden Anstoß aus dem Wege</i>. R. Jehošua͑ sagte: Hieraus:<sup>62</sup><i class=""footnote"">Ex. 18,20.</i><i>und weise ihnen den Weg, den sie wandeln sollen</i>. 
"
Moed Katan 5a:21,"Mar Zuṭra sagte: Hieraus:<sup>63</sup><i class=""footnote"">Lev. 15,31.</i><i>ihr sollt die Kinder Jisraél verwarnen inbetreff ihrer Unreinheit</i>. R. Aši sagte: Hieraus:<sup>64</sup><i class=""footnote"">Ib. 18,30.</i><i>beobachtet meine Satzungen</i>: füget eine Satzung zur Satzung hinzu. 
"
Moed Katan 5a:22,"Rabina sagte: [Hieraus:]<sup>65</sup><i class=""footnote"">Ps. 50,23.</i><i>wer seinen Weg richtet</i><sup>66</sup><i class=""footnote"">Die verbotenen Wege bezeichnet.</i>, <i>den werde ich das Heil Gottes sehen lassen.</i>
"
Moed Katan 5a:23,"R. Jehošua͑ b. Levi sagte: Wer seine Wege schätzt<sup>67</sup><i class=""footnote"">Dh. seine Handlungen erwägt.</i>, dem ist es beschieden, das Heil Gottes zu sehen, denn es heißt: <i>wer seinen Weg richtet</i>, und man lese nicht <i>vesam</i> [richtet], sondern <i>vešam</i> [schätzt]; <i>den will ich das Heil Gottes sehen lassen</i>. 
"
Moed Katan 5a:24,"R. Jannaj hatte einen Schüler, der jeden Tag Einwürfe gegen ihn zu machen pflegte, am Festšabbath<sup>68</sup><i class=""footnote"">An dem ein zahlreiches Publikum anwesend war, sodaß er durch die Einwürfe beschämt werden könnte.</i> aber machte er keine. 
"
Moed Katan 5b:1,"Da las er über ihn: <i>Wer seinen Weg schätzt,</i> <i>den will ich das Heil Gottes sehen lassen</i>.
"
Moed Katan 5b:2,"Die Rabbanan lehrten: Man bezeichne nicht wegen eines olivengroßen Stückes von einem Leichnam, wegen eines gerstengroßen Knochens oder sonst etwas, das durch Bezeltung nicht verunreinigend ist, wohl aber bezeichne man wegen des Rückgrates, des Kopfes, des größeren Teiles oder der größeren Gliederzahl des Leichnams. 
"
Moed Katan 5b:3,"Man braucht nicht entschiedene [Unreinheiten] zu bezeichnen, wohl aber muß man zweifelhafte bezeichnen. Folgende gehören zu den zweifelhaften: das Über hängende, das Vorstehende und der Gräberpflug. Man setze nicht das Mal direkt auf die Unreinheit, um nicht reine Sachen zu verderben<sup>69</sup><i class=""footnote"">Befindet sich das Mal direkt auf der Unreinheit, so kann dies von der Ferne übersehen werden; wird es zu weit von der Unreinheit gesetzt, so wird der ganze Raum unnötig als unrein bezeichnet.</i>; auch setze man das Mal nicht zu weit von der Unreinheit, um nicht jisraélländisches Gebiet zu verderben<sup>69</sup><i class=""footnote"">Befindet sich das Mal direkt auf der Unreinheit, so kann dies von der Ferne übersehen werden; wird es zu weit von der Unreinheit gesetzt, so wird der ganze Raum unnötig als unrein bezeichnet.</i>. – 
"
Moed Katan 5b:4,"Ist denn ein olivengroßes Stück von einem Leichnam nicht durch Bezeltung verunreinigend, es wird ja gelehrt, daß zu den Dingen, die durch Bezeltung verunreinigen, auch ein olivengroßes Stück von einem Leichnam gehöre!? 
"
Moed Katan 5b:5,"R. Papa erwiderte: Hier handelt es sich um ein genau olivengroßes Stück, das später kleiner wird. Lieber verbrenne man seinethalben Hebe und Geheiligtes vorübergehend<sup>70</sup><i class=""footnote"">Wenn sie durch die Unterlassung der Bezeichnung damit in Berührung kommen.</i>, als daß man sie seinethalben dauernd verbrenne<sup>71</sup><i class=""footnote"">Wenn die Stelle als unrein erklärt wird.</i>.
"
Moed Katan 5b:6,"«Folgende gehören zu den zweifelhaften: das Überhängende, das Vorstehende.» 
"
Moed Katan 5b:7,"Überhängendes, wenn ein Baum über die Erde überhängt<sup>72</sup><i class=""footnote"">Wenn eine Unreinheit sich unter einem Aste befindet, u. man nicht weiß, unter welchem, so zeichne man die Stelle unter diesem.</i>. 
"
Moed Katan 5b:8,"Vorstehendes, wenn Steine aus einer Wand hervorragen. – 
"
Moed Katan 5b:9,"[«Der Gräberpflug,» wie wir gelernt haben: Wer ein Grab umackert, bildet einen Gräberpflug. Wieviel? Eine Furchenlänge, hundert Ellen.] – 
"
Moed Katan 5b:10,"Ist denn der Gräberpflug durch Bezeltung verunreinigend. R. Jehuda sagte ja im Namen Šemuéls, man dürfe auf einem Gräberpfluge [die Erde] wegblasen<sup>73</sup><i class=""footnote"">Um zu sehen, ob da Gebeine liegen.</i>und weiter gehen. 
"
Moed Katan 5b:11,"Auch sagte R. Jehuda b. Ami im Namen U͑las, ein ausgetretener Gräberpflug sei rein<sup>74</sup><i class=""footnote"">Man darf darüber hinweggehen, wenn man das Pesaḥopfer herrichten geht.</i>!? 
"
Moed Katan 5b:12,"R. Papa erwiderte: Das ist kein Einwand; eines gilt von einem Felde, auf dem ein Grab verloren<sup>75</sup><i class=""footnote"">Wenn man nicht weiß, wo sich dasselbe befindet.</i>ging, und eines gilt von einem Felde, auf dem ein Grab aufgeackert<sup>76</sup><i class=""footnote"">Das Grab ist nicht mehr vorhanden u. braucht nicht bezeichnet zu werden.</i>wurde. – 
"
Moed Katan 5b:13,"Heißt denn ein Feld, auf dem ein Grab verloren<sup>77</sup><i class=""footnote"">So besser nach Handschriften.</i>ging, Gräberpflug? – Freilich, denn es wird gelehrt: Es gibt dreierlei Gräberpflüge: ein Feld, auf dem ein Grab verloren ging, ein Feld, auf dem ein Grab aufgeackert wurde, und ein Feld der Weinenden. – 
"
Moed Katan 5b:14,"Welches heißt ein Feld der Weinenden? R. Jehošua͑ b. Abba erwiderte im Namen U͑las: Ein Feld, da man die Toten absetzt. – 
"
Moed Katan 5b:15,"Aus welchem Grunde? Abimi erwiderte: Hierbei wurde die Lossagung der Eigentümer<sup>78</sup><i class=""footnote"">Dh. der Angehörigen; es können da einzelne Glieder vom Leichnam zurückgeblieben u. von diesen nicht bestattet worden sein.</i>berücksichtigt. – 
"
Moed Katan 5b:16,"Braucht denn ein Feld, auf dem ein Grab aufgeackert wurde, nicht der Bezeichnung, es wird ja gelehrt: Wenn man ein bezeichnetes Feld sieht und nicht weiß, was dies zu bedeuten habe, so ist auf diesem, wenn da Bäume vorhanden sind, ein Grab aufgeackert worden, und wenn da keine Bäume vorhanden sind, ein Grab verloren gegangen; 
"
Moed Katan 5b:17,"R. Jehuda sagt, nur wenn ein Greis oder ein Gelehrter dies<sup>79</sup><i class=""footnote"">Solange dieser nicht bekündet, daß es aufgeackert wurde, gilt es als nicht aufgeackert.</i>bekundet, weil nicht jeder darüber Bescheid weiß!? 
"
